Player_Name,Salary,Team,Pos,Opp,Proj_FP
Los Angeles Chargers,2000.00,LAC,DST,CIN,8.45
Tyrod Taylor,5300.00,LAC,QB,CIN,19.81
Detroit Lions,2100.00,DET,DST,CHI,7.07
Jared Goff,5800.00,LAR,QB,DAL,19.5
Patrick Mahomes,7700.00,KCC,QB,HOU,25.66
Irv Smith,2900.00,MIN,TE,GBP,9.67
Deshaun Watson,6400.00,HOU,QB,KCC,20.97
New England Patriots,2900.00,NEP,DST,MIA,9.49
Russell Wilson,6500.00,SEA,QB,ATL,21.2
Philadelphia Eagles,2600.00,PHI,DST,WAS,8.42
Matt Ryan,6600.00,ATL,QB,SEA,21.27
Dak Prescott,6800.00,DAL,QB,LAR,21.76
Cam Newton,6400.00,NEP,QB,MIA,20.46
Lamar Jackson,8200.00,BAL,QB,CLE,26.22
Carson Wentz,6000.00,PHI,QB,WAS,19.17
Mitchell Trubisky,5500.00,CHI,QB,DET,17.27
Derek Carr,5700.00,LVR,QB,CAR,17.83
New York Jets,2000.00,NYJ,DST,BUF,6.25
Boston Scott,5000.00,PHI,RB,WAS,15.48
Las Vegas Raiders,2000.00,LVR,DST,CAR,6.18
Philip Rivers,5900.00,IND,QB,JAC,18.13
Kyler Murray,6100.00,ARI,QB,SFO,18.49
Indianapolis Colts,2500.00,IND,DST,JAC,7.5
Michael Thomas,8000.00,NOS,WR,TBB,23.85
Dwayne Haskins,5100.00,WAS,QB,PHI,15.16
Ben Roethlisberger,6300.00,PIT,QB,NYG,18.72
Teddy Bridgewater,5800.00,CAR,QB,LVR,17.2
Davante Adams,8100.00,GBP,WR,MIN,23.92
Matthew Stafford,6200.00,DET,QB,CHI,18.31
Drew Lock,5400.00,DEN,QB,TEN,15.95
Ryan Tannehill,5900.00,TEN,QB,DEN,17.27
Baker Mayfield,5600.00,CLE,QB,BAL,16.27
Kirk Cousins,5900.00,MIN,QB,GBP,17.11
Miami Dolphins,2100.00,MIA,DST,NEP,6.07
Daniel Jones,5800.00,NYG,QB,PIT,16.76
Drew Brees,6800.00,NOS,QB,TBB,19.32
D.K. Metcalf,6000.00,SEA,WR,ATL,16.94
Josh Allen,6700.00,BUF,QB,NYJ,18.87
Denver Broncos,2500.00,DEN,DST,TEN,7
Marvin Jones,5700.00,DET,WR,CHI,15.93
Tom Brady,6500.00,TBB,QB,NOS,18.11
New York Giants,2400.00,NYG,DST,PIT,6.69
Joe Burrow,5900.00,CIN,QB,LAC,16.38
Julio Jones,7400.00,ATL,WR,SEA,20.51
Ryan Fitzpatrick,5200.00,MIA,QB,NEP,14.34
Austin Ekeler,6500.00,LAC,RB,CIN,17.83
Joe Mixon,6100.00,CIN,RB,LAC,16.57
T.Y. Hilton,5700.00,IND,WR,JAC,15.42
Diontae Johnson,4500.00,PIT,WR,NYG,12.15
Keenan Allen,5700.00,LAC,WR,CIN,15.37
Dalvin Cook,7600.00,MIN,RB,GBP,20.51
Zach Ertz,5600.00,PHI,TE,WAS,14.97
Tim Patrick,3800.00,DEN,WR,TEN,10.15
Tyler Lockett,6300.00,SEA,WR,ATL,16.82
Christian Kirk,4300.00,ARI,WR,SFO,11.42
Terry McLaurin,5900.00,WAS,WR,PHI,15.66
Aaron Rodgers,6900.00,GBP,QB,MIN,18.13
Sam Darnold,5100.00,NYJ,QB,BUF,13.38
Christian McCaffrey,10000.00,CAR,RB,LVR,26.11
Amari Cooper,6300.00,DAL,WR,LAR,16.37
Kenyan Drake,5900.00,ARI,RB,SFO,15.31
Travis Kelce,7000.00,KCC,TE,HOU,18.11
Melvin Gordon,5200.00,DEN,RB,TEN,13.49
Ezekiel Elliott,8200.00,DAL,RB,LAR,21.17
Antonio Gibson,4300.00,WAS,RB,PHI,11.04
Robert Woods,6400.00,LAR,WR,DAL,16.38
Derrick Henry,7900.00,TEN,RB,DEN,20.21
Josh Jacobs,7500.00,LVR,RB,CAR,19.15
Tyreek Hill,7500.00,KCC,WR,HOU,19.08
D.J. Moore,6300.00,CAR,WR,LVR,16.03
Chris Carson,6400.00,SEA,RB,ATL,16.21
Allen Robinson,6400.00,CHI,WR,DET,16.11
Odell Beckham,5600.00,CLE,WR,BAL,14.03
Dallas Cowboys,2700.00,DAL,DST,LAR,6.77
Tyler Higbee,4700.00,LAR,TE,DAL,11.76
Adam Thielen,7200.00,MIN,WR,GBP,18
James Conner,6800.00,PIT,RB,NYG,16.91
Mark Andrews,6300.00,BAL,TE,CLE,15.66
A.J. Brown,6100.00,TEN,WR,DEN,15.2
Chris Herndon,3400.00,NYJ,TE,BUF,8.43
