Player_Name,Salary,Team,Pos,Opp,Proj_FP
Jaylen Samuels,3700.00,PIT,RB,OAK,14.46
Patrick Mahomes,7000.00,KCC,QB,BAL,26.11
Drew Brees,6600.00,NOS,QB,TBB,24.57
Carson Wentz,5400.00,PHI,QB,DAL,19.68
Kansas City Chiefs,2300.00,KCC,DST,BAL,8.27
Kirk Cousins,5500.00,MIN,QB,SEA,19.81
Matt Ryan,5600.00,ATL,QB,GBP,20.12
Jameis Winston,6200.00,TBB,QB,NOS,22.14
Mitchell Trubisky,5700.00,CHI,T8,LAR,20.21
Aaron Rodgers,6000.00,GBP,QB,ATL,21.12
Philip Rivers,6500.00,LAC,QB,CIN,22.9
Cam Newton,6300.00,CAR,QB,CLE,22.13
Deshaun Watson,5900.00,HOU,QB,IND,20.63
Ryan Tannehill,4800.00,MIA,QB,NEP,16.8
Mark Sanchez,4000.00,WAS,QB,NYG,13.93
Lamar Jackson,5700.00,BAL,QB,KCC,19.76
New York Jets,2400.00,NYJ,DST,BUF,8.33
Matthew Stafford,5200.00,DET,QB,ARI,17.97
Andrew Luck,5900.00,IND,QB,HOU,20.27
Tom Brady,5800.00,NEP,QB,MIA,19.9
Dak Prescott,5600.00,DAL,QB,PHI,18.93
Ben Roethlisberger,6800.00,PIT,QB,OAK,22.82
Marcus Mariota,5200.00,TEN,QB,JAC,17.38
Jeff Driskel,4400.00,CIN,QB,LAC,14.44
Isaiah Crowell,3600.00,NYJ,RB,BUF,11.68
Washington Redskins,2300.00,WAS,DST,NYG,7.45
Case Keenum,5200.00,DEN,QB,SFO,16.85
Green Bay Packers,2100.00,GBP,DST,ATL,6.79
Sam Darnold,4400.00,NYJ,QB,BUF,14.07
Jared Goff,6400.00,LAR,T8,CHI,20.37
Josh Allen,5500.00,BUF,QB,NYJ,17.36
Baker Mayfield,5800.00,CLE,QB,CAR,18.28
Marlon Mack,4600.00,IND,RB,HOU,14.51
Russell Wilson,6300.00,SEA,QB,MIN,19.72
Eli Manning,5100.00,NYG,QB,WAS,15.95
Minnesota Vikings,2100.00,MIN,DST,SEA,6.53
Courtland Sutton,4500.00,DEN,WR,SFO,13.81
Carolina Panthers,2500.00,CAR,DST,CLE,7.67
Sterling Shepard,4400.00,NYG,WR,WAS,13.34
Baltimore Ravens,2200.00,BAL,DST,KCC,6.65
Peyton Barber,3600.00,TBB,RB,NOS,10.71
Josh Rosen,4700.00,ARI,QB,DET,13.86
Arizona Cardinals,2300.00,ARI,DST,DET,6.78
Houston Texans,2600.00,HOU,DST,IND,7.66
New York Giants,2500.00,NYG,DST,WAS,7.31
Chris Godwin,4900.00,TBB,WR,NOS,14.3
Kenyan Drake,4500.00,MIA,RB,NEP,13.15
Spencer Ware,5200.00,KCC,RB,BAL,15.12
Lamar Miller,5100.00,HOU,RB,IND,14.82
Theo Riddick,4700.00,DET,RB,ARI,13.65
Matt LaCosse,2700.00,DEN,TE,SFO,7.81
Evan Engram,3700.00,NYG,TE,WAS,10.58
Tevin Coleman,4400.00,ATL,RB,GBP,12.52
Cincinnati Bengals,2000.00,CIN,DST,LAC,5.69
Chris Conley,3800.00,KCC,WR,BAL,10.81
