Player_Name,Salary,Team,Pos,Opp,Proj_FP
Miami Dolphins,1800.00,MIA,DST,CIN,7.69
Los Angeles Chargers,1900.00,LAC,DST,OAK,7.69
Carolina Panthers,2000.00,CAR,DST,IND,7.86
Detroit Lions,2000.00,DET,DST,DEN,7.77
Washington Redskins,2200.00,WAS,DST,NYG,7.92
Jameis Winston,6600.00,TBB,QB,HOU,23.71
New York Giants,2300.00,NYG,DST,WAS,7.91
Russell Wilson,7000.00,SEA,QB,ARI,23.94
Will Grier,4600.00,CAR,QB,IND,15.4
Dak Prescott,6300.00,DAL,QB,PHI,21.06
Kyler Murray,5500.00,ARI,QB,SEA,18.1
Hunter Henry,4500.00,LAC,TE,OAK,14.69
Deshaun Watson,6700.00,HOU,QB,TBB,21.79
Philip Rivers,5400.00,LAC,QB,OAK,17.41
David Blough,4700.00,DET,QB,DEN,15.04
Chicago Bears,2100.00,CHI,DST,KCC,6.7
Jack Doyle,4100.00,IND,TE,CAR,13
Sam Darnold,5000.00,NYJ,QB,PIT,15.83
Jake Kumerow,1800.00,GBP,WR,MIN,5.62
Dwayne Haskins,4600.00,WAS,QB,NYG,14.25
Devlin Hodges,4600.00,PIT,QB,NYJ,14.23
Josh Allen,6000.00,BUF,QB,NEP,18.5
Mitchell Trubisky,5700.00,CHI,QB,KCC,17.51
Ryan Fitzpatrick,5800.00,MIA,QB,CIN,17.72
Carson Wentz,6100.00,PHI,QB,DAL,18.68
Jacoby Brissett,5800.00,IND,QB,CAR,17.67
Lamar Jackson,8000.00,BAL,QB,CLE,23.88
O.J. Howard,4300.00,TBB,TE,HOU,12.78
Tom Brady,6000.00,NEP,QB,BUF,17.78
Matt Ryan,6500.00,ATL,QB,JAC,19.14
Christian Kirk,4700.00,ARI,WR,SEA,13.83
Randall Cobb,3900.00,DAL,WR,PHI,11.45
Jesse James,2500.00,DET,TE,DEN,7.29
Christian Blake,3000.00,ATL,WR,JAC,8.75
Zach Ertz,6000.00,PHI,TE,DAL,17.5
Baker Mayfield,5700.00,CLE,QB,BAL,16.63
Allen Hurns,3400.00,MIA,WR,CIN,9.88
Greg Ward,4700.00,PHI,WR,DAL,13.56
Andy Dalton,5900.00,CIN,QB,MIA,17.02
Olabisi Johnson,2400.00,MIN,WR,GBP,6.91
Melvin Gordon,6000.00,LAC,RB,OAK,17.21
Patrick Mahomes,7200.00,KCC,QB,CHI,20.64
Pittsburgh Steelers,3000.00,PIT,DST,NYJ,8.57
Patrick Laird,4300.00,MIA,RB,CIN,12.29
Vance McDonald,2900.00,PIT,TE,NYJ,8.2
Dion Lewis,4800.00,TEN,RB,NOS,13.48
New York Jets,2700.00,NYJ,DST,PIT,7.53
Cincinnati Bengals,2900.00,CIN,DST,MIA,7.99
Ryan Tannehill,6800.00,TEN,QB,NOS,18.8
Austin Hooper,5800.00,ATL,TE,JAC,15.91
Mohamed Sanu,4100.00,NEP,WR,BUF,11.18
Will Fuller,5200.00,HOU,WR,TBB,14.14
Michael Gallup,5400.00,DAL,WR,PHI,14.68
Mike Gesicki,4000.00,MIA,TE,CIN,10.8
Jared Goff,6200.00,LAR,QB,SFO,16.77
Justin Watson,4900.00,TBB,WR,HOU,13.24
Amari Cooper,6500.00,DAL,WR,PHI,17.47
Keenan Allen,6100.00,LAC,WR,OAK,16.39
Drew Lock,5800.00,DEN,QB,DET,15.62
Daniel Jones,6400.00,NYG,QB,WAS,17.23
Le'Veon Bell,5800.00,NYJ,RB,PIT,15.61
Noah Fant,3600.00,DEN,TE,DET,9.67
Houston Texans,2800.00,HOU,DST,TBB,7.46
Baltimore Ravens,3100.00,BAL,DST,CLE,8.22
Indianapolis Colts,3200.00,IND,DST,CAR,8.44
Curtis Samuel,4900.00,CAR,WR,IND,12.96
Danny Amendola,4500.00,DET,WR,DEN,11.82
