Player_Name,Salary,Team,Pos,Opp,Proj_FP
Jared Cook,2500.00,GBP,TE,PHI,10.01
Adam Thielen,4000.00,MIN,WR,DET,15.48
Jeremy Hill,3900.00,CIN,RB,BAL,14.21
Tennessee Titans,2800.00,TEN,DST,CHI,10.06
Carson Palmer,5300.00,ARI,QB,ATL,18.81
Tyler Boyd,4000.00,CIN,WR,BAL,13.85
Jason Witten,3200.00,DAL,TE,WAS,10.73
Cordarrelle Patterson,3600.00,MIN,WR,DET,12.06
Pittsburgh Steelers,2800.00,PIT,DST,IND,9.33
Andy Dalton,5400.00,CIN,QB,BAL,17.99
Joe Flacco,5300.00,BAL,QB,CIN,17.4
Kyle Rudolph,3700.00,MIN,TE,DET,12.05
Houston Texans,2600.00,HOU,DST,SDC,8.4
Cam Newton,6800.00,CAR,QB,OAK,21.9
Drew Brees,7100.00,NOS,QB,LAR,22.83
Josh McCown,5000.00,CLE,QB,NYG,16.1
Matthew Stafford,5700.00,DET,QB,MIN,18.27
Coby Fleener,3100.00,NOS,TE,LAR,9.87
Eric Ebron,4000.00,DET,TE,MIN,12.72
Ryan Tannehill,5500.00,MIA,QB,SFO,17.35
Aaron Rodgers,7000.00,GBP,QB,PHI,21.92
Jameis Winston,5400.00,TBB,QB,SEA,16.89
Ryan Fitzpatrick,5100.00,NYJ,QB,NEP,15.92
Tom Brady,7800.00,NEP,QB,NYJ,24.36
Lance Kendricks,3000.00,LAR,TE,NOS,9.36
Sam Bradford,5100.00,MIN,QB,DET,15.86
Kirk Cousins,5900.00,WAS,QB,DAL,18.36
Dennis Pitta,3200.00,BAL,TE,CIN,9.92
C.J. Fiedorowicz,3300.00,HOU,TE,SDC,10.17
Tyrod Taylor,5900.00,BUF,QB,JAC,18.18
Corey Coleman,4200.00,CLE,WR,NYG,12.67
Charles Clay,2700.00,BUF,TE,JAC,8.12
Jordan Matthews,5000.00,PHI,WR,GBP,14.99
Jay Ajayi,7600.00,MIA,RB,SFO,22.71
Eli Manning,6500.00,NYG,QB,CLE,19.43
New York Giants,3600.00,NYG,DST,CLE,10.75
Marquess Wilson,3000.00,CHI,WR,TEN,8.93
Dak Prescott,6300.00,DAL,QB,WAS,18.73
Alex Smith,5000.00,KCC,QB,DEN,14.76
Jarvis Landry,5900.00,MIA,WR,SFO,17.32
Jerick McKinnon,3200.00,MIN,RB,DET,9.4
Jonathan Stewart,5000.00,CAR,RB,OAK,14.62
Seattle Seahawks,3500.00,SEA,DST,TBB,10.18
Russell Wilson,6700.00,SEA,QB,TBB,19.48
Anquan Boldin,3300.00,DET,WR,MIN,9.58
Greg Olsen,5800.00,CAR,TE,OAK,16.82
Jimmy Graham,5300.00,SEA,TE,TBB,15.3
Braxton Miller,3000.00,HOU,WR,SDC,8.63
Marquise Goodwin,3600.00,BUF,WR,JAC,10.34
Delanie Walker,4900.00,TEN,TE,CHI,14.08
Brock Osweiler,5100.00,HOU,QB,SDC,14.57
Pierre Garcon,3900.00,WAS,WR,DAL,11.15
Jared Goff,5200.00,LAR,QB,NOS,14.8
Theo Riddick,5400.00,DET,RB,MIN,15.41
New England Patriots,3400.00,NEP,DST,NYJ,9.66
Le'Veon Bell,9000.00,PIT,RB,IND,25.56
Ladarius Green,2600.00,PIT,TE,IND,7.36
Marcus Mariota,7200.00,TEN,QB,CHI,20.26
Matt Ryan,6900.00,ATL,QB,ARI,19.34
Travis Kelce,4000.00,KCC,TE,DEN,11.2
Ben Roethlisberger,7300.00,PIT,QB,IND,20.34
Quincy Enunwa,4100.00,NYJ,WR,NEP,11.35
