Player_Name,Salary,Team,Pos,Opp,Proj_FP
Marcus Mariota,5000.00,TEN,QB,JAC,18.59
New England Patriots,3200.00,NEP,DST,NYJ,11.32
Delanie Walker,4000.00,TEN,TE,JAC,13.66
Vernon Davis,3300.00,WAS,TE,CHI,11.24
Los Angeles Rams,2700.00,LAR,DST,SFO,9.1
Miami Dolphins,2400.00,MIA,DST,BUF,8.07
Andy Dalton,5100.00,CIN,QB,HOU,17.02
Cam Newton,6200.00,CAR,QB,ATL,20.41
Dion Sims,2500.00,MIA,TE,BUF,8
Dak Prescott,5900.00,DAL,QB,DET,18.9
Cameron Brate,4100.00,TBB,TE,NOS,13.1
Green Bay Packers,2800.00,GBP,DST,MIN,8.9
Sam Bradford,5200.00,MIN,QB,GBP,16.51
Jameis Winston,6100.00,TBB,QB,NOS,19.31
DeMarco Murray,6300.00,TEN,RB,JAC,19.86
Jesse James,2500.00,PIT,TE,BAL,7.87
Matthew Moore,5100.00,MIA,QB,BUF,15.86
Tom Brady,7200.00,NEP,QB,NYJ,22.31
Joe Flacco,5800.00,BAL,QB,PIT,17.9
Atlanta Falcons,2400.00,ATL,DST,CAR,7.4
Todd Gurley,5300.00,LAR,RB,SFO,16.28
Matthew Stafford,6100.00,DET,QB,DAL,18.74
Eli Manning,5900.00,NYG,QB,PHI,17.97
Jason Witten,3400.00,DAL,TE,DET,10.38
Rishard Matthews,4100.00,TEN,WR,JAC,12.52
Jarvis Landry,5000.00,MIA,WR,BUF,15.11
Drew Brees,7600.00,NOS,QB,TBB,22.88
Andrew Luck,6700.00,IND,QB,OAK,19.98
Will Tye,2800.00,NYG,TE,PHI,8.31
Tennessee Titans,2900.00,TEN,DST,JAC,8.58
Jordan Matthews,4700.00,PHI,WR,NYG,13.86
Kirk Cousins,6500.00,WAS,QB,CHI,19.08
Carolina Panthers,2600.00,CAR,DST,ATL,7.62
Adam Humphries,3700.00,TBB,WR,NOS,10.82
Cincinnati Bengals,2700.00,CIN,DST,HOU,7.83
Carson Wentz,5200.00,PHI,QB,NYG,15.1
Trevor Siemian,5300.00,DEN,QB,KCC,15.38
Kansas City Chiefs,3500.00,KCC,DST,DEN,10.08
Baltimore Ravens,2900.00,BAL,DST,PIT,8.28
Robert Kelley,4400.00,WAS,RB,CHI,12.53
Tyrod Taylor,6100.00,BUF,QB,MIA,17.39
New York Giants,3100.00,NYG,DST,PHI,8.8
Ben Roethlisberger,6700.00,PIT,QB,BAL,19.05
Charles Sims,4000.00,TBB,RB,NOS,11.33
Carson Palmer,5700.00,ARI,QB,SEA,16
Jared Goff,5000.00,LAR,QB,SFO,14
Robert Griffin III,5000.00,CLE,QB,SDC,13.99
Greg Olsen,5500.00,CAR,TE,ATL,15.28
Jimmy Graham,4500.00,SEA,TE,ARI,12.48
Gary Barnidge,2900.00,CLE,TE,SDC,8.01
Frank Gore,4700.00,IND,RB,OAK,12.99
Matt Barkley,5100.00,CHI,QB,WAS,14.02
Tom Savage,5400.00,HOU,QB,CIN,14.86
Coby Fleener,3100.00,NOS,TE,TBB,8.54
Kyle Rudolph,4600.00,MIN,TE,GBP,12.67
Dennis Pitta,3000.00,BAL,TE,PIT,8.23
Dorial Green-Beckham,3200.00,PHI,WR,NYG,8.77
Trey Burton,2500.00,PHI,TE,NYG,6.82
Arizona Cardinals,3000.00,ARI,DST,SEA,8.18
Jeremy Hill,4800.00,CIN,RB,HOU,13.05
Aaron Rodgers,7700.00,GBP,QB,MIN,20.84
Matt Ryan,7400.00,ATL,QB,CAR,20.06
Denver Broncos,3300.00,DEN,DST,KCC,8.95
Kenny Britt,5000.00,LAR,WR,SFO,13.48
Brandon LaFell,4500.00,CIN,WR,HOU,12.13
Jared Cook,3100.00,GBP,TE,MIN,8.36
Dez Bryant,6500.00,DAL,WR,DET,17.47
Mike Evans,8000.00,TBB,WR,NOS,21.44
Michael Thomas,6700.00,NOS,WR,TBB,17.98
Dion Lewis,4000.00,NEP,RB,NYJ,10.71
Dwayne Washington,3400.00,DET,RB,DAL,9.07
Rashad Jennings,4200.00,NYG,RB,PHI,11.2
Pierre Garcon,5000.00,WAS,WR,CHI,13.34
Spencer Ware,5300.00,KCC,RB,DEN,14.14
Bryce Petty,5000.00,NYJ,QB,NEP,13.29
Chris Hogan,3900.00,NEP,WR,NYJ,10.33
Terrelle Pryor,4200.00,CLE,WR,SDC,11.15
Brandin Cooks,6900.00,NOS,WR,TBB,18.27
Buffalo Bills,3400.00,BUF,DST,MIA,8.98
Russell Wilson,6800.00,SEA,QB,ARI,17.96
Pittsburgh Steelers,3000.00,PIT,DST,BAL,7.9
Tyler Boyd,4000.00,CIN,WR,HOU,10.51
Eric Ebron,3600.00,DET,TE,DAL,9.43
Charles Clay,3500.00,BUF,TE,MIA,9.16
Antonio Brown,8200.00,PIT,WR,BAL,21.31
Cordarrelle Patterson,3400.00,MIN,WR,GBP,8.84
Justin Forsett,3600.00,DEN,RB,KCC,9.37
Lance Kendricks,2700.00,LAR,TE,SFO,7
Steve Smith,5100.00,BAL,WR,PIT,13.21
Jerick McKinnon,4000.00,MIN,RB,GBP,10.35
Travis Kelce,5000.00,KCC,TE,DEN,12.91
Dwayne Allen,2600.00,IND,TE,OAK,6.62
John Brown,3600.00,ARI,WR,SEA,9.14
Mike Wallace,4800.00,BAL,WR,PIT,12.2
Seattle Seahawks,3700.00,SEA,DST,ARI,9.38
Washington Redskins,2900.00,WAS,DST,CHI,7.36
Martellus Bennett,3900.00,NEP,TE,NYJ,9.9
Malcolm Mitchell,4700.00,NEP,WR,NYJ,11.93
Jordan Howard,6800.00,CHI,RB,WAS,17.19
T.Y. Hilton,7600.00,IND,WR,OAK,19.25
Duke Johnson,3500.00,CLE,RB,SDC,8.85
Julian Edelman,6400.00,NEP,WR,NYJ,16.1
Dallas Cowboys,2800.00,DAL,DST,DET,7.04
Ty Montgomery,5700.00,GBP,RB,MIN,14.28
Jeff Heuerman,2500.00,DEN,TE,KCC,6.27
DeSean Jackson,5600.00,WAS,WR,CHI,14.06
Anquan Boldin,4100.00,DET,WR,DAL,10.26
Brandon Marshall,4600.00,NYJ,WR,NEP,11.48
DeVante Parker,4300.00,MIA,WR,BUF,10.75
Ezekiel Elliott,7900.00,DAL,RB,DET,19.7
C.J. Fiedorowicz,3900.00,HOU,TE,CIN,9.73
Jermaine Gresham,2600.00,ARI,TE,SEA,6.46
