Player_Name,Salary,Team,Pos,Opp,Proj_FP
Miami Dolphins,2000.00,MIA,DST,CLE,6.71
N'Keal Harry,3300.00,NEP,WR,DAL,11.06
Jared Goff,5200.00,LAR,QB,BAL,17.33
Jameis Winston,6200.00,TBB,QB,ATL,20.19
Denver Broncos,2400.00,DEN,DST,BUF,7.76
Lamar Jackson,7500.00,BAL,QB,LAR,24.13
Deshaun Watson,6500.00,HOU,QB,IND,20.94
Jordan Matthews,3500.00,PHI,WR,SEA,11.12
Jeff Driskel,5500.00,DET,QB,WAS,17.43
Matt Ryan,6700.00,ATL,QB,TBB,21.26
Carson Wentz,5600.00,PHI,QB,SEA,17.72
Cincinnati Bengals,2100.00,CIN,DST,PIT,6.57
Baker Mayfield,5900.00,CLE,QB,MIA,18.43
Mitchell Trubisky,5100.00,CHI,QB,NYG,15.87
Russell Wilson,6800.00,SEA,QB,PHI,20.46
Ryan Tannehill,5300.00,TEN,QB,JAC,15.89
Carolina Panthers,2200.00,CAR,DST,NOS,6.56
Dak Prescott,6000.00,DAL,QB,NEP,17.64
Kyle Allen,5200.00,CAR,QB,NOS,15.27
Drew Brees,6600.00,NOS,QB,CAR,19.33
Sam Darnold,5800.00,NYJ,QB,OAK,16.97
Houston Texans,2800.00,HOU,DST,IND,8.14
Ryan Fitzpatrick,5000.00,MIA,QB,CLE,14.51
Tom Brady,6000.00,NEP,QB,DAL,17.27
Brian Hill,4900.00,ATL,RB,TBB,14.13
Tampa Bay Buccaneers,2200.00,TBB,DST,ATL,6.28
Dallas Cowboys,2300.00,DAL,DST,NEP,6.54
Brandon Allen,4600.00,DEN,QB,BUF,12.91
Los Angeles Rams,2300.00,LAR,DST,BAL,6.45
Josh Allen,6400.00,BUF,QB,DEN,17.81
Vance McDonald,3500.00,PIT,TE,CIN,9.72
Dwayne Haskins,4900.00,WAS,QB,DET,13.55
Philadelphia Eagles,2500.00,PHI,DST,SEA,6.9
Phillip Lindsay,5200.00,DEN,RB,BUF,14.15
Seattle Seahawks,2600.00,SEA,DST,PHI,7.08
Alvin Kamara,8200.00,NOS,RB,CAR,22.03
Mason Rudolph,5500.00,PIT,QB,CIN,14.75
Allen Hurns,3300.00,MIA,WR,CLE,8.86
Daniel Jones,5700.00,NYG,QB,CHI,15.2
Buffalo Bills,3400.00,BUF,DST,DEN,9.04
Julio Jones,8000.00,ATL,WR,TBB,21.16
Miles Sanders,5000.00,PHI,RB,SEA,13.12
Michael Thomas,9300.00,NOS,WR,CAR,24.34
New Orleans Saints,3300.00,NOS,DST,CAR,8.6
Indianapolis Colts,2600.00,IND,DST,HOU,6.75
Jacoby Brissett,6300.00,IND,QB,HOU,16.34
Le'Veon Bell,6400.00,NYJ,RB,OAK,16.46
Tyler Boyd,5000.00,CIN,WR,PIT,12.8
Derrick Henry,6900.00,TEN,RB,JAC,17.65
Detroit Lions,3100.00,DET,DST,WAS,7.92
Russell Gage,3900.00,ATL,WR,TBB,9.93
Zach Ertz,6000.00,PHI,TE,SEA,15.28
JJ Arcega-Whiteside,3000.00,PHI,WR,SEA,7.61
DeAndre Hopkins,7500.00,HOU,WR,IND,18.99
Ronald Jones,4800.00,TBB,RB,ATL,12.13
Ryan Finley,4700.00,CIN,QB,PIT,11.9
Devin Singletary,5400.00,BUF,RB,DEN,13.6
Demaryius Thomas,3800.00,NYJ,WR,OAK,9.54
Mike Gesicki,3400.00,MIA,TE,CLE,8.55
David Montgomery,5500.00,CHI,RB,NYG,13.83
Cleveland Browns,3800.00,CLE,DST,MIA,9.51
New York Jets,2700.00,NYJ,DST,OAK,6.76
Tim Patrick,3000.00,DEN,WR,BUF,7.5
Chris Carson,6700.00,SEA,RB,PHI,16.72
Carlos Hyde,4800.00,HOU,RB,IND,12.02
Sony Michel,4600.00,NEP,RB,DAL,11.44
Albert Wilson,3200.00,MIA,WR,CLE,7.96
Mike Evans,7300.00,TBB,WR,ATL,18.11
DeVante Parker,5200.00,MIA,WR,CLE,12.8
Chris Godwin,7200.00,TBB,WR,ATL,17.71
Odell Beckham,7000.00,CLE,WR,MIA,17.11
Jarvis Landry,6300.00,CLE,WR,MIA,15.35
Cooper Kupp,6800.00,LAR,WR,BAL,16.62
