Player_Name,Salary,Team,Pos,Opp,Proj_FP
Drew Brees,6500.00,NOS,QB,WAS,24.28
Matthew Stafford,5700.00,DET,QB,GBP,21.18
Russell Wilson,5100.00,SEA,QB,LAR,18.96
Ryan Tannehill,5200.00,MIA,QB,CIN,19.22
Matt Ryan,6600.00,ATL,QB,PIT,23.94
Joe Flacco,5400.00,BAL,QB,CLE,19.44
Andy Dalton,5900.00,CIN,QB,MIA,21.15
Alex Smith,5600.00,WAS,QB,NOS,19.44
Cam Newton,6400.00,CAR,QB,NYG,22.09
Dak Prescott,5300.00,DAL,T2,HOU,18.26
Kirk Cousins,6000.00,MIN,QB,PHI,20.63
Tom Brady,6300.00,NEP,QB,IND,21.46
Aaron Rodgers,6300.00,GBP,QB,DET,21.42
Carson Wentz,5800.00,PHI,QB,MIN,19.64
Ben Roethlisberger,6900.00,PIT,QB,ATL,23.35
Jared Goff,6500.00,LAR,QB,SEA,21.86
Patrick Mahomes,6200.00,KCC,QB,JAC,20.66
Andrew Luck,5800.00,IND,QB,NEP,19.3
New England Patriots,2800.00,NEP,DST,IND,9.25
Sam Darnold,4700.00,NYJ,QB,DEN,15.51
Marquez Valdes-Scantling,3300.00,GBP,WR,DET,10.76
Josh Allen,4800.00,BUF,QB,TEN,15.53
Eli Manning,4900.00,NYG,QB,CAR,15.86
Philip Rivers,6700.00,LAC,QB,OAK,21.48
Atlanta Falcons,2000.00,ATL,DST,PIT,6.39
Deshaun Watson,6300.00,HOU,T2,DAL,20.08
Case Keenum,5600.00,DEN,QB,NYJ,17.76
Baker Mayfield,5300.00,CLE,QB,BAL,16.67
Dallas Cowboys,2400.00,DAL,DST,HOU,7.54
Buffalo Bills,2300.00,BUF,DST,TEN,7.09
Marcus Mariota,6100.00,TEN,QB,BUF,18.74
Josh Rosen,4700.00,ARI,QB,SFO,14.42
Seattle Seahawks,2100.00,SEA,DST,LAR,6.43
Minnesota Vikings,2300.00,MIN,DST,PHI,7.02
Detroit Lions,2200.00,DET,DST,GBP,6.64
Baltimore Ravens,2800.00,BAL,DST,CLE,8.44
Nick Vannett,2500.00,SEA,TE,LAR,7.51
Miami Dolphins,2200.00,MIA,DST,CIN,6.56
Washington Redskins,2000.00,WAS,DST,NOS,5.96
Mohamed Sanu,4000.00,ATL,WR,PIT,11.92
Larry Fitzgerald,4700.00,ARI,WR,SFO,13.95
Jimmy Graham,4700.00,GBP,TE,DET,13.94
Christian McCaffrey,8000.00,CAR,RB,NYG,23.52
Rob Gronkowski,6400.00,NEP,TE,IND,18.73
