Player_Name,Salary,Team,Pos,Opp,Proj_FP
Jermaine Gresham,2500.00,ARI,TE,NOS,9.5
Ryan Griffin,2500.00,HOU,TE,JAC,9.34
Andy Dalton,5500.00,CIN,QB,PIT,18.47
Charles Clay,2800.00,BUF,TE,CLE,9.31
Tyrod Taylor,5700.00,BUF,QB,CLE,18.84
Eli Manning,5600.00,NYG,QB,DET,18.25
Trevor Siemian,5200.00,DEN,QB,NEP,16.71
Sam Bradford,5000.00,MIN,QB,IND,16.04
Dwayne Washington,3500.00,DET,RB,NYG,11.05
Joe Flacco,5700.00,BAL,QB,PHI,17.88
Carson Palmer,6000.00,ARI,QB,NOS,18.81
Dion Sims,2500.00,MIA,TE,NYJ,7.82
Robert Griffin III,5000.00,CLE,QB,BUF,15.54
Ladarius Green,3700.00,PIT,TE,CIN,11.42
Kenneth Dixon,3800.00,BAL,RB,PHI,11.73
Buffalo Bills,3700.00,BUF,DST,CLE,11.4
Cam Newton,6400.00,CAR,QB,WAS,19.62
Aaron Rodgers,7100.00,GBP,QB,CHI,21.75
Andrew Luck,6400.00,IND,QB,MIN,19.58
Justin Forsett,3000.00,DEN,RB,NEP,9.19
New York Giants,2900.00,NYG,DST,DET,8.8
Cameron Brate,3800.00,TBB,TE,DAL,11.5
Carson Wentz,5000.00,PHI,QB,BAL,15.1
Russell Wilson,6300.00,SEA,QB,LAR,18.9
Matt Ryan,7300.00,ATL,QB,SFO,21.64
Marcus Mariota,6500.00,TEN,QB,KCC,19.26
Baltimore Ravens,3100.00,BAL,DST,PHI,9.16
Dak Prescott,6200.00,DAL,QB,TBB,18.27
Drew Brees,6600.00,NOS,QB,ARI,19.47
Brock Osweiler,5100.00,HOU,QB,JAC,14.94
Jameis Winston,6100.00,TBB,QB,DAL,17.87
Alex Smith,5400.00,KCC,QB,TEN,15.58
Will Tye,2900.00,NYG,TE,DET,8.31
Duke Johnson,3200.00,CLE,RB,BUF,9.19
Seattle Seahawks,4000.00,SEA,DST,LAR,11.44
Mohamed Sanu,4900.00,ATL,WR,SFO,13.95
Kirk Cousins,6800.00,WAS,QB,CAR,19.25
Tom Brady,6700.00,NEP,QB,DEN,18.94
Lance Kendricks,2900.00,LAR,TE,SEA,8.2
Travis Kelce,5900.00,KCC,TE,TEN,16.72
Isaiah Crowell,4100.00,CLE,RB,BUF,11.6
Delanie Walker,3900.00,TEN,TE,KCC,10.97
Matthew Stafford,6300.00,DET,QB,NYG,17.7
Kyle Rudolph,4300.00,MIN,TE,IND,12.1
Jared Cook,2700.00,GBP,TE,CHI,7.57
Dallas Cowboys,2700.00,DAL,DST,TBB,7.56
Tevin Coleman,5000.00,ATL,RB,SFO,13.95
Ben Roethlisberger,6600.00,PIT,QB,CIN,18.36
Ryan Mathews,3900.00,PHI,RB,BAL,10.83
Pierre Garcon,4700.00,WAS,WR,CAR,13.04
Dwayne Allen,2600.00,IND,TE,MIN,7.2
Jarvis Landry,5400.00,MIA,WR,NYJ,14.87
Kenny Britt,4600.00,LAR,WR,SEA,12.65
Aldrick Robinson,3400.00,ATL,WR,SFO,9.31
Matthew Moore,5100.00,MIA,QB,NYJ,13.92
Trey Burton,2500.00,PHI,TE,BAL,6.82
J.J. Nelson,3900.00,ARI,WR,NOS,10.58
Le'Veon Bell,9800.00,PIT,RB,CIN,26.44
Greg Olsen,5000.00,CAR,TE,WAS,13.45
Frank Gore,4400.00,IND,RB,MIN,11.79
DeMarco Murray,6900.00,TEN,RB,KCC,18.49
Rishard Matthews,4600.00,TEN,WR,KCC,12.35
Tyler Eifert,5600.00,CIN,TE,PIT,15.02
Mike Wallace,4800.00,BAL,WR,PHI,12.88
Kenny Stills,3800.00,MIA,WR,NYJ,10.16
Matt Barkley,5000.00,CHI,QB,GBP,13.33
Jimmy Graham,5300.00,SEA,TE,LAR,14.1
Jason Witten,3400.00,DAL,TE,TBB,9.04
Breshad Perriman,3100.00,BAL,WR,PHI,8.2
Martellus Bennett,4000.00,NEP,TE,DEN,10.55
Lamar Miller,5400.00,HOU,RB,JAC,14.27
Corey Coleman,4100.00,CLE,WR,BUF,10.84
Odell Beckham,8000.00,NYG,WR,DET,20.98
Rashad Jennings,4500.00,NYG,RB,DET,11.81
Brian Quick,3100.00,LAR,WR,SEA,8.12
DeVante Parker,4700.00,MIA,WR,NYJ,12.29
Terrance Williams,3200.00,DAL,WR,TBB,8.35
Adam Thielen,4800.00,MIN,WR,IND,12.49
Robby Anderson,4200.00,NYJ,WR,MIA,10.94
Brandon LaFell,4700.00,CIN,WR,PIT,12.15
Jonathan Stewart,5200.00,CAR,RB,WAS,13.49
Miami Dolphins,3200.00,MIA,DST,NYJ,8.27
Charles Sims,3800.00,TBB,RB,DAL,9.82
Jordan Matthews,5400.00,PHI,WR,BAL,13.86
Tyler Boyd,4600.00,CIN,WR,PIT,11.8
Jordy Nelson,7300.00,GBP,WR,CHI,18.74
Devonta Freeman,6700.00,ATL,RB,SFO,17.25
Washington Redskins,2600.00,WAS,DST,CAR,6.66
Ty Montgomery,4800.00,GBP,WR,CHI,12.29
Steve Smith,5300.00,BAL,WR,PHI,13.54
Robert Woods,3500.00,BUF,WR,CLE,8.91
David Johnson,10100.00,ARI,RB,NOS,25.68
Jamison Crowder,5400.00,WAS,WR,CAR,13.72
Coby Fleener,3200.00,NOS,TE,ARI,8.13
Demaryius Thomas,6300.00,DEN,WR,NEP,15.93
Jack Doyle,2700.00,IND,TE,MIN,6.8
Randall Cobb,4600.00,GBP,WR,CHI,11.57
Dorial Green-Beckham,3500.00,PHI,WR,BAL,8.77
