Player_Name,Salary,Team,Pos,Opp,Proj_FP
Drew Brees,7600.00,NOS,QB,DET,28.55
Dorial Green-Beckham,3000.00,PHI,WR,CIN,11.2
Matthew Stafford,7000.00,DET,QB,NOS,25.72
Aaron Rodgers,6700.00,GBP,QB,HOU,24.32
Eric Ebron,3900.00,DET,TE,NOS,14.08
Ben Roethlisberger,7400.00,PIT,QB,NYG,26.09
Andy Dalton,5200.00,CIN,QB,PHI,18.26
Tom Brady,7500.00,NEP,QB,LAR,26.24
Vernon Davis,3300.00,WAS,TE,ARI,11.2
Joe Flacco,5300.00,BAL,QB,MIA,17.96
Tyrod Taylor,5700.00,BUF,QB,OAK,18.83
Dennis Pitta,3100.00,BAL,TE,MIA,10.24
Lance Kendricks,2900.00,LAR,TE,NEP,9.53
Baltimore Ravens,3000.00,BAL,DST,MIA,9.88
Ladarius Green,2800.00,PIT,TE,NYG,9.15
Matt Barkley,5000.00,CHI,QB,SFO,16.26
Arizona Cardinals,2700.00,ARI,DST,WAS,8.74
Ryan Fitzpatrick,5200.00,NYJ,QB,IND,16.81
Sam Bradford,5100.00,MIN,QB,DAL,16.19
Jeremy Hill,4300.00,CIN,RB,PHI,13.59
Dwayne Allen,2600.00,IND,TE,NYJ,8.2
Eli Manning,5900.00,NYG,QB,PIT,18.56
Jared Cook,2900.00,GBP,TE,HOU,9.12
Dion Sims,2500.00,MIA,TE,BAL,7.85
Theo Riddick,5800.00,DET,RB,NOS,18.15
Dak Prescott,5900.00,DAL,QB,MIN,18.33
Travis Kelce,4700.00,KCC,TE,ATL,14.61
Russell Wilson,6300.00,SEA,QB,CAR,19.56
Carson Wentz,5300.00,PHI,QB,CIN,16.16
Matt Ryan,6800.00,ATL,QB,KCC,20.69
Marquess Wilson,4000.00,CHI,WR,SFO,12.17
Ryan Tannehill,5500.00,MIA,QB,BAL,16.69
Carson Palmer,6000.00,ARI,QB,WAS,18.17
Paxton Lynch,5000.00,DEN,QB,JAC,14.96
Alex Smith,5400.00,KCC,QB,ATL,16.07
Anquan Boldin,4100.00,DET,WR,NOS,12.23
Cincinnati Bengals,2600.00,CIN,DST,PHI,7.71
Kirk Cousins,6400.00,WAS,QB,ARI,19.03
Jameis Winston,6200.00,TBB,QB,SDC,18.41
Andrew Luck,7300.00,IND,QB,NYJ,21.71
Jason Witten,3400.00,DAL,TE,MIN,10.07
Jared Goff,5000.00,LAR,QB,NEP,14.76
Denver Broncos,3900.00,DEN,DST,JAC,11.5
Kenny Britt,5000.00,LAR,WR,NEP,14.71
Tyler Eifert,5300.00,CIN,TE,PHI,15.56
Matt Forte,5900.00,NYJ,RB,IND,17.29
Brandin Cooks,6400.00,NOS,WR,DET,18.68
Seattle Seahawks,3500.00,SEA,DST,CAR,10.2
David Johnson,9500.00,ARI,RB,WAS,27.58
Brock Osweiler,5200.00,HOU,QB,GBP,15.06
Josh Bellamy,3000.00,CHI,WR,SFO,8.65
Cam Newton,6600.00,CAR,QB,SEA,19.04
Devontae Booker,5100.00,DEN,RB,JAC,14.59
Le'Veon Bell,9200.00,PIT,RB,NYG,26.19
Antonio Brown,9100.00,PIT,WR,NYG,25.86
Washington Redskins,2400.00,WAS,DST,ARI,6.79
Tyler Boyd,4800.00,CIN,WR,PHI,13.47
Jermaine Kearse,3000.00,SEA,WR,CAR,8.43
Kenneth Dixon,3700.00,BAL,RB,MIA,10.38
Greg Olsen,5100.00,CAR,TE,SEA,14.34
Cameron Meredith,4100.00,CHI,WR,SFO,11.51
Marquise Goodwin,3400.00,BUF,WR,OAK,9.52
Mike Wallace,5000.00,BAL,WR,MIA,13.95
Michael Thomas,6900.00,NOS,WR,DET,19.26
Willie Snead,5100.00,NOS,WR,DET,14.24
Brandon LaFell,4300.00,CIN,WR,PHI,11.98
Terrance West,3800.00,BAL,RB,MIA,10.55
Buffalo Bills,2700.00,BUF,DST,OAK,7.48
Green Bay Packers,2900.00,GBP,DST,HOU,8
Coby Fleener,3500.00,NOS,TE,DET,9.67
James Starks,4400.00,GBP,RB,HOU,12.13
Jarvis Landry,5400.00,MIA,WR,BAL,14.84
Tyreek Hill,4600.00,KCC,WR,ATL,12.59
Terrance Williams,3200.00,DAL,WR,MIN,8.72
Miami Dolphins,2600.00,MIA,DST,BAL,7.1
Kyle Rudolph,4100.00,MIN,TE,DAL,11.12
Jordy Nelson,7000.00,GBP,WR,HOU,18.9
Brian Quick,3200.00,LAR,WR,NEP,8.58
Virgil Green,2600.00,DEN,TE,JAC,6.98
Josh Hill,2500.00,NOS,TE,DET,6.65
Philadelphia Eagles,3100.00,PHI,DST,CIN,8.25
C.J. Fiedorowicz,3800.00,HOU,TE,GBP,10.06
Jimmy Graham,5500.00,SEA,TE,CAR,14.57
Dion Lewis,3800.00,NEP,RB,LAR,10.05
Todd Gurley,5000.00,LAR,RB,NEP,13.13
Carolina Panthers,2600.00,CAR,DST,SEA,6.83
Golden Tate,6200.00,DET,WR,NOS,16.31
New England Patriots,3700.00,NEP,DST,LAR,9.66
Matt Asiata,3500.00,MIN,RB,DAL,9.13
Tampa Bay Buccaneers,2500.00,TBB,DST,SDC,6.48
Cameron Brate,3600.00,TBB,TE,SDC,9.28
Jerick McKinnon,3300.00,MIN,RB,DAL,8.51
Mike Evans,8600.00,TBB,WR,SDC,22.09
Zach Ertz,4300.00,PHI,TE,CIN,10.99
Larry Fitzgerald,7100.00,ARI,WR,WAS,18.08
Phillip Dorsett,3200.00,IND,WR,NYJ,8.16
Odell Beckham,8500.00,NYG,WR,PIT,21.49
Chris Conley,3100.00,KCC,WR,ATL,7.77
Will Tye,3000.00,NYG,TE,PIT,7.53
Pierre Garcon,4200.00,WAS,WR,ARI,10.54
Nelson Agholor,3000.00,PHI,WR,CIN,7.51
Randall Cobb,5400.00,GBP,WR,HOU,13.49
Jordan Howard,6900.00,CHI,RB,SFO,17.26
Doug Baldwin,6700.00,SEA,WR,CAR,16.68
