Player_Name,Salary,Team,Pos,Opp,Proj_FP
Charcandrick West,4400.00,KCC,RB,JAC,17.16
Kyle Rudolph,4000.00,MIN,TE,DET,15.41
Sam Bradford,5000.00,MIN,QB,DET,18.53
Austin Hooper,2500.00,ATL,TE,TBB,9.18
Andrew Luck,6700.00,IND,QB,GBP,22.95
Tyrod Taylor,5000.00,BUF,QB,SEA,16.83
Cameron Brate,3300.00,TBB,TE,ATL,11.1
Dennis Pitta,3800.00,BAL,TE,PIT,12.74
Joe Flacco,5500.00,BAL,QB,PIT,18.41
Los Angeles Rams,2400.00,LAR,DST,CAR,8.02
Adam Humphries,3100.00,TBB,WR,ATL,10.32
Jameis Winston,6100.00,TBB,QB,ATL,20.13
Darren Sproles,3900.00,PHI,RB,NYG,12.82
Ezekiel Elliott,7900.00,DAL,RB,CLE,25.85
Minnesota Vikings,4000.00,MIN,DST,DET,13.06
Eric Ebron,3100.00,DET,TE,MIN,10.1
Carson Wentz,5100.00,PHI,QB,NYG,16.45
Marcus Mariota,5900.00,TEN,QB,SDC,18.96
Dak Prescott,6100.00,DAL,QB,CLE,19.37
Peyton Barber,3000.00,TBB,RB,ATL,9.52
Jesse James,2800.00,PIT,TE,BAL,8.88
Cordarrelle Patterson,3300.00,MIN,WR,DET,10.39
Matthew Stafford,5600.00,DET,QB,MIN,17.61
Philadelphia Eagles,3100.00,PHI,DST,NYG,9.69
Virgil Green,2600.00,DEN,TE,OAK,8.11
Coby Fleener,3400.00,NOS,TE,SFO,10.56
Drew Brees,7200.00,NOS,QB,SFO,22.12
Cam Newton,7000.00,CAR,QB,LAR,21.44
Le'Veon Bell,7700.00,PIT,RB,BAL,23.41
Trevor Siemian,5100.00,DEN,QB,OAK,15.43
Ben Roethlisberger,6600.00,PIT,QB,BAL,20.01
Aaron Rodgers,7800.00,GBP,QB,IND,23.53
Green Bay Packers,2700.00,GBP,DST,IND,8.12
Ryan Tannehill,5600.00,MIA,QB,NYJ,16.84
Russell Wilson,6400.00,SEA,QB,BUF,19.23
Nick Foles,5200.00,KCC,QB,JAC,15.48
Matt Ryan,7100.00,ATL,QB,TBB,21.03
Tavon Austin,4200.00,LAR,WR,CAR,12.37
Lance Kendricks,2900.00,LAR,TE,CAR,8.56
Ryan Fitzpatrick,5700.00,NYJ,QB,MIA,16.83
Michael Thomas,5500.00,NOS,WR,SFO,16.17
Cody Kessler,5000.00,CLE,QB,DAL,14.68
Case Keenum,5000.00,LAR,QB,CAR,14.72
Robert Woods,3700.00,BUF,WR,SEA,10.89
Marquise Goodwin,3300.00,BUF,WR,SEA,9.68
Dwayne Allen,2900.00,IND,TE,GBP,8.49
Antone Smith,3000.00,TBB,RB,ATL,8.79
Miami Dolphins,3100.00,MIA,DST,NYJ,9
Eli Manning,5700.00,NYG,QB,PHI,16.54
Kenny Britt,4400.00,LAR,WR,CAR,12.73
Davante Adams,5900.00,GBP,WR,IND,17.04
Kansas City Chiefs,3500.00,KCC,DST,JAC,10.08
Atlanta Falcons,2700.00,ATL,DST,TBB,7.76
Theo Riddick,4900.00,DET,RB,MIN,14.06
Mohamed Sanu,4100.00,ATL,WR,TBB,11.68
Seattle Seahawks,3900.00,SEA,DST,BUF,10.98
Delanie Walker,4600.00,TEN,TE,SDC,12.88
Stefon Diggs,5900.00,MIN,WR,DET,16.46
Demaryius Thomas,6000.00,DEN,WR,OAK,16.71
Buffalo Bills,2800.00,BUF,DST,SEA,7.8
Brian Quick,3400.00,LAR,WR,CAR,9.43
Terrelle Pryor,6100.00,CLE,WR,DAL,16.85
Jason Witten,3700.00,DAL,TE,CLE,10.21
Greg Olsen,6200.00,CAR,TE,LAR,17.14
Terron Ward,3000.00,ATL,RB,TBB,8.22
Devontae Booker,6400.00,DEN,RB,OAK,17.44
Jonathan Stewart,5200.00,CAR,RB,LAR,14.18
Willie Snead,5800.00,NOS,WR,SFO,15.76
Isaiah Crowell,3900.00,CLE,RB,DAL,10.59
Mark Ingram,4800.00,NOS,RB,SFO,12.95
Gary Barnidge,3900.00,CLE,TE,DAL,10.52
Frank Gore,4500.00,IND,RB,GBP,12.12
Duke Johnson,4000.00,CLE,RB,DAL,10.74
Rashad Jennings,3900.00,NYG,RB,PHI,10.35
Denver Broncos,3700.00,DEN,DST,OAK,9.76
Tennessee Titans,2600.00,TEN,DST,SDC,6.78
