Player_Name,Salary,Team,Pos,Opp,Proj_FP
Kyler Murray,6100.00,ARI,QB,WAS,21.41
Rex Burkhead,4100.00,NEP,RB,SEA,13.98
Mitchell Trubisky,5500.00,CHI,QB,NYG,18.57
Tyrod Taylor,5300.00,LAC,QB,KCC,17.75
Dak Prescott,6800.00,DAL,QB,ATL,22.3
Jared Goff,5800.00,LAR,QB,PHI,18.61
Lamar Jackson,8200.00,BAL,QB,HOU,26.16
Matt Ryan,6600.00,ATL,QB,DAL,21.01
Carson Wentz,6000.00,PHI,QB,LAR,19
Chris Herndon,3400.00,NYJ,TE,SFO,10.72
Deshaun Watson,6400.00,HOU,QB,BAL,19.9
Baker Mayfield,5600.00,CLE,QB,CIN,17.36
Ryan Tannehill,5900.00,TEN,QB,JAC,18.29
Tom Brady,6500.00,TBB,QB,CAR,20.03
Tampa Bay Buccaneers,2900.00,TBB,DST,CAR,8.93
Russell Wilson,6500.00,SEA,QB,NEP,19.93
Philip Rivers,5900.00,IND,QB,MIN,18.03
Patrick Mahomes,7700.00,KCC,QB,LAC,23.46
Dwayne Haskins,5100.00,WAS,QB,ARI,15.5
Josh Allen,6700.00,BUF,QB,MIA,20.4
Jonathan Taylor,5700.00,IND,RB,MIN,17.21
Miami Dolphins,2100.00,MIA,DST,BUF,6.35
Aaron Rodgers,6900.00,GBP,QB,DET,20.71
Los Angeles Chargers,2000.00,LAC,DST,KCC,5.95
New York Giants,2400.00,NYG,DST,CHI,7.11
Breshad Perriman,3800.00,NYJ,WR,SFO,11.17
Cam Newton,6400.00,NEP,QB,SEA,18.82
Drew Brees,6800.00,NOS,QB,LVR,19.99
Daniel Jones,5800.00,NYG,QB,CHI,16.92
Kirk Cousins,5900.00,MIN,QB,IND,17.15
Corey Davis,4000.00,TEN,WR,JAC,11.65
Alvin Kamara,7800.00,NOS,RB,LVR,22.56
Derek Carr,5700.00,LVR,QB,NOS,16.36
Sam Darnold,5100.00,NYJ,QB,SFO,14.64
Matthew Stafford,6200.00,DET,QB,GBP,17.72
Philadelphia Eagles,2600.00,PHI,DST,LAR,7.44
Teddy Bridgewater,5800.00,CAR,QB,TBB,16.41
Ben Roethlisberger,6300.00,PIT,QB,DEN,17.8
Joe Burrow,5900.00,CIN,QB,CLE,16.62
Indianapolis Colts,2500.00,IND,DST,MIN,7.02
Derrick Henry,7900.00,TEN,RB,JAC,22.14
Parris Campbell,4500.00,IND,WR,MIN,12.51
Davante Adams,8100.00,GBP,WR,DET,22.45
Ronald Jones,5200.00,TBB,RB,CAR,14.3
Diontae Johnson,4500.00,PIT,WR,DEN,12.36
Melvin Gordon,5200.00,DEN,RB,PIT,14.17
Christian Kirk,4300.00,ARI,WR,WAS,11.74
Kenyan Drake,5900.00,ARI,RB,WAS,16.12
Julio Jones,7400.00,ATL,WR,DAL,20.16
Ryan Fitzpatrick,5200.00,MIA,QB,BUF,14.14
Amari Cooper,6300.00,DAL,WR,ATL,17.14
CeeDee Lamb,4700.00,DAL,WR,ATL,12.76
Mike Evans,6400.00,TBB,WR,CAR,17.26
Michael Gallup,5600.00,DAL,WR,ATL,15.12
Drew Lock,5400.00,DEN,QB,PIT,14.57
Ezekiel Elliott,8200.00,DAL,RB,ATL,21.97
Los Angeles Rams,2800.00,LAR,DST,PHI,7.51
Las Vegas Raiders,2000.00,LVR,DST,NOS,5.34
Mo Alie-Cox,3000.00,IND,TE,MIN,8.02
Miles Sanders,6000.00,PHI,RB,LAR,16
Allen Robinson,6400.00,CHI,WR,NYG,17.03
Arizona Cardinals,3000.00,ARI,DST,WAS,7.96
