Player_Name,Salary,Team,Pos,Opp,Proj_FP
Ben Roethlisberger,6100.00,PIT,T2,BAL,22.51
Andy Dalton,5400.00,CIN,QB,ATL,19.82
Kirk Cousins,5300.00,MIN,QB,LAR,19.31
Andrew Luck,5500.00,IND,QB,HOU,19.76
Russell Wilson,5600.00,SEA,QB,ARI,19.63
Indianapolis Colts,2200.00,IND,DST,HOU,7.65
Patrick Mahomes,7000.00,KCC,QB,DEN,24.27
Joe Flacco,5400.00,BAL,T2,PIT,18.69
Matt Ryan,6100.00,ATL,QB,CIN,21.01
Dak Prescott,5300.00,DAL,QB,DET,18.2
Case Keenum,5600.00,DEN,QB,KCC,19.21
Matthew Stafford,5700.00,DET,QB,DAL,19.43
Eric Ebron,3600.00,IND,TE,HOU,12.26
Drew Brees,6600.00,NOS,QB,NYG,22.44
Ryan Tannehill,5500.00,MIA,QB,NEP,18.57
Baker Mayfield,5300.00,CLE,QB,OAK,17.86
Jared Goff,5700.00,LAR,QB,MIN,19.18
Carson Wentz,5800.00,PHI,QB,TEN,19.31
Mitchell Trubisky,5200.00,CHI,QB,TBB,17.15
Philip Rivers,6500.00,LAC,QB,SFO,21.4
Eli Manning,5600.00,NYG,QB,NOS,18.34
Marcus Mariota,5000.00,TEN,QB,PHI,16.39
Tom Brady,6700.00,NEP,QB,MIA,21.89
Josh Allen,5100.00,BUF,QB,GBP,16.5
Deshaun Watson,6300.00,HOU,QB,IND,20.34
Ryan Fitzpatrick,6200.00,TBB,QB,CHI,19.36
Detroit Lions,2500.00,DET,DST,DAL,7.77
Rhett Ellison,2700.00,NYG,TE,NOS,8.38
Kansas City Chiefs,2300.00,KCC,DST,DEN,7.05
Denver Broncos,2200.00,DEN,DST,KCC,6.76
Austin Hooper,2900.00,ATL,TE,CIN,8.65
Sony Michel,4500.00,NEP,RB,MIA,13.39
New Orleans Saints,2500.00,NOS,DST,NYG,7.42
Chicago Bears,2600.00,CHI,DST,TBB,7.7
Aaron Rodgers,6800.00,GBP,QB,BUF,20.13
Tampa Bay Buccaneers,2400.00,TBB,DST,CHI,7.09
Dallas Cowboys,2400.00,DAL,DST,DET,7.07
Ezekiel Elliott,7700.00,DAL,RB,DET,22.62
Atlanta Falcons,2300.00,ATL,DST,CIN,6.62
Benjamin Watson,3300.00,NOS,TE,NYG,9.47
David Johnson,6600.00,ARI,RB,SEA,18.95
Houston Texans,2700.00,HOU,DST,IND,7.72
Geoff Swaim,2600.00,DAL,TE,DET,7.43
Josh Rosen,4500.00,ARI,QB,SEA,12.82
Geronimo Allison,4700.00,GBP,WR,BUF,13.36
Tevin Coleman,5900.00,ATL,RB,CIN,16.49
Baltimore Ravens,2500.00,BAL,DST,PIT,6.97
Arizona Cardinals,2600.00,ARI,DST,SEA,7.23
Quincy Enunwa,4300.00,NYJ,WR,JAC,11.9
Adam Thielen,6500.00,MIN,WR,LAR,17.97
Mohamed Sanu,3600.00,ATL,WR,CIN,9.93
Cincinnati Bengals,2200.00,CIN,DST,ATL,6.05
Sam Darnold,4500.00,NYJ,QB,JAC,12.36
Rashaad Penny,3900.00,SEA,RB,ARI,10.74
Alvin Kamara,9600.00,NOS,RB,NYG,26.42
David Njoku,3200.00,CLE,TE,OAK,8.72
Doug Baldwin,5500.00,SEA,WR,ARI,14.98
Tyler Eifert,3800.00,CIN,TE,ATL,10.31
James White,5400.00,NEP,RB,MIA,14.63
Tennessee Titans,2300.00,TEN,DST,PHI,6.22
New York Giants,2100.00,NYG,DST,NOS,5.68
Giovani Bernard,6300.00,CIN,RB,ATL,17.01
Robert Woods,5400.00,LAR,WR,MIN,14.6
Pittsburgh Steelers,2400.00,PIT,DST,BAL,6.47
Kerryon Johnson,4400.00,DET,RB,DAL,11.82
Minnesota Vikings,2400.00,MIN,DST,LAR,6.46
New York Jets,2400.00,NYJ,DST,JAC,6.43
Philadelphia Eagles,3300.00,PHI,DST,TEN,8.82
Demaryius Thomas,5400.00,DEN,WR,KCC,14.36
Antonio Callaway,4300.00,CLE,WR,OAK,11.31
Los Angeles Rams,2900.00,LAR,DST,MIN,7.62
Saquon Barkley,8100.00,NYG,RB,NOS,21.29
Nick Vannett,2500.00,SEA,TE,ARI,6.55
Rob Gronkowski,7000.00,NEP,TE,MIA,18.34
Will Dissly,3100.00,SEA,TE,ARI,8.1
Green Bay Packers,3500.00,GBP,DST,BUF,9.13
Tyler Lockett,5100.00,SEA,WR,ARI,13.29
Corey Davis,5300.00,TEN,WR,PHI,13.83
Jordan Wilkins,3900.00,IND,RB,HOU,10.17
Lamar Miller,5000.00,HOU,RB,IND,13.01
Calvin Ridley,4900.00,ATL,WR,CIN,12.76
Michael Thomas,9100.00,NOS,WR,NYG,23.51
Ricky Seals-Jones,2900.00,ARI,TE,SEA,7.49
Larry Fitzgerald,5000.00,ARI,WR,SEA,12.86
