Player_Name,Salary,Team,Pos,Opp,Proj_FP
Ryan Izzo,300.00,NEP,TE,PIT,5.09
Adam Shaheen,600.00,CHI,TE,GBP,7.93
Ben Braunecker,300.00,CHI,TE,GBP,2.72
Russell Shepard,600.00,NYG,WR,DAL,4.85
Trevor Davis,300.00,GBP,WR,CHI,2.25
Bradley Sowell,300.00,CHI,TE,GBP,2.18
Devin Smith,300.00,DAL,WR,NYG,2.09
Marcedes Lewis,300.00,GBP,TE,CHI,2.09
Jake Kumerow,900.00,GBP,WR,CHI,5.37
Allen Lazard,300.00,GBP,WR,CHI,1.41
Rhett Ellison,300.00,NYG,TE,DAL,1.27
Vernon Davis,2700.00,WAS,TE,PHI,9.74
Javon Wims,300.00,CHI,WR,GBP,1.05
Carson Wentz,5700.00,PHI,QB,WAS,19.87
Carolina Panthers,2100.00,CAR,DST,LAR,7.26
Miami Dolphins,2100.00,MIA,DST,BAL,7.09
Tampa Bay Buccaneers,2200.00,TBB,DST,SFO,7.39
Los Angeles Chargers,3000.00,LAC,DST,IND,10.02
Kirk Cousins,5500.00,MIN,QB,ATL,18.15
Joe Flacco,5100.00,DEN,QB,OAK,16.74
Lamar Jackson,6000.00,BAL,QB,MIA,19.65
Kyler Murray,5600.00,ARI,QB,DET,18.2
Kansas City Chiefs,2800.00,KCC,DST,JAC,9.06
Case Keenum,4900.00,WAS,QB,PHI,15.66
Seattle Seahawks,3100.00,SEA,DST,CIN,9.9
Andy Dalton,5000.00,CIN,QB,SEA,15.56
Drew Brees,6200.00,NOS,QB,HOU,19.24
Cordarrelle Patterson,1500.00,CHI,WR,GBP,4.58
Curtis Samuel,4200.00,CAR,WR,LAR,12.82
Chris Carson,5700.00,SEA,RB,CIN,17.38
Marcus Mariota,5200.00,TEN,QB,CLE,15.8
Cincinnati Bengals,2000.00,CIN,DST,SEA,6.07
Dalvin Cook,6000.00,MIN,RB,ATL,18.17
Josh Allen,5600.00,BUF,QB,NYJ,16.97
Philip Rivers,5900.00,LAC,QB,IND,17.8
New York Jets,3100.00,NYJ,DST,BUF,9.34
Jared Goff,6200.00,LAR,QB,CAR,18.64
Jameis Winston,6600.00,TBB,QB,SFO,19.87
Sam Darnold,5100.00,NYJ,QB,BUF,15.31
Buffalo Bills,3000.00,BUF,DST,NYJ,8.94
Matthew Stafford,5400.00,DET,QB,ARI,16.03
Baker Mayfield,6400.00,CLE,QB,TEN,18.91
Patrick Mahomes,7200.00,KCC,QB,JAC,21.27
Russell Wilson,6300.00,SEA,QB,CIN,18.6
Cam Newton,6500.00,CAR,QB,LAR,19.11
