Player_Name,Salary,Team,Pos,Opp,Proj_FP
Los Angeles Rams,2400.00,LAR,DST,MIN,9.42
Green Bay Packers,2700.00,GBP,DST,BAL,10.59
Detroit Lions,2800.00,DET,DST,CHI,10.66
Los Angeles Chargers,2900.00,LAC,DST,BUF,10.76
Case Keenum,5100.00,MIN,QB,LAR,17.21
Bruce Ellington,3000.00,HOU,WR,ARI,9.94
Buffalo Bills,2500.00,BUF,DST,LAC,8.24
Kansas City Chiefs,3300.00,KCC,DST,NYG,10.67
Chicago Bears,2700.00,CHI,DST,DET,8.62
Houston Texans,3100.00,HOU,DST,ARI,9.88
Ameer Abdullah,3900.00,DET,RB,CHI,12.45
Tevin Coleman,5800.00,ATL,RB,SEA,18.46
Ryan Fitzpatrick,5300.00,TBB,QB,MIA,16.76
Orleans Darkwa,4400.00,NYG,RB,KCC,13.87
Alex Smith,6700.00,KCC,QB,NYG,20.96
C.J. Fiedorowicz,3100.00,HOU,TE,ARI,9.68
Hunter Henry,3400.00,LAC,TE,BUF,10.59
Tom Brady,8000.00,NEP,QB,OAK,24.6
Joe Mixon,4300.00,CIN,RB,DEN,13.23
Nathan Peterman,4700.00,BUF,QB,LAC,14.43
Tennessee Titans,2200.00,TEN,DST,PIT,6.74
Dontrelle Inman,3200.00,CHI,WR,DET,9.74
Matt Ryan,5800.00,ATL,QB,SEA,17.6
Philip Rivers,5800.00,LAC,QB,BUF,17.56
Brett Hundley,4700.00,GBP,QB,BAL,14.18
Ben Roethlisberger,6600.00,PIT,QB,TEN,19.87
Andy Dalton,5100.00,CIN,QB,DEN,15.36
Russell Wilson,7000.00,SEA,QB,ATL,20.91
Matthew Stafford,6000.00,DET,QB,CHI,17.95
Kyle Rudolph,4000.00,MIN,TE,LAR,11.89
Austin Hooper,3400.00,ATL,TE,SEA,10.1
Blaine Gabbert,4900.00,ARI,QB,HOU,14.47
Tom Savage,4400.00,HOU,QB,ARI,12.95
Mitchell Trubisky,4500.00,CHI,QB,DET,13.23
Pittsburgh Steelers,3200.00,PIT,DST,TEN,9.4
Tampa Bay Buccaneers,2900.00,TBB,DST,MIA,8.5
