Player_Name,Salary,Team,Pos,Opp,Proj_FP
Zach Miller,2700.00,CHI,TE,DET,13.02
Terrelle Pryor,4300.00,CLE,WR,WAS,18.27
Jack Doyle,2500.00,IND,TE,JAC,10.33
Cameron Brate,2800.00,TBB,TE,DEN,10.34
Dennis Pitta,3900.00,BAL,TE,OAK,14.2
Coby Fleener,3200.00,NOS,TE,SDC,11.57
Adam Humphries,3000.00,TBB,WR,DEN,10.81
Kyle Rudolph,3400.00,MIN,TE,NYG,12.11
Baltimore Ravens,2400.00,BAL,DST,OAK,8.38
Eric Ebron,3700.00,DET,TE,CHI,12.87
Dion Sims,2500.00,MIA,TE,CIN,8.6
Jimmy Graham,4000.00,SEA,TE,NYJ,13.73
Cole Beasley,3900.00,DAL,WR,SFO,13.28
Minnesota Vikings,3600.00,MIN,DST,NYG,12.16
Dak Prescott,5700.00,DAL,QB,SFO,19.22
Jordan Howard,3700.00,CHI,RB,DET,12.38
John Phillips,2500.00,DEN,TE,TBB,8.24
Andrew Luck,7400.00,IND,QB,JAC,24.05
Tyrod Taylor,5400.00,BUF,QB,NEP,17.4
Sam Bradford,5100.00,MIN,QB,NYG,16.34
Jameis Winston,5400.00,TBB,QB,DEN,17.24
Ryan Tannehill,5800.00,MIA,QB,CIN,18.51
Houston Texans,3200.00,HOU,DST,TEN,10.22
Travis Kelce,4800.00,KCC,TE,PIT,15.25
Matt Jones,4300.00,WAS,RB,CLE,13.64
LeGarrette Blount,5000.00,NEP,RB,BUF,15.7
Carson Palmer,6300.00,ARI,QB,LAR,19.68
Joe Flacco,5900.00,BAL,QB,OAK,18.32
Andy Dalton,6100.00,CIN,QB,MIA,18.9
Jesse James,3100.00,PIT,TE,KCC,9.58
Ryan Griffin,2600.00,HOU,TE,TEN,8.02
Jacoby Brissett,5100.00,NEP,QB,BUF,15.42
Alex Smith,5600.00,KCC,QB,PIT,16.93
Cam Newton,7800.00,CAR,QB,ATL,23.46
Kirk Cousins,6500.00,WAS,QB,CLE,19.5
Jacob Tamme,3400.00,ATL,TE,CAR,10.17
Kevin White,3400.00,CHI,WR,DET,10.14
C.J. Uzomah,2500.00,CIN,TE,MIA,7.42
Ben Roethlisberger,7100.00,PIT,QB,KCC,20.96
Brandon LaFell,3200.00,CIN,WR,MIA,9.4
Greg Olsen,6000.00,CAR,TE,ATL,17.64
Steve Smith,4500.00,BAL,WR,OAK,13.13
Russell Wilson,6600.00,SEA,QB,NYJ,19.22
Jeremy Hill,4100.00,CIN,RB,MIA,11.89
Mike Evans,6500.00,TBB,WR,DEN,18.85
Ryan Fitzpatrick,5300.00,NYJ,QB,SEA,15.36
Rishard Matthews,3100.00,TEN,WR,HOU,8.95
Will Fuller,5300.00,HOU,WR,TEN,15.34
Arizona Cardinals,3900.00,ARI,DST,LAR,11.28
Doug Baldwin,6100.00,SEA,WR,NYJ,17.56
Terrance Williams,3100.00,DAL,WR,SFO,8.94
Cameron Artis-Payne,3400.00,CAR,RB,ATL,9.8
Kendall Wright,3000.00,TEN,WR,HOU,8.54
Brock Osweiler,5800.00,HOU,QB,TEN,16.49
Vincent Jackson,3400.00,TBB,WR,DEN,9.64
Robert Woods,3400.00,BUF,WR,NEP,9.65
Larry Donnell,2600.00,NYG,TE,MIN,7.35
Charles Clay,2600.00,BUF,TE,NEP,7.36
Cincinnati Bengals,3200.00,CIN,DST,MIA,9.06
T.Y. Hilton,7000.00,IND,WR,JAC,19.82
Brian Hoyer,5000.00,CHI,QB,DET,14.08
Antonio Brown,9700.00,PIT,WR,KCC,27.29
Dallas Cowboys,2900.00,DAL,DST,SFO,8.15
New York Giants,2900.00,NYG,DST,MIN,8.14
Jarvis Landry,6900.00,MIA,WR,CIN,19.36
Marcus Mariota,5500.00,TEN,QB,HOU,15.42
C.J. Anderson,6500.00,DEN,RB,TBB,18.23
Drew Brees,7600.00,NOS,QB,SDC,21.25
Jamison Crowder,4200.00,WAS,WR,CLE,11.71
Stefon Diggs,6100.00,MIN,WR,NYG,17
