Player_Name,Salary,Team,Pos,Opp,Proj_FP
Buffalo Bills,2000.00,BUF,DST,NEP,7.42
New Orleans Saints,2400.00,NOS,DST,CAR,8.63
Theo Riddick,3400.00,DET,RB,BAL,12.23
Blaine Gabbert,4700.00,ARI,QB,LAR,15.65
Jameis Winston,5600.00,TBB,QB,GBP,18.6
Jay Cutler,4700.00,MIA,QB,DEN,15.34
Arizona Cardinals,2200.00,ARI,DST,LAR,7.17
Trevor Siemian,4800.00,DEN,QB,MIA,15.62
Tyrod Taylor,5400.00,BUF,QB,NEP,17.44
Baltimore Ravens,3100.00,BAL,DST,DET,9.96
Brett Hundley,5100.00,GBP,QB,TBB,16.36
Mitchell Trubisky,4500.00,CHI,QB,SFO,14.37
Josh McCown,5500.00,NYJ,QB,KCC,17.33
Dak Prescott,5700.00,DAL,QB,WAS,17.84
Houston Texans,2400.00,HOU,DST,TEN,7.52
Geno Smith,4500.00,NYG,QB,OAK,13.99
Kirk Cousins,6600.00,WAS,QB,DAL,20.25
Alex Collins,4500.00,BAL,RB,DET,13.72
Alex Smith,5900.00,KCC,QB,NYJ,17.9
DeShone Kizer,4500.00,CLE,QB,LAC,13.6
Kenyan Drake,4900.00,MIA,RB,DEN,14.79
Los Angeles Chargers,4000.00,LAC,DST,CLE,11.94
Tyrell Williams,3900.00,LAC,WR,CLE,11.58
Austin Seferian-Jenkins,4000.00,NYJ,TE,KCC,11.88
Case Keenum,6000.00,MIN,QB,ATL,17.77
Dallas Cowboys,2400.00,DAL,DST,WAS,7.11
Chicago Bears,3500.00,CHI,DST,SFO,10.3
Ben Roethlisberger,6300.00,PIT,QB,CIN,18.54
Matthew Stafford,5800.00,DET,QB,BAL,16.97
New York Jets,2500.00,NYJ,DST,KCC,7.28
Joe Mixon,5100.00,CIN,RB,PIT,14.8
Philip Rivers,7000.00,LAC,QB,CLE,20.27
Jamaal Williams,4700.00,GBP,RB,TBB,13.61
Marcus Mariota,6200.00,TEN,QB,HOU,17.92
O.J. Howard,2800.00,TBB,TE,GBP,8.08
Frank Gore,3800.00,IND,RB,JAC,10.95
D.J. Foster,3000.00,ARI,RB,LAR,8.65
Jacoby Brissett,4600.00,IND,QB,JAC,13.22
Russell Wilson,7100.00,SEA,QB,PHI,20.28
Atlanta Falcons,2200.00,ATL,DST,MIN,6.26
Matt Forte,4000.00,NYJ,RB,KCC,11.35
Andy Dalton,5300.00,CIN,QB,PIT,15.07
Drew Brees,6700.00,NOS,QB,CAR,18.97
Matt Ryan,6400.00,ATL,QB,MIN,18.03
Seattle Seahawks,2900.00,SEA,DST,PHI,8.15
Byron Marshall,3200.00,WAS,RB,DAL,8.99
Cleveland Browns,2100.00,CLE,DST,LAC,5.9
Carson Wentz,7200.00,PHI,QB,SEA,20.25
Emmanuel Sanders,4900.00,DEN,WR,MIA,13.66
Joe Flacco,4900.00,BAL,QB,DET,13.63
Benjamin Watson,3100.00,BAL,TE,DET,8.58
Kareem Hunt,6900.00,KCC,RB,NYJ,19.03
Jared Goff,6700.00,LAR,QB,ARI,18.39
Demaryius Thomas,5300.00,DEN,WR,MIA,14.51
Cam Newton,6800.00,CAR,QB,NOS,18.51
Detroit Lions,3000.00,DET,DST,BAL,8.17
Jerick McKinnon,5100.00,MIN,RB,ATL,13.84
Charles Clay,4100.00,BUF,TE,NEP,11.11
Julius Thomas,3500.00,MIA,TE,DEN,9.36
Tom Savage,4500.00,HOU,QB,TEN,12.02
Randall Cobb,3900.00,GBP,WR,TBB,10.4
Austin Hooper,3400.00,ATL,TE,MIN,9.06
Deonte Thompson,3400.00,BUF,WR,NEP,9.04
Tampa Bay Buccaneers,3100.00,TBB,DST,GBP,8.2
Todd Gurley,8200.00,LAR,RB,ARI,21.59
Jamison Crowder,6000.00,WAS,WR,DAL,15.79
Duke Johnson,4800.00,CLE,RB,LAC,12.62
Jermaine Kearse,4300.00,NYJ,WR,KCC,11.22
Golden Tate,6100.00,DET,WR,BAL,15.89
Tarik Cohen,3700.00,CHI,RB,SFO,9.61
C.J. Fiedorowicz,2800.00,HOU,TE,TEN,7.27
Dontrelle Inman,3900.00,CHI,WR,SFO,10.13
Tom Brady,7800.00,NEP,QB,BUF,20.22
Alfred Morris,4600.00,DAL,RB,WAS,11.86
Jermaine Gresham,2500.00,ARI,TE,LAR,6.46
Michael Thomas,7100.00,NOS,WR,CAR,18.25
Kenny Golladay,3900.00,DET,WR,BAL,9.99
Indianapolis Colts,2700.00,IND,DST,JAC,6.91
Tyler Higbee,2500.00,LAR,TE,ARI,6.37
Dion Lewis,5500.00,NEP,RB,BUF,13.95
Lance Kendricks,2500.00,GBP,TE,TBB,6.32
Brandon LaFell,3500.00,CIN,WR,PIT,8.86
Sammy Watkins,5200.00,LAR,WR,ARI,13.15
Green Bay Packers,2800.00,GBP,DST,TBB,7
Cincinnati Bengals,2500.00,CIN,DST,PIT,6.26
Jordan Howard,6500.00,CHI,RB,SFO,16.25
Kenny Stills,4700.00,MIA,WR,DEN,11.73
DeSean Jackson,4700.00,TBB,WR,GBP,11.76
Jonathan Stewart,3600.00,CAR,RB,NOS,8.94
Jordy Nelson,4400.00,GBP,WR,TBB,10.92
Jesse James,3000.00,PIT,TE,CIN,7.42
Bruce Ellington,4000.00,HOU,WR,TEN,9.89
Mike Evans,7100.00,TBB,WR,GBP,17.51
New England Patriots,3300.00,NEP,DST,BUF,8.09
Minnesota Vikings,2700.00,MIN,DST,ATL,6.62
Cody Latimer,3000.00,DEN,WR,MIA,7.34
Rex Burkhead,5000.00,NEP,RB,BUF,12.24
Jimmy Graham,5500.00,SEA,TE,PHI,13.48
Delanie Walker,5600.00,TEN,TE,HOU,13.72
Dez Bryant,5900.00,DAL,WR,WAS,14.41
Corey Coleman,4300.00,CLE,WR,LAC,10.48
Josh Doctson,4900.00,WAS,WR,DAL,11.97
Travis Kelce,7000.00,KCC,TE,NYJ,17.07
Russell Shepard,3200.00,CAR,WR,NOS,7.76
Isaiah Crowell,4100.00,CLE,RB,LAC,9.95
T.Y. Hilton,4800.00,IND,WR,JAC,11.65
Kyle Rudolph,4500.00,MIN,TE,ATL,10.88
Marlon Mack,3400.00,IND,RB,JAC,8.24
Los Angeles Rams,3600.00,LAR,DST,ARI,8.72
Le'Veon Bell,9400.00,PIT,RB,CIN,22.62
DeVante Parker,4500.00,MIA,WR,DEN,10.79
Vernon Davis,5100.00,WAS,TE,DAL,12.25
Hunter Henry,4700.00,LAC,TE,CLE,11.3
Paul Richardson,4600.00,SEA,WR,PHI,11.05
Devonta Freeman,5800.00,ATL,RB,MIN,13.86
Cameron Brate,2900.00,TBB,TE,GBP,6.92
David Njoku,2500.00,CLE,TE,LAC,5.96
Orleans Darkwa,4600.00,NYG,RB,OAK,10.97
Kendall Wright,3000.00,CHI,WR,SFO,7.1
Travis Benjamin,3700.00,LAC,WR,CLE,8.77
Larry Fitzgerald,6000.00,ARI,WR,LAR,14.13
Miami Dolphins,2900.00,MIA,DST,DEN,6.83
Tyler Kroft,3300.00,CIN,TE,PIT,7.75
Taylor Gabriel,3200.00,ATL,WR,MIN,7.48
