Player_Name,Salary,Team,Pos,Opp,Proj_FP
Rex Burkhead,3500.00,CIN,RB,BAL,13.56
Dorial Green-Beckham,3200.00,PHI,WR,DAL,11.19
Arizona Cardinals,3000.00,ARI,DST,LAR,10.42
Travis Kelce,5000.00,KCC,TE,SDC,17.05
Andy Dalton,5100.00,CIN,QB,BAL,17.28
Jermaine Gresham,2600.00,ARI,TE,LAR,8.56
Jimmy Graham,4500.00,SEA,TE,SFO,14.74
Jesse James,3000.00,PIT,TE,CLE,9.78
C.J. Uzomah,2500.00,CIN,TE,BAL,7.94
Matthew Moore,5100.00,MIA,QB,NEP,16.15
Matthew Stafford,6000.00,DET,QB,GBP,18.98
Cleveland Browns,2100.00,CLE,DST,PIT,6.64
Matt Asiata,3100.00,MIN,RB,CHI,9.69
Eli Rogers,4000.00,PIT,WR,CLE,12.46
Joe Flacco,5500.00,BAL,QB,CIN,17.15
Sam Bradford,5200.00,MIN,QB,CHI,16.2
Dion Sims,2500.00,MIA,TE,NEP,7.66
Paul Perkins,3400.00,NYG,RB,WAS,10.34
Minnesota Vikings,3800.00,MIN,DST,CHI,11.48
Aaron Rodgers,7700.00,GBP,QB,DET,23.08
Cam Newton,6200.00,CAR,QB,TBB,18.51
Charles Clay,3500.00,BUF,TE,NYJ,10.42
Adam Thielen,5600.00,MIN,WR,CHI,16.56
Darren Sproles,4000.00,PHI,RB,DAL,11.78
Tennessee Titans,2900.00,TEN,DST,HOU,8.52
Baltimore Ravens,3000.00,BAL,DST,CIN,8.83
Jason Witten,3100.00,DAL,TE,PHI,9.1
Carson Palmer,5700.00,ARI,QB,LAR,16.73
Andrew Luck,6700.00,IND,QB,JAC,19.58
Russell Wilson,6800.00,SEA,QB,SFO,19.85
Matt Barkley,5100.00,CHI,QB,MIN,14.89
Jameis Winston,6100.00,TBB,QB,CAR,17.83
Quincy Enunwa,3800.00,NYJ,WR,BUF,11.11
Alex Smith,5000.00,KCC,QB,SDC,14.55
