Player_Name,Salary,Team,Pos,Opp,Proj_FP
Antonio Gates,2500.00,LAC,TE,NYJ,9.66
Detroit Lions,2900.00,DET,DST,CIN,10.48
Philadelphia Eagles,3000.00,PHI,DST,OAK,10.2
Carolina Panthers,3100.00,CAR,DST,TBB,10.27
Los Angeles Chargers,3700.00,LAC,DST,NYJ,12.13
Cameron Brate,3300.00,TBB,TE,CAR,10.8
Chicago Bears,3500.00,CHI,DST,CLE,11.28
Austin Seferian-Jenkins,2700.00,NYJ,TE,LAC,8.58
Alex Collins,5600.00,BAL,RB,IND,17.74
Kirk Cousins,5400.00,WAS,QB,DEN,17.01
Andy Dalton,4800.00,CIN,QB,DET,15.09
Drew Stanton,4700.00,ARI,QB,NYG,14.65
Cam Newton,6800.00,CAR,QB,TBB,20.98
Seattle Seahawks,2800.00,SEA,DST,DAL,8.57
Chris Godwin,3000.00,TBB,WR,CAR,9.19
Jameis Winston,5700.00,TBB,QB,CAR,17.39
Vernon Davis,3400.00,WAS,TE,DEN,10.29
New England Patriots,3000.00,NEP,DST,BUF,9.1
Josh Doctson,3500.00,WAS,WR,DEN,10.61
Los Angeles Rams,3600.00,LAR,DST,TEN,10.84
Baltimore Ravens,4100.00,BAL,DST,IND,12.34
Arizona Cardinals,3200.00,ARI,DST,NYG,9.64
Nick Foles,6300.00,PHI,QB,OAK,18.96
Matthew Stafford,6200.00,DET,QB,CIN,18.55
Jamison Crowder,5000.00,WAS,WR,DEN,14.92
Miami Dolphins,2200.00,MIA,DST,KCC,6.54
Pittsburgh Steelers,3400.00,PIT,DST,HOU,10.06
Jared Goff,6100.00,LAR,QB,TEN,17.97
Jimmy Graham,4900.00,SEA,TE,DAL,14.4
Green Bay Packers,2400.00,GBP,DST,MIN,7.04
Cincinnati Bengals,2400.00,CIN,DST,DET,7.01
C.J. Anderson,5500.00,DEN,RB,WAS,16.06
Zach Ertz,6000.00,PHI,TE,OAK,17.33
Tennessee Titans,2200.00,TEN,DST,LAR,6.36
Melvin Gordon,7200.00,LAC,RB,NYJ,20.77
DeMarco Murray,4600.00,TEN,RB,LAR,13.27
Dak Prescott,6300.00,DAL,QB,SEA,18.15
DeShone Kizer,4800.00,CLE,QB,CHI,13.84
Jay Cutler,4800.00,MIA,QB,KCC,13.77
Cleveland Browns,2600.00,CLE,DST,CHI,7.44
Dion Lewis,6000.00,NEP,RB,BUF,17.13
Geronimo Allison,3100.00,GBP,WR,MIN,8.85
Tyler Kroft,2600.00,CIN,TE,DET,7.41
Marcus Mariota,5300.00,TEN,QB,LAR,15.12
New Orleans Saints,2800.00,NOS,DST,ATL,7.92
Tom Brady,6900.00,NEP,QB,BUF,19.56
New York Giants,2700.00,NYG,DST,ARI,7.61
Alex Smith,6600.00,KCC,QB,MIA,18.63
Russell Wilson,7400.00,SEA,QB,DAL,20.9
Case Keenum,6700.00,MIN,QB,GBP,18.83
Mitchell Trubisky,4700.00,CHI,QB,CLE,13.14
Drew Brees,6500.00,NOS,QB,ATL,18.22
J.D. McKissic,4000.00,SEA,RB,DAL,11.18
Buffalo Bills,2000.00,BUF,DST,NEP,5.58
Joe Flacco,5600.00,BAL,QB,IND,15.64
Ryan Grant,3200.00,WAS,WR,DEN,8.89
Washington Redskins,3400.00,WAS,DST,DEN,9.43
Jacoby Brissett,4600.00,IND,QB,BAL,12.75
Dallas Cowboys,2600.00,DAL,DST,SEA,7.18
Eli Manning,5500.00,NYG,QB,ARI,15.13
Philip Rivers,6400.00,LAC,QB,NYJ,17.59
Jesse James,3400.00,PIT,TE,HOU,9.32
Kenny Golladay,3300.00,DET,WR,CIN,9.05
Theo Riddick,4700.00,DET,RB,CIN,12.86
Kansas City Chiefs,3300.00,KCC,DST,MIA,9.04
Damiere Byrd,3500.00,CAR,WR,TBB,9.58
Minnesota Vikings,3000.00,MIN,DST,GBP,8.19
Jack Doyle,4700.00,IND,TE,BAL,12.77
Denver Broncos,3200.00,DEN,DST,WAS,8.7
Adam Humphries,3000.00,TBB,WR,CAR,8.14
Brock Osweiler,4800.00,DEN,QB,WAS,12.99
Brandon LaFell,3400.00,CIN,WR,DET,9.21
Tampa Bay Buccaneers,2300.00,TBB,DST,CAR,6.2
Bryce Petty,4400.00,NYJ,QB,LAC,11.85
Joe Mixon,5100.00,CIN,RB,DET,13.74
Brett Hundley,5000.00,GBP,QB,MIN,13.4
