C,C,W,W,W,D,D,G,UTIL,,Instructions,,,,,,,,
16300184,16300220,16300590,16300620,16300560,16301158,16301160,16301628,16300638,,G,Casey DeSmith (16301613),Casey DeSmith,16301613,G,8200,Postponed,PIT,9.9
16300184,16300260,16300516,16300620,16300612,16301158,16301150,16301629,16300652,,G,James Reimer (16301612),James Reimer,16301612,G,8200,CAR@CHI 02/02/2021 08:00PM ET,CAR,14.63
16300184,16300262,16300516,16300604,16300620,16301160,16301200,16301636,16300594,,G,Ville Husso (16301615),Ville Husso,16301615,G,8100,ARI@STL 02/02/2021 08:00PM ET,STL,5.27
16300188,16300236,16300530,16300598,16300634,16301158,16301160,16301608,16300284,,G,Philipp Grubauer (16301614),Philipp Grubauer,16301614,G,8100,MIN@COL 02/02/2021 08:30PM ET,COL,16.74
16300184,16300206,16300516,16300582,16300692,16301200,16301174,16301635,16300682,,G,Alex Nedeljkovic (16301617),Alex Nedeljkovic,16301617,G,8000,CAR@CHI 02/02/2021 08:00PM ET,CAR,0
,,,,,,,,,,G,Carey Price (16301616),Carey Price,16301616,G,8000,VAN@MON 02/02/2021 07:00PM ET,MON,13.3
,,,,,,,,,,G,Pavel Francouz (16301619),Pavel Francouz,16301619,G,7900,MIN@COL 02/02/2021 08:30PM ET,COL,0
,,,,,,,,,,G,Hunter Miska (16301620),Hunter Miska,16301620,G,7900,MIN@COL 02/02/2021 08:30PM ET,COL,6.95
,,,,,,,,,,G,Connor Hellebuyck (16301618),Connor Hellebuyck,16301618,G,7900,CGY@WPG 02/02/2021 08:00PM ET,WPG,13.67
,,,,,,,,,,LW,Ryan Nugent-Hopkins (16300516),Ryan Nugent-Hopkins,16300516,W/UTIL,7900,OTT@EDM 02/02/2021 10:00PM ET,EDM,13.43
,,,,,,,,,,G,Anton Khudobin (16301621),Anton Khudobin,16301621,G,7800,DAL@CLS 02/02/2021 07:00PM ET,DAL,16.92
,,,,,,,,,,RW,Mikko Rantanen (16300518),Mikko Rantanen,16300518,W/UTIL,7800,MIN@COL 02/02/2021 08:30PM ET,COL,13.69
,,,,,,,,,,G,Jake Allen (16301622),Jake Allen,16301622,G,7800,VAN@MON 02/02/2021 07:00PM ET,MON,14.5
,,,,,,,,,,G,Laurent Brossoit (16301624),Laurent Brossoit,16301624,G,7700,CGY@WPG 02/02/2021 08:00PM ET,WPG,17.45
,,,,,,,,,,G,Jonathan Quick (16301623),Jonathan Quick,16301623,G,7700,ANH@LA 02/02/2021 10:00PM ET,LA,10.52
,,,,,,,,,,G,Jake Oettinger (16301626),Jake Oettinger,16301626,G,7600,DAL@CLS 02/02/2021 07:00PM ET,DAL,8.25
,,,,,,,,,,G,Jacob Markstrom (16301625),Jacob Markstrom,16301625,G,7600,CGY@WPG 02/02/2021 08:00PM ET,CGY,16.79
,,,,,,,,,,LW,Brady Tkachuk (16300520),Brady Tkachuk,16300520,W/UTIL,7600,OTT@EDM 02/02/2021 10:00PM ET,OTT,14.7
,,,,,,,,,,C,Joe Pavelski (16300190),Joe Pavelski,16300190,C/UTIL,7500,DAL@CLS 02/02/2021 07:00PM ET,DAL,16.62
,,,,,,,,,,G,Joonas Korpisalo (16301627),Joonas Korpisalo,16301627,G,7500,DAL@CLS 02/02/2021 07:00PM ET,CLS,19.5
,,,,,,,,,,G,Calvin Petersen (16301628),Calvin Petersen,16301628,G,7500,ANH@LA 02/02/2021 10:00PM ET,LA,12.27
,,,,,,,,,,G,David Rittich (16301630),David Rittich,16301630,G,7400,CGY@WPG 02/02/2021 08:00PM ET,CGY,-2.1
,,,,,,,,,,G,John Gibson (16301629),John Gibson,16301629,G,7400,ANH@LA 02/02/2021 10:00PM ET,ANH,13.76
,,,,,,,,,,C,Sidney Crosby (16300192),Sidney Crosby,16300192,C/UTIL,7300,Postponed,PIT,10.66
,,,,,,,,,,G,Elvis Merzlikins (16301632),Elvis Merzlikins,16301632,G,7300,DAL@CLS 02/02/2021 07:00PM ET,CLS,13.02
,,,,,,,,,,LW,Gabriel Landeskog (16300522),Gabriel Landeskog,16300522,W/UTIL,7300,MIN@COL 02/02/2021 08:30PM ET,COL,10.78
,,,,,,,,,,G,Braden Holtby (16301631),Braden Holtby,16301631,G,7300,VAN@MON 02/02/2021 07:00PM ET,VAN,13.55
,,,,,,,,,,G,Kevin Lankinen (16301633),Kevin Lankinen,16301633,G,7200,CAR@CHI 02/02/2021 08:00PM ET,CHI,17.93
,,,,,,,,,,LW,Matthew Tkachuk (16300524),Matthew Tkachuk,16300524,W/UTIL,7200,CGY@WPG 02/02/2021 08:00PM ET,CGY,11.98
,,,,,,,,,,G,Ryan Miller (16301634),Ryan Miller,16301634,G,7200,ANH@LA 02/02/2021 10:00PM ET,ANH,7
,,,,,,,,,,G,Cam Talbot (16301635),Cam Talbot,16301635,G,7100,MIN@COL 02/02/2021 08:30PM ET,MIN,12.7
,,,,,,,,,,G,Thatcher Demko (16301636),Thatcher Demko,16301636,G,7100,VAN@MON 02/02/2021 07:00PM ET,VAN,17.6
,,,,,,,,,,C,Mark Scheifele (16300194),Mark Scheifele,16300194,C/UTIL,7100,CGY@WPG 02/02/2021 08:00PM ET,WPG,14.42
,,,,,,,,,,LW,Kyle Connor (16300526),Kyle Connor,16300526,W/UTIL,7100,CGY@WPG 02/02/2021 08:00PM ET,WPG,13.88
,,,,,,,,,,LW,Jake Guentzel (16300528),Jake Guentzel,16300528,W/UTIL,7000,Postponed,PIT,8.83
,,,,,,,,,,G,MacKenzie Blackwood (16301637),MacKenzie Blackwood,16301637,G,7000,Postponed,NJ,25.1
,,,,,,,,,,G,Scott Wedgewood (16301639),Scott Wedgewood,16301639,G,7000,Postponed,NJ,10.38
,,,,,,,,,,G,Malcolm Subban (16301638),Malcolm Subban,16301638,G,7000,CAR@CHI 02/02/2021 08:00PM ET,CHI,10.9
,,,,,,,,,,RW,Patrik Laine (16300530),Patrik Laine,16300530,W/UTIL,6900,DAL@CLS 02/02/2021 07:00PM ET,CLS,30.8
,,,,,,,,,,D,John Klingberg (16301122),John Klingberg,16301122,D/UTIL,6900,DAL@CLS 02/02/2021 07:00PM ET,DAL,12.85
,,,,,,,,,,G,Darcy Kuemper (16301640),Darcy Kuemper,16301640,G,6900,ARI@STL 02/02/2021 08:00PM ET,ARI,10.7
,,,,,,,,,,G,Kaapo Kahkonen (16301641),Kaapo Kahkonen,16301641,G,6900,MIN@COL 02/02/2021 08:30PM ET,MIN,11.05
,,,,,,,,,,C,Anze Kopitar (16300196),Anze Kopitar,16300196,C/UTIL,6900,ANH@LA 02/02/2021 10:00PM ET,LA,13.06
,,,,,,,,,,G,Eric Comrie (16301643),Eric Comrie,16301643,G,6800,Postponed,NJ,16.5
,,,,,,,,,,RW,Denis Gurianov (16300532),Denis Gurianov,16300532,W/UTIL,6800,DAL@CLS 02/02/2021 07:00PM ET,DAL,13.3
,,,,,,,,,,D,Cale Makar (16301124),Cale Makar,16301124,D/UTIL,6800,MIN@COL 02/02/2021 08:30PM ET,COL,11.11
,,,,,,,,,,C,Bo Horvat (16300198),Bo Horvat,16300198,C/UTIL,6800,VAN@MON 02/02/2021 07:00PM ET,VAN,10.35
,,,,,,,,,,G,Matt Murray (16301642),Matt Murray,16301642,G,6800,OTT@EDM 02/02/2021 10:00PM ET,OTT,3.37
,,,,,,,,,,G,Antti Raanta (16301644),Antti Raanta,16301644,G,6700,ARI@STL 02/02/2021 08:00PM ET,ARI,17.2
,,,,,,,,,,D,Jeff Petry (16301126),Jeff Petry,16301126,D/UTIL,6700,VAN@MON 02/02/2021 07:00PM ET,MON,14.46
,,,,,,,,,,C,Elias Lindholm (16300200),Elias Lindholm,16300200,C/UTIL,6700,CGY@WPG 02/02/2021 08:00PM ET,CGY,12.76
,,,,,,,,,,RW,Nikolaj Ehlers (16300534),Nikolaj Ehlers,16300534,W/UTIL,6700,CGY@WPG 02/02/2021 08:00PM ET,WPG,14.89
,,,,,,,,,,LW,Alex DeBrincat (16300536),Alex DeBrincat,16300536,W/UTIL,6600,CAR@CHI 02/02/2021 08:00PM ET,CHI,11.57
,,,,,,,,,,D,Dougie Hamilton (16301128),Dougie Hamilton,16301128,D/UTIL,6600,CAR@CHI 02/02/2021 08:00PM ET,CAR,8.48
,,,,,,,,,,C,Elias Pettersson (16300202),Elias Pettersson,16300202,C/UTIL,6600,VAN@MON 02/02/2021 07:00PM ET,VAN,7.51
,,,,,,,,,,G,Marcus Hogberg (16301645),Marcus Hogberg,16301645,G,6600,OTT@EDM 02/02/2021 10:00PM ET,OTT,1.22
,,,,,,,,,,G,Maxime Lagace (16301656),Maxime Lagace,16301656,G,6500,Postponed,PIT,0
,,,,,,,,,,G,Aaron Dell (16301660),Aaron Dell,16301660,G,6500,Postponed,NJ,0
,,,,,,,,,,G,Alex D'Orio (16301661),Alex D'Orio,16301661,G,6500,Postponed,PIT,0
,,,,,,,,,,G,Evan Cormier (16301676),Evan Cormier,16301676,G,6500,Postponed,NJ,0
,,,,,,,,,,G,Gilles Senn (16301677),Gilles Senn,16301677,G,6500,Postponed,NJ,0
,,,,,,,,,,G,Emil Larmi (16301685),Emil Larmi,16301685,G,6500,Postponed,PIT,0
,,,,,,,,,,C,Roope Hintz (16300204),Roope Hintz,16300204,C/UTIL,6500,DAL@CLS 02/02/2021 07:00PM ET,DAL,11.1
,,,,,,,,,,G,Landon Bow (16301657),Landon Bow,16301657,G,6500,DAL@CLS 02/02/2021 07:00PM ET,DAL,0
,,,,,,,,,,G,Ben Bishop (16301662),Ben Bishop,16301662,G,6500,DAL@CLS 02/02/2021 07:00PM ET,DAL,0
,,,,,,,,,,G,Veini Vehvilainen (16301667),Veini Vehvilainen,16301667,G,6500,DAL@CLS 02/02/2021 07:00PM ET,CLS,0
,,,,,,,,,,G,Matiss Kivlenieks (16301668),Matiss Kivlenieks,16301668,G,6500,DAL@CLS 02/02/2021 07:00PM ET,CLS,0
,,,,,,,,,,G,Cam Johnson (16301669),Cam Johnson,16301669,G,6500,DAL@CLS 02/02/2021 07:00PM ET,CLS,0
,,,,,,,,,,G,Collin Delia (16301647),Collin Delia,16301647,G,6500,CAR@CHI 02/02/2021 08:00PM ET,CHI,4.55
,,,,,,,,,,G,Petr Mrazek (16301654),Petr Mrazek,16301654,G,6500,CAR@CHI 02/02/2021 08:00PM ET,CAR,13.4
,,,,,,,,,,G,Matt Tomkins (16301665),Matt Tomkins,16301665,G,6500,CAR@CHI 02/02/2021 08:00PM ET,CHI,0
,,,,,,,,,,G,Cale Morris (16301666),Cale Morris,16301666,G,6500,CAR@CHI 02/02/2021 08:00PM ET,CHI,0
,,,,,,,,,,G,Jeremy Helvig (16301682),Jeremy Helvig,16301682,G,6500,CAR@CHI 02/02/2021 08:00PM ET,CAR,0
,,,,,,,,,,G,Antoine Bibeau (16301683),Antoine Bibeau,16301683,G,6500,CAR@CHI 02/02/2021 08:00PM ET,CAR,0
,,,,,,,,,,G,Joel Hofer (16301648),Joel Hofer,16301648,G,6500,ARI@STL 02/02/2021 08:00PM ET,STL,0
,,,,,,,,,,G,Adin Hill (16301651),Adin Hill,16301651,G,6500,ARI@STL 02/02/2021 08:00PM ET,ARI,0
,,,,,,,,,,G,Jon Gillies (16301670),Jon Gillies,16301670,G,6500,ARI@STL 02/02/2021 08:00PM ET,STL,0
,,,,,,,,,,G,Ivan Prosvetov (16301675),Ivan Prosvetov,16301675,G,6500,ARI@STL 02/02/2021 08:00PM ET,ARI,0
,,,,,,,,,,G,Andrew Hammond (16301658),Andrew Hammond,16301658,G,6500,MIN@COL 02/02/2021 08:30PM ET,MIN,0
,,,,,,,,,,G,Adam Werner (16301659),Adam Werner,16301659,G,6500,MIN@COL 02/02/2021 08:30PM ET,COL,0
,,,,,,,,,,G,Alex Stalock (16301663),Alex Stalock,16301663,G,6500,MIN@COL 02/02/2021 08:30PM ET,MIN,0
,,,,,,,,,,G,Charlie Lindgren (16301649),Charlie Lindgren,16301649,G,6500,VAN@MON 02/02/2021 07:00PM ET,MON,0
,,,,,,,,,,G,Michael DiPietro (16301650),Michael DiPietro,16301650,G,6500,VAN@MON 02/02/2021 07:00PM ET,VAN,0
,,,,,,,,,,G,Cayden Primeau (16301671),Cayden Primeau,16301671,G,6500,VAN@MON 02/02/2021 07:00PM ET,MON,0
,,,,,,,,,,G,Michael McNiven (16301672),Michael McNiven,16301672,G,6500,VAN@MON 02/02/2021 07:00PM ET,MON,0
,,,,,,,,,,G,Vasili Demchenko (16301673),Vasili Demchenko,16301673,G,6500,VAN@MON 02/02/2021 07:00PM ET,MON,0
,,,,,,,,,,G,Jake Kielly (16301674),Jake Kielly,16301674,G,6500,VAN@MON 02/02/2021 07:00PM ET,VAN,0
,,,,,,,,,,RW,Blake Wheeler (16300538),Blake Wheeler,16300538,W/UTIL,6500,CGY@WPG 02/02/2021 08:00PM ET,WPG,12.21
,,,,,,,,,,D,Mark Giordano (16301130),Mark Giordano,16301130,D/UTIL,6500,CGY@WPG 02/02/2021 08:00PM ET,CGY,8.76
,,,,,,,,,,G,Louis Domingue (16301653),Louis Domingue,16301653,G,6500,CGY@WPG 02/02/2021 08:00PM ET,CGY,0
,,,,,,,,,,G,Anton Forsberg (16301655),Anton Forsberg,16301655,G,6500,CGY@WPG 02/02/2021 08:00PM ET,WPG,0
,,,,,,,,,,G,Garret Sparks (16301679),Garret Sparks,16301679,G,6500,CGY@WPG 02/02/2021 08:00PM ET,CGY,0
,,,,,,,,,,G,Dustin Wolf (16301680),Dustin Wolf,16301680,G,6500,CGY@WPG 02/02/2021 08:00PM ET,CGY,0
,,,,,,,,,,G,Artyom Zagidulin (16301681),Artyom Zagidulin,16301681,G,6500,CGY@WPG 02/02/2021 08:00PM ET,CGY,0
,,,,,,,,,,G,Mikhail Berdin (16301684),Mikhail Berdin,16301684,G,6500,CGY@WPG 02/02/2021 08:00PM ET,WPG,0
,,,,,,,,,,G,Troy Grosenick (16301646),Troy Grosenick,16301646,G,6500,OTT@EDM 02/02/2021 10:00PM ET,EDM,0
,,,,,,,,,,G,Mike Smith (16301664),Mike Smith,16301664,G,6500,OTT@EDM 02/02/2021 10:00PM ET,EDM,0
,,,,,,,,,,G,Filip Gustavsson (16301686),Filip Gustavsson,16301686,G,6500,OTT@EDM 02/02/2021 10:00PM ET,OTT,0
,,,,,,,,,,G,Anthony Stolarz (16301652),Anthony Stolarz,16301652,G,6500,ANH@LA 02/02/2021 10:00PM ET,ANH,0
,,,,,,,,,,G,Olle Eriksson Ek (16301678),Olle Eriksson Ek,16301678,G,6500,ANH@LA 02/02/2021 10:00PM ET,ANH,0
,,,,,,,,,,RW,Bryan Rust (16300540),Bryan Rust,16300540,W/UTIL,6400,Postponed,PIT,10.1
,,,,,,,,,,C,Sebastian Aho (16300206),Sebastian Aho,16300206,C/UTIL,6400,CAR@CHI 02/02/2021 08:00PM ET,CAR,9.23
,,,,,,,,,,D,Drew Doughty (16301132),Drew Doughty,16301132,D/UTIL,6400,ANH@LA 02/02/2021 10:00PM ET,LA,11.81
,,,,,,,,,,LW,Andrei Svechnikov (16300542),Andrei Svechnikov,16300542,W/UTIL,6300,CAR@CHI 02/02/2021 08:00PM ET,CAR,12.8
,,,,,,,,,,C,Brayden Schenn (16300208),Brayden Schenn,16300208,C/UTIL,6300,ARI@STL 02/02/2021 08:00PM ET,STL,12.66
,,,,,,,,,,D,Thomas Chabot (16301134),Thomas Chabot,16301134,D/UTIL,6300,OTT@EDM 02/02/2021 10:00PM ET,OTT,8.91
,,,,,,,,,,C,Evgeni Malkin (16300210),Evgeni Malkin,16300210,C/UTIL,6200,Postponed,PIT,6.5
,,,,,,,,,,RW,Alexander Radulov (16300544),Alexander Radulov,16300544,W/UTIL,6200,DAL@CLS 02/02/2021 07:00PM ET,DAL,9.57
,,,,,,,,,,D,Darnell Nurse (16301136),Darnell Nurse,16301136,D/UTIL,6200,OTT@EDM 02/02/2021 10:00PM ET,EDM,9.92
,,,,,,,,,,D,Connor Murphy (16301138),Connor Murphy,16301138,D/UTIL,6100,CAR@CHI 02/02/2021 08:00PM ET,CHI,9.9
,,,,,,,,,,RW,Brock Boeser (16300546),Brock Boeser,16300546,W/UTIL,6100,VAN@MON 02/02/2021 07:00PM ET,VAN,12.01
,,,,,,,,,,C,Sean Monahan (16300212),Sean Monahan,16300212,C/UTIL,6100,CGY@WPG 02/02/2021 08:00PM ET,CGY,10.59
,,,,,,,,,,C,Tyler Seguin (16300214),Tyler Seguin,16300214,C/UTIL,6000,DAL@CLS 02/02/2021 07:00PM ET,DAL,0
,,,,,,,,,,D,Miro Heiskanen (16301140),Miro Heiskanen,16301140,D/UTIL,6000,DAL@CLS 02/02/2021 07:00PM ET,DAL,8.43
,,,,,,,,,,LW,Johnny Gaudreau (16300548),Johnny Gaudreau,16300548,W/UTIL,6000,CGY@WPG 02/02/2021 08:00PM ET,CGY,12.62
,,,,,,,,,,C,Jonathan Toews (16300216),Jonathan Toews,16300216,C/UTIL,5900,CAR@CHI 02/02/2021 08:00PM ET,CHI,0
,,,,,,,,,,D,Duncan Keith (16301142),Duncan Keith,16301142,D/UTIL,5900,CAR@CHI 02/02/2021 08:00PM ET,CHI,8.93
,,,,,,,,,,RW,Kevin Fiala (16300550),Kevin Fiala,16300550,W/UTIL,5900,MIN@COL 02/02/2021 08:30PM ET,MIN,10.96
,,,,,,,,,,C,Vincent Trocheck (16300218),Vincent Trocheck,16300218,C/UTIL,5800,CAR@CHI 02/02/2021 08:00PM ET,CAR,15.42
,,,,,,,,,,D,Devon Toews (16301144),Devon Toews,16301144,D/UTIL,5800,MIN@COL 02/02/2021 08:30PM ET,COL,10.58
,,,,,,,,,,RW,Brendan Gallagher (16300552),Brendan Gallagher,16300552,W/UTIL,5800,VAN@MON 02/02/2021 07:00PM ET,MON,11.97
,,,,,,,,,,C,Ryan O'Reilly (16300220),Ryan O'Reilly,16300220,C/UTIL,5700,ARI@STL 02/02/2021 08:00PM ET,STL,8.98
,,,,,,,,,,D,Torey Krug (16301146),Torey Krug,16301146,D/UTIL,5700,ARI@STL 02/02/2021 08:00PM ET,STL,7.51
,,,,,,,,,,LW,Tyler Toffoli (16300554),Tyler Toffoli,16300554,W/UTIL,5700,VAN@MON 02/02/2021 07:00PM ET,MON,16.54
,,,,,,,,,,C,Dylan Strome (16300222),Dylan Strome,16300222,C/UTIL,5600,CAR@CHI 02/02/2021 08:00PM ET,CHI,7.72
,,,,,,,,,,RW,Conor Garland (16300556),Conor Garland,16300556,W/UTIL,5600,ARI@STL 02/02/2021 08:00PM ET,ARI,13.89
,,,,,,,,,,D,Oliver Ekman-Larsson (16301148),Oliver Ekman-Larsson,16301148,D/UTIL,5600,ARI@STL 02/02/2021 08:00PM ET,ARI,12.65
,,,,,,,,,,RW,Pius Suter (16300558),Pius Suter,16300558,W/UTIL,5500,CAR@CHI 02/02/2021 08:00PM ET,CHI,8.34
,,,,,,,,,,C,Nick Suzuki (16300224),Nick Suzuki,16300224,C/UTIL,5500,VAN@MON 02/02/2021 07:00PM ET,MON,10.63
,,,,,,,,,,D,Shea Weber (16301150),Shea Weber,16301150,D/UTIL,5500,VAN@MON 02/02/2021 07:00PM ET,MON,9.03
,,,,,,,,,,RW,David Perron (16300560),David Perron,16300560,W/UTIL,5400,ARI@STL 02/02/2021 08:00PM ET,STL,12.16
,,,,,,,,,,C,Nazem Kadri (16300226),Nazem Kadri,16300226,C/UTIL,5400,MIN@COL 02/02/2021 08:30PM ET,COL,10.08
,,,,,,,,,,D,Rasmus Andersson (16301152),Rasmus Andersson,16301152,D/UTIL,5400,CGY@WPG 02/02/2021 08:00PM ET,CGY,10.16
,,,,,,,,,,LW,Dominik Kubalik (16300562),Dominik Kubalik,16300562,W/UTIL,5300,CAR@CHI 02/02/2021 08:00PM ET,CHI,9.55
,,,,,,,,,,C,Nick Schmaltz (16300228),Nick Schmaltz,16300228,C/UTIL,5300,ARI@STL 02/02/2021 08:00PM ET,ARI,10.05
,,,,,,,,,,D,Jakob Chychrun (16301154),Jakob Chychrun,16301154,D/UTIL,5300,ARI@STL 02/02/2021 08:00PM ET,ARI,10.66
,,,,,,,,,,LW,J.T. Miller (16300566),J.T. Miller,16300566,W/UTIL,5300,VAN@MON 02/02/2021 07:00PM ET,VAN,9.31
,,,,,,,,,,RW,Kirill Kaprizov (16300568),Kirill Kaprizov,16300568,W/UTIL,5200,MIN@COL 02/02/2021 08:30PM ET,MIN,7.51
,,,,,,,,,,LW,Tomas Tatar (16300564),Tomas Tatar,16300564,W/UTIL,5200,VAN@MON 02/02/2021 07:00PM ET,MON,7.39
,,,,,,,,,,D,Quinn Hughes (16301156),Quinn Hughes,16301156,D/UTIL,5200,VAN@MON 02/02/2021 07:00PM ET,VAN,9.67
,,,,,,,,,,C,Josh Norris (16300230),Josh Norris,16300230,C/UTIL,5200,OTT@EDM 02/02/2021 10:00PM ET,OTT,8.88
,,,,,,,,,,D,Tyson Barrie (16301158),Tyson Barrie,16301158,D/UTIL,5200,OTT@EDM 02/02/2021 10:00PM ET,EDM,9.21
,,,,,,,,,,C,Jack Hughes (16300232),Jack Hughes,16300232,C/UTIL,5100,Postponed,NJ,9.54
,,,,,,,,,,D,Kris Letang (16301162),Kris Letang,16301162,D/UTIL,5100,Postponed,PIT,6.78
,,,,,,,,,,D,Zach Werenski (16301160),Zach Werenski,16301160,D/UTIL,5100,DAL@CLS 02/02/2021 07:00PM ET,CLS,7.48
,,,,,,,,,,LW,Zach Parise (16300572),Zach Parise,16300572,W/UTIL,5100,MIN@COL 02/02/2021 08:30PM ET,MIN,9.16
,,,,,,,,,,LW,Andrew Copp (16300570),Andrew Copp,16300570,W/UTIL,5100,CGY@WPG 02/02/2021 08:00PM ET,WPG,14.26
,,,,,,,,,,D,Esa Lindell (16301164),Esa Lindell,16301164,D/UTIL,5000,DAL@CLS 02/02/2021 07:00PM ET,DAL,7.13
,,,,,,,,,,C,Joel Eriksson Ek (16300234),Joel Eriksson Ek,16300234,C/UTIL,5000,MIN@COL 02/02/2021 08:30PM ET,MIN,11.72
,,,,,,,,,,RW,Josh Anderson (16300576),Josh Anderson,16300576,W/UTIL,5000,VAN@MON 02/02/2021 07:00PM ET,MON,10.92
,,,,,,,,,,D,Nikita Zaitsev (16301166),Nikita Zaitsev,16301166,D/UTIL,5000,OTT@EDM 02/02/2021 10:00PM ET,OTT,6.66
,,,,,,,,,,LW,Alex Iafallo (16300574),Alex Iafallo,16300574,W/UTIL,5000,ANH@LA 02/02/2021 10:00PM ET,LA,9.15
,,,,,,,,,,LW,Jamie Benn (16300578),Jamie Benn,16300578,W/UTIL,4900,DAL@CLS 02/02/2021 07:00PM ET,DAL,11.9
,,,,,,,,,,D,Seth Jones (16301168),Seth Jones,16301168,D/UTIL,4900,DAL@CLS 02/02/2021 07:00PM ET,CLS,5.21
,,,,,,,,,,D,Matt Dumba (16301170),Matt Dumba,16301170,D/UTIL,4900,MIN@COL 02/02/2021 08:30PM ET,MIN,10.19
,,,,,,,,,,RW,Jeff Carter (16300580),Jeff Carter,16300580,W/UTIL,4900,ANH@LA 02/02/2021 10:00PM ET,LA,10.06
,,,,,,,,,,C,Alexandre Texier (16300236),Alexandre Texier,16300236,C/UTIL,4800,DAL@CLS 02/02/2021 07:00PM ET,CLS,8.52
,,,,,,,,,,RW,Teuvo Teravainen (16300582),Teuvo Teravainen,16300582,W/UTIL,4800,CAR@CHI 02/02/2021 08:00PM ET,CAR,9.7
,,,,,,,,,,D,Colton Parayko (16301172),Colton Parayko,16301172,D/UTIL,4800,ARI@STL 02/02/2021 08:00PM ET,STL,8.67
,,,,,,,,,,D,Ryan Suter (16301174),Ryan Suter,16301174,D/UTIL,4800,MIN@COL 02/02/2021 08:30PM ET,MIN,7.77
,,,,,,,,,,RW,Kailer Yamamoto (16300584),Kailer Yamamoto,16300584,W/UTIL,4800,OTT@EDM 02/02/2021 10:00PM ET,EDM,9.66
,,,,,,,,,,RW,Kyle Palmieri (16300588),Kyle Palmieri,16300588,W/UTIL,4700,Postponed,NJ,7.54
,,,,,,,,,,D,P.K. Subban (16301176),P.K. Subban,16301176,D/UTIL,4700,Postponed,NJ,9.09
,,,,,,,,,,RW,Phil Kessel (16300586),Phil Kessel,16300586,W/UTIL,4700,ARI@STL 02/02/2021 08:00PM ET,ARI,8.95
,,,,,,,,,,C,Nick Bjugstad (16300238),Nick Bjugstad,16300238,C/UTIL,4700,MIN@COL 02/02/2021 08:30PM ET,MIN,6.71
,,,,,,,,,,D,Nate Schmidt (16301178),Nate Schmidt,16301178,D/UTIL,4700,VAN@MON 02/02/2021 07:00PM ET,VAN,7.19
,,,,,,,,,,LW,Jaden Schwartz (16300590),Jaden Schwartz,16300590,W/UTIL,4600,ARI@STL 02/02/2021 08:00PM ET,STL,7.77
,,,,,,,,,,D,Tyler Myers (16301182),Tyler Myers,16301182,D/UTIL,4600,VAN@MON 02/02/2021 07:00PM ET,VAN,8.81
,,,,,,,,,,C,Mikael Backlund (16300240),Mikael Backlund,16300240,C/UTIL,4600,CGY@WPG 02/02/2021 08:00PM ET,CGY,6.98
