Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
16,2518923296,fooseballking19 (10/20),0,332.75,C Giannis Antetokounmpo SG James Harden PF Pascal Siakam G Fred VanVleet UTIL Joe Ingles PG Theo Maledon F Bruce Brown SF Timothé Luwawu-Cabarrot,,Stanley Johnson,F,7.60%,11.75
16,2518923297,fooseballking19 (11/20),0,332.75,C Giannis Antetokounmpo SG James Harden PF Pascal Siakam G Fred VanVleet UTIL Joe Ingles PG Theo Maledon F Bruce Brown SF Timothé Luwawu-Cabarrot,,Luka Doncic,PG,7.51%,45
16,2518923298,fooseballking19 (12/20),0,332.75,C Giannis Antetokounmpo SG James Harden PF Pascal Siakam G Fred VanVleet UTIL Joe Ingles PG Theo Maledon F Bruce Brown SF Timothé Luwawu-Cabarrot,,De'Andre Hunter,PF,6.73%,12
16,2518923299,fooseballking19 (13/20),0,332.75,C Giannis Antetokounmpo SG James Harden PF Pascal Siakam G Fred VanVleet UTIL Joe Ingles PG Theo Maledon F Bruce Brown SF Timothé Luwawu-Cabarrot,,Darius Bazley,F,6.42%,30.25
16,2518923300,fooseballking19 (14/20),0,332.75,C Giannis Antetokounmpo SG James Harden PF Pascal Siakam G Fred VanVleet UTIL Joe Ingles PG Theo Maledon F Bruce Brown SF Timothé Luwawu-Cabarrot,,Hamidou Diallo,SF,6.35%,24.25
16,2518923301,fooseballking19 (15/20),0,332.75,C Giannis Antetokounmpo SG James Harden PF Pascal Siakam G Fred VanVleet UTIL Joe Ingles PG Theo Maledon F Bruce Brown SF Timothé Luwawu-Cabarrot,,Luguentz Dort,G,6.21%,13.75
16,2518923302,fooseballking19 (16/20),0,332.75,C Giannis Antetokounmpo SG James Harden PF Pascal Siakam G Fred VanVleet UTIL Joe Ingles PG Theo Maledon F Bruce Brown SF Timothé Luwawu-Cabarrot,,Bradley Beal,G,6.14%,38.5
16,2518923303,fooseballking19 (17/20),0,332.75,C Giannis Antetokounmpo SG James Harden PF Pascal Siakam G Fred VanVleet UTIL Joe Ingles PG Theo Maledon F Bruce Brown SF Timothé Luwawu-Cabarrot,,Harrison Barnes,PF,6.03%,42.75
16,2518923304,fooseballking19 (18/20),0,332.75,C Giannis Antetokounmpo SG James Harden PF Pascal Siakam G Fred VanVleet UTIL Joe Ingles PG Theo Maledon F Bruce Brown SF Timothé Luwawu-Cabarrot,,Tobias Harris,SF,5.86%,43.25
16,2518923305,fooseballking19 (19/20),0,332.75,C Giannis Antetokounmpo SG James Harden PF Pascal Siakam G Fred VanVleet UTIL Joe Ingles PG Theo Maledon F Bruce Brown SF Timothé Luwawu-Cabarrot,,Marvin Bagley III,PF,5.85%,15.75
16,2518923306,fooseballking19 (20/20),0,332.75,C Giannis Antetokounmpo SG James Harden PF Pascal Siakam G Fred VanVleet UTIL Joe Ingles PG Theo Maledon F Bruce Brown SF Timothé Luwawu-Cabarrot,,Collin Sexton,SG,5.71%,24.75
37,2518966791,elementcat (1/20),0,332.25,SG James Harden UTIL Nikola Jokic G Kyrie Irving PF DeMar DeRozan F Joe Ingles PG Theo Maledon SF Bruce Brown C Hassan Whiteside,,Russell Westbrook,PG,5.51%,41.5
38,2518853037,JohnBaumgarten28,0,330.5,PF Giannis Antetokounmpo C Joel Embiid PG Shai Gilgeous-Alexander UTIL Dejounte Murray SG Tyrese Haliburton SF Hamidou Diallo G Theo Maledon F Bruce Brown,,Zion Williamson,PF,5.33%,45.75
38,2518927121,Mawolfe33 (13/20),0,330.5,PF Giannis Antetokounmpo SG James Harden G Kyrie Irving PG Jrue Holiday C Cody Zeller F Bruce Brown SF Timothé Luwawu-Cabarrot UTIL Hassan Whiteside,,Shai Gilgeous-Alexander,G,5.24%,36.5
38,2518957606,Garrettot13 (13/20),0,330.5,UTIL James Harden C Nikola Jokic PF DeMar DeRozan G Lonzo Ball PG Tyrese Haliburton SF Josh Hart SG Shake Milton F Hamidou Diallo,,Joel Embiid,UTIL,5.07%,59.25
41,2518945924,ctscts3232 (5/5),0,329.75,PG James Harden UTIL Joel Embiid PF Zion Williamson SG Fred VanVleet F Anthony Edwards C Cody Zeller G Theo Maledon SF Bruce Brown,,Seth Curry,G,5.06%,19
42,2518930552,haocheng (1/3),0,328.25,PF Giannis Antetokounmpo G James Harden UTIL Kyrie Irving SF DeMar DeRozan C Cody Zeller SG Theo Maledon PG Terence Davis F Bruce Brown,,Anthony Edwards,SF,4.82%,25.5
43,2518861474,LethargicLinemen (1/20),0,328,C Giannis Antetokounmpo UTIL Nikola Jokic SG Jordan Clarkson G Mike Conley PF Bojan Bogdanovic F Joe Ingles PG Theo Maledon SF Timothé Luwawu-Cabarrot,,Ed Davis,UTIL,4.82%,13
43,2518890655,ezmoneyyy (19/20),0,328,PF Giannis Antetokounmpo UTIL Joel Embiid PG Kyrie Irving G Mike Conley F Joe Ingles C Cody Zeller SG Theo Maledon SF Bruce Brown,,Al Horford,UTIL,4.77%,37.5
45,2518891899,kimohughes,0,327.75,C Nikola Jokic F Ben Simmons PF DeMar DeRozan G Dejounte Murray UTIL Mike Conley SF Jeremy Lamb PG Tyrese Haliburton SG Theo Maledon,,Rui Hachimura,PF,4.68%,16.75
45,2518905470,therealfredd (4/20),0,327.75,UTIL Nikola Jokic C Joel Embiid PF DeMar DeRozan F RJ Barrett PG Dejounte Murray SF Jeremy Lamb G Theo Maledon SG Terence Davis,,Keldon Johnson,SF,4.42%,38.75
47,2518901583,hawg111 (1/11),0,327.5,PF Giannis Antetokounmpo G Kyrie Irving UTIL Myles Turner SF DeMar DeRozan F PJ Washington C Cody Zeller PG Theo Maledon SG Bruce Brown,,Will Barton,F,4.33%,13.25
48,2518846356,stevegvp (11/20),0,326.5,F Giannis Antetokounmpo PG Kyrie Irving PF Brandon Ingram G Dejounte Murray UTIL Mike Conley C Cody Zeller SG Theo Maledon SF Bruce Brown,,Clint Capela,C,4.12%,42
48,2518861483,LethargicLinemen (10/20),0,326.5,C Giannis Antetokounmpo UTIL Nikola Jokic SG Jordan Clarkson G Mike Conley PF Bojan Bogdanovic F Joe Ingles PG Theo Maledon SF Bruce Brown,,Darius Garland,G,4.08%,33.25
48,2518861634,tapigill (1/2),0,326.5,PF Giannis Antetokounmpo PG Trae Young F DeMar DeRozan G Dejounte Murray UTIL Darius Garland SF Joe Ingles C Cody Zeller SG Theo Maledon,,LaMarcus Aldridge,PF,4.04%,13.75
51,2518832458,goldengrahams692 (4/20),0,326.25,UTIL James Harden C Joel Embiid PG Trae Young PF DeMar DeRozan F Joe Ingles G Theo Maledon SG Terence Davis SF Bruce Brown,,Justin Holiday,SF,4.02%,15.75
52,2518893542,JesseCarman77 (14/20),0,326,PF Giannis Antetokounmpo SG James Harden UTIL Rudy Gobert PG Dejounte Murray F Bojan Bogdanovic C Aron Baynes G Theo Maledon SF Bruce Brown,,Andre Drummond,UTIL,3.99%,32.75
52,2518922360,ndesmarais15 (14/20),0,326,UTIL Nikola Jokic PG Trae Young SG Fred VanVleet PF DeMar DeRozan G Tyrese Haliburton F Joe Ingles C Cody Zeller SF Timothé Luwawu-Cabarrot,,Aaron Gordon,SF,3.73%,20.25
52,2518932567,Plumbster27 (3/4),0,326,PF Giannis Antetokounmpo F Ben Simmons UTIL Zion Williamson G Fred VanVleet PG Mike Conley C Cody Zeller SG Theo Maledon SF Bruce Brown,,Michael Porter Jr.,PF,3.56%,17.5
55,2518893545,JesseCarman77 (17/20),0,325.75,PF Giannis Antetokounmpo UTIL Nikola Jokic PG Kyle Lowry SF DeMar DeRozan F Bojan Bogdanovic C Aron Baynes G Theo Maledon SG Bruce Brown,,Bojan Bogdanovic,UTIL,3.55%,38
56,2518949708,topspacey (3/3),0,325.5,PF Giannis Antetokounmpo F Zion Williamson C Rudy Gobert PG Dejounte Murray G Mike Conley SF Royce O'Neale UTIL Cody Zeller SG Theo Maledon,,LaMelo Ball,UTIL,3.53%,35.5
56,2518957597,Garrettot13 (4/20),0,325.5,UTIL James Harden C Nikola Jokic PF DeMar DeRozan PG LaMelo Ball G Lonzo Ball F Joe Ingles SF Hamidou Diallo SG Bruce Brown,,Joe Harris,SF,3.35%,30.25
56,2518958827,thunderpunch (6/20),0,325.5,C Nikola Jokic G Kyrie Irving PF Tobias Harris UTIL Dejounte Murray F Bojan Bogdanovic SG Tyrese Haliburton SF Joe Ingles PG Theo Maledon,,Nikola Vucevic,UTIL,3.31%,18.5
59,2518850791,icealford (8/20),0,325.25,G James Harden UTIL Nikola Jokic PG Trae Young PF Bojan Bogdanovic F Joe Ingles C Cody Zeller SG Theo Maledon SF Timothé Luwawu-Cabarrot,,JaMychal Green,F,3.24%,15.25
59,2518940439,crhense13 (1/2),0,325.25,UTIL Giannis Antetokounmpo G James Harden PF Zion Williamson PG Dejounte Murray SF Joe Ingles C Cody Zeller SG Theo Maledon F Bruce Brown,,PJ Washington,F,3.21%,40.75
61,2518877920,sympto7 (9/20),0,325,C Joel Embiid PG Malcolm Brogdon SG Fred VanVleet PF Tobias Harris UTIL Mike Conley F Joe Ingles G Theo Maledon SF Bruce Brown,,Malik Beasley,G,3.17%,31.25
61,2518893459,bobfuls (4/20),0,325,F Giannis Antetokounmpo C Joel Embiid PF Gordon Hayward UTIL Dejounte Murray G Eric Bledsoe SG Tyrese Haliburton PG Terence Davis SF Timothé Luwawu-Cabarrot,,RJ Barrett,SF,3.14%,35.5
61,2518905372,I_Did_It_Again,0,325,F Giannis Antetokounmpo C Joel Embiid PG Dejounte Murray UTIL Al Horford PF Darius Bazley SG Tyrese Haliburton SF Luguentz Dort G Theo Maledon,,Jeff Green,PF,3.11%,27.25
61,2518958839,thunderpunch (18/20),0,325,C Nikola Jokic PG Kyrie Irving G Dejounte Murray UTIL Mike Conley SF Harrison Barnes PF Darius Bazley F Joe Ingles SG Theo Maledon,,Malcolm Brogdon,PG,3.00%,40.5
65,2518814849,cpardell (5/20),0,324.75,PF Giannis Antetokounmpo G Kyrie Irving PG Fred VanVleet SF DeMar DeRozan UTIL Mike Conley C Cody Zeller F Jaden McDaniels SG Bruce Brown,,Chris Boucher,C,3.00%,7.75
65,2518904259,stevejpkearns (5/5),0,324.75,SG James Harden PG Trae Young PF DeMar DeRozan UTIL Mike Conley G Eric Bledsoe F Anthony Edwards C Cody Zeller SF Yuta Watanabe,,Khris Middleton,SF,3.00%,42
67,2518864244,Simply.Smooth (16/20),0,324.25,UTIL Nikola Jokic C Joel Embiid PF Gordon Hayward F DeMar DeRozan PG Mike Conley G Joe Ingles SG Bruce Brown SF Timothé Luwawu-Cabarrot,,Eric Bledsoe,G,2.97%,38
68,2518840535,smcnamee22 (12/20),0,324,C Nikola Jokic G Kyrie Irving PF DeMar DeRozan UTIL Mike Conley PG Lonzo Ball SG Tyrese Haliburton F Will Barton SF Hamidou Diallo,,Brandon Ingram,F,2.86%,39
68,2518841766,bryan_mckane (9/20),0,324,UTIL Nikola Jokic C Joel Embiid PG Trae Young G Mike Conley PF Darius Bazley SG Seth Curry F Bruce Brown SF Timothé Luwawu-Cabarrot,,Lonnie Walker IV,F,2.82%,12.25
68,2518846365,stevegvp (20/20),0,324,UTIL Luka Doncic C Pascal Siakam PF DeMar DeRozan PG Dejounte Murray G Mike Conley F Bojan Bogdanovic SG Tyrese Haliburton SF Bruce Brown,,Royce O'Neale,F,2.75%,27.75
68,2518855749,porterj1223 (11/20),0,324,C Nikola Jokic PG Kyrie Irving PF DeMar DeRozan G Dejounte Murray UTIL Mike Conley F Joe Ingles SF Hamidou Diallo SG Theo Maledon,,Hassan Whiteside,C,2.73%,32.25
68,2518884421,kelly11607 (16/20),0,324,C Nikola Jokic PG Kyrie Irving PF DeMar DeRozan G Dejounte Murray UTIL Mike Conley F Joe Ingles SF Hamidou Diallo SG Theo Maledon,,Tim Hardaway Jr.,SG,2.58%,9.25
68,2518893374,BuckTee (11/20),0,324,C Nikola Jokic PG Kyrie Irving PF DeMar DeRozan G Dejounte Murray UTIL Mike Conley F Joe Ingles SF Hamidou Diallo SG Theo Maledon,,Nickeil Alexander-Walker,SG,2.54%,15
68,2518915577,jcarr8706 (12/20),0,324,SG James Harden C Nikola Jokic PF DeMar DeRozan PG Mike Conley G Tyrese Haliburton UTIL Cody Zeller F Paul Millsap SF Hamidou Diallo,,John Collins,F,2.44%,27
75,2518855555,hodgson99 (18/20),0,323.5,C Joel Embiid SF Ben Simmons PF DeMar DeRozan UTIL Jordan Clarkson G Mike Conley F Bojan Bogdanovic PG Tyrese Haliburton SG Theo Maledon,,Terry Rozier,SG,2.24%,32.25
75,2518855556,hodgson99 (19/20),0,323.5,PF Giannis Antetokounmpo G Trae Young PG Malcolm Brogdon SF Khris Middleton F Hamidou Diallo UTIL Theo Maledon SG Bruce Brown C Hassan Whiteside,,Jerome Robinson,SF,2.21%,17.5
75,2518905476,therealfredd (10/20),0,323.5,UTIL Nikola Jokic C Joel Embiid PF Domantas Sabonis SF DeMar DeRozan SG Jeremy Lamb G Theo Maledon PG Terence Davis F Timothé Luwawu-Cabarrot,,Alec Burks,G,2.19%,16.5
78,2518944535,Mooseman78 (8/10),0,323,G James Harden PG Trae Young SG Fred VanVleet F DeMar DeRozan UTIL Dejounte Murray C Cody Zeller PF Jaden McDaniels SF Timothé Luwawu-Cabarrot,,Paul Millsap,PF,2.14%,19.25
79,2518814855,cpardell (11/20),0,322.5,PF Giannis Antetokounmpo PG Trae Young F DeMar DeRozan G Dejounte Murray UTIL Mike Conley SG Nickeil Alexander-Walker C Cody Zeller SF Bruce Brown,,Cole Anthony,PG,2.10%,16.75
79,2518833913,salmopct (4/20),0,322.5,F Giannis Antetokounmpo PF Domantas Sabonis PG Trae Young G Fred VanVleet C Cody Zeller UTIL Theo Maledon SG Terence Davis SF Bruce Brown,,Cam Reddish,SG,2.07%,14.25
79,2518834344,dallasmike44 (15/20),0,322.5,PF Giannis Antetokounmpo PG Trae Young G Kyrie Irving UTIL Mike Conley F Joe Ingles C Cody Zeller SG Theo Maledon SF Bruce Brown,,Julius Randle,F,2.02%,38
79,2518885783,gfgwhatup (20/20),0,322.5,PF Giannis Antetokounmpo G Trae Young PG Kyrie Irving UTIL Mike Conley F Joe Ingles C Cody Zeller SG Theo Maledon SF Bruce Brown,,Jrue Holiday,UTIL,2.00%,45.75
83,2518976632,walton75,0,322.25,PG James Harden C Nikola Jokic UTIL Dejounte Murray F Joe Harris PF Jarred Vanderbilt SF Darius Bazley G Tyrese Haliburton SG Theo Maledon,,Evan Fournier,SG,1.93%,20
84,2518879873,sauldabull723 (1/2),0,321.75,C Zion Williamson G Jamal Murray UTIL Tobias Harris F RJ Barrett PF Harrison Barnes SF Keldon Johnson SG Eric Bledsoe PG Darius Garland,,Doug McDermott,PF,1.91%,18
85,2518861491,LethargicLinemen (18/20),0,321.5,PF Giannis Antetokounmpo UTIL Nikola Jokic G Jordan Clarkson PG Mike Conley C Steven Adams SF Joe Ingles SG Theo Maledon F Timothé Luwawu-Cabarrot,,Shake Milton,G,1.89%,17.5
85,2518864243,Simply.Smooth (15/20),0,321.5,C Nikola Jokic PG Trae Young UTIL Rudy Gobert G Mike Conley SF Bojan Bogdanovic F Joe Ingles SG Theo Maledon PF Timothé Luwawu-Cabarrot,,Richaun Holmes,C,1.82%,18.25
85,2518918341,hankman0 (12/20),0,321.5,UTIL Joel Embiid PF Zion Williamson SF Tobias Harris F DeMar DeRozan G Jordan Clarkson PG Mike Conley C Cody Zeller SG Bruce Brown,,Brook Lopez,C,1.77%,21.75
88,2518952194,jmitchell2007 (1/20),0,321.25,PF Giannis Antetokounmpo SG James Harden PG Fred VanVleet G Dejounte Murray UTIL Brook Lopez F Gary Harris SF Bruce Brown C Hassan Whiteside,,Taurean Prince,SF,1.72%,8.25
89,2518814856,cpardell (12/20),0,321,PF Giannis Antetokounmpo UTIL Joel Embiid PG Trae Young G Mike Conley SG Nickeil Alexander-Walker C Cody Zeller SF Bruce Brown F Timothé Luwawu-Cabarrot,,Bobby Portis,UTIL,1.68%,11
89,2518833917,salmopct (8/20),0,321,PF Giannis Antetokounmpo UTIL Joel Embiid PG Trae Young F Bojan Bogdanovic SF Joe Ingles C Cody Zeller G Theo Maledon SG Terence Davis,,De'Aaron Fox,G,1.65%,32.5
89,2518838306,GGHOSTMANH (20/20),0,321,G James Harden C Nikola Jokic PG Kyle Lowry UTIL Mike Conley PF Bojan Bogdanovic F Joe Ingles SG Theo Maledon SF Bruce Brown,,Devin Vassell,F,1.61%,14
89,2518841371,bernie071392 (15/20),0,321,PF Giannis Antetokounmpo PG Trae Young F Pascal Siakam G Fred VanVleet UTIL Tyrese Haliburton C Cody Zeller SG Terence Davis SF Bruce Brown,,Isaac Okoro,SF,1.58%,10.75
89,2518842832,mgabes (17/20),0,321,G James Harden PG Trae Young PF Zion Williamson F Pascal Siakam SG Terrence Ross C Cody Zeller UTIL Theo Maledon SF Timothé Luwawu-Cabarrot,,Aron Baynes,UTIL,1.53%,19.5
89,2518858589,RayRay05 (20/20),0,321,C Nikola Jokic G Kyrie Irving PF Pascal Siakam UTIL Mike Conley SF Darius Bazley PG Tyrese Haliburton F Joe Ingles SG Theo Maledon,,Miles Bridges,PF,1.50%,18.5
89,2518906680,KDOGOFNY (1/6),0,321,SG James Harden PG Trae Young PF Zion Williamson G Mike Conley UTIL Darius Garland SF Jeremy Lamb C Cody Zeller F Timothé Luwawu-Cabarrot,,Danny Green,SF,1.50%,15.25
96,2518838152,dumbestlawyer2 (19/20),0,320.5,UTIL Nikola Jokic C Joel Embiid PF Domantas Sabonis G Dejounte Murray PG Tyrese Haliburton F Stanley Johnson SG Theo Maledon SF Timothé Luwawu-Cabarrot,,Jamal Murray,PG,1.46%,44.5
97,2518867240,F-Man (19/20),0,320.25,SG James Harden PG Trae Young PF Tobias Harris G Dejounte Murray UTIL Mike Conley F Joe Ingles C Cody Zeller SF Timothé Luwawu-Cabarrot,,Jaden McDaniels,F,1.42%,16.75
97,2518905483,therealfredd (17/20),0,320.25,UTIL Nikola Jokic C Joel Embiid SF Ben Simmons F DeMar DeRozan G Dejounte Murray SG Theo Maledon PG Terence Davis PF Timothé Luwawu-Cabarrot,,Robin Lopez,C,1.42%,10
97,2518957598,Garrettot13 (5/20),0,320.25,UTIL James Harden C Nikola Jokic PF DeMar DeRozan G Lonzo Ball PG Tyrese Haliburton F Joe Ingles SG Shake Milton SF Hamidou Diallo,,Buddy Hield,UTIL,1.36%,34.25
100,2518957228,bisht93375,0,320,PG Trae Young SG Fred VanVleet PF Gordon Hayward SF Harrison Barnes UTIL Al Horford F Keldon Johnson G Tyrese Haliburton C Cody Zeller,,Austin Rivers,G,1.30%,27.25
101,2518841777,bryan_mckane (20/20),0,319.75,SG James Harden UTIL Joel Embiid PG Fred VanVleet PF PJ Washington G Mike Conley F Joe Ingles C Ed Davis SF Bruce Brown,,DeAndre Jordan,C,1.25%,26.5
101,2518923478,KD727,0,319.75,SG James Harden C Nikola Jokic PG Kyrie Irving PF Jarred Vanderbilt G Tyrese Haliburton F Royce O'Neale UTIL Theo Maledon SF Bruce Brown,,Kawhi Leonard,F,1.23%,34.5
103,2518833725,pigskinpimpss (19/20),0,319.5,SG James Harden UTIL Joel Embiid PF Domantas Sabonis PG Dejounte Murray G Mike Conley C Ed Davis F Bruce Brown SF Timothé Luwawu-Cabarrot,,Steven Adams,UTIL,1.21%,31.5
103,2518893548,JesseCarman77 (20/20),0,319.5,PG James Harden UTIL Rudy Gobert SG Fred VanVleet F DeMar DeRozan G Dejounte Murray PF Bojan Bogdanovic C Aron Baynes SF Bruce Brown,,Gary Harris,SF,1.18%,20.75
103,2518929310,mgroskopf1 (12/20),0,319.5,C Joel Embiid PG Kyrie Irving PF Gordon Hayward F DeMar DeRozan G Dejounte Murray UTIL Mike Conley SG Terence Davis SF Timothé Luwawu-Cabarrot,,Kristaps Porzingis,UTIL,1.15%,22.25
103,2518944720,dreamweave4,0,319.5,F Giannis Antetokounmpo C Nikola Jokic PF Gordon Hayward PG Dejounte Murray G Mike Conley UTIL Cody Zeller SG Terence Davis SF Bruce Brown,,Kevin Huerter,SG,1.14%,18.25
103,2518986101,Adam1492 (1/18),0,319.5,UTIL Joel Embiid C Pascal Siakam PG Kyle Lowry PF Gordon Hayward F DeMar DeRozan G Mike Conley SG Theo Maledon SF Bruce Brown,,Terrence Ross,SG,1.11%,30.5
108,2518838148,dumbestlawyer2 (15/20),0,319.25,UTIL Nikola Jokic PF Domantas Sabonis PG Trae Young F DeMar DeRozan C Brook Lopez G Theo Maledon SG Bruce Brown SF Timothé Luwawu-Cabarrot,,James Ennis III,F,1.05%,17.75
109,2518838140,dumbestlawyer2 (7/20),0,319,UTIL Nikola Jokic C Joel Embiid PF Domantas Sabonis G Dejounte Murray SG Tyrese Haliburton F Stanley Johnson PG Theo Maledon SF Bruce Brown,,Lonzo Ball,PG,1.04%,47.25
110,2518832459,goldengrahams692 (5/20),0,318.75,PF Giannis Antetokounmpo SG James Harden F Pascal Siakam UTIL Mike Conley SF Joe Ingles C Cody Zeller G Theo Maledon PG Terence Davis,,Jarrett Allen,C,1.02%,34.25
