Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Patrick Mahomes,8300,KC,QB,CHI,26.5,
Justin Jefferson,9300,MIN,WR,LAC,25.2,
Tyreek Hill,9000,MIA,WR,DEN,23.7,
CeeDee Lamb,7700,DAL,WR,ARI,22.0,
Kirk Cousins,6900,MIN,QB,LAC,21.7,
Lamar Jackson,7700,BAL,QB,IND,21.7,
Josh Allen,8100,BUF,QB,WAS,21.5,
Tua Tagovailoa,7000,MIA,QB,DEN,21.2,
Justin Herbert,7500,LAC,QB,MIN,20.8,
Trevor Lawrence,6800,JAX,QB,HOU,19.8,
Tony Pollard,8000,DAL,RB,ARI,19.5,
Stefon Diggs,8100,BUF,WR,WAS,18.9,
Travis Kelce,7200,KC,TE,CHI,18.7,
Dak Prescott,6600,DAL,QB,ARI,18.6,
Justin Fields,7100,CHI,QB,KC,18.4,
Geno Smith,5700,SEA,QB,CAR,18.3,
Jared Goff,6500,DET,QB,ATL,18.1,
Bijan Robinson,7800,ATL,RB,DET,17.9,
Russell Wilson,5900,DEN,QB,MIA,17.3,
Travis Etienne Jr.,6900,JAX,RB,HOU,17.2,
Deshaun Watson,6100,CLE,QB,TEN,17.1,
Keenan Allen,7600,LAC,WR,MIN,16.8,
Amon-Ra St. Brown,7900,DET,WR,ATL,16.8,
Calvin Ridley,7200,JAX,WR,HOU,16.7,
Jordan Love,5600,GB,QB,NO,16.3,
Derrick Henry,7400,TEN,RB,CLE,16.3,
C.J. Stroud,5300,HOU,QB,JAX,16.1,
Derek Carr,5500,NO,QB,GB,15.8,
Jahmyr Gibbs,6600,DET,RB,ATL,15.6,
Rhamondre Stevenson,6700,NE,RB,NYJ,15.6,
Chris Olave,7000,NO,WR,GB,15.4,
Michael Pittman Jr.,6200,IND,WR,BAL,15.3,
Sam Howell,5400,WAS,QB,BUF,14.9,
Mac Jones,5300,NE,QB,NYJ,14.8,
Raheem Mostert,6000,MIA,RB,DEN,14.8,
Mike Williams,6000,LAC,WR,MIN,14.6,
Desmond Ridder,5000,ATL,QB,DET,14.5,
DK Metcalf,6900,SEA,WR,CAR,14.5,
T.J. Hockenson,6500,MIN,TE,LAC,14.4,
Kenneth Walker III,6200,SEA,RB,CAR,14.3,
Gardner Minshew II,5100,IND,QB,BAL,14.3,
James Conner,6300,ARI,RB,DAL,14.0,
Miles Sanders,5700,CAR,RB,SEA,13.9,
Zack Moss,5500,IND,RB,BAL,13.9,
Mark Andrews,6000,BAL,TE,IND,13.8,
Tyler Lockett,6400,SEA,WR,CAR,13.8,
Aaron Jones,6800,GB,RB,NO,13.7,
Ryan Tannehill,5000,TEN,QB,CLE,13.6,
Amari Cooper,5700,CLE,WR,TEN,13.5,
