Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
18,2513914131,BillH1976,0,135.5,C Connor McDavid C Sidney Crosby W Alex Tuch W Andre Burakovsky UTIL Anthony Duclair W Ryan Donato D Shea Theodore D Samuel Girard G Anton Khudobin,,Brad Marchand,W,9.27%,18.5
19,2513877338,optimusrhyme,0,134.2,C Joe Pavelski C Chandler Stephenson W Max Pacioretty W Mark Stone W Denis Gurianov UTIL Carter Rowney D Miro Heiskanen D Ryan Pulock G Linus Ullmark,,Dominik Kubalik,W,8.99%,6.5
20,2513905347,rlowden1 (4/10),0,133.8,C Evgeni Malkin C Max Domi W Brad Marchand W Bryan Rust W James van Riemsdyk UTIL Oskar Lindblom D John Carlson D Charlie McAvoy G Kaapo Kahkonen,,Patrice Bergeron,C,8.99%,11.8
21,2513933008,chuckitup95 (7/10),0,132.8,C Nathan MacKinnon C Nazem Kadri W Mikko Rantanen W Andre Burakovsky W Mikael Granlund D Devon Toews D Samuel Girard UTIL Mario Ferraro G Anton Khudobin,,Mikko Rantanen,W,8.99%,14.5
22,2513904350,TooEasy27 (7/10),0,130.5,C Auston Matthews C Alexandre Texier UTIL Mitchell Marner W Oliver Bjorkstrand W Boone Jenner W Jimmy Vesey D John Carlson D Ryan Pulock G Malcolm Subban,,Semyon Varlamov,G,8.43%,13.3
23,2513907780,JMB83 (2/2),0,130.3,C Patrice Bergeron C Paul Stastny W Brad Marchand W Nikolaj Ehlers UTIL Andre Burakovsky W James Neal D Charlie McAvoy D Neal Pionk G Kaapo Kahkonen,,Denis Gurianov,W,8.15%,13
24,2513870654,jimmycurl,0,130.00002,C Joe Pavelski C Logan Couture UTIL Johnny Gaudreau W Nikolaj Ehlers W Miles Wood W Carter Verhaeghe D Devon Toews D Ryan Ellis G Brian Elliott,,Roman Josi,D,7.87%,21.8
25,2513890809,mfoleyy2,0,129.79999,C Nathan MacKinnon C Ryan Johansen UTIL Mikko Rantanen W Filip Forsberg W Viktor Arvidsson W James van Riemsdyk D Justin Schultz D Shayne Gostisbehere G Anton Khudobin,,Ryan Johansen,C,7.87%,1.5
26,2513880235,eaww13 (3/5),0,129.5,C Patrice Bergeron C Paul Stastny W Brad Marchand W Nikolaj Ehlers W Jake DeBrusk UTIL Mikael Granlund D Josh Morrissey D Mattias Ekholm G Joonas Korpisalo,,Patrick Kane,W,7.87%,0
27,2513932830,CroatianSensation (2/10),0,128.6,C Connor McDavid C Jack Eichel W Jake DeBrusk UTIL Andrew Copp W Luke Kunin W Jesse Puljujarvi D Cale Makar D Rasmus Dahlin G Anton Khudobin,,Keith Yandle,UTIL,7.58%,4.3
28,2513913655,BrentM8 (2/2),0,128.4,C Mark Scheifele C Eetu Luostarinen UTIL Max Pacioretty W Nikolaj Ehlers W Travis Konecny W Oliver Bjorkstrand D Morgan Rielly D Adam Pelech G Kaapo Kahkonen,,Jake DeBrusk,W,7.58%,0
29,2513931898,lordchumley (2/2),0,128.3,C Nathan MacKinnon C Auston Matthews UTIL Mikko Rantanen W James van Riemsdyk W Mikael Granlund W Jesse Puljujarvi D Seth Jones D Dylan DeMelo G Brian Elliott,,Alexander Radulov,W,7.30%,2.6
30,2513913278,tweyerich (2/3),0,127.09999,C Mika Zibanejad C Mathew Barzal W Anders Lee W Jordan Eberle W Kevin Labanc UTIL Anthony Duclair D Cale Makar D Ryan Pulock G Malcolm Subban,,Sergei Bobrovsky,G,7.30%,8.8
31,2513889760,sava80,0,124.5,C Nathan MacKinnon C Roope Hintz UTIL Evgeni Malkin W Mikko Rantanen W Travis Konecny W Mikael Granlund D Rasmus Dahlin D Justin Schultz G Vitek Vanecek,,Matt Duchene,C,7.30%,6
32,2513933714,IckyBuns,0,124.40001,C Mathew Barzal C Jack Hughes W Filip Forsberg UTIL Viktor Arvidsson W Nikolaj Ehlers W Kailer Yamamoto D Devon Toews D Dylan DeMelo G Vitek Vanecek,,Oliver Bjorkstrand,W,6.74%,8
32,2513906189,haakee (9/10),0,124.4,C Auston Matthews C Matt Duchene UTIL Filip Forsberg W Viktor Arvidsson W Miles Wood W Oskar Lindblom D Roman Josi D Darnell Nurse G Jordan Binnington,,Kaapo Kahkonen,G,6.74%,6.3
34,2513906190,haakee (10/10),0,123,UTIL Auston Matthews C Ryan Johansen C Matt Duchene W Filip Forsberg W Viktor Arvidsson W Mikael Granlund D Roman Josi D Darnell Nurse G Sergei Bobrovsky,,Patric Hornqvist,W,6.74%,14.5
35,2513904990,Mullins90 (6/8),0,122.399994,C Nicklas Backstrom C Evgeni Malkin W T.J. Oshie W Jakub Vrana W Jason Zucker UTIL Kasperi Kapanen D John Carlson D Ivan Provorov G Brian Elliott,,Alexandre Texier,C,6.74%,14.5
36,2513904344,TooEasy27 (1/10),0,122,C Connor McDavid C Alexandre Texier UTIL Ryan Nugent-Hopkins W Oliver Bjorkstrand W Boone Jenner W Jesse Puljujarvi D John Carlson D Ryan Pulock G Malcolm Subban,,Brian Elliott,G,6.18%,11.6
37,2513904989,Mullins90 (5/8),0,121.799995,UTIL Jack Eichel C Claude Giroux C Nolan Patrick W Taylor Hall W Travis Konecny W Cam Atkinson D Ivan Provorov D Rasmus Dahlin G Brian Elliott,,Mark Scheifele,C,6.18%,7.8
38,2513933011,chuckitup95 (10/10),0,121.4,C Connor McDavid C Leon Draisaitl W Ryan Nugent-Hopkins W Kailer Yamamoto W Mikael Granlund D Samuel Girard D Adam Larsson UTIL David Savard G Kaapo Kahkonen,,Sidney Crosby,C,6.18%,4.3
39,2513931244,shockertc,0,121.00001,C Roope Hintz C Logan Couture UTIL Nolan Patrick W Mikko Rantanen W Travis Konecny W Craig Smith D Devon Toews D Ivan Provorov G Sergei Bobrovsky,,Darcy Kuemper,G,5.90%,12.6
40,2513896765,Ryan9139,0,120.8,C Connor McDavid UTIL Nathan MacKinnon C Matt Duchene W Mikko Rantanen W Alexis Lafreniere W Brandon Saad D Rasmus Dahlin D Adam Larsson G Frederik Andersen,,Victor Olofsson,W,5.90%,8
41,2513903321,J0K3RR (2/10),0,120.40001,C Nathan MacKinnon C Leon Draisaitl W Mikko Rantanen W Mikael Granlund UTIL Jason Zucker W James Neal D Ryan Ellis D Noah Dobson G Semyon Varlamov,,Roope Hintz,C,5.90%,0
41,2513880894,NHLWLD,0,120.399994,C Connor McDavid UTIL Nathan MacKinnon C Jack Eichel W Dominik Kubalik W Ryan Donato W Kaapo Kakko D Rasmus Dahlin D Jared Spurgeon G Vitek Vanecek,,Kyle Connor,W,5.90%,4.5
43,2513899142,allturfga (1/2),0,120.30001,UTIL Nathan MacKinnon C Auston Matthews C Leon Draisaitl W Mikael Granlund W James Neal W Sam Bennett D Shea Theodore D Tony DeAngelo G Kaapo Kahkonen,,Darnell Nurse,D,5.90%,22.5
43,2513899143,allturfga (2/2),0,120.30001,UTIL Nathan MacKinnon C Auston Matthews C Leon Draisaitl W Mikael Granlund W Ilya Mikheyev W Sam Bennett D Shea Theodore D Tony DeAngelo G Kaapo Kahkonen,,Sam Reinhart,W,5.34%,1.5
45,2513898007,Jaalboe,0,119.70001,UTIL Nathan MacKinnon C Auston Matthews C Leon Draisaitl W Mikael Granlund W Jordan Greenway W Sam Bennett D Shea Theodore D Cam Fowler G Kaapo Kahkonen,,Ryan Nugent-Hopkins,W,5.34%,13
46,2513933737,Sweetalsanders,0,119.3,C Connor McDavid C Charlie Coyle W Mitchell Marner W Denis Gurianov W Jonathan Marchessault UTIL Carter Verhaeghe D Darnell Nurse D Kevin Shattenkirk G Anton Khudobin,,Miles Wood,W,5.06%,5
47,2513925080,lpacklike5,0,118.90001,C Auston Matthews C Logan Couture W Brad Marchand W Patric Hornqvist UTIL Anthony Duclair W Carter Verhaeghe D Rasmus Andersson D Keith Yandle G Semyon Varlamov,,James van Riemsdyk,W,5.06%,30.5
48,2513905344,rlowden1 (1/10),0,118.59999,C Patrice Bergeron C William Karlsson W Brad Marchand W Reilly Smith W Cam Atkinson UTIL Anthony Duclair D Charlie McAvoy D Ryan Graves G Linus Ullmark,,Travis Konecny,W,5.06%,6.5
49,2513906183,haakee (3/10),0,118.3,C Auston Matthews C Matt Duchene UTIL Filip Forsberg W Viktor Arvidsson W Patric Hornqvist W Oskar Lindblom D Roman Josi D Darnell Nurse G Sergei Bobrovsky,,Ryan Ellis,D,4.78%,2.8
49,2513924288,Bradley1082,0,118.299995,C Nick Schmaltz C Dylan Strome W Johnny Gaudreau W Viktor Arvidsson W Victor Olofsson D Ivan Provorov UTIL Erik Karlsson D Zach Werenski G Tuukka Rask,,Cale Makar,D,4.78%,22.3
51,2513878297,mareckk (1/2),0,118.10001,C Nathan MacKinnon C Auston Matthews W Oliver Bjorkstrand W James van Riemsdyk W Ty Dellandrea D Roman Josi D Seth Jones UTIL Kevin Shattenkirk G Semyon Varlamov,,Nikolaj Ehlers,W,4.78%,31
51,2513924105,face4343,0,118.1,C Mathew Barzal C Brayden Schenn W Timo Meier W Kyle Palmieri W Victor Olofsson UTIL Charlie McAvoy D Connor Murphy D Ryan Pulock G Semyon Varlamov,,Jack Hughes,C,4.78%,4.5
53,2513933006,chuckitup95 (5/10),0,117.9,C Joe Pavelski C Roope Hintz W Denis Gurianov W Viktor Arvidsson W Mikael Granlund D John Klingberg D Esa Lindell UTIL Samuel Girard G Anton Khudobin,,Kevin Shattenkirk,UTIL,4.78%,1.3
54,2513890716,wilsonwilson (10/10),0,117.5,C Nathan MacKinnon C Auston Matthews UTIL Alexandre Texier W Taylor Hall W Jonathan Marchessault W Cam Atkinson D Seth Jones D Shayne Gostisbehere G Malcolm Subban,,Zach Werenski,UTIL,4.78%,4.1
55,2513904992,Mullins90 (8/8),0,116.799995,C Claude Giroux UTIL Ryan Johansen C Nolan Patrick W Filip Forsberg W Viktor Arvidsson W Travis Konecny D Roman Josi D Charlie McAvoy G Anton Khudobin,,Evgeni Malkin,C,4.78%,9.3
56,2513900442,RackamasterP (1/2),0,116.40001,C Connor McDavid C Matt Duchene W Ryan Nugent-Hopkins UTIL Denis Gurianov W Mikael Granlund W Jesse Puljujarvi D Roman Josi D Bowen Byram G Semyon Varlamov,,Logan Couture,C,4.49%,17.8
56,2513905351,rlowden1 (8/10),0,116.40001,C Connor McDavid C Mika Zibanejad W Ryan Nugent-Hopkins W James van Riemsdyk UTIL Jeff Skinner W Jesse Puljujarvi D Adam Fox D Adam Larsson G Calvin Petersen,,Artemi Panarin,UTIL,4.49%,3
58,2513890712,wilsonwilson (6/10),0,115.5,C Connor McDavid C Auston Matthews UTIL Viktor Arvidsson W Oliver Bjorkstrand W Dominik Kubalik W Jonathan Marchessault D Kevin Shattenkirk D Shayne Gostisbehere G John Gibson,,Philipp Grubauer,G,4.49%,14.4
59,2513912289,klubba575,0,114.3,UTIL Nathan MacKinnon C Kevin Stenlund C Mikko Koivu W Mikko Rantanen W Gabriel Landeskog W Mikhail Grigorenko D Cale Makar D Miro Heiskanen G John Gibson,,Alexandar Georgiev,G,4.49%,4.2
60,2513906182,haakee (2/10),0,113.8,C Auston Matthews C Ryan Johansen UTIL Filip Forsberg W Viktor Arvidsson W Patric Hornqvist W Oskar Lindblom D Roman Josi D Darnell Nurse G Sergei Bobrovsky,,Erik Karlsson,D,4.21%,4.3
61,2513880393,Kashaka (5/10),0,113.7,C Nathan MacKinnon C Auston Matthews UTIL Alexandre Texier W Filip Forsberg W Dominik Kubalik W Jonathan Marchessault D Seth Jones D Shayne Gostisbehere G John Gibson,,Justin Schultz,D,4.21%,19.5
61,2513921603,TheDoughty8,0,113.7,C Nathan MacKinnon C Jack Eichel W Patrick Kane W Max Pacioretty W Adrian Kempe UTIL Kaapo Kakko D John Marino D Shayne Gostisbehere G Semyon Varlamov,,Matthew Tkachuk,W,3.93%,6
63,2513932837,CroatianSensation (9/10),0,113.50001,C Nicklas Backstrom C Elias Lindholm W Matthew Tkachuk W Dominik Kubalik UTIL Andrew Copp W Andrew Mangiapane D Roman Josi D Dylan DeMelo G Brian Elliott,,Max Pacioretty,W,3.93%,46.5
64,2513915513,mojomenz (2/2),0,112.9,C Kevin Hayes C Jack Hughes W Ryan Nugent-Hopkins W Jake Guentzel W Andrew Copp UTIL Nick Ritchie D Jake Muzzin D Zach Werenski G Jordan Binnington,,Linus Ullmark,G,3.93%,18.6
65,2513906131,jspann0805 (1/2),0,112.50001,C Connor McDavid C Auston Matthews UTIL Mark Jankowski W Mikko Rantanen W Craig Smith W Nick Ritchie D Adam Larsson D Radko Gudas G Semyon Varlamov,,Blake Wheeler,W,3.93%,3
66,2513880392,Kashaka (4/10),0,112.2,C Nathan MacKinnon C Auston Matthews UTIL Alexandre Texier W Filip Forsberg W Dominik Kubalik W Jonathan Marchessault D Seth Jones D John Marino G John Gibson,,John Klingberg,D,3.93%,16.5
67,2513888828,ItsGMP,0,111.90001,UTIL Nathan MacKinnon C Auston Matthews C Leon Draisaitl W Mikael Granlund W Jesse Puljujarvi W Sam Bennett D Shea Theodore D Marco Scandella G Kaapo Kahkonen,,Brent Burns,D,3.93%,1.5
67,2513907148,JMB83 (1/2),0,111.9,C Connor McDavid C Patrice Bergeron W Brad Marchand W Patric Hornqvist UTIL Mikael Granlund W Jesse Puljujarvi D Jeremy Lauzon D Ethan Bear G Anton Khudobin,,Mika Zibanejad,C,3.65%,7.3
69,2513932833,CroatianSensation (5/10),0,111.200005,C Joe Pavelski C Chandler Stephenson UTIL Max Pacioretty W Mark Stone W Alexander Radulov W Tanner Kero D Ryan Ellis D Keith Yandle G Brian Elliott,,Andre Burakovsky,W,3.65%,13
70,2513922419,bigshowbreaks (7/10),0,110.799995,C Auston Matthews C Evgeni Malkin UTIL Mitchell Marner W William Nylander W Jason Zucker W Kasperi Kapanen D Morgan Rielly D Neal Pionk G Darcy Kuemper,,Ryan Pulock,D,3.65%,14.2
71,2513869690,irishb24 (1/2),0,110.6,C Logan Couture C Pius Suter W Matthew Tkachuk W Victor Olofsson W Mikael Granlund D Aaron Ekblad D Cale Makar UTIL Esa Lindell G Sergei Bobrovsky,,Mathew Barzal,C,3.65%,25.5
72,2513922414,bigshowbreaks (2/10),0,109.8,C Connor McDavid C Leon Draisaitl UTIL Ryan O'Reilly W Ryan Nugent-Hopkins W David Perron W Zach Sanford D Tyson Barrie D Shayne Gostisbehere G Alexandar Georgiev,,Kailer Yamamoto,W,3.65%,1.5
73,2513877984,chauboodle,0,109.600006,C Joe Pavelski C Tomas Hertl W Matthew Tkachuk W Denis Gurianov W Nikolaj Ehlers UTIL Victor Olofsson D Derek Forbort D Jonas Brodin G John Gibson,,Kevin Fiala,W,3.37%,12
74,2513905319,jbirdybird24 (1/2),0,109.4,C Nathan MacKinnon C Ryan Johansen W Mikko Rantanen W Gabriel Landeskog W James van Riemsdyk UTIL Jesse Puljujarvi D Cale Makar D Shayne Gostisbehere G Alexandar Georgiev,,Shea Theodore,D,3.37%,22.8
74,2513923281,jbirdybird24 (2/2),0,109.4,C Nathan MacKinnon C Ryan Johansen W Mikko Rantanen W Gabriel Landeskog W James van Riemsdyk UTIL Jesse Puljujarvi D Cale Makar D Shayne Gostisbehere G Alexandar Georgiev,,Chris Kreider,W,3.37%,13
76,2513877683,MachineHeadTBR,0,109,C Connor McDavid C Mika Zibanejad W Ryan Nugent-Hopkins UTIL Chris Kreider W Jesse Puljujarvi W Alexis Lafreniere D Cale Makar D Tony DeAngelo G Anton Khudobin,,Alex Pietrangelo,D,3.37%,16.4
77,2513878145,hizzy4shizzy,0,108.90001,UTIL Nathan MacKinnon C Auston Matthews C Leon Draisaitl W Mikael Granlund W Jesse Puljujarvi W Beau Bennett D Shea Theodore D Pierre-Olivier Joseph G Kaapo Kahkonen,,Nick Ritchie,UTIL,3.37%,12.8
77,2513905486,CowboysNation2,0,108.90001,UTIL Nathan MacKinnon C Auston Matthews C Leon Draisaitl W Mikael Granlund W Trent Frederic W Sam Bennett D Shea Theodore D Cody Ceci G Kaapo Kahkonen,,Matt Dumba,D,3.37%,1.5
77,2513900463,joaquin44,0,108.9,C Joe Pavelski C Logan Couture W Filip Forsberg W Denis Gurianov W Viktor Arvidsson D Ivan Provorov UTIL Keith Yandle D Derek Forbort G Sergei Bobrovsky,,Kirill Kaprizov,W,3.37%,2.6
80,2513933903,jspann0805 (2/2),0,108.600006,C Connor McDavid C Charlie Coyle UTIL Brad Marchand W Boone Jenner W Phillip Di Giuseppe W Andrew Copp D Keith Yandle D Ty Smith G Anton Khudobin,,Tomas Hertl,C,3.37%,2.6
81,2513880173,gg482798,0,108.3,C Jack Eichel C Nazem Kadri W Bobby Ryan W Kyle Palmieri W David Perron UTIL Jakub Voracek D Ryan Ellis D Ryan Pulock G Semyon Varlamov,,Ryan Suter,D,3.37%,4.3
82,2513922420,bigshowbreaks (8/10),0,108.200005,UTIL Connor McDavid C Leon Draisaitl C Matt Duchene W Ryan Nugent-Hopkins W Luke Kunin W Mikael Granlund D Tyson Barrie D Tony DeAngelo G Anton Khudobin,,Boone Jenner,W,3.37%,6.3
82,2513932831,CroatianSensation (3/10),0,108.2,UTIL Connor McDavid C Jack Eichel C Matt Duchene W Jake DeBrusk W Luke Kunin W Mikael Granlund D Cale Makar D Rasmus Dahlin G Darcy Kuemper,,Nicklas Backstrom,C,3.37%,10.8
84,2513905263,nicaragua69,0,108.100006,C Connor McDavid C Nathan MacKinnon W Matthew Tkachuk UTIL Denis Gurianov W Mikael Granlund W Jesse Puljujarvi D Bowen Byram D Shayne Gostisbehere G Philipp Grubauer,,Ty Smith,D,3.37%,1.5
85,2513905350,rlowden1 (7/10),0,107.799995,C Nathan MacKinnon C Nick Bonino UTIL Max Domi W Filip Forsberg W Oliver Bjorkstrand W James van Riemsdyk D Roman Josi D Zach Werenski G Semyon Varlamov,,Anthony Duclair,UTIL,3.37%,11.5
86,2513888396,FootballRB,0,107.70001,C Auston Matthews UTIL Sean Monahan C Roope Hintz W Denis Gurianov W Zach Hyman W Andrew Copp D Keith Yandle D Dylan DeMelo G Semyon Varlamov,,Gabriel Landeskog,W,3.37%,6.5
87,2513906188,haakee (8/10),0,107.5,C Auston Matthews C Matt Duchene UTIL Filip Forsberg W Viktor Arvidsson W Miles Wood W Andrew Shaw D Roman Josi D Darnell Nurse G Sergei Bobrovsky,,T.J. Oshie,W,3.37%,4.3
88,2513914610,bgreene24,0,107.100006,C Aleksander Barkov C Joel Eriksson Ek W Patrick Kane W Jordan Eberle W Nikolaj Ehlers UTIL Oskar Lindblom D John Klingberg D Adam Larsson G Martin Jones,,Dylan DeMelo,D,3.37%,4.3
89,2513906186,haakee (6/10),0,107,C Auston Matthews C Matt Duchene UTIL Filip Forsberg W Viktor Arvidsson W Miles Wood W Jesse Puljujarvi D Roman Josi D Darnell Nurse G Sergei Bobrovsky,,William Karlsson,C,3.37%,4.3
90,2513907083,mmosholder (2/2),0,106.799995,C Nathan MacKinnon C Sean Monahan W Mikko Rantanen UTIL Andrew Mangiapane W Nick Ritchie W Jason Dickinson D John Klingberg D Ian Mitchell G Anton Khudobin,,Aleksander Barkov,C,3.09%,23.5
90,2513923177,spencergi,0,106.799995,C Jack Eichel C Evgeni Malkin UTIL Claude Giroux W Kevin Fiala W Kirill Kaprizov W Patric Hornqvist D Morgan Rielly D Rasmus Dahlin G Linus Ullmark,,Claude Giroux,C,3.09%,14.5
92,2513898198,mareckk (2/2),0,106.700005,C Nathan MacKinnon C Auston Matthews W Kyle Palmieri W Oliver Bjorkstrand W James van Riemsdyk UTIL Nick Foligno D Seth Jones D P.K. Subban G Semyon Varlamov,,Ivan Provorov,D,3.09%,27.1
93,2513931654,Jagduracell (2/2),0,106.399994,C Joe Pavelski C Nolan Patrick W Filip Forsberg W Viktor Arvidsson W Travis Konecny UTIL Patric Hornqvist D Roman Josi D MacKenzie Weegar G Brian Elliott,,Rasmus Andersson,D,3.09%,3
94,2513907071,mmosholder (1/2),0,106.299995,C Nathan MacKinnon C Roope Hintz W Mikko Rantanen UTIL Jakub Voracek W Nick Ritchie W Jason Dickinson D John Klingberg D Ian Mitchell G Anton Khudobin,,Jakub Voracek,UTIL,3.09%,12.3
95,2513912673,BWebster26,0,106,UTIL Mark Scheifele C John Tavares C Adam Lowry W Victor Olofsson W Oliver Bjorkstrand W Andre Burakovsky D Morgan Rielly D Zach Werenski G Linus Ullmark,,Vitek Vanecek,G,3.09%,21.4
96,2513869239,stratz,0,105.3,C Mika Zibanejad C Mikael Backlund W Kevin Fiala W Andre Burakovsky W Mikael Granlund D Shea Theodore D Ryan Ellis UTIL Keith Yandle G Darcy Kuemper,,Radek Faksa,C,3.09%,2.8
96,2513898693,Pigpen6431,0,105.3,C Mika Zibanejad C Mikael Backlund W Kevin Fiala W Andre Burakovsky W Mikael Granlund D Shea Theodore D Ryan Ellis UTIL Keith Yandle G Darcy Kuemper,,Jakub Vrana,W,3.09%,1.5
98,2513881079,grandpa51,0,105.2,C Connor McDavid UTIL Leon Draisaitl C Radek Faksa W Ryan Nugent-Hopkins W Alexander Radulov W Jesse Puljujarvi D Esa Lindell D Justin Schultz G Vitek Vanecek,,Jake Guentzel,W,3.09%,1.5
99,2513924909,bjp94,0,105,C Connor McDavid C Patrice Bergeron W Johnny Gaudreau W Kailer Yamamoto W Ryan Donato UTIL Kaapo Kakko D Aaron Ekblad D Gustav Forsling G Brian Elliott,,Mitchell Marner,W,3.09%,18
100,2513921621,SuperKMx,0,104.8,C Nathan MacKinnon UTIL Auston Matthews C Alexandre Texier W Mikko Rantanen W Oliver Bjorkstrand W Boone Jenner D David Savard D Vladislav Gavrikov G Joonas Korpisalo,,Anze Kopitar,UTIL,2.81%,1.3
101,2513878318,dsckelly,0,104.2,C Patrice Bergeron C Logan Couture W Brad Marchand W Patrick Kane W Craig Smith UTIL Jack Studnicka D Erik Karlsson D Shayne Gostisbehere G Malcolm Subban,,Zach Parise,W,2.81%,10.5
102,2513915231,beaneyov,0,104.100006,C Patrice Bergeron C Kevin Hayes W Brad Marchand W Jake DeBrusk W Jakub Voracek UTIL James van Riemsdyk D Neal Pionk D Zdeno Chara G Philipp Grubauer,,Charlie McAvoy,D,2.81%,24.1
102,2513932786,ndesmarais15 (3/10),0,104.100006,C Connor McDavid C Logan Couture W Patrick Kane W Kevin Labanc W Jesse Puljujarvi UTIL Ryan Donato D Brent Burns D Erik Karlsson G Malcolm Subban,,Joonas Korpisalo,G,2.81%,11.1
102,2513878341,sebree13,0,104.1,C Connor McDavid C Auston Matthews W Nikolaj Ehlers UTIL Alex Tuch W Mike Hoffman W Jeff Skinner D Ryan Pulock D Seth Jones G Sergei Bobrovsky,,Kevin Hayes,C,2.81%,3
105,2513890707,wilsonwilson (1/10),0,103.90001,C Connor McDavid C Auston Matthews UTIL Alexandre Texier W Kyle Connor W Jakub Vrana W Cam Atkinson D Kevin Shattenkirk D Shayne Gostisbehere G Malcolm Subban,,Scott Wedgewood,G,2.81%,4.2
106,2513913664,kls148 (7/7),0,103.8,C Ryan Johansen C Matt Duchene UTIL Radek Faksa W Filip Forsberg W Viktor Arvidsson W Zach Parise D Shea Theodore D Roman Josi G Anton Khudobin,,Nick Foligno,W,2.81%,7
