C,C,W,W,W,D,D,G,UTIL,,Instructions,,,,,,,,
16239294,16239344,16239724,16239766,16239914,16240600,16240650,16241328,16239878,,G,Jake Oettinger (16241317),Jake Oettinger,16241317,G,8300,DET@DAL 01/26/2021 08:30PM ET,DAL,0
16239314,16239274,16239724,16239876,16239936,16240598,16240650,16241337,16239856,,C,Patrice Bergeron (16239250),Patrice Bergeron,16239250,C/UTIL,8200,PIT@BOS 01/26/2021 07:00PM ET,BOS,18.88
16239344,16239340,16239724,16239790,16239748,16240598,16240650,16241360,16239914,,G,Carter Hart (16241318),Carter Hart,16241318,G,8200,PHI@NJ 01/26/2021 07:00PM ET,PHI,9.56
16239246,16239258,16239724,16239936,16239824,16240662,16240678,16241363,16239976,,LW,Alex Ovechkin (16239718),Alex Ovechkin,16239718,W/UTIL,8200,NYI@WAS 01/26/2021 07:00PM ET,WAS,14.05
16239254,16239318,16239724,16239808,16239936,16240598,16240692,16241363,16239980,,G,Cam Talbot (16241319),Cam Talbot,16241319,G,8200,LA@MIN 01/26/2021 08:00PM ET,MIN,13.15
16239250,16239310,16239724,16239822,16239936,16240602,16240662,16241363,16239932,,G,Pavel Francouz (16241320),Pavel Francouz,16241320,G,8200,SJ@COL 01/26/2021 09:00PM ET,COL,0
16239294,16239314,16239724,16239766,16239936,16240598,16240738,16241328,16239322,,G,Semyon Varlamov (16241322),Semyon Varlamov,16241322,G,8100,NYI@WAS 01/26/2021 07:00PM ET,NYI,26.4
16239250,16239314,16239724,16239844,16239868,16240662,16240628,16241337,16239974,,G,Pekka Rinne (16241323),Pekka Rinne,16241323,G,8100,CHI@NSH 01/26/2021 08:00PM ET,NSH,0.35
,,,,,,,,,,G,Robin Lehner (16241321),Robin Lehner,16241321,G,8100,STL@VGK 01/26/2021 09:00PM ET,VGK,11.23
,,,,,,,,,,RW,David Pastrnak (16239720),David Pastrnak,16239720,W/UTIL,8000,PIT@BOS 01/26/2021 07:00PM ET,BOS,0
,,,,,,,,,,G,Brian Elliott (16241326),Brian Elliott,16241326,G,8000,PHI@NJ 01/26/2021 07:00PM ET,PHI,21.55
,,,,,,,,,,G,Joonas Korpisalo (16241324),Joonas Korpisalo,16241324,G,8000,FLA@CLS 01/26/2021 07:00PM ET,CLS,20.73
,,,,,,,,,,G,Kaapo Kahkonen (16241327),Kaapo Kahkonen,16241327,G,8000,LA@MIN 01/26/2021 08:00PM ET,MIN,13.33
,,,,,,,,,,G,Darcy Kuemper (16241325),Darcy Kuemper,16241325,G,8000,ANH@ARI 01/26/2021 09:00PM ET,ARI,10.7
,,,,,,,,,,C,Auston Matthews (16239252),Auston Matthews,16239252,C/UTIL,8000,TOR@CGY 01/26/2021 09:00PM ET,TOR,17.8
,,,,,,,,,,LW,Brad Marchand (16239722),Brad Marchand,16239722,W/UTIL,7900,PIT@BOS 01/26/2021 07:00PM ET,BOS,16.06
,,,,,,,,,,G,Tuukka Rask (16241328),Tuukka Rask,16241328,G,7900,PIT@BOS 01/26/2021 07:00PM ET,BOS,9.37
,,,,,,,,,,G,Linus Ullmark (16241329),Linus Ullmark,16241329,G,7900,NYR@BUF 01/26/2021 07:00PM ET,BUF,11.07
,,,,,,,,,,G,Ilya Sorokin (16241331),Ilya Sorokin,16241331,G,7900,NYI@WAS 01/26/2021 07:00PM ET,NYI,4.9
,,,,,,,,,,G,Marc-Andre Fleury (16241330),Marc-Andre Fleury,16241330,G,7900,STL@VGK 01/26/2021 09:00PM ET,VGK,17.37
,,,,,,,,,,G,Elvis Merzlikins (16241334),Elvis Merzlikins,16241334,G,7800,FLA@CLS 01/26/2021 07:00PM ET,CLS,10.13
,,,,,,,,,,RW,Patrick Kane (16239724),Patrick Kane,16239724,W/UTIL,7800,CHI@NSH 01/26/2021 08:00PM ET,CHI,14.95
,,,,,,,,,,G,Adin Hill (16241335),Adin Hill,16241335,G,7800,ANH@ARI 01/26/2021 09:00PM ET,ARI,0
,,,,,,,,,,G,Mikko Koskinen (16241333),Mikko Koskinen,16241333,G,7800,EDM@WPG 01/26/2021 08:00PM ET,EDM,13.93
,,,,,,,,,,G,Frederik Andersen (16241332),Frederik Andersen,16241332,G,7800,TOR@CGY 01/26/2021 09:00PM ET,TOR,12.02
,,,,,,,,,,G,Jaroslav Halak (16241338),Jaroslav Halak,16241338,G,7700,PIT@BOS 01/26/2021 07:00PM ET,BOS,14.5
,,,,,,,,,,G,Carter Hutton (16241339),Carter Hutton,16241339,G,7700,NYR@BUF 01/26/2021 07:00PM ET,BUF,8.3
,,,,,,,,,,RW,Mikko Rantanen (16239726),Mikko Rantanen,16239726,W/UTIL,7700,SJ@COL 01/26/2021 09:00PM ET,COL,16.4
,,,,,,,,,,G,Connor Hellebuyck (16241337),Connor Hellebuyck,16241337,G,7700,EDM@WPG 01/26/2021 08:00PM ET,WPG,15.58
,,,,,,,,,,G,Jacob Markstrom (16241336),Jacob Markstrom,16241336,G,7700,TOR@CGY 01/26/2021 09:00PM ET,CGY,16.92
,,,,,,,,,,G,Tristan Jarry (16241341),Tristan Jarry,16241341,G,7600,PIT@BOS 01/26/2021 07:00PM ET,PIT,4.58
,,,,,,,,,,C,Jack Eichel (16239254),Jack Eichel,16239254,C/UTIL,7600,NYR@BUF 01/26/2021 07:00PM ET,BUF,14.42
,,,,,,,,,,G,John Gibson (16241340),John Gibson,16241340,G,7600,ANH@ARI 01/26/2021 09:00PM ET,ANH,18
,,,,,,,,,,G,Stuart Skinner (16241343),Stuart Skinner,16241343,G,7600,EDM@WPG 01/26/2021 08:00PM ET,EDM,0
,,,,,,,,,,RW,Mitchell Marner (16239728),Mitchell Marner,16239728,W/UTIL,7600,TOR@CGY 01/26/2021 09:00PM ET,TOR,12.73
,,,,,,,,,,G,Jack Campbell (16241342),Jack Campbell,16241342,G,7600,TOR@CGY 01/26/2021 09:00PM ET,TOR,15.8
,,,,,,,,,,G,Igor Shesterkin (16241345),Igor Shesterkin,16241345,G,7500,NYR@BUF 01/26/2021 07:00PM ET,NYR,5.4
,,,,,,,,,,G,Sergei Bobrovsky (16241344),Sergei Bobrovsky,16241344,G,7500,FLA@CLS 01/26/2021 07:00PM ET,FLA,14.4
,,,,,,,,,,LW,Ryan Nugent-Hopkins (16239730),Ryan Nugent-Hopkins,16239730,W/UTIL,7500,EDM@WPG 01/26/2021 08:00PM ET,EDM,13.41
,,,,,,,,,,G,Laurent Brossoit (16241347),Laurent Brossoit,16241347,G,7500,EDM@WPG 01/26/2021 08:00PM ET,WPG,17.45
,,,,,,,,,,G,David Rittich (16241346),David Rittich,16241346,G,7500,TOR@CGY 01/26/2021 09:00PM ET,CGY,0
,,,,,,,,,,G,Casey DeSmith (16241350),Casey DeSmith,16241350,G,7400,PIT@BOS 01/26/2021 07:00PM ET,PIT,9.6
,,,,,,,,,,G,Ryan Miller (16241349),Ryan Miller,16241349,G,7400,ANH@ARI 01/26/2021 09:00PM ET,ANH,9.8
,,,,,,,,,,G,Jordan Binnington (16241348),Jordan Binnington,16241348,G,7400,STL@VGK 01/26/2021 09:00PM ET,STL,13.84
,,,,,,,,,,RW,Matthew Tkachuk (16239732),Matthew Tkachuk,16239732,W/UTIL,7400,TOR@CGY 01/26/2021 09:00PM ET,CGY,18.45
,,,,,,,,,,LW,Taylor Hall (16239734),Taylor Hall,16239734,W/UTIL,7300,NYR@BUF 01/26/2021 07:00PM ET,BUF,12.7
,,,,,,,,,,G,Alexandar Georgiev (16241353),Alexandar Georgiev,16241353,G,7300,NYR@BUF 01/26/2021 07:00PM ET,NYR,11.65
,,,,,,,,,,G,Vitek Vanecek (16241351),Vitek Vanecek,16241351,G,7300,NYI@WAS 01/26/2021 07:00PM ET,WAS,15.95
,,,,,,,,,,G,Chris Driedger (16241352),Chris Driedger,16241352,G,7300,FLA@CLS 01/26/2021 07:00PM ET,FLA,18.6
,,,,,,,,,,C,Mark Scheifele (16239256),Mark Scheifele,16239256,C/UTIL,7300,EDM@WPG 01/26/2021 08:00PM ET,WPG,16.4
,,,,,,,,,,G,MacKenzie Blackwood (16241354),MacKenzie Blackwood,16241354,G,7200,PHI@NJ 01/26/2021 07:00PM ET,NJ,25.1
,,,,,,,,,,G,Ville Husso (16241355),Ville Husso,16241355,G,7200,STL@VGK 01/26/2021 09:00PM ET,STL,-2.1
,,,,,,,,,,LW,Kyle Connor (16239736),Kyle Connor,16239736,W/UTIL,7200,EDM@WPG 01/26/2021 08:00PM ET,WPG,14.48
,,,,,,,,,,D,John Carlson (16240594),John Carlson,16240594,D/UTIL,7100,NYI@WAS 01/26/2021 07:00PM ET,WAS,11.77
,,,,,,,,,,G,Craig Anderson (16241357),Craig Anderson,16241357,G,7100,NYI@WAS 01/26/2021 07:00PM ET,WAS,0
,,,,,,,,,,G,Jonathan Quick (16241356),Jonathan Quick,16241356,G,7100,LA@MIN 01/26/2021 08:00PM ET,LA,13.5
,,,,,,,,,,LW,Gabriel Landeskog (16239738),Gabriel Landeskog,16239738,W/UTIL,7100,SJ@COL 01/26/2021 09:00PM ET,COL,12.78
,,,,,,,,,,C,Leon Draisaitl (16239258),Leon Draisaitl,16239258,C/UTIL,7100,EDM@WPG 01/26/2021 08:00PM ET,EDM,14.31
,,,,,,,,,,G,Scott Wedgewood (16241359),Scott Wedgewood,16241359,G,7000,PHI@NJ 01/26/2021 07:00PM ET,NJ,18.65
,,,,,,,,,,G,Kevin Lankinen (16241358),Kevin Lankinen,16241358,G,7000,CHI@NSH 01/26/2021 08:00PM ET,CHI,14
,,,,,,,,,,C,Dylan Larkin (16239260),Dylan Larkin,16239260,C/UTIL,7000,DET@DAL 01/26/2021 08:30PM ET,DET,13.72
,,,,,,,,,,D,Shea Theodore (16240596),Shea Theodore,16240596,D/UTIL,7000,STL@VGK 01/26/2021 09:00PM ET,VGK,14.77
,,,,,,,,,,RW,Blake Wheeler (16239740),Blake Wheeler,16239740,W/UTIL,7000,EDM@WPG 01/26/2021 08:00PM ET,WPG,14.57
,,,,,,,,,,C,Aleksander Barkov (16239262),Aleksander Barkov,16239262,C/UTIL,6900,FLA@CLS 01/26/2021 07:00PM ET,FLA,15.65
,,,,,,,,,,LW,Jonathan Huberdeau (16239742),Jonathan Huberdeau,16239742,W/UTIL,6900,FLA@CLS 01/26/2021 07:00PM ET,FLA,14.75
,,,,,,,,,,G,Calvin Petersen (16241361),Calvin Petersen,16241361,G,6900,LA@MIN 01/26/2021 08:00PM ET,LA,5.95
,,,,,,,,,,D,Brent Burns (16240598),Brent Burns,16240598,D/UTIL,6900,SJ@COL 01/26/2021 09:00PM ET,SJ,13.45
,,,,,,,,,,G,Martin Jones (16241360),Martin Jones,16241360,G,6900,SJ@COL 01/26/2021 09:00PM ET,SJ,11.68
,,,,,,,,,,LW,Artemi Panarin (16239744),Artemi Panarin,16239744,W/UTIL,6800,NYR@BUF 01/26/2021 07:00PM ET,NYR,11.6
,,,,,,,,,,D,Roman Josi (16240600),Roman Josi,16240600,D/UTIL,6800,CHI@NSH 01/26/2021 08:00PM ET,NSH,9.76
,,,,,,,,,,G,Malcolm Subban (16241363),Malcolm Subban,16241363,G,6800,CHI@NSH 01/26/2021 08:00PM ET,CHI,2.1
,,,,,,,,,,G,Thomas Greiss (16241362),Thomas Greiss,16241362,G,6800,DET@DAL 01/26/2021 08:30PM ET,DET,12.67
,,,,,,,,,,C,John Tavares (16239264),John Tavares,16239264,C/UTIL,6800,TOR@CGY 01/26/2021 09:00PM ET,TOR,13.37
,,,,,,,,,,C,Sidney Crosby (16239266),Sidney Crosby,16239266,C/UTIL,6700,PIT@BOS 01/26/2021 07:00PM ET,PIT,13.7
,,,,,,,,,,G,Devan Dubnyk (16241364),Devan Dubnyk,16241364,G,6700,SJ@COL 01/26/2021 09:00PM ET,SJ,4.67
,,,,,,,,,,LW,Max Pacioretty (16239746),Max Pacioretty,16239746,W/UTIL,6700,STL@VGK 01/26/2021 09:00PM ET,VGK,13.02
,,,,,,,,,,D,Alex Pietrangelo (16240602),Alex Pietrangelo,16240602,D/UTIL,6700,STL@VGK 01/26/2021 09:00PM ET,VGK,12.08
,,,,,,,,,,C,Mika Zibanejad (16239268),Mika Zibanejad,16239268,C/UTIL,6600,NYR@BUF 01/26/2021 07:00PM ET,NYR,8.1
,,,,,,,,,,D,Adam Fox (16240604),Adam Fox,16240604,D/UTIL,6600,NYR@BUF 01/26/2021 07:00PM ET,NYR,15.34
,,,,,,,,,,LW,Filip Forsberg (16239748),Filip Forsberg,16239748,W/UTIL,6600,CHI@NSH 01/26/2021 08:00PM ET,NSH,12.6
,,,,,,,,,,G,Jonathan Bernier (16241365),Jonathan Bernier,16241365,G,6600,DET@DAL 01/26/2021 08:30PM ET,DET,11
,,,,,,,,,,G,Dan Vladar (16241369),Dan Vladar,16241369,G,6500,PIT@BOS 01/26/2021 07:00PM ET,BOS,0
,,,,,,,,,,G,Maxime Lagace (16241381),Maxime Lagace,16241381,G,6500,PIT@BOS 01/26/2021 07:00PM ET,PIT,0
,,,,,,,,,,G,Alex D'Orio (16241392),Alex D'Orio,16241392,G,6500,PIT@BOS 01/26/2021 07:00PM ET,PIT,0
,,,,,,,,,,G,Jeremy Swayman (16241404),Jeremy Swayman,16241404,G,6500,PIT@BOS 01/26/2021 07:00PM ET,BOS,0
,,,,,,,,,,G,Callum Booth (16241405),Callum Booth,16241405,G,6500,PIT@BOS 01/26/2021 07:00PM ET,BOS,0
,,,,,,,,,,G,Emil Larmi (16241422),Emil Larmi,16241422,G,6500,PIT@BOS 01/26/2021 07:00PM ET,PIT,0
,,,,,,,,,,G,Keith Kinkaid (16241383),Keith Kinkaid,16241383,G,6500,NYR@BUF 01/26/2021 07:00PM ET,NYR,0
,,,,,,,,,,G,Jonas Johansson (16241385),Jonas Johansson,16241385,G,6500,NYR@BUF 01/26/2021 07:00PM ET,BUF,2.1
,,,,,,,,,,G,Adam Huska (16241424),Adam Huska,16241424,G,6500,NYR@BUF 01/26/2021 07:00PM ET,NYR,0
,,,,,,,,,,G,J-F Berube (16241425),J-F Berube,16241425,G,6500,NYR@BUF 01/26/2021 07:00PM ET,NYR,0
,,,,,,,,,,G,Eric Comrie (16241372),Eric Comrie,16241372,G,6500,PHI@NJ 01/26/2021 07:00PM ET,NJ,0
,,,,,,,,,,G,Alex Lyon (16241375),Alex Lyon,16241375,G,6500,PHI@NJ 01/26/2021 07:00PM ET,PHI,0
,,,,,,,,,,G,Aaron Dell (16241391),Aaron Dell,16241391,G,6500,PHI@NJ 01/26/2021 07:00PM ET,NJ,0
,,,,,,,,,,G,Evan Cormier (16241407),Evan Cormier,16241407,G,6500,PHI@NJ 01/26/2021 07:00PM ET,NJ,0
,,,,,,,,,,G,Gilles Senn (16241408),Gilles Senn,16241408,G,6500,PHI@NJ 01/26/2021 07:00PM ET,NJ,0
,,,,,,,,,,G,Kirill Ustimenko (16241413),Kirill Ustimenko,16241413,G,6500,PHI@NJ 01/26/2021 07:00PM ET,PHI,0
,,,,,,,,,,G,Felix Sandstrom (16241414),Felix Sandstrom,16241414,G,6500,PHI@NJ 01/26/2021 07:00PM ET,PHI,0
,,,,,,,,,,G,Zane McIntyre (16241415),Zane McIntyre,16241415,G,6500,PHI@NJ 01/26/2021 07:00PM ET,PHI,0
,,,,,,,,,,G,Roddy Ross (16241416),Roddy Ross,16241416,G,6500,PHI@NJ 01/26/2021 07:00PM ET,PHI,0
,,,,,,,,,,C,Mathew Barzal (16239270),Mathew Barzal,16239270,C/UTIL,6500,NYI@WAS 01/26/2021 07:00PM ET,NYI,10.72
,,,,,,,,,,G,Pheonix Copley (16241370),Pheonix Copley,16241370,G,6500,NYI@WAS 01/26/2021 07:00PM ET,WAS,0
,,,,,,,,,,G,Cory Schneider (16241376),Cory Schneider,16241376,G,6500,NYI@WAS 01/26/2021 07:00PM ET,NYI,0
,,,,,,,,,,G,Zach Fucale (16241390),Zach Fucale,16241390,G,6500,NYI@WAS 01/26/2021 07:00PM ET,WAS,0
,,,,,,,,,,G,Ilya Samsonov (16241394),Ilya Samsonov,16241394,G,6500,NYI@WAS 01/26/2021 07:00PM ET,WAS,7.85
,,,,,,,,,,G,Henrik Lundqvist (16241397),Henrik Lundqvist,16241397,G,6500,NYI@WAS 01/26/2021 07:00PM ET,WAS,0
,,,,,,,,,,G,Jakub Skarek (16241418),Jakub Skarek,16241418,G,6500,NYI@WAS 01/26/2021 07:00PM ET,NYI,0
,,,,,,,,,,RW,Patrik Laine (16239750),Patrik Laine,16239750,W/UTIL,6500,FLA@CLS 01/26/2021 07:00PM ET,CLS,30.8
,,,,,,,,,,D,Aaron Ekblad (16240606),Aaron Ekblad,16240606,D/UTIL,6500,FLA@CLS 01/26/2021 07:00PM ET,FLA,15.45
,,,,,,,,,,G,Philippe Desrosiers (16241380),Philippe Desrosiers,16241380,G,6500,FLA@CLS 01/26/2021 07:00PM ET,FLA,0
,,,,,,,,,,G,Matiss Kivlenieks (16241400),Matiss Kivlenieks,16241400,G,6500,FLA@CLS 01/26/2021 07:00PM ET,CLS,0
,,,,,,,,,,G,Veini Vehvilainen (16241401),Veini Vehvilainen,16241401,G,6500,FLA@CLS 01/26/2021 07:00PM ET,CLS,0
,,,,,,,,,,G,Cam Johnson (16241402),Cam Johnson,16241402,G,6500,FLA@CLS 01/26/2021 07:00PM ET,CLS,0
,,,,,,,,,,G,Sam Montembeault (16241421),Sam Montembeault,16241421,G,6500,FLA@CLS 01/26/2021 07:00PM ET,FLA,0
,,,,,,,,,,G,Collin Delia (16241367),Collin Delia,16241367,G,6500,CHI@NSH 01/26/2021 08:00PM ET,CHI,4.55
,,,,,,,,,,G,Connor Ingram (16241382),Connor Ingram,16241382,G,6500,CHI@NSH 01/26/2021 08:00PM ET,NSH,0
,,,,,,,,,,G,Cale Morris (16241398),Cale Morris,16241398,G,6500,CHI@NSH 01/26/2021 08:00PM ET,CHI,0
,,,,,,,,,,G,Matt Tomkins (16241399),Matt Tomkins,16241399,G,6500,CHI@NSH 01/26/2021 08:00PM ET,CHI,0
,,,,,,,,,,G,Kasimir Kaskisuo (16241423),Kasimir Kaskisuo,16241423,G,6500,CHI@NSH 01/26/2021 08:00PM ET,NSH,0
,,,,,,,,,,G,Calvin Pickard (16241384),Calvin Pickard,16241384,G,6500,DET@DAL 01/26/2021 08:30PM ET,DET,0
,,,,,,,,,,G,Landon Bow (16241387),Landon Bow,16241387,G,6500,DET@DAL 01/26/2021 08:30PM ET,DAL,0
,,,,,,,,,,G,Ben Bishop (16241393),Ben Bishop,16241393,G,6500,DET@DAL 01/26/2021 08:30PM ET,DAL,0
,,,,,,,,,,G,Kevin Boyle (16241426),Kevin Boyle,16241426,G,6500,DET@DAL 01/26/2021 08:30PM ET,DET,0
,,,,,,,,,,G,Kaden Fulcher (16241427),Kaden Fulcher,16241427,G,6500,DET@DAL 01/26/2021 08:30PM ET,DET,0
,,,,,,,,,,G,Jimmy Howard (16241428),Jimmy Howard,16241428,G,6500,DET@DAL 01/26/2021 08:30PM ET,DET,0
,,,,,,,,,,G,Pat Nagle (16241429),Pat Nagle,16241429,G,6500,DET@DAL 01/26/2021 08:30PM ET,DET,0
,,,,,,,,,,G,Andrew Hammond (16241388),Andrew Hammond,16241388,G,6500,LA@MIN 01/26/2021 08:00PM ET,MIN,0
,,,,,,,,,,G,Alex Stalock (16241396),Alex Stalock,16241396,G,6500,LA@MIN 01/26/2021 08:00PM ET,MIN,0
,,,,,,,,,,G,Hunter Miska (16241366),Hunter Miska,16241366,G,6500,SJ@COL 01/26/2021 09:00PM ET,COL,5.6
,,,,,,,,,,G,Alexei Melnichuk (16241386),Alexei Melnichuk,16241386,G,6500,SJ@COL 01/26/2021 09:00PM ET,SJ,0
,,,,,,,,,,G,Adam Werner (16241389),Adam Werner,16241389,G,6500,SJ@COL 01/26/2021 09:00PM ET,COL,0
,,,,,,,,,,G,Josef Korenar (16241430),Josef Korenar,16241430,G,6500,SJ@COL 01/26/2021 09:00PM ET,SJ,0
,,,,,,,,,,G,Andrew Shortridge (16241431),Andrew Shortridge,16241431,G,6500,SJ@COL 01/26/2021 09:00PM ET,SJ,0
,,,,,,,,,,G,Antti Raanta (16241371),Antti Raanta,16241371,G,6500,ANH@ARI 01/26/2021 09:00PM ET,ARI,17.2
,,,,,,,,,,G,Anthony Stolarz (16241373),Anthony Stolarz,16241373,G,6500,ANH@ARI 01/26/2021 09:00PM ET,ANH,0
,,,,,,,,,,G,Ivan Prosvetov (16241406),Ivan Prosvetov,16241406,G,6500,ANH@ARI 01/26/2021 09:00PM ET,ARI,0
,,,,,,,,,,G,Olle Eriksson Ek (16241409),Olle Eriksson Ek,16241409,G,6500,ANH@ARI 01/26/2021 09:00PM ET,ANH,0
,,,,,,,,,,G,Joel Hofer (16241368),Joel Hofer,16241368,G,6500,STL@VGK 01/26/2021 09:00PM ET,STL,0
,,,,,,,,,,G,Jon Gillies (16241403),Jon Gillies,16241403,G,6500,STL@VGK 01/26/2021 09:00PM ET,STL,0
,,,,,,,,,,G,Oscar Dansk (16241417),Oscar Dansk,16241417,G,6500,STL@VGK 01/26/2021 09:00PM ET,VGK,0
,,,,,,,,,,G,Anton Forsberg (16241377),Anton Forsberg,16241377,G,6500,EDM@WPG 01/26/2021 08:00PM ET,WPG,0
,,,,,,,,,,G,Troy Grosenick (16241379),Troy Grosenick,16241379,G,6500,EDM@WPG 01/26/2021 08:00PM ET,EDM,0
,,,,,,,,,,G,Mike Smith (16241395),Mike Smith,16241395,G,6500,EDM@WPG 01/26/2021 08:00PM ET,EDM,0
,,,,,,,,,,G,Mikhail Berdin (16241419),Mikhail Berdin,16241419,G,6500,EDM@WPG 01/26/2021 08:00PM ET,WPG,0
,,,,,,,,,,G,Louis Domingue (16241374),Louis Domingue,16241374,G,6500,TOR@CGY 01/26/2021 09:00PM ET,CGY,0
,,,,,,,,,,G,Michael Hutchinson (16241378),Michael Hutchinson,16241378,G,6500,TOR@CGY 01/26/2021 09:00PM ET,TOR,0
,,,,,,,,,,G,Artyom Zagidulin (16241410),Artyom Zagidulin,16241410,G,6500,TOR@CGY 01/26/2021 09:00PM ET,CGY,0
,,,,,,,,,,G,Garret Sparks (16241411),Garret Sparks,16241411,G,6500,TOR@CGY 01/26/2021 09:00PM ET,CGY,0
,,,,,,,,,,G,Dustin Wolf (16241412),Dustin Wolf,16241412,G,6500,TOR@CGY 01/26/2021 09:00PM ET,CGY,0
,,,,,,,,,,G,Joseph Woll (16241420),Joseph Woll,16241420,G,6500,TOR@CGY 01/26/2021 09:00PM ET,TOR,0
,,,,,,,,,,LW,Jake Guentzel (16239752),Jake Guentzel,16239752,W/UTIL,6400,PIT@BOS 01/26/2021 07:00PM ET,PIT,10.05
,,,,,,,,,,C,Anze Kopitar (16239272),Anze Kopitar,16239272,C/UTIL,6400,LA@MIN 01/26/2021 08:00PM ET,LA,14.53
,,,,,,,,,,D,Drew Doughty (16240608),Drew Doughty,16240608,D/UTIL,6400,LA@MIN 01/26/2021 08:00PM ET,LA,11.78
,,,,,,,,,,RW,Bryan Rust (16239756),Bryan Rust,16239756,W/UTIL,6300,PIT@BOS 01/26/2021 07:00PM ET,PIT,11.95
,,,,,,,,,,C,Kevin Hayes (16239274),Kevin Hayes,16239274,C/UTIL,6300,PHI@NJ 01/26/2021 07:00PM ET,PHI,12.42
,,,,,,,,,,LW,Anders Lee (16239754),Anders Lee,16239754,W/UTIL,6300,NYI@WAS 01/26/2021 07:00PM ET,NYI,10.58
,,,,,,,,,,D,Mark Giordano (16240610),Mark Giordano,16240610,D/UTIL,6300,TOR@CGY 01/26/2021 09:00PM ET,CGY,9.92
,,,,,,,,,,C,Nicklas Backstrom (16239276),Nicklas Backstrom,16239276,C/UTIL,6200,NYI@WAS 01/26/2021 07:00PM ET,WAS,14.72
,,,,,,,,,,LW,Alex DeBrincat (16239760),Alex DeBrincat,16239760,W/UTIL,6200,CHI@NSH 01/26/2021 08:00PM ET,CHI,11.57
,,,,,,,,,,D,John Klingberg (16240612),John Klingberg,16240612,D/UTIL,6200,DET@DAL 01/26/2021 08:30PM ET,DAL,15.05
,,,,,,,,,,RW,Mark Stone (16239758),Mark Stone,16239758,W/UTIL,6200,STL@VGK 01/26/2021 09:00PM ET,VGK,11.7
,,,,,,,,,,C,Joe Pavelski (16239278),Joe Pavelski,16239278,C/UTIL,6100,DET@DAL 01/26/2021 08:30PM ET,DAL,30.9
,,,,,,,,,,RW,Kevin Fiala (16239762),Kevin Fiala,16239762,W/UTIL,6100,LA@MIN 01/26/2021 08:00PM ET,MIN,10.73
,,,,,,,,,,D,Cale Makar (16240614),Cale Makar,16240614,D/UTIL,6100,SJ@COL 01/26/2021 09:00PM ET,COL,8.5
,,,,,,,,,,LW,Johnny Gaudreau (16239764),Johnny Gaudreau,16239764,W/UTIL,6100,TOR@CGY 01/26/2021 09:00PM ET,CGY,11.75
,,,,,,,,,,RW,Pavel Buchnevich (16239768),Pavel Buchnevich,16239768,W/UTIL,6000,NYR@BUF 01/26/2021 07:00PM ET,NYR,10.72
,,,,,,,,,,RW,Evander Kane (16239766),Evander Kane,16239766,W/UTIL,6000,SJ@COL 01/26/2021 09:00PM ET,SJ,11.08
,,,,,,,,,,D,Jakob Chychrun (16240616),Jakob Chychrun,16240616,D/UTIL,6000,ANH@ARI 01/26/2021 09:00PM ET,ARI,11.48
,,,,,,,,,,C,Sean Monahan (16239280),Sean Monahan,16239280,C/UTIL,6000,TOR@CGY 01/26/2021 09:00PM ET,CGY,14.38
,,,,,,,,,,RW,T.J. Oshie (16239770),T.J. Oshie,16239770,W/UTIL,5900,NYI@WAS 01/26/2021 07:00PM ET,WAS,10.07
