C,C,W,W,W,D,D,G,UTIL,,Instructions,,,,,,,,
,,,,,,,,,,LW,Filip Forsberg (16249615),Filip Forsberg,16249615,W/UTIL,6400,CHI@NSH 01/27/2021 07:30PM ET,NSH,11.25
,,,,,,,,,,D,Quinn Hughes (16249741),Quinn Hughes,16249741,D/UTIL,6300,OTT@VAN 01/27/2021 08:00PM ET,VAN,10.12
,,,,,,,,,,C,Elias Pettersson (16249531),Elias Pettersson,16249531,C/UTIL,6200,OTT@VAN 01/27/2021 08:00PM ET,VAN,5.22
,,,,,,,,,,RW,Viktor Arvidsson (16249617),Viktor Arvidsson,16249617,W/UTIL,6100,CHI@NSH 01/27/2021 07:30PM ET,NSH,13.8
,,,,,,,,,,D,Ryan Ellis (16249743),Ryan Ellis,16249743,D/UTIL,5900,CHI@NSH 01/27/2021 07:30PM ET,NSH,10.83
,,,,,,,,,,LW,J.T. Miller (16249619),J.T. Miller,16249619,W/UTIL,5900,OTT@VAN 01/27/2021 08:00PM ET,VAN,7.96
,,,,,,,,,,RW,Brock Boeser (16249621),Brock Boeser,16249621,W/UTIL,5800,OTT@VAN 01/27/2021 08:00PM ET,VAN,9.22
,,,,,,,,,,D,Thomas Chabot (16249745),Thomas Chabot,16249745,D/UTIL,5700,OTT@VAN 01/27/2021 08:00PM ET,OTT,7.35
,,,,,,,,,,C,Jonathan Toews (16249533),Jonathan Toews,16249533,C/UTIL,5600,CHI@NSH 01/27/2021 07:30PM ET,CHI,0
,,,,,,,,,,C,Dylan Strome (16249535),Dylan Strome,16249535,C/UTIL,5500,CHI@NSH 01/27/2021 07:30PM ET,CHI,8.34
,,,,,,,,,,D,Connor Murphy (16249747),Connor Murphy,16249747,D/UTIL,5400,CHI@NSH 01/27/2021 07:30PM ET,CHI,11.53
,,,,,,,,,,LW,Dominik Kubalik (16249623),Dominik Kubalik,16249623,W/UTIL,5300,CHI@NSH 01/27/2021 07:30PM ET,CHI,10.36
,,,,,,,,,,C,Josh Norris (16249537),Josh Norris,16249537,C/UTIL,5300,OTT@VAN 01/27/2021 08:00PM ET,OTT,7.6
,,,,,,,,,,D,Duncan Keith (16249749),Duncan Keith,16249749,D/UTIL,5200,CHI@NSH 01/27/2021 07:30PM ET,CHI,8.8
,,,,,,,,,,C,Pius Suter (16249539),Pius Suter,16249539,C/UTIL,5100,CHI@NSH 01/27/2021 07:30PM ET,CHI,9.47
,,,,,,,,,,C,Matt Duchene (16249541),Matt Duchene,16249541,C/UTIL,5000,CHI@NSH 01/27/2021 07:30PM ET,NSH,5.67
,,,,,,,,,,D,Nikita Zaitsev (16249751),Nikita Zaitsev,16249751,D/UTIL,4900,OTT@VAN 01/27/2021 08:00PM ET,OTT,7.87
,,,,,,,,,,RW,Drake Batherson (16249625),Drake Batherson,16249625,W/UTIL,4800,OTT@VAN 01/27/2021 08:00PM ET,OTT,8.65
,,,,,,,,,,D,Tyler Myers (16249753),Tyler Myers,16249753,D/UTIL,4700,OTT@VAN 01/27/2021 08:00PM ET,VAN,9.68
,,,,,,,,,,C,Ryan Johansen (16249543),Ryan Johansen,16249543,C/UTIL,4600,CHI@NSH 01/27/2021 07:30PM ET,NSH,4.63
,,,,,,,,,,LW,Nick Paul (16249627),Nick Paul,16249627,W/UTIL,4500,OTT@VAN 01/27/2021 08:00PM ET,OTT,7.65
,,,,,,,,,,D,Nate Schmidt (16249755),Nate Schmidt,16249755,D/UTIL,4500,OTT@VAN 01/27/2021 08:00PM ET,VAN,6.59
,,,,,,,,,,D,Mike Reilly (16249757),Mike Reilly,16249757,D/UTIL,4400,OTT@VAN 01/27/2021 08:00PM ET,OTT,7
,,,,,,,,,,D,Alexander Edler (16249759),Alexander Edler,16249759,D/UTIL,4300,OTT@VAN 01/27/2021 08:00PM ET,VAN,7.36
,,,,,,,,,,RW,Connor Brown (16249629),Connor Brown,16249629,W/UTIL,4200,OTT@VAN 01/27/2021 08:00PM ET,OTT,7.37
,,,,,,,,,,D,Adam Boqvist (16249761),Adam Boqvist,16249761,D/UTIL,4100,CHI@NSH 01/27/2021 07:30PM ET,CHI,4.62
,,,,,,,,,,RW,Luke Kunin (16249631),Luke Kunin,16249631,W/UTIL,4000,CHI@NSH 01/27/2021 07:30PM ET,NSH,6.2
,,,,,,,,,,C,Derek Stepan (16249545),Derek Stepan,16249545,C/UTIL,4000,OTT@VAN 01/27/2021 08:00PM ET,OTT,6.58
,,,,,,,,,,RW,Nils Hoglander (16249633),Nils Hoglander,16249633,W/UTIL,3900,OTT@VAN 01/27/2021 08:00PM ET,VAN,6.92
,,,,,,,,,,D,Mattias Ekholm (16249763),Mattias Ekholm,16249763,D/UTIL,3800,CHI@NSH 01/27/2021 07:30PM ET,NSH,8.23
,,,,,,,,,,RW,Evgenii Dadonov (16249635),Evgenii Dadonov,16249635,W/UTIL,3800,OTT@VAN 01/27/2021 08:00PM ET,OTT,5.68
,,,,,,,,,,LW,Tim Stuetzle (16249637),Tim Stuetzle,16249637,W/UTIL,3700,OTT@VAN 01/27/2021 08:00PM ET,OTT,5.77
,,,,,,,,,,D,Calvin de Haan (16249765),Calvin de Haan,16249765,D/UTIL,3600,CHI@NSH 01/27/2021 07:30PM ET,CHI,7.34
,,,,,,,,,,LW,Tanner Pearson (16249639),Tanner Pearson,16249639,W/UTIL,3600,OTT@VAN 01/27/2021 08:00PM ET,VAN,6.26
,,,,,,,,,,C,Chris Tierney (16249547),Chris Tierney,16249547,C/UTIL,3500,OTT@VAN 01/27/2021 08:00PM ET,OTT,6.58
,,,,,,,,,,LW,Alex Galchenyuk (16249641),Alex Galchenyuk,16249641,W/UTIL,3500,OTT@VAN 01/27/2021 08:00PM ET,OTT,6.33
,,,,,,,,,,D,Travis Hamonic (16249767),Travis Hamonic,16249767,D/UTIL,3500,OTT@VAN 01/27/2021 08:00PM ET,VAN,5.92
,,,,,,,,,,LW,Mikael Granlund (16249643),Mikael Granlund,16249643,W/UTIL,3400,CHI@NSH 01/27/2021 07:30PM ET,NSH,14.63
,,,,,,,,,,D,Erik Gudbranson (16249769),Erik Gudbranson,16249769,D/UTIL,3400,OTT@VAN 01/27/2021 08:00PM ET,OTT,6.15
,,,,,,,,,,RW,Andrew Shaw (16249645),Andrew Shaw,16249645,W/UTIL,3300,CHI@NSH 01/27/2021 07:30PM ET,CHI,5.61
,,,,,,,,,,D,Josh Brown (16249771),Josh Brown,16249771,D/UTIL,3300,OTT@VAN 01/27/2021 08:00PM ET,OTT,5.43
,,,,,,,,,,C,Erik Haula (16249549),Erik Haula,16249549,C/UTIL,3200,CHI@NSH 01/27/2021 07:30PM ET,NSH,3.82
,,,,,,,,,,RW,Tyler Motte (16249647),Tyler Motte,16249647,W/UTIL,3200,OTT@VAN 01/27/2021 08:00PM ET,VAN,7.3
,,,,,,,,,,LW,Mattias Janmark (16249649),Mattias Janmark,16249649,W/UTIL,3100,CHI@NSH 01/27/2021 07:30PM ET,CHI,7.19
,,,,,,,,,,C,Brandon Sutter (16249551),Brandon Sutter,16249551,C/UTIL,3100,OTT@VAN 01/27/2021 08:00PM ET,VAN,9.25
,,,,,,,,,,D,Jordie Benn (16249773),Jordie Benn,16249773,D/UTIL,3100,OTT@VAN 01/27/2021 08:00PM ET,VAN,11.65
,,,,,,,,,,D,Mark Borowiecki (16249775),Mark Borowiecki,16249775,D/UTIL,3000,CHI@NSH 01/27/2021 07:30PM ET,NSH,4.28
,,,,,,,,,,C,Artem Anisimov (16249553),Artem Anisimov,16249553,C/UTIL,3000,OTT@VAN 01/27/2021 08:00PM ET,OTT,5.18
,,,,,,,,,,LW,Jake Virtanen (16249651),Jake Virtanen,16249651,W/UTIL,3000,OTT@VAN 01/27/2021 08:00PM ET,VAN,3.48
,,,,,,,,,,RW,Colton Sissons (16249653),Colton Sissons,16249653,W/UTIL,2900,CHI@NSH 01/27/2021 07:30PM ET,NSH,3.75
,,,,,,,,,,D,Dante Fabbro (16249777),Dante Fabbro,16249777,D/UTIL,2900,CHI@NSH 01/27/2021 07:30PM ET,NSH,7.12
,,,,,,,,,,C,Adam Gaudette (16249555),Adam Gaudette,16249555,C/UTIL,2900,OTT@VAN 01/27/2021 08:00PM ET,VAN,5.42
,,,,,,,,,,C,Kirby Dach (16249557),Kirby Dach,16249557,C/UTIL,2800,CHI@NSH 01/27/2021 07:30PM ET,CHI,0
,,,,,,,,,,RW,Philipp Kurashev (16249655),Philipp Kurashev,16249655,W/UTIL,2800,CHI@NSH 01/27/2021 07:30PM ET,CHI,5.08
,,,,,,,,,,D,Nikita Zadorov (16249779),Nikita Zadorov,16249779,D/UTIL,2800,CHI@NSH 01/27/2021 07:30PM ET,CHI,5.09
,,,,,,,,,,C,Carl Soderberg (16249559),Carl Soderberg,16249559,C/UTIL,2700,CHI@NSH 01/27/2021 07:30PM ET,CHI,2.7
,,,,,,,,,,RW,Rocco Grimaldi (16249657),Rocco Grimaldi,16249657,W/UTIL,2700,CHI@NSH 01/27/2021 07:30PM ET,NSH,5.2
,,,,,,,,,,D,Brogan Rafferty (16249781),Brogan Rafferty,16249781,D/UTIL,2700,OTT@VAN 01/27/2021 08:00PM ET,VAN,7.8
,,,,,,,,,,C,Brad Richardson (16249561),Brad Richardson,16249561,C/UTIL,2600,CHI@NSH 01/27/2021 07:30PM ET,NSH,4.62
,,,,,,,,,,RW,Colin White (16249659),Colin White,16249659,W/UTIL,2600,OTT@VAN 01/27/2021 08:00PM ET,OTT,3.9
,,,,,,,,,,D,Olli Juolevi (16249783),Olli Juolevi,16249783,D/UTIL,2600,OTT@VAN 01/27/2021 08:00PM ET,VAN,4.2
,,,,,,,,,,C,David Kampf (16249565),David Kampf,16249565,C/UTIL,2500,CHI@NSH 01/27/2021 07:30PM ET,CHI,1.9
,,,,,,,,,,C,Michael McCarron (16249567),Michael McCarron,16249567,C/UTIL,2500,CHI@NSH 01/27/2021 07:30PM ET,NSH,0
,,,,,,,,,,C,Philip Tomasino (16249571),Philip Tomasino,16249571,C/UTIL,2500,CHI@NSH 01/27/2021 07:30PM ET,NSH,0
,,,,,,,,,,C,Josh Wilkins (16249579),Josh Wilkins,16249579,C/UTIL,2500,CHI@NSH 01/27/2021 07:30PM ET,NSH,0
,,,,,,,,,,C,Patrick Harper (16249581),Patrick Harper,16249581,C/UTIL,2500,CHI@NSH 01/27/2021 07:30PM ET,NSH,0
,,,,,,,,,,C,Rem Pitlick (16249583),Rem Pitlick,16249583,C/UTIL,2500,CHI@NSH 01/27/2021 07:30PM ET,NSH,0
,,,,,,,,,,C,Anthony Richard (16249585),Anthony Richard,16249585,C/UTIL,2500,CHI@NSH 01/27/2021 07:30PM ET,NSH,0
,,,,,,,,,,C,Tommy Novak (16249587),Tommy Novak,16249587,C/UTIL,2500,CHI@NSH 01/27/2021 07:30PM ET,NSH,0
,,,,,,,,,,C,Sean Malone (16249589),Sean Malone,16249589,C/UTIL,2500,CHI@NSH 01/27/2021 07:30PM ET,NSH,0
,,,,,,,,,,C,Tim Soderlund (16249601),Tim Soderlund,16249601,C/UTIL,2500,CHI@NSH 01/27/2021 07:30PM ET,CHI,0
,,,,,,,,,,C,Jacob Nilsson (16249603),Jacob Nilsson,16249603,C/UTIL,2500,CHI@NSH 01/27/2021 07:30PM ET,CHI,0
,,,,,,,,,,C,Zack Smith (16249605),Zack Smith,16249605,C/UTIL,2500,CHI@NSH 01/27/2021 07:30PM ET,CHI,0
,,,,,,,,,,C,Evan Barratt (16249607),Evan Barratt,16249607,C/UTIL,2500,CHI@NSH 01/27/2021 07:30PM ET,CHI,0
,,,,,,,,,,LW,Nick Cousins (16249661),Nick Cousins,16249661,W/UTIL,2500,CHI@NSH 01/27/2021 07:30PM ET,NSH,2.92
,,,,,,,,,,LW,Brandon Hagel (16249665),Brandon Hagel,16249665,W/UTIL,2500,CHI@NSH 01/27/2021 07:30PM ET,CHI,3.22
,,,,,,,,,,LW,Lucas Wallmark (16249667),Lucas Wallmark,16249667,W/UTIL,2500,CHI@NSH 01/27/2021 07:30PM ET,CHI,4.3
,,,,,,,,,,LW,Yakov Trenin (16249669),Yakov Trenin,16249669,W/UTIL,2500,CHI@NSH 01/27/2021 07:30PM ET,NSH,3.83
,,,,,,,,,,RW,Ryan Carpenter (16249675),Ryan Carpenter,16249675,W/UTIL,2500,CHI@NSH 01/27/2021 07:30PM ET,CHI,3.96
,,,,,,,,,,RW,Mathieu Olivier (16249677),Mathieu Olivier,16249677,W/UTIL,2500,CHI@NSH 01/27/2021 07:30PM ET,NSH,3.68
,,,,,,,,,,LW,Eeli Tolvanen (16249679),Eeli Tolvanen,16249679,W/UTIL,2500,CHI@NSH 01/27/2021 07:30PM ET,NSH,0
,,,,,,,,,,LW,Matthew Highmore (16249685),Matthew Highmore,16249685,W/UTIL,2500,CHI@NSH 01/27/2021 07:30PM ET,CHI,1.12
,,,,,,,,,,RW,MacKenzie Entwistle (16249687),MacKenzie Entwistle,16249687,W/UTIL,2500,CHI@NSH 01/27/2021 07:30PM ET,CHI,0
,,,,,,,,,,RW,Calle Jarnkrok (16249689),Calle Jarnkrok,16249689,W/UTIL,2500,CHI@NSH 01/27/2021 07:30PM ET,NSH,4.77
,,,,,,,,,,RW,Reese Johnson (16249695),Reese Johnson,16249695,W/UTIL,2500,CHI@NSH 01/27/2021 07:30PM ET,CHI,0
,,,,,,,,,,LW,Brandon Pirri (16249699),Brandon Pirri,16249699,W/UTIL,2500,CHI@NSH 01/27/2021 07:30PM ET,CHI,3
,,,,,,,,,,LW,Alex Nylander (16249701),Alex Nylander,16249701,W/UTIL,2500,CHI@NSH 01/27/2021 07:30PM ET,CHI,0
,,,,,,,,,,LW,Cole Smith (16249703),Cole Smith,16249703,W/UTIL,2500,CHI@NSH 01/27/2021 07:30PM ET,NSH,1.5
,,,,,,,,,,LW,Tanner Jeannot (16249705),Tanner Jeannot,16249705,W/UTIL,2500,CHI@NSH 01/27/2021 07:30PM ET,NSH,0
,,,,,,,,,,RW,Matej Chalupa (16249725),Matej Chalupa,16249725,W/UTIL,2500,CHI@NSH 01/27/2021 07:30PM ET,CHI,0
,,,,,,,,,,LW,Michal Teply (16249727),Michal Teply,16249727,W/UTIL,2500,CHI@NSH 01/27/2021 07:30PM ET,CHI,0
,,,,,,,,,,LW,Alexandre Fortin (16249729),Alexandre Fortin,16249729,W/UTIL,2500,CHI@NSH 01/27/2021 07:30PM ET,CHI,0
,,,,,,,,,,LW,Cam Morrison (16249731),Cam Morrison,16249731,W/UTIL,2500,CHI@NSH 01/27/2021 07:30PM ET,CHI,0
,,,,,,,,,,RW,Andrei Altybarmakyan (16249733),Andrei Altybarmakyan,16249733,W/UTIL,2500,CHI@NSH 01/27/2021 07:30PM ET,CHI,0
,,,,,,,,,,RW,John Quenneville (16249735),John Quenneville,16249735,W/UTIL,2500,CHI@NSH 01/27/2021 07:30PM ET,CHI,0
,,,,,,,,,,LW,Anton Wedin (16249737),Anton Wedin,16249737,W/UTIL,2500,CHI@NSH 01/27/2021 07:30PM ET,CHI,0
,,,,,,,,,,D,Ian Mitchell (16249785),Ian Mitchell,16249785,D/UTIL,2500,CHI@NSH 01/27/2021 07:30PM ET,CHI,2.9
,,,,,,,,,,D,Matt Benning (16249787),Matt Benning,16249787,D/UTIL,2500,CHI@NSH 01/27/2021 07:30PM ET,NSH,1.9
,,,,,,,,,,D,Nicolas Beaudin (16249791),Nicolas Beaudin,16249791,D/UTIL,2500,CHI@NSH 01/27/2021 07:30PM ET,CHI,0
,,,,,,,,,,D,Luca Sbisa (16249793),Luca Sbisa,16249793,D/UTIL,2500,CHI@NSH 01/27/2021 07:30PM ET,NSH,2.6
,,,,,,,,,,D,Lucas Carlsson (16249801),Lucas Carlsson,16249801,D/UTIL,2500,CHI@NSH 01/27/2021 07:30PM ET,CHI,1.5
,,,,,,,,,,D,Jarred Tinordi (16249803),Jarred Tinordi,16249803,D/UTIL,2500,CHI@NSH 01/27/2021 07:30PM ET,NSH,0
,,,,,,,,,,D,Wyatt Kalynuk (16249805),Wyatt Kalynuk,16249805,D/UTIL,2500,CHI@NSH 01/27/2021 07:30PM ET,CHI,0
,,,,,,,,,,D,Ben Harpur (16249807),Ben Harpur,16249807,D/UTIL,2500,CHI@NSH 01/27/2021 07:30PM ET,NSH,0
,,,,,,,,,,D,Brent Seabrook (16249811),Brent Seabrook,16249811,D/UTIL,2500,CHI@NSH 01/27/2021 07:30PM ET,CHI,0
,,,,,,,,,,D,Tyler Lewington (16249813),Tyler Lewington,16249813,D/UTIL,2500,CHI@NSH 01/27/2021 07:30PM ET,NSH,0
,,,,,,,,,,D,Dan Hamhuis (16249815),Dan Hamhuis,16249815,D/UTIL,2500,CHI@NSH 01/27/2021 07:30PM ET,NSH,0
,,,,,,,,,,D,Korbinian Holzer (16249817),Korbinian Holzer,16249817,D/UTIL,2500,CHI@NSH 01/27/2021 07:30PM ET,NSH,0
,,,,,,,,,,D,Jeremy Davies (16249819),Jeremy Davies,16249819,D/UTIL,2500,CHI@NSH 01/27/2021 07:30PM ET,NSH,0
,,,,,,,,,,D,Matt Donovan (16249821),Matt Donovan,16249821,D/UTIL,2500,CHI@NSH 01/27/2021 07:30PM ET,NSH,0
,,,,,,,,,,D,Yannick Weber (16249823),Yannick Weber,16249823,D/UTIL,2500,CHI@NSH 01/27/2021 07:30PM ET,NSH,0
,,,,,,,,,,D,Alexandre Carrier (16249825),Alexandre Carrier,16249825,D/UTIL,2500,CHI@NSH 01/27/2021 07:30PM ET,NSH,0
,,,,,,,,,,D,Frederic Allard (16249827),Frederic Allard,16249827,D/UTIL,2500,CHI@NSH 01/27/2021 07:30PM ET,NSH,0
,,,,,,,,,,D,Alec Regula (16249845),Alec Regula,16249845,D/UTIL,2500,CHI@NSH 01/27/2021 07:30PM ET,CHI,0
,,,,,,,,,,D,Chad Krys (16249847),Chad Krys,16249847,D/UTIL,2500,CHI@NSH 01/27/2021 07:30PM ET,CHI,0
,,,,,,,,,,D,Anton Lindholm (16249849),Anton Lindholm,16249849,D/UTIL,2500,CHI@NSH 01/27/2021 07:30PM ET,CHI,0
,,,,,,,,,,D,Michael Krutil (16249851),Michael Krutil,16249851,D/UTIL,2500,CHI@NSH 01/27/2021 07:30PM ET,CHI,0
,,,,,,,,,,D,Nick Seeler (16249853),Nick Seeler,16249853,D/UTIL,2500,CHI@NSH 01/27/2021 07:30PM ET,CHI,0
,,,,,,,,,,C,Jay Beagle (16249563),Jay Beagle,16249563,C/UTIL,2500,OTT@VAN 01/27/2021 08:00PM ET,VAN,2.05
,,,,,,,,,,C,Cedric Paquette (16249569),Cedric Paquette,16249569,C/UTIL,2500,OTT@VAN 01/27/2021 08:00PM ET,OTT,3.28
,,,,,,,,,,C,Jayce Hawryluk (16249573),Jayce Hawryluk,16249573,C/UTIL,2500,OTT@VAN 01/27/2021 08:00PM ET,VAN,0
,,,,,,,,,,C,Matthew Peca (16249575),Matthew Peca,16249575,C/UTIL,2500,OTT@VAN 01/27/2021 08:00PM ET,OTT,0
,,,,,,,,,,C,Filip Chlapik (16249577),Filip Chlapik,16249577,C/UTIL,2500,OTT@VAN 01/27/2021 08:00PM ET,OTT,0
,,,,,,,,,,C,Tyler Graovac (16249591),Tyler Graovac,16249591,C/UTIL,2500,OTT@VAN 01/27/2021 08:00PM ET,VAN,0
,,,,,,,,,,C,Reid Boucher (16249593),Reid Boucher,16249593,C/UTIL,2500,OTT@VAN 01/27/2021 08:00PM ET,VAN,0
,,,,,,,,,,C,J.C. Beaudin (16249595),J.C. Beaudin,16249595,C/UTIL,2500,OTT@VAN 01/27/2021 08:00PM ET,OTT,0
,,,,,,,,,,C,Clark Bishop (16249597),Clark Bishop,16249597,C/UTIL,2500,OTT@VAN 01/27/2021 08:00PM ET,OTT,0
,,,,,,,,,,C,Logan Brown (16249599),Logan Brown,16249599,C/UTIL,2500,OTT@VAN 01/27/2021 08:00PM ET,OTT,0
,,,,,,,,,,RW,Zack MacEwen (16249663),Zack MacEwen,16249663,W/UTIL,2500,OTT@VAN 01/27/2021 08:00PM ET,VAN,1.76
,,,,,,,,,,LW,Antoine Roussel (16249671),Antoine Roussel,16249671,W/UTIL,2500,OTT@VAN 01/27/2021 08:00PM ET,VAN,2.88
,,,,,,,,,,RW,Austin Watson (16249673),Austin Watson,16249673,W/UTIL,2500,OTT@VAN 01/27/2021 08:00PM ET,OTT,6.03
,,,,,,,,,,LW,Marc Michaelis (16249681),Marc Michaelis,16249681,W/UTIL,2500,OTT@VAN 01/27/2021 08:00PM ET,VAN,0
,,,,,,,,,,RW,Loui Eriksson (16249683),Loui Eriksson,16249683,W/UTIL,2500,OTT@VAN 01/27/2021 08:00PM ET,VAN,0
,,,,,,,,,,RW,Justin Bailey (16249691),Justin Bailey,16249691,W/UTIL,2500,OTT@VAN 01/27/2021 08:00PM ET,VAN,0
,,,,,,,,,,LW,Micheal Haley (16249693),Micheal Haley,16249693,W/UTIL,2500,OTT@VAN 01/27/2021 08:00PM ET,OTT,0
,,,,,,,,,,RW,Micheal Ferland (16249697),Micheal Ferland,16249697,W/UTIL,2500,OTT@VAN 01/27/2021 08:00PM ET,VAN,0
,,,,,,,,,,LW,Sven Baertschi (16249707),Sven Baertschi,16249707,W/UTIL,2500,OTT@VAN 01/27/2021 08:00PM ET,VAN,0
,,,,,,,,,,LW,Nikolay Goldobin (16249709),Nikolay Goldobin,16249709,W/UTIL,2500,OTT@VAN 01/27/2021 08:00PM ET,VAN,0
,,,,,,,,,,RW,Lukas Jasek (16249711),Lukas Jasek,16249711,W/UTIL,2500,OTT@VAN 01/27/2021 08:00PM ET,VAN,0
,,,,,,,,,,RW,Logan Shaw (16249713),Logan Shaw,16249713,W/UTIL,2500,OTT@VAN 01/27/2021 08:00PM ET,OTT,0
,,,,,,,,,,RW,Vitaly Abramov (16249715),Vitaly Abramov,16249715,W/UTIL,2500,OTT@VAN 01/27/2021 08:00PM ET,OTT,0
,,,,,,,,,,RW,Jordan Szwarz (16249717),Jordan Szwarz,16249717,W/UTIL,2500,OTT@VAN 01/27/2021 08:00PM ET,OTT,0
,,,,,,,,,,LW,Alex Formenton (16249719),Alex Formenton,16249719,W/UTIL,2500,OTT@VAN 01/27/2021 08:00PM ET,OTT,0
,,,,,,,,,,LW,Mikkel Boedker (16249721),Mikkel Boedker,16249721,W/UTIL,2500,OTT@VAN 01/27/2021 08:00PM ET,OTT,0
,,,,,,,,,,RW,Jonathan Davidsson (16249723),Jonathan Davidsson,16249723,W/UTIL,2500,OTT@VAN 01/27/2021 08:00PM ET,OTT,0
,,,,,,,,,,D,Christian Wolanin (16249789),Christian Wolanin,16249789,D/UTIL,2500,OTT@VAN 01/27/2021 08:00PM ET,OTT,1.93
,,,,,,,,,,D,Jack Rathbone (16249795),Jack Rathbone,16249795,D/UTIL,2500,OTT@VAN 01/27/2021 08:00PM ET,VAN,0
