QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions,,,,,,,,
,,,,,,,,,,RB,Ty Johnson (31485712),Ty Johnson,31485712,RB/FLEX,4400,BUF@KC 12/10/2023 04:25PM ET,BUF,2.82
,,,,,,,,,,RB,Chase Edmonds (31485722),Chase Edmonds,31485722,RB/FLEX,4300,TB@ATL 12/10/2023 01:00PM ET,TB,1.76
,,,,,,,,,,TE,Cole Kmet (31486306),Cole Kmet,31486306,TE/FLEX,4300,DET@CHI 12/10/2023 01:00PM ET,CHI,11.2
,,,,,,,,,,RB,Jamaal Williams (31485716),Jamaal Williams,31485716,RB/FLEX,4300,CAR@NO 12/10/2023 01:00PM ET,NO,3.39
,,,,,,,,,,RB,Miles Sanders (31485720),Miles Sanders,31485720,RB/FLEX,4300,CAR@NO 12/10/2023 01:00PM ET,CAR,6.46
,,,,,,,,,,WR,Rashid Shaheed (31485950),Rashid Shaheed,31485950,WR/FLEX,4300,CAR@NO 12/10/2023 01:00PM ET,NO,10.52
,,,,,,,,,,RB,Ameer Abdullah (31485714),Ameer Abdullah,31485714,RB/FLEX,4300,MIN@LV 12/10/2023 04:05PM ET,LV,1.96
,,,,,,,,,,RB,Elijah Mitchell (31485718),Elijah Mitchell,31485718,RB/FLEX,4300,SEA@SF 12/10/2023 04:05PM ET,SF,2.09
,,,,,,,,,,RB,Cordarrelle Patterson (31485726),Cordarrelle Patterson,31485726,RB/FLEX,4200,TB@ATL 12/10/2023 01:00PM ET,ATL,2.43
,,,,,,,,,,WR,Robert Woods (31485952),Robert Woods,31485952,WR/FLEX,4200,HOU@NYJ 12/10/2023 01:00PM ET,HOU,6.86
,,,,,,,,,,RB,Clyde Edwards-Helaire (31485724),Clyde Edwards-Helaire,31485724,RB/FLEX,4200,BUF@KC 12/10/2023 04:25PM ET,KC,2.86
,,,,,,,,,,TE,David Njoku (31486308),David Njoku,31486308,TE/FLEX,4100,JAX@CLE 12/10/2023 01:00PM ET,CLE,9.58
,,,,,,,,,,RB,Zamir White (31485728),Zamir White,31485728,RB/FLEX,4100,MIN@LV 12/10/2023 04:05PM ET,LV,1.12
,,,,,,,,,,WR,Jaxon Smith-Njigba (31485954),Jaxon Smith-Njigba,31485954,WR/FLEX,4100,SEA@SF 12/10/2023 04:05PM ET,SEA,8.65
,,,,,,,,,,RB,Jaleel McLaughlin (31485730),Jaleel McLaughlin,31485730,RB/FLEX,4100,DEN@LAC 12/10/2023 04:25PM ET,DEN,6.46
,,,,,,,,,,QB,John Wolford (31485622),John Wolford,31485622,QB,4000,TB@ATL 12/10/2023 01:00PM ET,TB,0
,,,,,,,,,,QB,Logan Woodside (31485623),Logan Woodside,31485623,QB,4000,TB@ATL 12/10/2023 01:00PM ET,ATL,0
,,,,,,,,,,RB,Sean Tucker (31485864),Sean Tucker,31485864,RB/FLEX,4000,TB@ATL 12/10/2023 01:00PM ET,TB,0.52
,,,,,,,,,,RB,Ke'Shawn Vaughn (31485866),Ke'Shawn Vaughn,31485866,RB/FLEX,4000,TB@ATL 12/10/2023 01:00PM ET,TB,1.07
,,,,,,,,,,RB,Patrick Laird (31485868),Patrick Laird,31485868,RB/FLEX,4000,TB@ATL 12/10/2023 01:00PM ET,TB,0
,,,,,,,,,,RB,Avery Williams (31485870),Avery Williams,31485870,RB/FLEX,4000,TB@ATL 12/10/2023 01:00PM ET,ATL,0
,,,,,,,,,,RB,Keith Smith (31485872),Keith Smith,31485872,RB/FLEX,4000,TB@ATL 12/10/2023 01:00PM ET,ATL,0.57
