QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions,,,,,,,,
30168849,30168932,30168922,30169166,30169168,30169248,30169612,30169006,30169821,,WR,Amon-Ra St. Brown (30169174),Amon-Ra St. Brown,30169174,WR/FLEX,7700,DET@TB 10/15/2023 04:25PM ET,DET,19.12
30168850,30168932,30168934,30169160,30169166,30169256,30169596,30169588,30169825,,QB,Tua Tagovailoa (30168843),Tua Tagovailoa,30168843,QB,7600,CAR@MIA 10/15/2023 01:00PM ET,MIA,22.73
30168850,30168932,30168924,30169164,30169224,30169274,30169584,30168938,30169821,,WR,Jaylen Waddle (30169176),Jaylen Waddle,30169176,WR/FLEX,7600,CAR@MIA 10/15/2023 01:00PM ET,MIA,11.82
30168847,30168932,30168934,30169166,30169168,30169242,30169584,30169272,30169825,,RB,De'Von Achane (30168914),De'Von Achane,30168914,RB/FLEX,7400,CAR@MIA 10/15/2023 01:00PM ET,MIA,27.92
30168850,30168922,30169006,30169164,30169166,30169216,30169600,30169274,30169819,,QB,Justin Fields (30168844),Justin Fields,30168844,QB,7300,MIN@CHI 10/15/2023 01:00PM ET,CHI,22.16
30168849,30168932,30168924,30169166,30169218,30169210,30169598,30169224,30169821,,RB,David Montgomery (30168916),David Montgomery,30168916,RB/FLEX,7300,DET@TB 10/15/2023 04:25PM ET,DET,21.95
30168843,30168932,30168922,30169160,30169234,30169276,30169584,30169006,30169819,,RB,Bijan Robinson (30168918),Bijan Robinson,30168918,RB/FLEX,7200,WAS@ATL 10/15/2023 01:00PM ET,ATL,17.8
30168850,30168930,30169006,30169160,30169166,30169218,30169588,30169272,30169822,,QB,Kirk Cousins (30168845),Kirk Cousins,30168845,QB,7100,MIN@CHI 10/15/2023 01:00PM ET,MIN,23.22
30168850,30168932,30168922,30169164,30169248,30169256,30169596,30168924,30169811,,RB,Travis Etienne Jr. (30168920),Travis Etienne Jr.,30168920,RB/FLEX,7100,IND@JAX 10/15/2023 01:00PM ET,JAX,19
,,,,,,,,,,WR,Mike Evans (30169178),Mike Evans,30169178,WR/FLEX,7100,DET@TB 10/15/2023 04:25PM ET,TB,18.68
,,,,,,,,,,RB,Josh Jacobs (30168922),Josh Jacobs,30168922,RB/FLEX,7000,NE@LV 10/15/2023 04:05PM ET,LV,15.56
,,,,,,,,,,WR,DeVonta Smith (30169180),DeVonta Smith,30169180,WR/FLEX,7000,PHI@NYJ 10/15/2023 04:25PM ET,PHI,13.4
,,,,,,,,,,QB,Anthony Richardson (30168846),Anthony Richardson,30168846,QB,6900,IND@JAX 10/15/2023 01:00PM ET,IND,18.67
,,,,,,,,,,WR,Chris Godwin (30169182),Chris Godwin,30169182,WR/FLEX,6900,DET@TB 10/15/2023 04:25PM ET,TB,12.88
,,,,,,,,,,WR,DK Metcalf (30169184),DK Metcalf,30169184,WR/FLEX,6800,SEA@CIN 10/15/2023 01:00PM ET,SEA,14.95
,,,,,,,,,,RB,Alvin Kamara (30168924),Alvin Kamara,30168924,RB/FLEX,6800,NO@HOU 10/15/2023 01:00PM ET,NO,20.05
,,,,,,,,,,RB,Kenneth Walker III (30168926),Kenneth Walker III,30168926,RB/FLEX,6700,SEA@CIN 10/15/2023 01:00PM ET,SEA,18.4
,,,,,,,,,,WR,Calvin Ridley (30169186),Calvin Ridley,30169186,WR/FLEX,6700,IND@JAX 10/15/2023 01:00PM ET,JAX,14.94
,,,,,,,,,,TE,T.J. Hockenson (30169574),T.J. Hockenson,30169574,TE/FLEX,6600,MIN@CHI 10/15/2023 01:00PM ET,MIN,13.28
,,,,,,,,,,WR,Chris Olave (30169188),Chris Olave,30169188,WR/FLEX,6600,NO@HOU 10/15/2023 01:00PM ET,NO,13.76
,,,,,,,,,,RB,Jonathan Taylor (30168928),Jonathan Taylor,30168928,RB/FLEX,6600,IND@JAX 10/15/2023 01:00PM ET,IND,4.4
,,,,,,,,,,WR,DJ Moore (30169190),DJ Moore,30169190,WR/FLEX,6500,MIN@CHI 10/15/2023 01:00PM ET,CHI,23.82
,,,,,,,,,,QB,Trevor Lawrence (30168847),Trevor Lawrence,30168847,QB,6500,IND@JAX 10/15/2023 01:00PM ET,JAX,16.3
,,,,,,,,,,RB,Kyren Williams (30168930),Kyren Williams,30168930,RB/FLEX,6500,ARI@LAR 10/15/2023 04:25PM ET,LAR,18.46
,,,,,,,,,,WR,Tee Higgins (30169192),Tee Higgins,30169192,WR/FLEX,6400,SEA@CIN 10/15/2023 01:00PM ET,CIN,9.22
,,,,,,,,,,RB,Raheem Mostert (30168932),Raheem Mostert,30168932,RB/FLEX,6400,CAR@MIA 10/15/2023 01:00PM ET,MIA,21.84
,,,,,,,,,,QB,Jared Goff (30168848),Jared Goff,30168848,QB,6400,DET@TB 10/15/2023 04:25PM ET,DET,19.96
,,,,,,,,,,QB,Joe Burrow (30168849),Joe Burrow,30168849,QB,6300,SEA@CIN 10/15/2023 01:00PM ET,CIN,12.36
,,,,,,,,,,RB,Joe Mixon (30168934),Joe Mixon,30168934,RB/FLEX,6300,SEA@CIN 10/15/2023 01:00PM ET,CIN,11.96
,,,,,,,,,,WR,Michael Pittman Jr. (30169194),Michael Pittman Jr.,30169194,WR/FLEX,6300,IND@JAX 10/15/2023 01:00PM ET,IND,13.74
,,,,,,,,,,WR,Brandon Aiyuk (30169196),Brandon Aiyuk,30169196,WR/FLEX,6200,SF@CLE 10/15/2023 01:00PM ET,SF,19.2
,,,,,,,,,,RB,Zack Moss (30168936),Zack Moss,30168936,RB/FLEX,6200,IND@JAX 10/15/2023 01:00PM ET,IND,22.92
,,,,,,,,,,WR,Deebo Samuel (30169198),Deebo Samuel,30169198,WR/FLEX,6100,SF@CLE 10/15/2023 01:00PM ET,SF,14.72
,,,,,,,,,,QB,Matthew Stafford (30168850),Matthew Stafford,30168850,QB,6100,ARI@LAR 10/15/2023 04:25PM ET,LAR,17.39
,,,,,,,,,,RB,D'Andre Swift (30168938),D'Andre Swift,30168938,RB/FLEX,6100,PHI@NYJ 10/15/2023 04:25PM ET,PHI,16.78
,,,,,,,,,,QB,C.J. Stroud (30168851),C.J. Stroud,30168851,QB,6000,NO@HOU 10/15/2023 01:00PM ET,HOU,19.35
,,,,,,,,,,RB,Breece Hall (30168940),Breece Hall,30168940,RB/FLEX,6000,PHI@NYJ 10/15/2023 04:25PM ET,NYJ,12.92
,,,,,,,,,,WR,Garrett Wilson (30169200),Garrett Wilson,30169200,WR/FLEX,6000,PHI@NYJ 10/15/2023 04:25PM ET,NYJ,12.78
,,,,,,,,,,WR,Adam Thielen (30169202),Adam Thielen,30169202,WR/FLEX,5900,CAR@MIA 10/15/2023 01:00PM ET,CAR,20.8
,,,,,,,,,,RB,Jahmyr Gibbs (30168942),Jahmyr Gibbs,30168942,RB/FLEX,5900,DET@TB 10/15/2023 04:25PM ET,DET,9.72
,,,,,,,,,,QB,Kyler Murray (30168852),Kyler Murray,30168852,QB,5900,ARI@LAR 10/15/2023 04:25PM ET,ARI,0
,,,,,,,,,,QB,Deshaun Watson (30168853),Deshaun Watson,30168853,QB,5800,SF@CLE 10/15/2023 01:00PM ET,CLE,19.14
,,,,,,,,,,WR,Amari Cooper (30169204),Amari Cooper,30169204,WR/FLEX,5800,SF@CLE 10/15/2023 01:00PM ET,CLE,13.22
,,,,,,,,,,WR,Jakobi Meyers (30169206),Jakobi Meyers,30169206,WR/FLEX,5800,NE@LV 10/15/2023 04:05PM ET,LV,17.6
,,,,,,,,,,RB,James Conner (30168944),James Conner,30168944,RB/FLEX,5800,ARI@LAR 10/15/2023 04:25PM ET,ARI,12.48
,,,,,,,,,,RB,Brian Robinson Jr. (30168946),Brian Robinson Jr.,30168946,RB/FLEX,5700,WAS@ATL 10/15/2023 01:00PM ET,WAS,14.18
,,,,,,,,,,WR,Jordan Addison (30169208),Jordan Addison,30169208,WR/FLEX,5700,MIN@CHI 10/15/2023 01:00PM ET,MIN,12.38
,,,,,,,,,,QB,Geno Smith (30168854),Geno Smith,30168854,QB,5700,SEA@CIN 10/15/2023 01:00PM ET,SEA,15.21
,,,,,,,,,,WR,Tyler Lockett (30169210),Tyler Lockett,30169210,WR/FLEX,5700,SEA@CIN 10/15/2023 01:00PM ET,SEA,11.68
,,,,,,,,,,RB,Alexander Mattison (30168948),Alexander Mattison,30168948,RB/FLEX,5600,MIN@CHI 10/15/2023 01:00PM ET,MIN,12.04
,,,,,,,,,,QB,Brock Purdy (30168855),Brock Purdy,30168855,QB,5600,SF@CLE 10/15/2023 01:00PM ET,SF,20.65
,,,,,,,,,,WR,Nico Collins (30169212),Nico Collins,30169212,WR/FLEX,5600,NO@HOU 10/15/2023 01:00PM ET,HOU,19.14
,,,,,,,,,,TE,Sam LaPorta (30169576),Sam LaPorta,30169576,TE/FLEX,5600,DET@TB 10/15/2023 04:25PM ET,DET,14.38
,,,,,,,,,,QB,Sam Howell (30168856),Sam Howell,30168856,QB,5500,WAS@ATL 10/15/2023 01:00PM ET,WAS,18.41
,,,,,,,,,,WR,Terry McLaurin (30169214),Terry McLaurin,30169214,WR/FLEX,5500,WAS@ATL 10/15/2023 01:00PM ET,WAS,12.62
,,,,,,,,,,RB,Rachaad White (30168950),Rachaad White,30168950,RB/FLEX,5500,DET@TB 10/15/2023 04:25PM ET,TB,11.8
,,,,,,,,,,WR,Christian Kirk (30169216),Christian Kirk,30169216,WR/FLEX,5400,IND@JAX 10/15/2023 01:00PM ET,JAX,14.61
,,,,,,,,,,QB,Baker Mayfield (30168857),Baker Mayfield,30168857,QB,5400,DET@TB 10/15/2023 04:25PM ET,TB,18.1
,,,,,,,,,,RB,Rhamondre Stevenson (30168952),Rhamondre Stevenson,30168952,RB/FLEX,5400,NE@LV 10/15/2023 04:05PM ET,NE,9.1
,,,,,,,,,,RB,Khalil Herbert (30168954),Khalil Herbert,30168954,RB/FLEX,5300,MIN@CHI 10/15/2023 01:00PM ET,CHI,11.1
,,,,,,,,,,QB,Derek Carr (30168859),Derek Carr,30168859,QB,5300,NO@HOU 10/15/2023 01:00PM ET,NO,10.87
,,,,,,,,,,QB,Jimmy Garoppolo (30168858),Jimmy Garoppolo,30168858,QB,5300,NE@LV 10/15/2023 04:05PM ET,LV,15.24
,,,,,,,,,,WR,Marquise Brown (30169218),Marquise Brown,30169218,WR/FLEX,5300,ARI@LAR 10/15/2023 04:25PM ET,ARI,15.18
,,,,,,,,,,RB,Jerome Ford (30168956),Jerome Ford,30168956,RB/FLEX,5200,SF@CLE 10/15/2023 01:00PM ET,CLE,14.58
,,,,,,,,,,QB,Joshua Dobbs (30168860),Joshua Dobbs,30168860,QB,5200,ARI@LAR 10/15/2023 04:25PM ET,ARI,16.08
,,,,,,,,,,RB,Dameon Pierce (30168958),Dameon Pierce,30168958,RB/FLEX,5100,NO@HOU 10/15/2023 01:00PM ET,HOU,9.62
,,,,,,,,,,QB,Bryce Young (30168861),Bryce Young,30168861,QB,5100,CAR@MIA 10/15/2023 01:00PM ET,CAR,13.12
,,,,,,,,,,WR,Tutu Atwell (30169220),Tutu Atwell,30169220,WR/FLEX,5100,ARI@LAR 10/15/2023 04:25PM ET,LAR,13.92
,,,,,,,,,,QB,Desmond Ridder (30168862),Desmond Ridder,30168862,QB,5000,WAS@ATL 10/15/2023 01:00PM ET,ATL,15.4
,,,,,,,,,,TE,George Kittle (30169578),George Kittle,30169578,TE/FLEX,5000,SF@CLE 10/15/2023 01:00PM ET,SF,11.3
,,,,,,,,,,WR,Tank Dell (30169222),Tank Dell,30169222,WR/FLEX,5000,NO@HOU 10/15/2023 01:00PM ET,HOU,13.46
,,,,,,,,,,QB,Gardner Minshew II (30168864),Gardner Minshew II,30168864,QB,5000,IND@JAX 10/15/2023 01:00PM ET,IND,6.1
,,,,,,,,,,RB,Miles Sanders (30168960),Miles Sanders,30168960,RB/FLEX,5000,CAR@MIA 10/15/2023 01:00PM ET,CAR,9.22
,,,,,,,,,,QB,Mac Jones (30168863),Mac Jones,30168863,QB,5000,NE@LV 10/15/2023 04:05PM ET,NE,12.26
,,,,,,,,,,QB,Drew Lock (30168868),Drew Lock,30168868,QB,4900,SEA@CIN 10/15/2023 01:00PM ET,SEA,3.62
,,,,,,,,,,WR,Michael Thomas (30169224),Michael Thomas,30169224,WR/FLEX,4900,NO@HOU 10/15/2023 01:00PM ET,NO,10.88
,,,,,,,,,,QB,Aidan O'Connell (30168866),Aidan O'Connell,30168866,QB,4900,NE@LV 10/15/2023 04:05PM ET,LV,12.82
,,,,,,,,,,RB,Zamir White (30168962),Zamir White,30168962,RB/FLEX,4900,NE@LV 10/15/2023 04:05PM ET,LV,0.88
,,,,,,,,,,QB,Brett Rypien (30168865),Brett Rypien,30168865,QB,4900,ARI@LAR 10/15/2023 04:25PM ET,LAR,0
,,,,,,,,,,RB,Emari Demercado (30168964),Emari Demercado,30168964,RB/FLEX,4900,ARI@LAR 10/15/2023 04:25PM ET,ARI,4.16
,,,,,,,,,,QB,Zach Wilson (30168867),Zach Wilson,30168867,QB,4900,PHI@NYJ 10/15/2023 04:25PM ET,NYJ,11.35
,,,,,,,,,,WR,Drake London (30169226),Drake London,30169226,WR/FLEX,4800,WAS@ATL 10/15/2023 01:00PM ET,ATL,10.06
,,,,,,,,,,QB,Nick Mullens (30168872),Nick Mullens,30168872,QB,4800,MIN@CHI 10/15/2023 01:00PM ET,MIN,0
,,,,,,,,,,RB,Cam Akers (30168966),Cam Akers,30168966,RB/FLEX,4800,MIN@CHI 10/15/2023 01:00PM ET,MIN,6.6
,,,,,,,,,,QB,Jake Browning (30168871),Jake Browning,30168871,QB,4800,SEA@CIN 10/15/2023 01:00PM ET,CIN,-0.1
,,,,,,,,,,QB,C.J. Beathard (30168870),C.J. Beathard,30168870,QB,4800,IND@JAX 10/15/2023 01:00PM ET,JAX,0.36
,,,,,,,,,,QB,Andy Dalton (30168873),Andy Dalton,30168873,QB,4800,CAR@MIA 10/15/2023 01:00PM ET,CAR,8.88
,,,,,,,,,,QB,Kyle Trask (30168869),Kyle Trask,30168869,QB,4800,DET@TB 10/15/2023 04:25PM ET,TB,0
,,,,,,,,,,RB,Dalvin Cook (30168968),Dalvin Cook,30168968,RB/FLEX,4800,PHI@NYJ 10/15/2023 04:25PM ET,NYJ,4.22
,,,,,,,,,,TE,Dallas Goedert (30169580),Dallas Goedert,30169580,TE/FLEX,4800,PHI@NYJ 10/15/2023 04:25PM ET,PHI,10.1
,,,,,,,,,,WR,Jahan Dotson (30169228),Jahan Dotson,30169228,WR/FLEX,4700,WAS@ATL 10/15/2023 01:00PM ET,WAS,7.4
,,,,,,,,,,QB,Tyson Bagent (30168874),Tyson Bagent,30168874,QB,4700,MIN@CHI 10/15/2023 01:00PM ET,CHI,0
,,,,,,,,,,QB,Dorian Thompson-Robinson (30168877),Dorian Thompson-Robinson,30168877,QB,4700,SF@CLE 10/15/2023 01:00PM ET,CLE,2.12
,,,,,,,,,,RB,Elijah Mitchell (30168972),Elijah Mitchell,30168972,RB/FLEX,4700,SF@CLE 10/15/2023 01:00PM ET,SF,4.2
,,,,,,,,,,RB,Kareem Hunt (30168974),Kareem Hunt,30168974,RB/FLEX,4700,SF@CLE 10/15/2023 01:00PM ET,CLE,3.35
,,,,,,,,,,QB,Jameis Winston (30168878),Jameis Winston,30168878,QB,4700,NO@HOU 10/15/2023 01:00PM ET,NO,0.88
,,,,,,,,,,QB,Sam Ehlinger (30168880),Sam Ehlinger,30168880,QB,4700,IND@JAX 10/15/2023 01:00PM ET,IND,0
,,,,,,,,,,QB,Mike White (30168876),Mike White,30168876,QB,4700,CAR@MIA 10/15/2023 01:00PM ET,MIA,6.58
,,,,,,,,,,QB,Teddy Bridgewater (30168879),Teddy Bridgewater,30168879,QB,4700,DET@TB 10/15/2023 04:25PM ET,DET,-0.2
,,,,,,,,,,QB,Brian Hoyer (30168875),Brian Hoyer,30168875,QB,4700,NE@LV 10/15/2023 04:05PM ET,LV,0
,,,,,,,,,,RB,Ezekiel Elliott (30168970),Ezekiel Elliott,30168970,RB/FLEX,4700,NE@LV 10/15/2023 04:05PM ET,NE,6.26
,,,,,,,,,,QB,Taylor Heinicke (30168882),Taylor Heinicke,30168882,QB,4600,WAS@ATL 10/15/2023 01:00PM ET,ATL,0
,,,,,,,,,,RB,Tyler Allgeier (30168980),Tyler Allgeier,30168980,RB/FLEX,4600,WAS@ATL 10/15/2023 01:00PM ET,ATL,8.46
,,,,,,,,,,RB,Roschon Johnson (30168976),Roschon Johnson,30168976,RB/FLEX,4600,MIN@CHI 10/15/2023 01:00PM ET,CHI,7
,,,,,,,,,,TE,Cole Kmet (30169582),Cole Kmet,30169582,TE/FLEX,4600,MIN@CHI 10/15/2023 01:00PM ET,CHI,12.84
,,,,,,,,,,WR,Tyler Boyd (30169230),Tyler Boyd,30169230,WR/FLEX,4600,SEA@CIN 10/15/2023 01:00PM ET,CIN,7.92
,,,,,,,,,,RB,Tony Jones Jr. (30256714),Tony Jones Jr.,30256714,RB/FLEX,4600,ARI@LAR 10/15/2023 04:25PM ET,ARI,6.28
,,,,,,,,,,QB,Marcus Mariota (30168881),Marcus Mariota,30168881,QB,4600,PHI@NYJ 10/15/2023 04:25PM ET,PHI,0
,,,,,,,,,,RB,Kenneth Gainwell (30168978),Kenneth Gainwell,30168978,RB/FLEX,4600,PHI@NYJ 10/15/2023 04:25PM ET,PHI,6.68
,,,,,,,,,,RB,Antonio Gibson (30168990),Antonio Gibson,30168990,RB/FLEX,4500,WAS@ATL 10/15/2023 01:00PM ET,WAS,5.72
,,,,,,,,,,RB,Travis Homer (30168992),Travis Homer,30168992,RB/FLEX,4500,MIN@CHI 10/15/2023 01:00PM ET,CHI,0
,,,,,,,,,,RB,Khari Blasingame (30168994),Khari Blasingame,30168994,RB/FLEX,4500,MIN@CHI 10/15/2023 01:00PM ET,CHI,0.52
,,,,,,,,,,QB,Sam Darnold (30168885),Sam Darnold,30168885,QB,4500,SF@CLE 10/15/2023 01:00PM ET,SF,-0.12
,,,,,,,,,,RB,Kendre Miller (30168988),Kendre Miller,30168988,RB/FLEX,4500,NO@HOU 10/15/2023 01:00PM ET,NO,6.4
,,,,,,,,,,TE,Evan Engram (30169584),Evan Engram,30169584,TE/FLEX,4500,IND@JAX 10/15/2023 01:00PM ET,JAX,11
,,,,,,,,,,RB,Salvon Ahmed (30168986),Salvon Ahmed,30168986,RB/FLEX,4500,CAR@MIA 10/15/2023 01:00PM ET,MIA,2.73
,,,,,,,,,,RB,Sean Tucker (30168984),Sean Tucker,30168984,RB/FLEX,4500,DET@TB 10/15/2023 04:25PM ET,TB,1.3
,,,,,,,,,,WR,Josh Reynolds (30169232),Josh Reynolds,30169232,WR/FLEX,4500,DET@TB 10/15/2023 04:25PM ET,DET,12.62
,,,,,,,,,,QB,Clayton Tune (30168884),Clayton Tune,30168884,QB,4500,ARI@LAR 10/15/2023 04:25PM ET,ARI,0
,,,,,,,,,,RB,Keaontay Ingram (30168982),Keaontay Ingram,30168982,RB/FLEX,4500,ARI@LAR 10/15/2023 04:25PM ET,ARI,1.1
,,,,,,,,,,QB,Trevor Siemian (30168883),Trevor Siemian,30168883,QB,4500,PHI@NYJ 10/15/2023 04:25PM ET,NYJ,0
,,,,,,,,,,RB,D'Onta Foreman (30168998),D'Onta Foreman,30168998,RB/FLEX,4400,MIN@CHI 10/15/2023 01:00PM ET,CHI,4.4
,,,,,,,,,,RB,Robert Burns (30169000),Robert Burns,30169000,RB/FLEX,4400,MIN@CHI 10/15/2023 01:00PM ET,CHI,0
,,,,,,,,,,WR,K.J. Osborn (30169234),K.J. Osborn,30169234,WR/FLEX,4400,MIN@CHI 10/15/2023 01:00PM ET,MIN,8.32
,,,,,,,,,,RB,Trayveon Williams (30168996),Trayveon Williams,30168996,RB/FLEX,4400,SEA@CIN 10/15/2023 01:00PM ET,CIN,0.88
,,,,,,,,,,QB,Davis Mills (30168886),Davis Mills,30168886,QB,4400,NO@HOU 10/15/2023 01:00PM ET,HOU,0
,,,,,,,,,,TE,Hunter Henry (30169586),Hunter Henry,30169586,TE/FLEX,4400,NE@LV 10/15/2023 04:05PM ET,NE,9.32
,,,,,,,,,,QB,Jacoby Brissett (30168888),Jacoby Brissett,30168888,QB,4300,WAS@ATL 10/15/2023 01:00PM ET,WAS,0
,,,,,,,,,,RB,Pierre Strong Jr. (30169012),Pierre Strong Jr.,30169012,RB/FLEX,4300,SF@CLE 10/15/2023 01:00PM ET,CLE,3.42
,,,,,,,,,,WR,Elijah Moore (30169236),Elijah Moore,30169236,WR/FLEX,4300,SF@CLE 10/15/2023 01:00PM ET,CLE,7.78
,,,,,,,,,,RB,Devin Singletary (30169010),Devin Singletary,30169010,RB/FLEX,4300,NO@HOU 10/15/2023 01:00PM ET,HOU,4.05
,,,,,,,,,,RB,Chuba Hubbard (30169006),Chuba Hubbard,30169006,RB/FLEX,4300,CAR@MIA 10/15/2023 01:00PM ET,CAR,6.62
,,,,,,,,,,RB,Jeff Wilson Jr. (30169008),Jeff Wilson Jr.,30169008,RB/FLEX,4300,CAR@MIA 10/15/2023 01:00PM ET,MIA,0
,,,,,,,,,,RB,Craig Reynolds (30169004),Craig Reynolds,30169004,RB/FLEX,4300,DET@TB 10/15/2023 04:25PM ET,DET,2.84
,,,,,,,,,,QB,Bailey Zappe (30168887),Bailey Zappe,30168887,QB,4300,NE@LV 10/15/2023 04:05PM ET,NE,1.58
,,,,,,,,,,RB,Ronnie Rivers (30169002),Ronnie Rivers,30169002,RB/FLEX,4300,ARI@LAR 10/15/2023 04:25PM ET,LAR,1.84
,,,,,,,,,,RB,Zach Charbonnet (30169018),Zach Charbonnet,30169018,RB/FLEX,4200,SEA@CIN 10/15/2023 01:00PM ET,SEA,4.15
,,,,,,,,,,RB,Deon Jackson (30169014),Deon Jackson,30169014,RB/FLEX,4200,SF@CLE 10/15/2023 01:00PM ET,CLE,2.9
,,,,,,,,,,RB,Ke'Shawn Vaughn (30169016),Ke'Shawn Vaughn,30169016,RB/FLEX,4200,DET@TB 10/15/2023 04:25PM ET,TB,1.45
,,,,,,,,,,WR,Kendrick Bourne (30169238),Kendrick Bourne,30169238,WR/FLEX,4200,NE@LV 10/15/2023 04:05PM ET,NE,10.36
,,,,,,,,,,RB,Tank Bigsby (30169020),Tank Bigsby,30169020,RB/FLEX,4100,IND@JAX 10/15/2023 01:00PM ET,JAX,3.02
,,,,,,,,,,WR,Zay Jones (30169240),Zay Jones,30169240,WR/FLEX,4100,IND@JAX 10/15/2023 01:00PM ET,JAX,9.27
,,,,,,,,,,WR,Josh Downs (30169242),Josh Downs,30169242,WR/FLEX,4100,IND@JAX 10/15/2023 01:00PM ET,IND,9.7
,,,,,,,,,,QB,Jake Fromm (30168910),Jake Fromm,30168910,QB,4000,WAS@ATL 10/15/2023 01:00PM ET,WAS,0
,,,,,,,,,,QB,Logan Woodside (30168911),Logan Woodside,30168911,QB,4000,WAS@ATL 10/15/2023 01:00PM ET,ATL,0
,,,,,,,,,,RB,Chris Rodriguez Jr. (30169144),Chris Rodriguez Jr.,30169144,RB/FLEX,4000,WAS@ATL 10/15/2023 01:00PM ET,WAS,0.23
,,,,,,,,,,RB,Derrick Gore (30169146),Derrick Gore,30169146,RB/FLEX,4000,WAS@ATL 10/15/2023 01:00PM ET,WAS,0
,,,,,,,,,,RB,Alex Armah (30169148),Alex Armah,30169148,RB/FLEX,4000,WAS@ATL 10/15/2023 01:00PM ET,WAS,0
,,,,,,,,,,RB,Cordarrelle Patterson (30169150),Cordarrelle Patterson,30169150,RB/FLEX,4000,WAS@ATL 10/15/2023 01:00PM ET,ATL,0.85
,,,,,,,,,,RB,Avery Williams (30169152),Avery Williams,30169152,RB/FLEX,4000,WAS@ATL 10/15/2023 01:00PM ET,ATL,0
,,,,,,,,,,RB,Keith Smith (30169154),Keith Smith,30169154,RB/FLEX,4000,WAS@ATL 10/15/2023 01:00PM ET,ATL,0.76
,,,,,,,,,,RB,Carlos Washington Jr. (30169156),Carlos Washington Jr.,30169156,RB/FLEX,4000,WAS@ATL 10/15/2023 01:00PM ET,ATL,0
,,,,,,,,,,RB,B.J. Baylor (30169158),B.J. Baylor,30169158,RB/FLEX,4000,WAS@ATL 10/15/2023 01:00PM ET,ATL,0
,,,,,,,,,,QB,Jaren Hall (30168908),Jaren Hall,30168908,QB,4000,MIN@CHI 10/15/2023 01:00PM ET,MIN,0
,,,,,,,,,,QB,Tanner Morgan (30168909),Tanner Morgan,30168909,QB,4000,MIN@CHI 10/15/2023 01:00PM ET,MIN,0
,,,,,,,,,,RB,Ty Chandler (30169134),Ty Chandler,30169134,RB/FLEX,4000,MIN@CHI 10/15/2023 01:00PM ET,MIN,2.26
,,,,,,,,,,RB,Kene Nwangwu (30169136),Kene Nwangwu,30169136,RB/FLEX,4000,MIN@CHI 10/15/2023 01:00PM ET,MIN,0
