QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions,,,,,,,,
,,,,,,,,,,RB,D'Ernest Johnson (16145016),D'Ernest Johnson,16145016,RB/FLEX,4000,CLE@KC 01/17/2021 03:05PM ET,CLE,1.4
,,,,,,,,,,RB,Andy Janovich (16145018),Andy Janovich,16145018,RB/FLEX,4000,CLE@KC 01/17/2021 03:05PM ET,CLE,0.46
,,,,,,,,,,WR,Rashard Higgins (16145036),Rashard Higgins,16145036,WR/FLEX,4000,CLE@KC 01/17/2021 03:05PM ET,CLE,9.9
,,,,,,,,,,QB,Ryan Griffin (16144979),Ryan Griffin,16144979,QB,4000,TB@NO 01/17/2021 06:40PM ET,TB,0
,,,,,,,,,,RB,Ke'Shawn Vaughn (16144998),Ke'Shawn Vaughn,16144998,RB/FLEX,4000,TB@NO 01/17/2021 06:40PM ET,TB,3.63
,,,,,,,,,,RB,LeSean McCoy (16145000),LeSean McCoy,16145000,RB/FLEX,4000,TB@NO 01/17/2021 06:40PM ET,TB,3.52
,,,,,,,,,,RB,Kenjon Barner (16145002),Kenjon Barner,16145002,RB/FLEX,4000,TB@NO 01/17/2021 06:40PM ET,TB,0
,,,,,,,,,,RB,T.J. Logan (16145004),T.J. Logan,16145004,RB/FLEX,4000,TB@NO 01/17/2021 06:40PM ET,TB,0
,,,,,,,,,,RB,Dwayne Washington (16145006),Dwayne Washington,16145006,RB/FLEX,4000,TB@NO 01/17/2021 06:40PM ET,NO,0.25
,,,,,,,,,,RB,Ty Montgomery (16145008),Ty Montgomery,16145008,RB/FLEX,4000,TB@NO 01/17/2021 06:40PM ET,NO,4.7
,,,,,,,,,,RB,Michael Burton (16145010),Michael Burton,16145010,RB/FLEX,4000,TB@NO 01/17/2021 06:40PM ET,NO,1.73
,,,,,,,,,,WR,Mecole Hardman (16145038),Mecole Hardman,16145038,WR/FLEX,3900,CLE@KC 01/17/2021 03:05PM ET,KC,8.13
,,,,,,,,,,TE,Jared Cook (16145080),Jared Cook,16145080,TE/FLEX,3800,TB@NO 01/17/2021 06:40PM ET,NO,8.52
,,,,,,,,,,TE,Austin Hooper (16145082),Austin Hooper,16145082,TE/FLEX,3700,CLE@KC 01/17/2021 03:05PM ET,CLE,9.36
,,,,,,,,,,WR,Demarcus Robinson (16145040),Demarcus Robinson,16145040,WR/FLEX,3600,CLE@KC 01/17/2021 03:05PM ET,KC,7.24
,,,,,,,,,,DST,Chiefs  (16145112),Chiefs ,16145112,DST,3500,CLE@KC 01/17/2021 03:05PM ET,KC,6.75
,,,,,,,,,,WR,Deonte Harris (16145042),Deonte Harris,16145042,WR/FLEX,3500,TB@NO 01/17/2021 06:40PM ET,NO,6.38
,,,,,,,,,,TE,Rob Gronkowski (16145084),Rob Gronkowski,16145084,TE/FLEX,3500,TB@NO 01/17/2021 06:40PM ET,TB,8.96
,,,,,,,,,,WR,Scotty Miller (16145044),Scotty Miller,16145044,WR/FLEX,3400,TB@NO 01/17/2021 06:40PM ET,TB,6.8
,,,,,,,,,,WR,Tre'Quan Smith (16145046),Tre'Quan Smith,16145046,WR/FLEX,3300,TB@NO 01/17/2021 06:40PM ET,NO,7.93
,,,,,,,,,,WR,Byron Pringle (16145048),Byron Pringle,16145048,WR/FLEX,3200,CLE@KC 01/17/2021 03:05PM ET,KC,5.12
,,,,,,,,,,WR,Marquez Callaway (16145050),Marquez Callaway,16145050,WR/FLEX,3100,TB@NO 01/17/2021 06:40PM ET,NO,4.7
,,,,,,,,,,DST,Saints  (16145113),Saints ,16145113,DST,3100,TB@NO 01/17/2021 06:40PM ET,NO,7.71
,,,,,,,,,,WR,Donovan Peoples-Jones (16145064),Donovan Peoples-Jones,16145064,WR/FLEX,3000,CLE@KC 01/17/2021 03:05PM ET,CLE,4.63
,,,,,,,,,,WR,Alexander Hollins (16145066),Alexander Hollins,16145066,WR/FLEX,3000,CLE@KC 01/17/2021 03:05PM ET,CLE,0
,,,,,,,,,,WR,Marvin Hall (16145068),Marvin Hall,16145068,WR/FLEX,3000,CLE@KC 01/17/2021 03:05PM ET,CLE,5.28
,,,,,,,,,,WR,KhaDarel Hodge (16145070),KhaDarel Hodge,16145070,WR/FLEX,3000,CLE@KC 01/17/2021 03:05PM ET,CLE,4.14
,,,,,,,,,,WR,Taywan Taylor (16145072),Taywan Taylor,16145072,WR/FLEX,3000,CLE@KC 01/17/2021 03:05PM ET,CLE,0
,,,,,,,,,,WR,Odell Beckham Jr. (16145074),Odell Beckham Jr.,16145074,WR/FLEX,3000,CLE@KC 01/17/2021 03:05PM ET,CLE,12.4
,,,,,,,,,,WR,JoJo Natson (16145076),JoJo Natson,16145076,WR/FLEX,3000,CLE@KC 01/17/2021 03:05PM ET,CLE,0.1
,,,,,,,,,,WR,Tyler Johnson (16145052),Tyler Johnson,16145052,WR/FLEX,3000,TB@NO 01/17/2021 06:40PM ET,TB,3.72
,,,,,,,,,,WR,Justin Watson (16145054),Justin Watson,16145054,WR/FLEX,3000,TB@NO 01/17/2021 06:40PM ET,TB,2.34
,,,,,,,,,,WR,Jaydon Mickens (16145056),Jaydon Mickens,16145056,WR/FLEX,3000,TB@NO 01/17/2021 06:40PM ET,TB,1.16
,,,,,,,,,,WR,John Franklin III (16145058),John Franklin III,16145058,WR/FLEX,3000,TB@NO 01/17/2021 06:40PM ET,TB,0
,,,,,,,,,,WR,Juwan Johnson (16145060),Juwan Johnson,16145060,WR/FLEX,3000,TB@NO 01/17/2021 06:40PM ET,NO,1.58
,,,,,,,,,,WR,Bennie Fowler III (16145062),Bennie Fowler III,16145062,WR/FLEX,3000,TB@NO 01/17/2021 06:40PM ET,NO,1.55
,,,,,,,,,,TE,Cameron Brate (16145086),Cameron Brate,16145086,TE/FLEX,2900,TB@NO 01/17/2021 06:40PM ET,TB,5.35
,,,,,,,,,,DST,Buccaneers  (16145114),Buccaneers ,16145114,DST,2900,TB@NO 01/17/2021 06:40PM ET,TB,7.24
,,,,,,,,,,TE,David Njoku (16145088),David Njoku,16145088,TE/FLEX,2600,CLE@KC 01/17/2021 03:05PM ET,CLE,4.5
,,,,,,,,,,TE,Nick Keizer (16145102),Nick Keizer,16145102,TE/FLEX,2500,CLE@KC 01/17/2021 03:05PM ET,KC,1.03
,,,,,,,,,,TE,Deon Yelder (16145104),Deon Yelder,16145104,TE/FLEX,2500,CLE@KC 01/17/2021 03:05PM ET,KC,1.77
,,,,,,,,,,TE,James Winchester (16145106),James Winchester,16145106,TE/FLEX,2500,CLE@KC 01/17/2021 03:05PM ET,KC,0
,,,,,,,,,,TE,Harrison Bryant (16145108),Harrison Bryant,16145108,TE/FLEX,2500,CLE@KC 01/17/2021 03:05PM ET,CLE,4.91
,,,,,,,,,,TE,Stephen Carlson (16145110),Stephen Carlson,16145110,TE/FLEX,2500,CLE@KC 01/17/2021 03:05PM ET,CLE,0.59
,,,,,,,,,,TE,Tanner Hudson (16145090),Tanner Hudson,16145090,TE/FLEX,2500,TB@NO 01/17/2021 06:40PM ET,TB,1.78
,,,,,,,,,,TE,Antony Auclair (16145092),Antony Auclair,16145092,TE/FLEX,2500,TB@NO 01/17/2021 06:40PM ET,TB,0
,,,,,,,,,,TE,O.J. Howard (16145094),O.J. Howard,16145094,TE/FLEX,2500,TB@NO 01/17/2021 06:40PM ET,TB,9.4
,,,,,,,,,,TE,Adam Trautman (16145096),Adam Trautman,16145096,TE/FLEX,2500,TB@NO 01/17/2021 06:40PM ET,NO,3.59
,,,,,,,,,,TE,Josh Hill (16145098),Josh Hill,16145098,TE/FLEX,2500,TB@NO 01/17/2021 06:40PM ET,NO,1.86
,,,,,,,,,,TE,Zach Wood (16145100),Zach Wood,16145100,TE/FLEX,2500,TB@NO 01/17/2021 06:40PM ET,NO,0
,,,,,,,,,,DST,Browns  (16145115),Browns ,16145115,DST,2300,CLE@KC 01/17/2021 03:05PM ET,CLE,6.29
