Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Lamar Jackson,7500,BAL,QB,CIN,21.8,
Josh Allen,7700,BUF,QB,HOU,21.2,
Jayden Daniels,6800,WAS,QB,CLE,20.7,
Jordan Mason,7400,SF,RB,ARI,20.4,
Geno Smith,5900,SEA,QB,NYG,19.6,
Kyren Williams,7600,LAR,RB,GB,19.4,
C.J. Stroud,7200,HOU,QB,BUF,19.3,
Brock Purdy,6200,SF,QB,ARI,19.0,
Jordan Love,6500,GB,QB,LAR,18.9,
Joe Burrow,6400,CIN,QB,BAL,18.5,
Kyler Murray,6700,ARI,QB,SF,18.5,
Nico Collins,7700,HOU,WR,BUF,17.9,
Derrick Henry,7800,BAL,RB,CIN,17.7,
Trevor Lawrence,5700,JAX,QB,IND,17.6,
Deshaun Watson,5300,CLE,QB,WAS,17.4,
Ja'Marr Chase,8000,CIN,WR,BAL,17.2,
Jayden Reed,6500,GB,WR,LAR,17.2,
Caleb Williams,5800,CHI,QB,CAR,16.8,
Brian Robinson Jr.,6600,WAS,RB,CLE,16.2,
Michael Pittman Jr.,6000,IND,WR,JAX,15.9,
Kenneth Walker III,6800,SEA,RB,NYG,15.9,
Travis Etienne Jr.,6700,JAX,RB,IND,15.6,
Daniel Jones,5200,NYG,QB,SEA,15.6,
Bo Nix,5000,DEN,QB,LV,15.2,
Joe Flacco,5500,IND,QB,JAX,15.2,
Matthew Stafford,5500,LAR,QB,GB,15.2,
Josh Jacobs,6400,GB,RB,LAR,15.2,
Deebo Samuel Sr.,6800,SF,WR,ARI,15.2,
Diontae Johnson,6100,CAR,WR,CHI,14.7,
DK Metcalf,7000,SEA,WR,NYG,14.7,
De'Von Achane,7200,MIA,RB,NE,14.5,
Stefon Diggs,6900,HOU,WR,BUF,14.2,
Jerome Ford,5800,CLE,RB,WAS,14.2,
Andy Dalton,5400,CAR,QB,CHI,13.9,
Javonte Williams,5200,DEN,RB,LV,13.8,
Wan'Dale Robinson,5600,NYG,WR,SEA,13.7,
Marvin Harrison Jr.,7500,ARI,WR,SF,13.7,
Chuba Hubbard,6100,CAR,RB,CHI,13.6,
James Cook,7000,BUF,RB,HOU,13.6,
D'Andre Swift,5700,CHI,RB,CAR,13.5,
James Conner,6500,ARI,RB,SF,13.5,
DJ Moore,6600,CHI,WR,CAR,13.4,
Terry McLaurin,6100,WAS,WR,CLE,13.4,
Jordan Whittington,4600,LAR,WR,GB,13.3,
Tyler Huntley,5600,MIA,QB,NE,13.3,
Amari Cooper,6200,CLE,WR,WAS,13.3,
Brandon Aiyuk,6300,SF,WR,ARI,13.2,
Christian Kirk,5700,JAX,WR,IND,13.0,
Zay Flowers,6400,BAL,WR,CIN,12.8,
Gardner Minshew II,5100,LV,QB,DEN,12.8,
Dontayvion Wicks,5000,GB,WR,LAR,12.8,
Alexander Mattison,5200,LV,RB,DEN,12.6,
Jaxon Smith-Njigba,5800,SEA,WR,NYG,12.6,
Keenan Allen,5800,CHI,WR,CAR,12.4,
Tee Higgins,6000,CIN,WR,BAL,12.4,
Brian Thomas Jr.,5900,JAX,WR,IND,12.4,
George Kittle,5600,SF,TE,ARI,12.3,
Josh Downs,5100,IND,WR,JAX,12.2,
Courtland Sutton,5500,DEN,WR,LV,12.1,
Trey Sermon,5700,IND,RB,JAX,12.1,
Zack Moss,6000,CIN,RB,BAL,12.0,
Tyreek Hill,7600,MIA,WR,NE,12.0,
Rhamondre Stevenson,6000,NE,RB,MIA,12.0,
Tyrone Tracy Jr.,4300,NYG,RB,SEA,12.0,
Jacoby Brissett,4900,NE,QB,MIA,11.6,
Antonio Gibson,5100,NE,RB,MIA,11.6,
Trey McBride,5900,ARI,TE,SF,11.6,
Dalton Kincaid,5300,BUF,TE,HOU,11.3,
Jakobi Meyers,5500,LV,WR,DEN,11.2,
Cam Akers,5500,HOU,RB,BUF,10.9,
Brock Bowers,5500,LV,TE,DEN,10.6,
Jerry Jeudy,5200,CLE,WR,WAS,10.3,
Tutu Atwell,4900,LAR,WR,GB,10.2,
Tyler Lockett,5200,SEA,WR,NYG,10.2,
Jauan Jennings,5600,SF,WR,ARI,10.2,
Xavier Legette,5100,CAR,WR,CHI,10.1,
Keon Coleman,4700,BUF,WR,HOU,10.1,
Tank Dell,5400,HOU,WR,BUF,9.9,
Tre Tucker,4100,LV,WR,DEN,9.6,
Curtis Samuel,4200,BUF,WR,HOU,9.3,
Darius Slayton,3900,NYG,WR,SEA,9.3,
Michael Wilson,4400,ARI,WR,SF,9.2,
Tucker Kraft,3500,GB,TE,LAR,9.1,
Demarcus Robinson,4800,LAR,WR,GB,9.0,
Jaylen Waddle,5700,MIA,WR,NE,9.0,
Seahawks ,3500,SEA,DST,NYG,8.9,
Colby Parkinson,3700,LAR,TE,GB,8.8,
Chase Brown,5600,CIN,RB,BAL,8.7,
Broncos ,2900,DEN,DST,LV,8.5,
Gabe Davis,4500,JAX,WR,IND,8.5,
David Njoku,5000,CLE,TE,WAS,8.3,
Cole Kmet,4300,CHI,TE,CAR,8.2,
Andrei Iosivas,4000,CIN,WR,BAL,8.1,
Rome Odunze,5300,CHI,WR,CAR,7.9,
Justice Hill,5300,BAL,RB,CIN,7.9,
Austin Ekeler,5600,WAS,RB,CLE,7.9,
Bo Melton,3300,GB,WR,LAR,7.8,
Greg Dortch,4500,ARI,WR,SF,7.8,
Bears ,3600,CHI,DST,CAR,7.6,
Rashod Bateman,4000,BAL,WR,CIN,7.6,
Jaleel McLaughlin,4300,DEN,RB,LV,7.6,
Tyler Goodson,5400,IND,RB,JAX,7.6,
Dolphins ,3300,MIA,DST,NE,7.6,
Patriots ,2900,NE,DST,MIA,7.6,
Hunter Henry,3900,NE,TE,MIA,7.5,
Roschon Johnson,4900,CHI,RB,CAR,7.4,
Emanuel Wilson,4400,GB,RB,LAR,7.4,
Zach Charbonnet,6400,SEA,RB,NYG,7.4,
Raiders ,3200,LV,DST,DEN,7.3,
Ja'Lynn Polk,3700,NE,WR,MIA,7.3,
Jaguars ,2800,JAX,DST,IND,7.1,
Isaiah Likely,4400,BAL,TE,CIN,7.0,
Mike Gesicki,3400,CIN,TE,BAL,6.9,
Dalton Schultz,4100,HOU,TE,BUF,6.9,
Alec Pierce,4900,IND,WR,JAX,6.9,
Miles Sanders,4900,CAR,RB,CHI,6.8,
Mark Andrews,4000,BAL,TE,CIN,6.8,
Panthers ,2400,CAR,DST,CHI,6.7,
Jonathan Mingo,3600,CAR,WR,CHI,6.7,
Zach Ertz,3800,WAS,TE,CLE,6.7,
Elijah Moore,3500,CLE,WR,WAS,6.6,
49ers ,3700,SF,DST,ARI,6.5,
Ravens ,3100,BAL,DST,CIN,6.4,
Mack Hollins,3100,BUF,WR,HOU,6.4,
Packers ,3000,GB,DST,LAR,6.4,
Commanders ,3000,WAS,DST,CLE,6.4,
Brenton Strange,3200,JAX,TE,IND,6.3,
Tank Bigsby,5900,JAX,RB,IND,6.3,
DeMario Douglas,4400,NE,WR,MIA,6.3,
Noah Fant,3600,SEA,TE,NYG,6.3,
Jalin Hyatt,3100,NYG,WR,SEA,6.3,
Raheem Mostert,6200,MIA,RB,NE,6.2,
Browns ,2700,CLE,DST,WAS,6.2,
Josh Reynolds,4100,DEN,WR,LV,6.0,
Lil'Jordan Humphrey,3200,DEN,WR,LV,5.9,
Bills ,2800,BUF,DST,HOU,5.9,
Colts ,2600,IND,DST,JAX,5.9,
Ameer Abdullah,4000,LV,RB,DEN,5.8,
Rams ,2500,LAR,DST,GB,5.7,
Olamide Zaccheaus,3600,WAS,WR,CLE,5.5,
Texans ,2600,HOU,DST,BUF,5.4,
Dare Ogunbowale,4800,HOU,RB,BUF,5.4,
Giants ,2400,NYG,DST,SEA,5.4,
Erick All Jr.,2700,CIN,TE,BAL,5.2,
Luke McCaffrey,3700,WAS,WR,CLE,5.2,
Eric Gray,4000,NYG,RB,SEA,5.1,
Marquez Valdes-Scantling,3000,BUF,WR,HOU,4.9,
Bengals ,2700,CIN,DST,BAL,4.7,
Cardinals ,2300,ARI,DST,SF,4.7,
Greg Dulcich,2700,DEN,TE,LV,4.6,
Nelson Agholor,3700,BAL,WR,CIN,4.3,
Kendrick Bourne,3800,NE,WR,MIA,4.3,
Theo Johnson,2600,NYG,TE,SEA,4.3,
Ray Davis,4200,BUF,RB,HOU,3.9,
D'Onta Foreman,4200,CLE,RB,WAS,3.9,
Luke Musgrave,2700,GB,TE,LAR,3.8,
Tommy Tremble,2900,CAR,TE,CHI,3.7,
DJ Turner,3400,LV,WR,DEN,3.7,
Ty Johnson,4300,BUF,RB,HOU,3.7,
Kylen Granson,2600,IND,TE,JAX,3.7,
Jonnu Smith,3200,MIA,TE,NE,3.7,
Dyami Brown,3500,WAS,WR,CLE,3.7,
Adonai Mitchell,3800,IND,WR,JAX,3.6,
Odell Beckham Jr.,4300,MIA,WR,NE,3.6,
Malik Heath,3200,GB,WR,LAR,3.5,
Ronnie Rivers,4000,LAR,RB,GB,3.4,
J.J. Taylor,4000,HOU,RB,BUF,3.3,
Dawson Knox,3000,BUF,TE,HOU,3.2,
Trey Benson,4700,ARI,RB,SF,3.1,
Kyle Juszczyk,4000,SF,RB,ARI,3.0,
Emari Demercado,4000,ARI,RB,SF,2.8,
Austin Hooper,2900,NE,TE,MIA,2.7,
Troy Franklin,3000,DEN,WR,LV,2.6,
Marvin Mims Jr.,3100,DEN,WR,LV,2.5,
Ja'Tavion Sanders,2500,CAR,TE,CHI,2.4,
Cade Stover,2700,HOU,TE,BUF,2.4,
Parker Washington,3200,JAX,WR,IND,2.4,
Tyler Johnson,4300,LAR,WR,GB,2.4,
Jake Bobo,3000,SEA,WR,NYG,2.4,
Elijah Higgins,3300,ARI,TE,SF,2.4,
Khalil Herbert,4500,CHI,RB,CAR,2.3,
Harrison Bryant,2500,LV,TE,DEN,2.3,
Luke Farrell,2800,JAX,TE,IND,2.3,
Mo Alie-Cox,2500,IND,TE,JAX,2.2,
Ashton Dulin,3000,IND,WR,JAX,2.2,
AJ Barner,2500,SEA,TE,NYG,2.1,
Pierre Strong Jr.,4000,CLE,RB,WAS,2.1,
Braxton Berrios,3800,MIA,WR,NE,2.0,
Cedric Tillman,3000,CLE,WR,WAS,2.0,
Jordan Akins,3100,CLE,TE,WAS,1.9,
Adam Trautman,2600,DEN,TE,LV,1.7,
Pharaoh Brown,3000,SEA,TE,NYG,1.7,
Gerald Everett,2800,CHI,TE,CAR,1.6,
Xavier Hutchinson,3000,HOU,WR,BUF,1.6,
Bryce Ford-Wheaton,3000,NYG,WR,SEA,1.6,
Daniel Bellinger,2500,NYG,TE,SEA,1.6,
Drew Sample,2600,CIN,TE,BAL,1.5,
Alec Ingold,4000,MIA,RB,NE,1.5,
Ihmir Smith-Marsette,3000,NYG,WR,SEA,1.5,
Isaac Guerendo,4100,SF,RB,ARI,1.5,
Jeremy McNichols,4600,WAS,RB,CLE,1.5,
Tyquan Thornton,3000,NE,WR,MIA,1.4,
Kayshon Boutte,3000,NE,WR,MIA,1.4,
Durham Smythe,2800,MIA,TE,NE,1.3,
Jaylen Wright,4700,MIA,RB,NE,1.3,
Chris Conley,3000,SF,WR,ARI,1.3,
D'Ernest Johnson,4800,JAX,RB,IND,1.2,
Blake Whiteheart,2800,CLE,TE,WAS,1.2,
DeAndre Carter,3100,CHI,WR,CAR,1.1,
Robert Woods,3100,HOU,WR,BUF,1.1,
Drew Ogletree,2500,IND,TE,JAX,1.1,
Laviska Shenault Jr.,3000,SEA,WR,NYG,1.1,
Zach Pascal,3000,ARI,WR,SF,1.1,
Charlie Jones,3000,CIN,WR,BAL,1.0,
Malik Washington,3000,MIA,WR,NE,1.0,
Ben Sinnott,2600,WAS,TE,CLE,1.0,
Quintin Morris,2500,BUF,TE,HOU,0.9,
Eric Saubert,2500,SF,TE,ARI,0.9,
David Moore,3000,CAR,WR,CHI,0.8,
Jermaine Burton,3000,CIN,WR,BAL,0.8,
Devin Duvernay,3000,JAX,WR,IND,0.8,
John Bates,2700,WAS,TE,CLE,0.8,
Blake Corum,4500,LAR,RB,GB,0.7,
Trenton Irwin,3400,CIN,WR,BAL,0.6,
Charlie Kolar,2500,BAL,TE,CIN,0.6,
Deonte Harty,3000,BAL,WR,CIN,0.6,
DeeJay Dallas,4000,ARI,RB,SF,0.6,
Raheem Blackshear,4000,CAR,RB,CHI,0.5,
Tylan Wallace,3000,BAL,WR,CIN,0.5,
Dylan Laube,4000,LV,RB,DEN,0.5,
JaMycal Hasty,4100,NE,RB,MIA,0.5,
Julian Hill,2700,MIA,TE,NE,0.5,
Jacob Cowing,3000,SF,WR,ARI,0.5,
Tip Reiman,2500,ARI,TE,SF,0.5,
Tyler Scott,3000,CHI,WR,CAR,0.4,
Blake Watson,4000,DEN,RB,LV,0.4,
Tim Jones,3000,JAX,WR,IND,0.4,
Kenny McIntosh,4400,SEA,RB,NYG,0.4,
Chris Moore,3000,ARI,WR,SF,0.4,
Patrick Taylor Jr.,4000,SF,RB,ARI,0.3,
Reggie Gilliam,4000,BUF,RB,HOU,0.2,
Cody Schrader,4000,LAR,RB,GB,0.2,
Patrick Ricard,4000,BAL,RB,CIN,0.1,
Trayveon Williams,4000,CIN,RB,BAL,0.1,
Chris Brooks,4000,GB,RB,LAR,0.1,
Jonathon Brooks,5000,CAR,RB,CHI,0.0,
Keaton Mitchell,4000,BAL,RB,CIN,0.0,
Davante Adams,7100,LV,WR,DEN,0.0,
Zamir White,5100,LV,RB,DEN,0.0,
Michael Mayer,2700,LV,TE,DEN,0.0,
Joe Mixon,6900,HOU,RB,BUF,0.0,
Dameon Pierce,5000,HOU,RB,BUF,0.0,
Khalil Shakir,5900,BUF,WR,HOU,0.0,
Evan Engram,4600,JAX,TE,IND,0.0,
Jonathan Taylor,7700,IND,RB,JAX,0.0,
Anthony Richardson,6000,IND,QB,JAX,0.0,
Tyler Higbee,3300,LAR,TE,GB,0.0,
Cooper Kupp,7900,LAR,WR,GB,0.0,
Christian Watson,4800,GB,WR,LAR,0.0,
Romeo Doubs,5400,GB,WR,LAR,0.0,
Jeff Wilson Jr.,5300,MIA,RB,NE,0.0,
K.J. Osborn,3300,NE,WR,MIA,0.0,
Skylar Thompson,4900,MIA,QB,NE,0.0,
Javon Baker,3000,NE,WR,MIA,0.0,
Devin Singletary,6300,NYG,RB,SEA,0.0,
Malik Nabers,7300,NYG,WR,SEA,0.0,
Zay Jones,4600,ARI,WR,SF,0.0,
Ricky Pearsall,3000,SF,WR,ARI,0.0,
Nick Chubb,5800,CLE,RB,WAS,0.0,
Noah Brown,3900,WAS,WR,CLE,0.0,
Nyheim Hines,4000,CLE,RB,WAS,0.0,
