Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,2520607607,irshjhny33 (7/10),0,153.20001,UTIL Connor McDavid C Aleksander Barkov C John Tavares W William Nylander W Anthony Duclair W Ilya Mikheyev D Torey Krug D Darnell Nurse G Jacob Markstrom,,Auston Matthews,C,22.47%,17.1
2,2520607605,irshjhny33 (5/10),0,152.3,UTIL Connor McDavid C Auston Matthews C John Tavares W William Nylander W Zach Hyman W Ilya Mikheyev D Darnell Nurse D Ryan Graves G Jacob Markstrom,,Andrew Copp,W,21.63%,12.9
3,2520590967,sameub,0,150.59999,C Connor McDavid C Vincent Trocheck W Nikolaj Ehlers W Anthony Mantha W Anthony Duclair D John Klingberg D Matt Dumba UTIL Darnell Nurse G Mikko Koskinen,,Carter Verhaeghe,W,20.79%,1.3
4,2520585559,LionsDen20,0,149.5,C Patrice Bergeron UTIL Evgeni Malkin C Nicklas Backstrom W David Pastrnak W Brad Marchand W Max Comtois D Erik Gustafsson D Zdeno Chara G Jacob Markstrom,,Connor McDavid,C,19.66%,29.5
5,2520591137,KrazyKman,0,147.1,C Connor McDavid C Leon Draisaitl W Kailer Yamamoto W Jaden Schwartz UTIL Chris Kreider W Alex Killorn D Torey Krug D Mikhail Sergachev G Jacob Markstrom,,Andrei Vasilevskiy,G,19.38%,11.6
6,2520616916,ineedmoneyasap,0,141.9,C Connor McDavid UTIL Auston Matthews C Evgeni Malkin W Kyle Connor W Anthony Mantha W Anthony Duclair D Tony DeAngelo D John Marino G Jacob Markstrom,,Nikolaj Ehlers,UTIL,16.01%,6
7,2520608939,EastCover,0,141.5,UTIL Connor McDavid C Sean Monahan C Elias Lindholm W Johnny Gaudreau W Dillon Dube W Brendan Lemieux D Rasmus Andersson D Ivan Provorov G Jacob Markstrom,,Leon Draisaitl,C,14.61%,11.5
8,2520593003,joeboxford,0,140.5,C Sidney Crosby C Nicklas Backstrom W Alex Ovechkin W Bryan Rust UTIL Carter Verhaeghe W Mikael Granlund D Charlie McAvoy D Pierre-Olivier Joseph G Vitek Vanecek,,Patric Hornqvist,W,14.33%,15.5
9,2520605981,Beatles60,0,140.4,C Connor McDavid C Auston Matthews W Kirill Kaprizov W Andrew Copp W Jordan Kyrou UTIL Ryan Suter D Tyson Barrie D Adam Larsson G Jordan Binnington,,Aleksander Barkov,C,14.33%,25.3
10,2520610447,RecapCreek,0,139.00002,C Vincent Trocheck C David Krejci W David Pastrnak UTIL Viktor Arvidsson W Nino Niederreiter W Craig Smith D John Klingberg D Charlie McAvoy G Thatcher Demko,,Anton Khudobin,G,13.48%,-5.6
11,2520585356,the1scottyt75,0,138,C Aleksander Barkov C Elias Pettersson W Brock Boeser W J.T. Miller UTIL Andrew Copp W Carter Verhaeghe D Charlie McAvoy D Samuel Girard G Philipp Grubauer,,Patrice Bergeron,C,12.36%,22.5
12,2520595419,steelersfan0829,0,137,C Joe Pavelski C Kevin Hayes W Artemi Panarin UTIL Bryan Rust W Andre Burakovsky W Brendan Lemieux D Roman Josi D Rasmus Andersson G Jacob Markstrom,,Tyler Toffoli,W,12.36%,1.5
13,2520607608,irshjhny33 (8/10),0,136.70001,UTIL Connor McDavid C Aleksander Barkov C Evgeni Malkin W Anthony Duclair W Carter Verhaeghe W Jason Zucker D Shea Weber D Darnell Nurse G Jacob Markstrom,,Nazem Kadri,UTIL,12.08%,1.5
14,2520581790,mfoleyy2,0,135.8,C Patrice Bergeron C Paul Stastny W David Pastrnak W Brad Marchand UTIL Nikolaj Ehlers W Jason Zucker D Mattias Ekholm D John Marino G Jacob Markstrom,,Anthony Duclair,W,10.96%,8
15,2520590636,mrfreid,0,134.00002,C Connor McDavid C Aleksander Barkov W Nikolaj Ehlers UTIL David Perron W Andrew Copp W Carter Verhaeghe D MacKenzie Weegar D Shayne Gostisbehere G Jordan Binnington,,Mitchell Marner,W,10.39%,13.6
16,2520590787,scraig14 (3/8),0,133.6,C Auston Matthews C Aleksander Barkov W Mitchell Marner UTIL Zach Hyman W Anthony Duclair W Carter Verhaeghe D Morgan Rielly D Tony DeAngelo G Jacob Markstrom,,Jacob Markstrom,G,10.11%,38.9
17,2520591998,Tarpon90 (1/2),0,132.20001,C Elias Pettersson C Nicklas Backstrom W Brock Boeser W J.T. Miller W Andrew Copp UTIL Carter Verhaeghe D Roman Josi D Charlie McAvoy G Philipp Grubauer,,Tony DeAngelo,D,10.11%,5
18,2520604616,Comoslice,0,131.30002,C Nathan MacKinnon C Leon Draisaitl W David Pastrnak W Brad Marchand W Carter Verhaeghe UTIL Colin Blackwell D John Marino D Troy Stecher G Jacob Markstrom,,Brad Marchand,W,9.83%,20.5
19,2520605423,NYKings2,0,130.90001,C Mika Zibanejad C Dylan Larkin UTIL Artemi Panarin W Brock Boeser W Kailer Yamamoto W Jordan Kyrou D Jake Muzzin D Christopher Tanev G Carter Hart,,Darnell Nurse,D,9.55%,9.9
20,2520583383,lordjupiter,0,127.100006,C Aleksander Barkov C Adam Lowry W Alex Ovechkin W Artemi Panarin UTIL David Perron W Tom Wilson D Miro Heiskanen D Zdeno Chara G Connor Hellebuyck,,Morgan Rielly,D,9.27%,4.1
21,2520609495,joe0750 (2/2),0,126.4,C Connor McDavid C Dylan Larkin UTIL Patric Hornqvist W Tyler Bertuzzi W Anthony Mantha W Bobby Ryan D Ryan Ellis D Filip Hronek G Connor Hellebuyck,,Paul Stastny,C,8.99%,0
22,2520608278,Bluechip11,0,125.799995,C Aleksander Barkov C Sebastian Aho W Andrei Svechnikov W Brock Boeser W J.T. Miller UTIL Corey Perry D Charlie McAvoy D Tony DeAngelo G Alexandar Georgiev,,John Tavares,UTIL,7.87%,11.5
23,2520595154,keenmachine48,0,124.4,C Connor McDavid C Auston Matthews W Mitchell Marner W Patric Hornqvist UTIL James Neal W Brandon Saad D Darnell Nurse D Tony DeAngelo G Philipp Grubauer,,Mark Scheifele,C,7.58%,4.3
24,2520592403,yourmanlg (1/2),0,124.100006,C Dylan Larkin C David Krejci UTIL Mikko Rantanen W Jordan Eberle W Anthony Duclair W Kasperi Kapanen D Aaron Ekblad D Cale Makar G Casey DeSmith,,Noah Dobson,D,7.30%,4.3
25,2520610695,Ethanjohn26,0,123.8,C Connor McDavid C Elias Lindholm W Kyle Connor UTIL Johnny Gaudreau W Patric Hornqvist W Jakub Voracek D Noah Hanifin D John Marino G Sergei Bobrovsky,,Ryan Nugent-Hopkins,W,7.02%,4.5
26,2520594839,Runnerdude11,0,123.30001,C Connor McDavid C Patrice Bergeron W Mikko Rantanen W Tyler Toffoli W Josh Bailey UTIL Christopher Tanev D Brett Kulak D Ryan McDonagh G Jacob Markstrom,,Artemi Panarin,W,6.74%,14.5
27,2520602343,Nezzyssilverback (1/2),0,122.700005,C Patrice Bergeron C Ryan Strome W David Pastrnak W Brad Marchand UTIL Alex Killorn W Tanner Pearson D Mikhail Sergachev D Ryan Graves G Connor Hellebuyck,,David Pastrnak,W,6.74%,15.5
28,2520583215,JFishh87,0,122.600006,C Nicklas Backstrom C Noel Acciari W Alex Ovechkin W David Pastrnak W Nikolaj Ehlers UTIL Corey Perry D John Carlson D Shayne Gostisbehere G Jacob Markstrom,,Steven Stamkos,W,6.74%,14.3
29,2520595707,keller1963pats,0,122.2,C Patrice Bergeron C Paul Stastny W Brad Marchand W Brendan Gallagher UTIL Chris Kreider W Charlie Coyle D Tyson Barrie D Adam Larsson G Jake Allen,,Brock Boeser,W,6.74%,31.8
30,2520607782,notchj4,0,122.1,C Leon Draisaitl C Brayden Schenn W Brad Marchand W Brock Boeser W J.T. Miller UTIL Corey Perry D Jacob Trouba D Jonas Brodin G Andrei Vasilevskiy,,Mika Zibanejad,C,6.74%,6
31,2520583317,Mattress0,0,121.5,C Nathan MacKinnon UTIL Connor McDavid C Jean-Gabriel Pageau W Patric Hornqvist W Craig Smith W Tyler Johnson D Victor Hedman D Tony DeAngelo G Andrei Vasilevskiy,,Kyle Connor,W,6.74%,3
32,2520595671,durtyCuz,0,121.100006,C Patrice Bergeron C Elias Pettersson W Mikko Rantanen W Brock Boeser UTIL Mikael Granlund W Tyler Motte D Quinn Hughes D Noah Dobson G Thatcher Demko,,Cale Makar,D,6.74%,15.5
33,2520627378,boneal21,0,120.80001,C Auston Matthews C Leon Draisaitl UTIL Aleksander Barkov W Andrew Copp W Carter Verhaeghe W Jordan Kyrou D Ben Chiarot D Noah Dobson G Andrei Vasilevskiy,,Joel Eriksson Ek,C,6.46%,6
34,2520607602,irshjhny33 (2/10),0,120.7,UTIL Nathan MacKinnon C Leon Draisaitl C Aleksander Barkov W Anthony Duclair W Carter Verhaeghe W Dominik Kahun D Morgan Rielly D Ryan Pulock G Jacob Markstrom,,Elias Pettersson,C,6.46%,12.3
35,2520602545,cshap327,0,120.1,C Sidney Crosby C Elias Lindholm W Blake Wheeler UTIL Jakub Voracek W Anthony Duclair W Kasperi Kapanen D Quinn Hughes D Cale Makar G Jacob Markstrom,,Sidney Crosby,C,6.18%,12.8
36,2520595024,Mobettaskins,0,119.3,C Patrice Bergeron C Derek Grant W Alex Ovechkin W Brad Marchand W Tom Wilson UTIL Jordan Greenway D John Carlson D Juuso Valimaki G Vitek Vanecek,,Connor Hellebuyck,G,6.18%,17
37,2520590110,gggpruitt (3/8),0,119.100006,C Auston Matthews C Aleksander Barkov W Artemi Panarin W Patric Hornqvist W Andrew Copp UTIL Carter Verhaeghe D Justin Faulk D Jordie Benn G Carter Hart,,John Klingberg,D,6.18%,11.9
38,2520586035,tinythd (1/2),0,118.40001,C Connor McDavid C Sidney Crosby UTIL Joel Eriksson Ek W David Perron W Andrew Copp W Carter Verhaeghe D Morgan Rielly D Samuel Girard G Sergei Bobrovsky,,Blake Wheeler,W,5.90%,0
39,2520617216,misterjenx (3/3),0,118.200005,C Joe Pavelski C Aleksander Barkov W Patric Hornqvist W Claude Giroux W Jakub Voracek UTIL Aaron Ekblad D John Klingberg D Shayne Gostisbehere G Sergei Bobrovsky,,Quinn Hughes,D,5.90%,1.5
40,2520590789,scraig14 (5/8),0,118,C Auston Matthews C Paul Stastny W Mitchell Marner UTIL Nikolaj Ehlers W Zach Hyman W Andrew Copp D Tyson Barrie D Jordie Benn G Connor Hellebuyck,,Alexis Lafreniere,W,5.62%,1.5
41,2520618352,carsonS19,0,117.90001,C Sidney Crosby UTIL Mathew Barzal C Nicklas Backstrom W Jake Guentzel W William Nylander W Chris Kreider D Christopher Tanev D Kevin Shattenkirk G Casey DeSmith,,Tuukka Rask,G,5.62%,1.3
42,2520614359,CChad669,0,117.3,C Nathan MacKinnon UTIL Connor McDavid C Yanni Gourde W Anthony Duclair W Carter Verhaeghe W Martin Necas D Victor Hedman D Mattias Ekholm G Philipp Grubauer,,Jordie Benn,D,5.62%,8
