Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Justin Jefferson,8800,MIN,WR,TB,24.5,
Lamar Jackson,8000,BAL,QB,HOU,22.9,
Jalen Hurts,7800,PHI,QB,NE,22.9,
Trevor Lawrence,6500,JAX,QB,IND,20.8,
Justin Herbert,6900,LAC,QB,MIA,20.6,
Justin Fields,7700,CHI,QB,GB,20.5,
Joe Burrow,7100,CIN,QB,CLE,19.6,
Austin Ekeler,8400,LAC,RB,MIA,19.5,
Ja'Marr Chase,8100,CIN,WR,CLE,19.4,
Kirk Cousins,6300,MIN,QB,TB,19.1,
Deshaun Watson,6000,CLE,QB,CIN,19.0,
Tyreek Hill,8200,MIA,WR,LAC,19.0,
Christian McCaffrey,8700,SF,RB,PIT,18.9,
Geno Smith,6100,SEA,QB,LAR,18.8,
Tua Tagovailoa,6700,MIA,QB,LAC,18.4,
Anthony Richardson,5600,IND,QB,JAX,17.9,
Derrick Henry,7800,TEN,RB,NO,17.8,
Russell Wilson,5900,DEN,QB,LV,17.7,
Nick Chubb,8200,CLE,RB,CIN,17.4,
Josh Jacobs,7700,LV,RB,DEN,17.0,
Bijan Robinson,8000,ATL,RB,CAR,16.8,
A.J. Brown,7600,PHI,WR,NE,16.7,
Sam Howell,4900,WAS,QB,ARI,16.7,
Keenan Allen,7300,LAC,WR,MIA,16.5,
Derek Carr,5300,NO,QB,TEN,16.5,
Baker Mayfield,4900,TB,QB,MIN,16.2,
Davante Adams,7900,LV,WR,DEN,16.1,
Brock Purdy,5400,SF,QB,PIT,15.8,
Jordan Love,5000,GB,QB,CHI,15.5,
DK Metcalf,7000,SEA,WR,LAR,15.4,
Matthew Stafford,5700,LAR,QB,SEA,15.3,
Jimmy Garoppolo,5300,LV,QB,DEN,15.3,
Kenny Pickett,5200,PIT,QB,SF,15.3,
Calvin Ridley,6500,JAX,WR,IND,15.3,
Chris Olave,6500,NO,WR,TEN,15.2,
Rhamondre Stevenson,7000,NE,RB,PHI,15.1,
Joe Mixon,6800,CIN,RB,CLE,15.0,
Aaron Jones,6300,GB,RB,CHI,14.8,
Jaylen Waddle,7100,MIA,WR,LAC,14.7,
DJ Moore,6100,CHI,WR,GB,14.6,
Chris Godwin,5900,TB,WR,MIN,14.6,
Tyler Lockett,6700,SEA,WR,LAR,14.5,
Desmond Ridder,4900,ATL,QB,CAR,14.5,
Travis Etienne Jr.,6900,JAX,RB,IND,14.3,
Tee Higgins,6800,CIN,WR,CLE,14.3,
Alexander Mattison,6500,MIN,RB,TB,14.2,
Ryan Tannehill,5200,TEN,QB,NO,14.2,
Bryce Young,5500,CAR,QB,ATL,14.2,
DeAndre Hopkins,6900,TEN,WR,NO,14.1,
DeVonta Smith,7200,PHI,WR,NE,14.0,
C.J. Stroud,5400,HOU,QB,BAL,14.0,
Mac Jones,5100,NE,QB,PHI,13.9,
Jamaal Williams,5100,NO,RB,TEN,13.8,
Cam Akers,6200,LAR,RB,SEA,13.7,
J.K. Dobbins,6600,BAL,RB,HOU,13.7,
T.J. Hockenson,5900,MIN,TE,TB,13.5,
Raheem Mostert,5400,MIA,RB,LAC,13.4,
Amari Cooper,5800,CLE,WR,CIN,13.4,
Kenneth Walker III,6000,SEA,RB,LAR,13.3,
Mike Evans,6300,TB,WR,MIN,13.2,
Christian Kirk,5600,JAX,WR,IND,13.2,
James Conner,6400,ARI,RB,WAS,13.2,
Drake London,5400,ATL,WR,CAR,13.0,
Courtland Sutton,5200,DEN,WR,LV,13.0,
Deebo Samuel,5500,SF,WR,PIT,13.0,
Terry McLaurin,6400,WAS,WR,ARI,12.8,
Diontae Johnson,5300,PIT,WR,SF,12.8,
Mike Williams,5700,LAC,WR,MIA,12.8,
Michael Pittman Jr.,6200,IND,WR,JAX,12.6,
Dameon Pierce,5800,HOU,RB,BAL,12.6,
Rachaad White,5500,TB,RB,MIN,12.5,
Miles Sanders,5600,CAR,RB,ATL,12.3,
JuJu Smith-Schuster,4800,NE,WR,PHI,12.2,
Jahan Dotson,5000,WAS,WR,ARI,12.0,
Joshua Dobbs,4600,ARI,QB,WAS,11.9,
Najee Harris,6100,PIT,RB,SF,11.8,
Brandon Aiyuk,4900,SF,WR,PIT,11.8,
Brian Robinson Jr.,5100,WAS,RB,ARI,11.8,
D'Andre Swift,5400,PHI,RB,NE,11.3,
Khalil Herbert,5300,CHI,RB,GB,11.2,
Marquise Brown,5200,ARI,WR,WAS,11.2,
Antonio Gibson,5200,WAS,RB,ARI,11.2,
Jordan Addison,5100,MIN,WR,TB,11.2,
George Pickens,5000,PIT,WR,SF,11.1,
Michael Thomas,5100,NO,WR,TEN,11.0,
Van Jefferson,4700,LAR,WR,SEA,10.9,
Tyler Higbee,4800,LAR,TE,SEA,10.9,
George Kittle,5700,SF,TE,PIT,10.8,
Samaje Perine,5100,DEN,RB,LV,10.8,
Javonte Williams,5700,DEN,RB,LV,10.8,
Dallas Goedert,5000,PHI,TE,NE,10.7,
Evan Engram,4700,JAX,TE,IND,10.6,
Zay Jones,4500,JAX,WR,IND,10.4,
Nico Collins,4700,HOU,WR,BAL,10.3,
Kyle Pitts,4500,ATL,TE,CAR,10.1,
Deon Jackson,4100,IND,RB,JAX,10.0,
David Njoku,4200,CLE,TE,CIN,9.9,
Jaxon Smith-Njigba,4900,SEA,WR,LAR,9.7,
Pat Freiermuth,4100,PIT,TE,SF,9.5,
Treylon Burks,5000,TEN,WR,NO,9.4,
Rashod Bateman,5300,BAL,WR,HOU,9.4,
Jakobi Meyers,4800,LV,WR,DEN,9.4,
Marvin Mims Jr.,3000,DEN,WR,LV,9.3,
Rondale Moore,4200,ARI,WR,WAS,9.3,
Jayden Reed,3000,GB,WR,CHI,9.1,
AJ Dillon,5200,GB,RB,CHI,9.0,
Elijah Moore,3800,CLE,WR,CIN,9.0,
Odell Beckham Jr.,5000,BAL,WR,HOU,9.0,
Tyler Boyd,4100,CIN,WR,CLE,9.0,
Adam Thielen,4600,CAR,WR,ATL,8.9,
Dalton Schultz,4600,HOU,TE,BAL,8.9,
Kendrick Bourne,3300,NE,WR,PHI,8.7,
Rashid Shaheed,3700,NO,WR,TEN,8.7,
Romeo Doubs,4400,GB,WR,CHI,8.6,
Darnell Mooney,4500,CHI,WR,GB,8.6,
Zay Flowers,4000,BAL,WR,HOU,8.5,
Donovan Peoples-Jones,4300,CLE,WR,CIN,8.5,
Ravens ,4000,BAL,DST,HOU,8.5,
Chig Okonkwo,3800,TEN,TE,NO,8.5,
Greg Dulcich,4000,DEN,TE,LV,8.5,
Jonathan Mingo,3200,CAR,WR,ATL,8.4,
Commanders ,2800,WAS,DST,ARI,8.4,
Tutu Atwell,3000,LAR,WR,SEA,8.3,
Curtis Samuel,4200,WAS,WR,ARI,8.3,
Gerald Everett,4300,LAC,TE,MIA,8.2,
Tyler Allgeier,5400,ATL,RB,CAR,8.2,
Isaiah Likely,3000,BAL,TE,HOU,8.2,
Kenneth Gainwell,4200,PHI,RB,NE,8.1,
K.J. Osborn,4300,MIN,WR,TB,8.0,
Hayden Hurst,3000,CAR,TE,ATL,7.9,
Jaguars ,3500,JAX,DST,IND,7.9,
Hunter Renfrow,4600,LV,WR,DEN,7.8,
Quentin Johnston,4400,LAC,WR,MIA,7.7,
Robert Woods,5000,HOU,WR,BAL,7.7,
Gus Edwards,4500,BAL,RB,HOU,7.7,
49ers ,3800,SF,DST,PIT,7.6,
Vikings ,3900,MIN,DST,TB,7.6,
Joshua Palmer,4000,LAC,WR,MIA,7.5,
Irv Smith Jr.,3600,CIN,TE,CLE,7.5,
Alec Pierce,3800,IND,WR,JAX,7.5,
Luke Musgrave,2900,GB,TE,CHI,7.3,
Juwan Johnson,3900,NO,TE,TEN,7.3,
Eagles ,3700,PHI,DST,NE,7.3,
Cole Kmet,4400,CHI,TE,GB,7.3,
Taysom Hill,3700,NO,TE,TEN,7.3,
Evan Hull,4000,IND,RB,JAX,6.9,
Hunter Henry,3500,NE,TE,PHI,6.9,
Cade Otton,3300,TB,TE,MIN,6.9,
Jaylen Warren,4600,PIT,RB,SF,6.8,
Zach Charbonnet,4800,SEA,RB,LAR,6.8,
Seahawks ,3300,SEA,DST,LAR,6.7,
Packers ,2800,GB,DST,CHI,6.7,
Puka Nacua,3000,LAR,WR,SEA,6.7,
Ezekiel Elliott,5200,NE,RB,PHI,6.7,
Bengals ,2900,CIN,DST,CLE,6.6,
Saints ,3400,NO,DST,TEN,6.6,
Chuba Hubbard,5000,CAR,RB,ATL,6.6,
Broncos ,3600,DEN,DST,LV,6.6,
Noah Fant,3100,SEA,TE,LAR,6.6,
Jerome Ford,4200,CLE,RB,CIN,6.5,
Terrace Marshall Jr.,3400,CAR,WR,ATL,6.5,
Kylen Granson,2900,IND,TE,JAX,6.4,
D'Onta Foreman,5500,CHI,RB,GB,6.4,
Falcons ,3200,ATL,DST,CAR,6.3,
Logan Thomas,3200,WAS,TE,ARI,6.3,
Elijah Mitchell,5000,SF,RB,PIT,6.2,
Devin Singletary,4700,HOU,RB,BAL,6.2,
Bears ,2900,CHI,DST,GB,6.1,
Allen Robinson II,3700,PIT,WR,SF,6.1,
Mike Gesicki,3200,NE,TE,PHI,6.1,
Tank Dell,3000,HOU,WR,BAL,5.9,
