Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Tyreek Hill,9600,MIA,WR,WAS,25.4,
Christian McCaffrey,9000,SF,RB,PHI,23.1,
Tua Tagovailoa,7900,MIA,QB,WAS,22.6,
C.J. Stroud,8100,HOU,QB,DEN,22.4,
Jalen Hurts,8200,PHI,QB,SF,21.9,
Brock Purdy,6100,SF,QB,PHI,21.7,
Keenan Allen,9000,LAC,WR,NE,21.5,
Amon-Ra St. Brown,8500,DET,WR,NO,20.7,
A.J. Brown,8800,PHI,WR,SF,19.9,
Sam Howell,6200,WAS,QB,MIA,19.3,
Justin Herbert,8000,LAC,QB,NE,19.2,
Jared Goff,6500,DET,QB,NO,18.5,
Russell Wilson,5700,DEN,QB,HOU,18.0,
Kyren Williams,7200,LAR,RB,CLE,17.6,
Austin Ekeler,8300,LAC,RB,NE,17.3,
Kyler Murray,7000,ARI,QB,PIT,17.3,
Mike Evans,7700,TB,WR,CAR,17.2,
Alvin Kamara,8200,NO,RB,DET,17.0,
Michael Pittman Jr.,7100,IND,WR,TEN,16.5,
Rachaad White,6300,TB,RB,CAR,16.3,
Cooper Kupp,7800,LAR,WR,CLE,16.3,
Derrick Henry,6800,TEN,RB,IND,16.0,
Tank Dell,7400,HOU,WR,DEN,16.0,
Derek Carr,5600,NO,QB,DET,15.9,
Brandon Aiyuk,7200,SF,WR,PHI,15.8,
Zack Moss,4600,IND,RB,TEN,15.8,
Bijan Robinson,6700,ATL,RB,NYJ,15.7,
Chris Olave,6900,NO,WR,DET,15.6,
Puka Nacua,7000,LAR,WR,CLE,15.6,
Jahmyr Gibbs,6700,DET,RB,NO,15.6,
Jaylen Waddle,7600,MIA,WR,WAS,15.2,
Gardner Minshew II,5300,IND,QB,TEN,15.0,
Baker Mayfield,5500,TB,QB,CAR,14.9,
Rhamondre Stevenson,6000,NE,RB,LAC,14.9,
Nico Collins,6800,HOU,WR,DEN,14.9,
Matthew Stafford,5900,LAR,QB,CLE,14.8,
Raheem Mostert,7300,MIA,RB,WAS,14.8,
Jaylen Warren,5400,PIT,RB,ARI,14.4,
DeVonta Smith,7300,PHI,WR,SF,14.3,
Kenny Pickett,5100,PIT,QB,ARI,13.9,
Deebo Samuel,6200,SF,WR,PHI,13.8,
Breece Hall,6400,NYJ,RB,ATL,13.8,
Bryce Young,4900,CAR,QB,TB,13.6,
Will Levis,5200,TEN,QB,IND,13.6,
Courtland Sutton,5400,DEN,WR,HOU,13.5,
David Montgomery,6500,DET,RB,NO,13.5,
Adam Thielen,6600,CAR,WR,TB,13.5,
Garrett Wilson,6000,NYJ,WR,ATL,13.4,
DeAndre Hopkins,6100,TEN,WR,IND,13.3,
Joe Flacco,4600,CLE,QB,LAR,13.3,
Najee Harris,5200,PIT,RB,ARI,13.0,
George Kittle,6200,SF,TE,PHI,12.9,
Devin Singletary,5900,HOU,RB,DEN,12.9,
D'Andre Swift,6600,PHI,RB,SF,12.9,
Javonte Williams,5700,DEN,RB,HOU,12.8,
Terry McLaurin,5500,WAS,WR,MIA,12.7,
De'Von Achane,6900,MIA,RB,WAS,12.5,
Chris Godwin,6300,TB,WR,CAR,12.5,
Sam LaPorta,5600,DET,TE,NO,12.5,
James Conner,5800,ARI,RB,PIT,12.2,
Bailey Zappe,4800,NE,QB,LAC,12.1,
Amari Cooper,5700,CLE,WR,LAR,12.1,
Jerome Ford,5500,CLE,RB,LAR,12.1,
Drake London,4900,ATL,WR,NYJ,12.0,
Diontae Johnson,5000,PIT,WR,ARI,11.9,
Desmond Ridder,5000,ATL,QB,NYJ,11.7,
Brian Robinson Jr.,6100,WAS,RB,MIA,11.6,
Marquise Brown,5200,ARI,WR,PIT,11.5,
Josh Downs,5100,IND,WR,TEN,11.5,
George Pickens,4800,PIT,WR,ARI,11.3,
Trey McBride,4900,ARI,TE,PIT,11.0,
Jerry Jeudy,4700,DEN,WR,HOU,10.7,
David Njoku,4100,CLE,TE,LAR,10.5,
Tim Boyle,4800,NYJ,QB,ATL,10.2,
Pat Freiermuth,4300,PIT,TE,ARI,9.8,
Curtis Samuel,4100,WAS,WR,MIA,9.6,
Jahan Dotson,4600,WAS,WR,MIA,9.5,
Chuba Hubbard,5300,CAR,RB,TB,9.5,
Taysom Hill,5200,NO,TE,DET,9.3,
Dolphins ,3900,MIA,DST,WAS,8.5,
Greg Dortch,3700,ARI,WR,PIT,8.5,
Steelers ,3800,PIT,DST,ARI,8.5,
DeVante Parker,3300,NE,WR,LAC,8.5,
Logan Thomas,3600,WAS,TE,MIA,8.5,
Chargers ,4000,LAC,DST,NE,8.4,
A.T. Perry,3300,NO,WR,DET,8.2,
