QB,RB,RB,WR,WR,WR,TE,FLEX,DST
Josh Allen,Cam Akers,Chris Carson,Michael Thomas,Stefon Diggs,John Brown,Eric Ebron,JuJu Smith-Schuster,Tampa Bay Buccaneers
Josh Allen,Cam Akers,Antonio Gibson,Michael Thomas,Stefon Diggs,John Brown,Logan Thomas,JuJu Smith-Schuster,Washington Football Team
Josh Allen,Cam Akers,Chris Carson,Michael Thomas,Stefon Diggs,John Brown,Logan Thomas,Chase Claypool,Washington Football Team
Josh Allen,Cam Akers,Chris Carson,Michael Thomas,Stefon Diggs,John Brown,Dawson Knox,Diontae Johnson,Tampa Bay Buccaneers
Josh Allen,Cam Akers,Chris Carson,Michael Thomas,Stefon Diggs,John Brown,Eric Ebron,Diontae Johnson,Washington Football Team
Josh Allen,Cam Akers,James Conner,Michael Thomas,Stefon Diggs,John Brown,Logan Thomas,Diontae Johnson,Washington Football Team
Josh Allen,Chris Carson,Antonio Gibson,Michael Thomas,Stefon Diggs,John Brown,Eric Ebron,JuJu Smith-Schuster,Seattle Seahawks
Josh Allen,Cam Akers,Chris Carson,Michael Thomas,Stefon Diggs,John Brown,Tyler Higbee,Jarvis Landry,Tampa Bay Buccaneers
Josh Allen,Cam Akers,James Conner,Michael Thomas,Stefon Diggs,John Brown,Eric Ebron,Diontae Johnson,Tampa Bay Buccaneers
Josh Allen,Cam Akers,Chris Carson,Michael Thomas,Stefon Diggs,John Brown,Austin Hooper,Chase Claypool,Tampa Bay Buccaneers
Josh Allen,Cam Akers,Antonio Gibson,Michael Thomas,Stefon Diggs,John Brown,Eric Ebron,Diontae Johnson,Los Angeles Rams
Josh Allen,Cam Akers,Ronald Jones,Michael Thomas,Stefon Diggs,John Brown,Tyler Higbee,Diontae Johnson,Tampa Bay Buccaneers
Josh Allen,Cam Akers,Chris Carson,Michael Thomas,Stefon Diggs,John Brown,Austin Hooper,Robert Woods,Washington Football Team
Josh Allen,Cam Akers,Alvin Kamara,Michael Thomas,Stefon Diggs,John Brown,Eric Ebron,Austin Hooper,Washington Football Team
Josh Allen,Cam Akers,Antonio Gibson,Michael Thomas,Stefon Diggs,John Brown,Eric Ebron,D.K. Metcalf,Washington Football Team
Josh Allen,Cam Akers,James Conner,Michael Thomas,Stefon Diggs,John Brown,Austin Hooper,Robert Woods,Tampa Bay Buccaneers
Josh Allen,Cam Akers,Chris Carson,Michael Thomas,Stefon Diggs,John Brown,Gerald Everett,Robert Woods,Tampa Bay Buccaneers
Josh Allen,Cam Akers,Alvin Kamara,Michael Thomas,Stefon Diggs,John Brown,Eric Ebron,Gerald Everett,Tampa Bay Buccaneers
Josh Allen,Cam Akers,Antonio Gibson,Michael Thomas,Stefon Diggs,John Brown,Austin Hooper,Diontae Johnson,Washington Football Team
Josh Allen,Chris Carson,James Conner,Michael Thomas,Stefon Diggs,John Brown,Logan Thomas,Chase Claypool,Seattle Seahawks
