QB,RB,RB,WR,WR,WR,TE,FLEX,DST
Josh Allen,Cam Akers,Chris Carson,Michael Thomas,Stefon Diggs,John Brown,Eric Ebron,JuJu Smith-Schuster,Tampa Bay Buccaneers
Josh Allen,Cam Akers,Antonio Gibson,Michael Thomas,Stefon Diggs,John Brown,Logan Thomas,JuJu Smith-Schuster,Washington Football Team
Josh Allen,Cam Akers,Chris Carson,Michael Thomas,Stefon Diggs,John Brown,Austin Hooper,Diontae Johnson,Washington Football Team
Josh Allen,Chris Carson,Antonio Gibson,Michael Thomas,Stefon Diggs,John Brown,Austin Hooper,JuJu Smith-Schuster,Seattle Seahawks
Josh Allen,Cam Akers,Antonio Gibson,Michael Thomas,Stefon Diggs,John Brown,Eric Ebron,Diontae Johnson,Los Angeles Rams
Josh Allen,Cam Akers,Ronald Jones,Michael Thomas,Stefon Diggs,John Brown,Tyler Higbee,Diontae Johnson,Tampa Bay Buccaneers
Josh Allen,Cam Akers,James Conner,Michael Thomas,Stefon Diggs,John Brown,Austin Hooper,Robert Woods,Tampa Bay Buccaneers
Josh Allen,Chris Carson,James Conner,Michael Thomas,Stefon Diggs,John Brown,Logan Thomas,Chase Claypool,Seattle Seahawks
Josh Allen,Cam Akers,Alvin Kamara,Michael Thomas,Stefon Diggs,John Brown,Eric Ebron,Cam Sims,Washington Football Team
Josh Allen,Cam Akers,Antonio Gibson,Michael Thomas,Stefon Diggs,John Brown,Austin Hooper,Terry McLaurin,Cleveland Browns
Josh Allen,Cam Akers,Chris Carson,Michael Thomas,Stefon Diggs,John Brown,Tyler Higbee,D.K. Metcalf,Cleveland Browns
Josh Allen,Cam Akers,James Conner,Michael Thomas,Stefon Diggs,John Brown,Logan Thomas,Jarvis Landry,Los Angeles Rams
Josh Allen,Cam Akers,James Conner,Michael Thomas,Stefon Diggs,JuJu Smith-Schuster,Dawson Knox,Diontae Johnson,Tampa Bay Buccaneers
Josh Allen,Chris Carson,Ronald Jones,Michael Thomas,Stefon Diggs,John Brown,Eric Ebron,Jarvis Landry,Seattle Seahawks
Josh Allen,Cam Akers,Chris Carson,Michael Thomas,Stefon Diggs,JuJu Smith-Schuster,Dawson Knox,Robert Woods,Washington Football Team
Josh Allen,Cam Akers,Alvin Kamara,Michael Thomas,Stefon Diggs,John Brown,Logan Thomas,Jacob Hollister,Cleveland Browns
Josh Allen,Antonio Gibson,James Conner,Michael Thomas,Stefon Diggs,John Brown,Eric Ebron,Terry McLaurin,Seattle Seahawks
Josh Allen,Cam Akers,Antonio Gibson,Michael Thomas,Stefon Diggs,Diontae Johnson,Dawson Knox,Jarvis Landry,Washington Football Team
Josh Allen,Cam Akers,Antonio Gibson,Michael Thomas,Stefon Diggs,Robert Woods,Eric Ebron,Cole Beasley,Washington Football Team
Josh Allen,Cam Akers,Alvin Kamara,Stefon Diggs,John Brown,JuJu Smith-Schuster,Tyler Higbee,Chase Claypool,Washington Football Team
