Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
DeMarcus Cousins,4400.00,HOU,C,DET,39.58,86.70
Goran Dragic,6000.00,MIA,PG,TOR,35.3,26.20
Norman Powell,4300.00,TOR,SG/SF,MIA,25.05,19.40
Kendrick Nunn,5400.00,MIA,PG/SG,TOR,31.45,27.50
Marvin Bagley III,5500.00,SAC,PF/C,NYK,30.77,19.80
James Harden,10800.00,BKN,PG/SG,CLE,60.26,28.30
Nikola Vucevic,8900.00,ORL,C,IND,49.46,16.80
Bam Adebayo,8600.00,MIA,C,TOR,47.2,10.50
Kyrie Irving,9000.00,BKN,PG,CLE,48.28,16.80
Domantas Sabonis,9900.00,IND,PF/C,ORL,52.94,14.70
Pascal Siakam,7700.00,TOR,PF/C,MIA,41.23,18.80
Terence Davis,3400.00,TOR,PG/SG,MIA,18.13,16.10
Fred VanVleet,7800.00,TOR,PG/SG,MIA,41.47,17.80
Richaun Holmes,6300.00,SAC,C,NYK,33.54,6.30
Lauri Markkanen,6600.00,CHI,PF,CHA,34.9,10.50
Luka Doncic,10900.00,DAL,PG,SAS,57.55,15.70
Victor Oladipo,8000.00,HOU,PG/SG,DET,42.03,8.40
Devonte' Graham,6200.00,CHA,PG,CHI,32.15,7.30
Jerami Grant,8100.00,DET,SF/PF,HOU,42.03,10.50
Mason Plumlee,5300.00,DET,C,HOU,27.32,6.60
Gabe Vincent,3300.00,MIA,PG/SG,TOR,16.96,10.40
Clint Capela,8300.00,ATL,C,MIN,42.55,5.20
Aaron Gordon,7600.00,ORL,PG/SF,IND,38.65,11.50
Eric Gordon,5700.00,HOU,SG/SF,DET,29,12.10
Gordon Hayward,7700.00,CHA,SF/PF,CHI,39.08,11.50
Tim Hardaway Jr.,5500.00,DAL,SG/SF,SAS,27.82,12.10
Nikola Jokic,11000.00,DEN,C,PHO,55.63,3.10
Malcolm Brogdon,8200.00,IND,PG,ORL,41.32,6.30
Khem Birch,3800.00,ORL,C,IND,19.11,5.80
Kristaps Porzingis,8100.00,DAL,PF/C,SAS,40.72,7.30
George Hill,4200.00,OKC,PG/SG,LAC,21.09,9.10
Chris Boucher,7300.00,TOR,C,MIA,36.42,4.20
Derrick Rose,5500.00,DET,PG,HOU,27.44,6.60
Terry Rozier,6700.00,CHA,PG/SG,CHI,33.43,8.40
Chris Paul,7200.00,PHO,PG,DEN,35.88,8.40
PJ Washington,6800.00,CHA,PF/C,CHI,33.85,6.30
DeAndre Jordan,5200.00,BKN,C,CLE,25.82,3.30
Julius Randle,9100.00,NYK,PF/C,SAC,45.19,6.30
Dejounte Murray,7400.00,SAS,PG,DAL,36.74,7.30
Kelly Olynyk,5500.00,MIA,PF/C,TOR,27.12,7.70
James Johnson,4500.00,DAL,PF,SAS,22.12,6.80
Elfrid Payton,5800.00,NYK,PG,SAC,28.53,5.50
Harrison Barnes,5800.00,SAC,SF/PF,NYK,28.53,9.90
Daniel Gafford,3100.00,CHI,C,CHA,15.25,0.10
DeMar DeRozan,7900.00,SAS,SF/PF,DAL,38.78,7.30
Tobias Harris,7100.00,PHI,SF/PF,BOS,34.74,6.30
Jalen Brunson,4700.00,DAL,PG/SG,SAS,22.98,8.00
LaMarcus Aldridge,5500.00,SAS,PF/C,DAL,26.83,7.70
Kemba Walker,6500.00,BOS,PG,PHI,31.64,5.20
Cody Zeller,3500.00,CHA,C,CHI,17.05,0.10
Jarred Vanderbilt,5000.00,MIN,PF/C,ATL,24.34,8.80
