Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Kyle Kuzma,4300.00,LAL,SF/PF,DET,27.09,19.10
Jevon Carter,3200.00,PHO,PG/SG,GSW,18.32,11.70
Mason Plumlee,4800.00,DET,C,LAL,26.52,21.20
Harry Giles III,3500.00,POR,C,HOU,18.89,9.50
Kendrick Nunn,5900.00,MIA,PG/SG,LAC,31.26,21.20
Bam Adebayo,9200.00,MIA,C,LAC,48.41,32.30
Deandre Ayton,7800.00,PHO,C,GSW,41.04,26.90
Chris Paul,8000.00,PHO,PG,GSW,41.56,27.80
Cam Johnson,5300.00,PHO,SF/PF,GSW,27.48,21.20
Damian Lillard,10600.00,POR,PG,HOU,54.09,35.00
Montrezl Harrell,5800.00,LAL,C,DET,29.4,18.00
Jae Crowder,5500.00,PHO,SF/PF,GSW,27.86,23.30
Markieff Morris,3000.00,LAL,PF/C,DET,15.14,20.10
Marc Gasol,3300.00,LAL,C,DET,16.65,6.40
LeBron James,10400.00,LAL,PG/SF,DET,52.55,26.90
Victor Oladipo,8100.00,HOU,PG/SG,POR,40.1,18.00
Dennis Schroder,5700.00,LAL,PG/SG,DET,28.11,12.70
Derrick Jones Jr.,4400.00,POR,SF/PF,HOU,21.49,17.00
Duncan Robinson,5500.00,MIA,SG,LAC,26.75,18.00
Mikal Bridges,6000.00,PHO,SF,GSW,29.04,14.40
Carmelo Anthony,5600.00,POR,PF,HOU,27.04,17.00
Christian Wood,8700.00,HOU,C,POR,42.01,18.90
Terance Mann,5400.00,LAC,PG/SG,MIA,25.75,15.90
Enes Kanter,7100.00,POR,C,HOU,33.78,12.60
Reggie Jackson,7000.00,LAC,PG,MIA,33.3,15.30
Stephen Curry,9700.00,GSW,PG,PHO,45.84,18.90
Precious Achiuwa,3300.00,MIA,PF,LAC,15.33,6.40
John Wall,7300.00,HOU,PG,POR,33.74,14.40
Draymond Green,5600.00,GSW,PF/C,PHO,25.8,14.80
Jae'Sean Tate,4600.00,HOU,PG/SF,POR,21.12,11.70
Marcus Morris,5000.00,LAC,SF/PF,MIA,22.85,13.80
Jerami Grant,8400.00,DET,SF/PF,LAL,37.68,12.60
Andrew Wiggins,6900.00,GSW,SG/SF,PHO,30.53,15.30
Kentavious Caldwell-Pope,4000.00,LAL,SG/SF,DET,17.58,5.30
P.J. Tucker,4200.00,HOU,PF/C,POR,18.46,11.70
Serge Ibaka,6800.00,LAC,C,MIA,29.56,8.10
Damion Lee,3200.00,GSW,SG,PHO,13.88,6.40
Frank Kaminsky,3000.00,PHO,C,GSW,13,6.40
James Wiseman,4900.00,GSW,C,PHO,21.1,6.40
Tyler Herro,7400.00,MIA,PG/SG,LAC,31.73,19.80
Nicolas Batum,6300.00,LAC,SF/PF,MIA,26.96,7.20
Blake Griffin,5900.00,DET,PF/C,LAL,25.16,9.50
Rodney Hood,4300.00,POR,SG/SF,HOU,18.22,14.80
Talen Horton-Tucker,3100.00,LAL,SF,DET,13.04,11.70
Isaiah Stewart,3200.00,DET,C,LAL,13.31,4.20
Kelly Oubre,6400.00,GSW,SF/PF,PHO,26.43,6.30
Eric Paschall,3400.00,GSW,SF/PF,PHO,14.01,7.40
KZ Okpala,3000.00,MIA,SF/PF,LAC,12.33,2.10
Wayne Ellington,5100.00,DET,SG,LAL,20.91,8.50
Abdel Nader,3600.00,PHO,SF,GSW,14.72,7.40
Derrick Rose,5400.00,DET,PG,LAL,22.06,7.40
Luke Kennard,6500.00,LAC,SG/SF,MIA,26.31,6.30
Eric Gordon,6600.00,HOU,SG/SF,POR,26.63,4.50
Anfernee Simons,4200.00,POR,PG/SG,HOU,16.6,5.30
Kelly Olynyk,5400.00,MIA,PF/C,LAC,21.24,5.30
Brad Wanamaker,3200.00,GSW,PG,PHO,12.45,3.20
Kevon Looney,3000.00,GSW,C,PHO,11.68,2.10
Lou Williams,5800.00,LAC,PG/SG,MIA,22.49,5.30
Alex Caruso,3600.00,LAL,PG/SG,DET,13.93,3.20
Delon Wright,6700.00,DET,PG/SG,LAL,25.7,2.70
Gary Trent Jr.,5000.00,POR,SG/SF,HOU,18.92,3.20
Kent Bazemore,3100.00,GSW,SF,PHO,11.52,6.40
Josh Jackson,4800.00,DET,SG/SF,LAL,17.71,3.20
Ivica Zubac,5300.00,LAC,C,MIA,18.96,1.10
Sekou Doumbouya,3100.00,DET,PF,LAL,10.75,3.20
Andre Iguodala,3900.00,MIA,SF,LAC,13.39,0.10
Wesley Matthews,3100.00,LAL,SG,DET,10.02,0.10
DeMarcus Cousins,7200.00,HOU,C,POR,22.9,4.50
E'Twaun Moore,3000.00,PHO,SG/SF,GSW,8.82,1.10
Nassir Little,3000.00,POR,SF/PF,HOU,8.71,0.10
Gabe Vincent,3100.00,MIA,PG/SG,LAC,8.94,0.10
Saddiq Bey,3500.00,DET,SF/PF,LAL,9.59,0.10
Danuel House Jr.,4100.00,HOU,SF/PF,POR,10.37,0.10
Amir Coffey,3000.00,LAC,SF,MIA,7.36,0.10
Mychal Mulder,3000.00,GSW,SG,PHO,7.14,0.10
Sterling Brown,3800.00,HOU,SF,POR,8.85,0.10
David Nwaba,5100.00,HOU,SF,POR,11,0.10
Svi Mykhailiuk,3200.00,DET,SG,LAL,4.91,0.10
Jalen Smith,3000.00,PHO,PF/C,GSW,4.46,0.10
Max Strus,3000.00,MIA,SG,LAC,3.21,0.10
Patrick Patterson,4800.00,LAC,PF/C,MIA,1.92,0.10
