Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
11,2517273756,Steebo,0,291.5,PG Damian Lillard G LeBron James UTIL Deandre Ayton F Jae Crowder C Mason Plumlee SF Kyle Kuzma PF Eric Paschall SG Gabe Vincent,,Cameron Johnson,F,22.83%,23.25
11,2517274745,Mawolfe33 (12/20),0,291.5,F LeBron James C Christian Wood PG Chris Paul PF Jae Crowder SG Gary Trent Jr. UTIL Mason Plumlee SF Kyle Kuzma G Gabe Vincent,,Dennis Schroder,SG,21.05%,20.25
11,2517276186,gford07 (2/2),0,291.5,SF LeBron James SG Victor Oladipo PG Reggie Jackson F Jae Crowder G Gary Trent Jr. C James Wiseman UTIL Mason Plumlee PF Kyle Kuzma,,Enes Kanter,C,19.44%,38.25
14,2517313134,therealfredd (3/20),0,290.25,PG Damian Lillard C Christian Wood G Chris Paul F Jae Crowder SF Gary Trent Jr. UTIL Mason Plumlee PF Kyle Kuzma SG Gabe Vincent,,Jevon Carter,G,17.73%,1.25
15,2517290108,kennykugz (18/20),0,288.25,G Victor Oladipo PG John Wall C Enes Kanter UTIL Serge Ibaka F Mikal Bridges PF Cameron Johnson SG Gary Trent Jr. SF Kyle Kuzma,,Terance Mann,SG,16.32%,20.75
16,2517317136,DrewM98,0,288,SF LeBron James SG Victor Oladipo G Tyler Herro F Nicolas Batum PG Derrick Rose C Mason Plumlee PF Kyle Kuzma UTIL Marc Gasol,,Christian Wood,C,15.52%,41.5
17,2517322028,UrbaneArcher107 (5/20),0,287.25,PG LeBron James G Chris Paul UTIL Deandre Ayton F Mikal Bridges PF Jae Crowder C Mason Plumlee SF Kyle Kuzma SG Gabe Vincent,,Derrick Jones Jr.,SF,15.38%,28.25
18,2517344893,Mdumblewski (20/20),0,285.25,PG Damian Lillard UTIL Bam Adebayo G Tyler Herro PF Cameron Johnson SG Gary Trent Jr. C Mason Plumlee SF Kyle Kuzma F Talen Horton-Tucker,,Bam Adebayo,UTIL,15.25%,45.75
19,2517322486,dellapietro0 (11/20),0,285,G Damian Lillard F Jerami Grant SG Victor Oladipo PG Reggie Jackson UTIL James Wiseman PF Kyle Kuzma SF Abdel Nader C Frank Kaminsky,,John Wall,PG,14.76%,37.75
20,2517342186,reidrages,0,284.75,F LeBron James G Victor Oladipo PG John Wall UTIL Kendrick Nunn SF Gary Trent Jr. C Mason Plumlee PF Kyle Kuzma SG Anfernee Simons,,Stephen Curry,G,14.24%,38.5
21,2517355374,Astro96 (7/9),0,284.5,PG Damian Lillard G Stephen Curry C Enes Kanter SG Lou Williams F Marcus Morris Sr. SF Derrick Jones Jr. PF Kyle Kuzma UTIL Gabe Vincent,,Montrezl Harrell,UTIL,13.91%,15.75
22,2517276334,AfroPitFatBack,0,283.5,PG Damian Lillard SF LeBron James G Terance Mann SG Wayne Ellington UTIL Gary Trent Jr. C Mason Plumlee PF Derrick Jones Jr. F Kyle Kuzma,,Reggie Jackson,G,13.82%,37
22,2517339335,Kgabes11 (10/20),0,283.5,PG Damian Lillard UTIL Chris Paul C Enes Kanter G Reggie Jackson F Jae Crowder SF Derrick Jones Jr. PF Kyle Kuzma SG Gabe Vincent,,Mikal Bridges,SF,13.53%,34.75
24,2517289608,fvme_85 (12/20),0,283.25,F LeBron James PG John Wall C Enes Kanter PF Jae Crowder G Duncan Robinson SG Wayne Ellington UTIL Mason Plumlee SF Kyle Kuzma,,Victor Oladipo,SG,13.41%,46.25
24,2517339239,NickDiNero (5/5),0,283.25,C Christian Wood PG Victor Oladipo SG Tyler Herro SF Nicolas Batum PF Carmelo Anthony G Wayne Ellington UTIL Derrick Jones Jr. F Kyle Kuzma,,Kentavious Caldwell-Pope,SG,12.34%,11.5
26,2517289606,fvme_85 (10/20),0,283,F LeBron James G Tyler Herro PG Reggie Jackson UTIL Serge Ibaka PF Jae Crowder SG Wayne Ellington SF Kyle Kuzma C Marc Gasol,,Rodney Hood,SG,11.77%,8
27,2517315783,ezmoneyyy (12/20),0,282.5,PG Damian Lillard C Enes Kanter G Reggie Jackson F Draymond Green PF Jae Crowder SG Wayne Ellington UTIL Mason Plumlee SF Kyle Kuzma,,James Wiseman,UTIL,10.85%,15.5
28,2517357195,tommyg1984 (1/4),0,282.25,PG Damian Lillard C Bam Adebayo G Reggie Jackson PF Blake Griffin F Draymond Green SF Kyle Kuzma SG Rodney Hood UTIL Frank Kaminsky,,Jerami Grant,PF,10.05%,27.75
29,2517298848,tyche2020,0,282,PG Damian Lillard G Tyler Herro C Enes Kanter PF Carmelo Anthony F Jae Crowder SG Wayne Ellington UTIL Derrick Jones Jr. SF Kyle Kuzma,,Kelly Oubre Jr.,UTIL,9.88%,12
30,2517311471,Santriabass (1/3),0,281.75,SG Tyler Herro G John Wall UTIL Enes Kanter PG Reggie Jackson C Serge Ibaka PF Carmelo Anthony F Derrick Jones Jr. SF Kyle Kuzma,,Marc Gasol,UTIL,9.56%,16.75
31,2517289605,fvme_85 (9/20),0,281.25,F LeBron James PG John Wall C Enes Kanter G Reggie Jackson PF Jae Crowder SG Wayne Ellington SF Kyle Kuzma UTIL Marc Gasol,,Gary Trent Jr.,SF,9.22%,32.75
31,2517366693,Raiderz2871 (2/20),0,281.25,G Damian Lillard F LeBron James C Enes Kanter SG Wayne Ellington UTIL Mason Plumlee SF Kyle Kuzma PG Anfernee Simons PF Precious Achiuwa,,Jae'Sean Tate,UTIL,8.14%,8.25
33,2517322030,UrbaneArcher107 (7/20),0,281,F LeBron James G Chris Paul C Enes Kanter PG Reggie Jackson PF Cameron Johnson UTIL Mason Plumlee SF Kyle Kuzma SG Gabe Vincent,,Anfernee Simons,G,7.44%,25
34,2517267252,Bjwilliams316 (3/4),0,280.75,PG Damian Lillard UTIL Deandre Ayton G Tyler Herro C Enes Kanter F Jae Crowder PF Kyle Kuzma SG Anfernee Simons SF Talen Horton-Tucker,,Tyler Herro,G,7.39%,41.5
35,2517233739,eagsixcards (19/20),0,280.5,PG Damian Lillard C Enes Kanter G Reggie Jackson SG Dennis Schroder F Jae Crowder PF Marcus Morris Sr. UTIL Mason Plumlee SF Kyle Kuzma,,Wayne Ellington,SG,7.30%,27.5
35,2517337158,F-Man (16/20),0,280.5,PG Damian Lillard SF LeBron James C Enes Kanter F Mikal Bridges SG Gary Trent Jr. UTIL Mason Plumlee G Gabe Vincent PF Markieff Morris,,Draymond Green,F,7.04%,21
37,2517289333,awesemopt2 (2/6),0,280.25,G Damian Lillard PG LeBron James SG Tyler Herro SF Jae Crowder UTIL Gary Trent Jr. PF Kyle Kuzma F Precious Achiuwa C Marc Gasol,,Precious Achiuwa,UTIL,6.99%,16.25
37,2517289341,awesemopt2 (5/6),0,280.25,G Damian Lillard PG LeBron James SG Tyler Herro SF Jae Crowder UTIL Gary Trent Jr. PF Kyle Kuzma F Precious Achiuwa C Marc Gasol,,Andrew Wiggins,F,6.76%,24.25
39,2517264278,silverback_one (8/20),0,279.75,PG Damian Lillard UTIL Bam Adebayo F Blake Griffin G Derrick Rose SG Terance Mann C Mason Plumlee SF Derrick Jones Jr. PF Kyle Kuzma,,Marcus Morris Sr.,PF,6.28%,26.25
39,2517339329,Kgabes11 (4/20),0,279.75,PG Damian Lillard UTIL Deandre Ayton C Enes Kanter G Reggie Jackson F Draymond Green SF Derrick Jones Jr. PF Kyle Kuzma SG Gabe Vincent,,Duncan Robinson,SG,5.69%,19.75
41,2517272372,dbrantley (7/20),0,279.5,PG Damian Lillard G LeBron James F Mikal Bridges PF Draymond Green SG Gary Trent Jr. UTIL Mason Plumlee SF Kyle Kuzma C Marc Gasol,,Blake Griffin,PF,5.51%,38.25
41,2517272377,dbrantley (12/20),0,279.5,G LeBron James UTIL Bam Adebayo PG Reggie Jackson F Jae Crowder SF Cameron Johnson SG Gary Trent Jr. PF Kyle Kuzma C Marc Gasol,,Luke Kennard,SG,5.41%,18.5
41,2517278720,Cloverbandit (11/20),0,279.5,PG Damian Lillard C Enes Kanter G Delon Wright F Mikal Bridges SG Terance Mann SF Gary Trent Jr. UTIL Mason Plumlee PF Kyle Kuzma,,Eric Gordon,SG,5.38%,15.5
44,2517289597,fvme_85 (1/20),0,279.25,F LeBron James PG John Wall G Reggie Jackson UTIL Serge Ibaka PF Jae Crowder SG Wayne Ellington SF Kyle Kuzma C Marc Gasol,,DeMarcus Cousins,C,4.92%,17.5
44,2517289601,fvme_85 (5/20),0,279.25,F LeBron James G Tyler Herro PG Reggie Jackson SF Nicolas Batum PF Jae Crowder SG Wayne Ellington UTIL Mason Plumlee C Marc Gasol,,P.J. Tucker,PF,4.77%,13.5
44,2517290318,jetracing22h (1/4),0,279.25,G Damian Lillard F LeBron James PG Reggie Jackson SG Gary Trent Jr. UTIL Marcus Morris Sr. SF Derrick Jones Jr. PF Kyle Kuzma C Marc Gasol,,David Nwaba,F,4.51%,8.75
44,2517309710,kelly11607 (16/20),0,279.25,G LeBron James C Enes Kanter PG Reggie Jackson SG Kendrick Nunn F Jae Crowder PF Marcus Morris Sr. UTIL Mason Plumlee SF Kyle Kuzma,,Delon Wright,SG,4.37%,29
44,2517309970,Godot42 (1/2),0,279.25,UTIL Bam Adebayo SG Tyler Herro PG John Wall F Mikal Bridges PF Carmelo Anthony G Terance Mann C Mason Plumlee SF Kyle Kuzma,,Eric Paschall,F,3.90%,15.25
44,2517325397,osp687 (12/20),0,279.25,PG Damian Lillard G Chris Paul UTIL Serge Ibaka F Jae Crowder SG Gary Trent Jr. PF Marcus Morris Sr. C Mason Plumlee SF Kyle Kuzma,,Talen Horton-Tucker,SF,3.88%,18
44,2517337782,ndesmarais15 (5/20),0,279.25,PG Damian Lillard SG Victor Oladipo G Reggie Jackson SF Mikal Bridges UTIL Draymond Green C Mason Plumlee F Kyle Kuzma PF Precious Achiuwa,,Nicolas Batum,PF,3.85%,35.5
51,2517309220,cpardell (9/20),0,278.25,PG Damian Lillard G LeBron James C Enes Kanter SG Dennis Schroder F Draymond Green SF Kyle Kuzma PF Precious Achiuwa UTIL Frank Kaminsky,,Lou Williams,SG,3.78%,33.25
51,2517316768,allstarbadboi,0,278.25,PG LeBron James SG Tyler Herro C Serge Ibaka SF Eric Gordon F Jae Crowder UTIL Mason Plumlee PF Kyle Kuzma G Anfernee Simons,,Serge Ibaka,C,3.31%,36.25
51,2517322477,dellapietro0 (2/20),0,278.25,SF LeBron James PG Chris Paul C Deandre Ayton F Jae Crowder SG Gary Trent Jr. UTIL Mason Plumlee PF Kyle Kuzma G Anfernee Simons,,Kelly Olynyk,C,3.14%,15.5
51,2517322480,dellapietro0 (5/20),0,278.25,SF LeBron James PG Chris Paul C Deandre Ayton F Jae Crowder SG Gary Trent Jr. UTIL Mason Plumlee PF Kyle Kuzma G Anfernee Simons,,Derrick Rose,G,2.87%,22.75
51,2517329573,ho0chiethief,0,278.25,PG Damian Lillard F LeBron James G John Wall UTIL Cameron Johnson C Mason Plumlee PF Kyle Kuzma SG Anfernee Simons SF Talen Horton-Tucker,,Harry Giles III,C,2.79%,10.25
56,2517233737,eagsixcards (17/20),0,278,PG Damian Lillard C Enes Kanter G Reggie Jackson F Jae Crowder SG Terance Mann PF Cameron Johnson UTIL Mason Plumlee SF Kyle Kuzma,,Damion Lee,SG,2.75%,7.5
56,2517263179,Emac (19/20),0,278,PG Damian Lillard G LeBron James UTIL Montrezl Harrell F Jae Crowder C Mason Plumlee SF Derrick Jones Jr. PF Kyle Kuzma SG Anfernee Simons,,Abdel Nader,SF,2.66%,26.25
56,2517309703,kelly11607 (9/20),0,278,PG Damian Lillard C Enes Kanter G Reggie Jackson F Jae Crowder SG Terance Mann PF Cameron Johnson UTIL Mason Plumlee SF Kyle Kuzma,,Alex Caruso,SG,2.55%,11.5
56,2517335670,porterj1223 (4/20),0,278,PG Damian Lillard C Enes Kanter G Reggie Jackson F Jae Crowder SG Terance Mann PF Cameron Johnson UTIL Mason Plumlee SF Kyle Kuzma,,Josh Jackson,SG,2.44%,8
60,2517265762,xROYALpro (2/20),0,277.75,G Damian Lillard C Christian Wood F Mikal Bridges SG Kendrick Nunn PF Jae Crowder UTIL Mason Plumlee SF Kyle Kuzma PG Anfernee Simons,,Sterling Brown,F,1.78%,17.75
60,2517306477,ruff_endz14 (1/4),0,277.75,G LeBron James PG Chris Paul UTIL Deandre Ayton SG Tyler Herro SF Mikal Bridges PF Kyle Kuzma C Frank Kaminsky F Markieff Morris,,KZ Okpala,F,1.53%,10.25
62,2517262324,bartholomew79 (5/10),0,277.25,PG Damian Lillard G Stephen Curry C Enes Kanter F Mikal Bridges UTIL Mason Plumlee SF Derrick Jones Jr. PF Kyle Kuzma SG Max Strus,,Kevon Looney,UTIL,1.50%,12.5
62,2517296131,geodantz (14/20),0,277.25,PG Damian Lillard SF LeBron James C Deandre Ayton G Kendrick Nunn UTIL Mason Plumlee PF Kyle Kuzma SG Gabe Vincent F Talen Horton-Tucker,,Ivica Zubac,C,1.44%,22.5
62,2517314666,chrish_30 (2/20),0,277.25,PG Damian Lillard UTIL Chris Paul G Tyler Herro SG Dennis Schroder F Jae Crowder PF Cameron Johnson SF Kyle Kuzma C Frank Kaminsky,,Gabe Vincent,SG,1.35%,32
65,2517267551,longbui23,0,276.75,G Damian Lillard PG John Wall UTIL Delon Wright PF Carmelo Anthony SF Jae Crowder SG Wayne Ellington C Mason Plumlee F Kyle Kuzma,,Andre Iguodala,UTIL,1.11%,0
66,2517262104,miguelra3939 (3/20),0,276.5,PG Damian Lillard C Christian Wood G Dennis Schroder F Jae Crowder PF Cameron Johnson SG Gary Trent Jr. UTIL Mason Plumlee SF Kyle Kuzma,,Kent Bazemore,UTIL,0.64%,18.25
66,2517278725,Cloverbandit (16/20),0,276.5,PG Damian Lillard C Enes Kanter G Reggie Jackson PF Carmelo Anthony SG Terance Mann SF Gary Trent Jr. UTIL Mason Plumlee F Kyle Kuzma,,Danuel House Jr.,F,0.60%,16
66,2517282396,frydaddybassmaster,0,276.5,PG Damian Lillard UTIL Enes Kanter G Reggie Jackson PF Carmelo Anthony SG Terance Mann SF Gary Trent Jr. C Mason Plumlee F Kyle Kuzma,,Frank Kaminsky,C,0.59%,44.25
66,2517314670,chrish_30 (6/20),0,276.5,PG Damian Lillard G Chris Paul UTIL Deandre Ayton SG Tyler Herro F Jae Crowder SF Kyle Kuzma C Frank Kaminsky PF Markieff Morris,,Ben McLemore,G,0.56%,0
66,2517340362,jsbth2 (13/20),0,276.5,PG Damian Lillard C Christian Wood G Dennis Schroder F Jae Crowder PF Cameron Johnson SG Gary Trent Jr. UTIL Mason Plumlee SF Kyle Kuzma,,Isaiah Stewart,C,0.49%,17.5
71,2517263169,Emac (9/20),0,276.25,G Damian Lillard F LeBron James C Enes Kanter SG Terance Mann UTIL Mason Plumlee PF Kyle Kuzma PG Anfernee Simons SF Talen Horton-Tucker,,Saddiq Bey,UTIL,0.39%,0
71,2517296120,geodantz (3/20),0,276.25,PG Damian Lillard SF LeBron James G Kendrick Nunn F Jae Crowder SG Gary Trent Jr. C Mason Plumlee PF Kyle Kuzma UTIL Marc Gasol,,Brad Wanamaker,G,0.34%,9.25
71,2517297307,bfinney09 (1/20),0,276.25,PG Damian Lillard C Christian Wood G Chris Paul F Jae Crowder SG Gary Trent Jr. UTIL Mason Plumlee PF Kyle Kuzma SF Talen Horton-Tucker,,Svi Mykhailiuk,G,0.31%,2.5
71,2517297319,bfinney09 (13/20),0,276.25,PG Damian Lillard G Chris Paul C Enes Kanter UTIL Mikal Bridges F Jae Crowder PF Cameron Johnson SF Kyle Kuzma SG Gabe Vincent,,Mason Jones,G,0.29%,0
71,2517299290,starbwoi (7/20),0,276.25,PG Damian Lillard C Christian Wood G Chris Paul F Jae Crowder SG Gary Trent Jr. UTIL Mason Plumlee PF Kyle Kuzma SF Talen Horton-Tucker,,Avery Bradley,SG,0.20%,0
71,2517313137,therealfredd (6/20),0,276.25,PG Damian Lillard G Chris Paul C Enes Kanter UTIL Mikal Bridges F Jae Crowder PF Cameron Johnson SF Kyle Kuzma SG Gabe Vincent,,Max Strus,SG,0.15%,13.5
71,2517321126,pigskinpimpss (11/20),0,276.25,PG Damian Lillard C Christian Wood G Chris Paul F Jae Crowder SG Gary Trent Jr. UTIL Mason Plumlee PF Kyle Kuzma SF Talen Horton-Tucker,,Nassir Little,F,0.15%,-0.5
71,2517340353,jsbth2 (4/20),0,276.25,PG Damian Lillard C Christian Wood G Chris Paul F Jae Crowder SG Gary Trent Jr. UTIL Mason Plumlee PF Kyle Kuzma SF Talen Horton-Tucker,,E'Twaun Moore,SG,0.15%,7.5
71,2517347398,nolanryan3423 (1/3),0,276.25,PG LeBron James G John Wall C Serge Ibaka PF Nicolas Batum SG Lou Williams SF Gary Trent Jr. F Kyle Kuzma UTIL Kentavious Caldwell-Pope,,Sekou Doumbouya,F,0.14%,2.25
80,2517269423,youngbc107,0,276,PG Damian Lillard G Tyler Herro C Enes Kanter F Blake Griffin PF Carmelo Anthony UTIL Jae Crowder SF Kyle Kuzma SG Alex Caruso,,Wesley Matthews,G,0.11%,4.75
80,2517286296,stovall33,0,276,PG Damian Lillard SF LeBron James SG Tyler Herro G Reggie Jackson F Kyle Kuzma UTIL Abdel Nader PF Precious Achiuwa C Marc Gasol,,Anthony Davis,PF,0.10%,0
82,2517322032,UrbaneArcher107 (9/20),0,275.75,PG LeBron James C Christian Wood G Chris Paul F Jae Crowder SG Gary Trent Jr. UTIL Mason Plumlee SF Kyle Kuzma PF Precious Achiuwa,,Patrick Patterson,F,0.08%,0
82,2517330267,zubdog09 (4/6),0,275.75,SG Victor Oladipo G Tyler Herro C DeMarcus Cousins PG Reggie Jackson F Carmelo Anthony SF Jae Crowder UTIL Mason Plumlee PF Kyle Kuzma,,KJ Martin Jr.,F,0.07%,0
84,2517314875,SteelersPride777 (4/4),0,275.5,PG LeBron James C Enes Kanter G Reggie Jackson F Mikal Bridges PF Carmelo Anthony UTIL Wayne Ellington SF Kyle Kuzma SG Anfernee Simons,,Langston Galloway,SG,0.04%,19.25
84,2517327313,nyny32,0,275.5,G Stephen Curry UTIL Bam Adebayo PG John Wall SF Jae Crowder SG Wayne Ellington C Mason Plumlee PF Kyle Kuzma F Precious Achiuwa,,Amir Coffey,SF,0.04%,14.75
86,2517267250,Bjwilliams316 (1/4),0,275.25,PG Damian Lillard SG Tyler Herro C Enes Kanter G Reggie Jackson UTIL Duncan Robinson F Gary Trent Jr. PF Kyle Kuzma SF Talen Horton-Tucker,,Kevin Porter Jr.,G,0.04%,0
86,2517299295,starbwoi (12/20),0,275.25,PG Damian Lillard G Chris Paul UTIL Mikal Bridges PF Carmelo Anthony F Jae Crowder SG Gary Trent Jr. C Mason Plumlee SF Kyle Kuzma,,Dario Saric,F,0.04%,0
86,2517322039,UrbaneArcher107 (16/20),0,275.25,PG LeBron James G Chris Paul C Enes Kanter PF Blake Griffin F Cameron Johnson UTIL Mason Plumlee SF Kyle Kuzma SG Anfernee Simons,,Goran Dragic,G,0.04%,0
89,2517295834,sploush (9/20),0,274.75,PG Damian Lillard G Stephen Curry C Enes Kanter F Cameron Johnson SG Gary Trent Jr. UTIL Mason Plumlee PF Kyle Kuzma SF Talen Horton-Tucker,,Jimmy Butler,SF,0.03%,0
89,2517298083,HamptonMoesquad (3/3),0,274.75,SF LeBron James C Bam Adebayo UTIL Christian Wood PG John Wall SG Anfernee Simons F Abdel Nader PF Precious Achiuwa G Gabe Vincent,,Jahlil Okafor,UTIL,0.03%,0
89,2517337556,mophiebeans22 (4/5),0,274.75,PG Damian Lillard C Christian Wood PF Draymond Green SF Jae Crowder SG Terance Mann G Gary Trent Jr. UTIL Mason Plumlee F Kyle Kuzma,,Rodney McGruder,F,0.03%,0
92,2517273765,mikerich2k,0,274.5,PG Damian Lillard C Bam Adebayo F Carmelo Anthony PF Jae Crowder G Wayne Ellington SF Gary Trent Jr. UTIL Mason Plumlee SG Anfernee Simons,,Kawhi Leonard,UTIL,0.03%,0
92,2517306228,gwudking (17/20),0,274.5,PG Stephen Curry UTIL Bam Adebayo G Chris Paul PF Jae Crowder F Cameron Johnson C Mason Plumlee SF Kyle Kuzma SG Gabe Vincent,,CJ McCollum,UTIL,0.01%,0
92,2517322487,dellapietro0 (12/20),0,274.5,G Damian Lillard PG Victor Oladipo SG Tyler Herro C Montrezl Harrell PF Kelly Olynyk F Cameron Johnson SF Kyle Kuzma UTIL Frank Kaminsky,,Alen Smailagic,C,0.01%,0
92,2517344877,Mdumblewski (4/20),0,274.5,PG Damian Lillard C Bam Adebayo G Tyler Herro F Cameron Johnson SG Gary Trent Jr. UTIL Mason Plumlee PF Derrick Jones Jr. SF Talen Horton-Tucker,,Patrick Beverley,PG,0.01%,0
92,2517348168,clemmy82,0,274.5,F LeBron James PG Stephen Curry G Dennis Schroder PF Jae Crowder SG Wayne Ellington C Mason Plumlee UTIL Derrick Jones Jr. SF Kyle Kuzma,,Devin Booker,SG,0.01%,0
92,2517374283,freakystud21 (17/20),0,274.5,PG Stephen Curry UTIL Christian Wood F Mikal Bridges G Lou Williams SF Jae Crowder SG Wayne Ellington C Mason Plumlee PF Derrick Jones Jr.,,Frank Jackson,G,0.01%,0
98,2517337783,ndesmarais15 (6/20),0,274.25,PG Damian Lillard G Victor Oladipo UTIL Serge Ibaka SF Mikal Bridges SG Kendrick Nunn C Mason Plumlee PF Kyle Kuzma F Eric Paschall,,Jordan Poole,G,0.01%,10.75
98,2517345265,mc30927 (1/2),0,274.25,UTIL Victor Oladipo PG John Wall C Enes Kanter F Blake Griffin SG Kendrick Nunn G Lou Williams PF Carmelo Anthony SF Kyle Kuzma,,Udonis Haslem,C,0.01%,0
100,2517266639,henmarsh21 (4/4),0,274,PG Damian Lillard G Tyler Herro C Serge Ibaka SG Dennis Schroder PF Carmelo Anthony UTIL Mason Plumlee SF Derrick Jones Jr. F Kyle Kuzma,,Moe Harkless,PF,0.01%,0
100,2517294139,benp34 (17/20),0,274,PG Damian Lillard C Christian Wood G Dennis Schroder F Jae Crowder SG Terance Mann SF Gary Trent Jr. UTIL Mason Plumlee PF Kyle Kuzma,,Damian Jones,C,0.01%,0
100,2517331945,cherrick07 (1/10),0,274,G Victor Oladipo UTIL Deandre Ayton PG John Wall F Blake Griffin SG Kendrick Nunn PF Carmelo Anthony C Mason Plumlee SF Kyle Kuzma,,Devontae Cacok,PF,0.01%,2
100,2517342452,lavergnebears88 (3/7),0,274,G Stephen Curry C Bam Adebayo SG Tyler Herro PG John Wall SF Gary Trent Jr. PF Kyle Kuzma F Abdel Nader UTIL Kevon Looney,,Saben Lee,PG,0.01%,0
100,2517355656,rmoreau1 (3/6),0,274,G Damian Lillard PG Victor Oladipo UTIL Kendrick Nunn F Carmelo Anthony SF Jae Crowder SG Wayne Ellington C Mason Plumlee PF Kyle Kuzma,,Juan Toscano-Anderson,F,0.01%,0
105,2517272280,bowman2543 (2/2),0,273.75,UTIL Damian Lillard C Christian Wood PG Reggie Jackson SF Jae Crowder SG Gary Trent Jr. F Derrick Jones Jr. PF Kyle Kuzma G Kentavious Caldwell-Pope,,,
105,2517329002,rdewitt32 (1/2),0,273.75,PG LeBron James UTIL Stephen Curry C Blake Griffin SG Lou Williams SF Jae Crowder F Derrick Jones Jr. PF Kyle Kuzma G Kentavious Caldwell-Pope,,,
105,2517332950,D-rocktheKing (2/4),0,273.75,PG LeBron James SG Victor Oladipo C Blake Griffin UTIL Carmelo Anthony PF Jae Crowder SF David Nwaba G Gary Trent Jr. F Kyle Kuzma,,,
108,2517261092,troymeetsworldd (16/20),0,273.5,G LeBron James UTIL Stephen Curry PF Blake Griffin PG Dennis Schroder F Marcus Morris Sr. C Mason Plumlee SF Kyle Kuzma SG Anfernee Simons,,,
109,2517263176,Emac (16/20),0,273.25,G LeBron James PG Victor Oladipo UTIL Mikal Bridges F Jae Crowder SG Duncan Robinson PF Cameron Johnson C Mason Plumlee SF Derrick Jones Jr.,,,
110,2517252198,henmarsh21 (2/4),0,273,PG Damian Lillard G Victor Oladipo C Serge Ibaka PF Carmelo Anthony F Jae Crowder UTIL Mason Plumlee SF Kyle Kuzma SG Rodney Hood,,,
110,2517328120,Crystal241 (3/4),0,273,PG Damian Lillard G Victor Oladipo C Enes Kanter F Carmelo Anthony SG Gary Trent Jr. UTIL Mason Plumlee PF Kyle Kuzma SF Rodney Hood,,,
112,2517265774,xROYALpro (14/20),0,272.75,PG Damian Lillard G LeBron James F Jae Crowder PF Cameron Johnson UTIL James Wiseman C Mason Plumlee SF Kyle Kuzma SG Anfernee Simons,,,
112,2517273356,B-Mac1991 (1/7),0,272.75,PG Damian Lillard G John Wall PF Blake Griffin UTIL Kendrick Nunn SG Dennis Schroder F Jae Crowder C Mason Plumlee SF Kyle Kuzma,,,
112,2517283816,B-Mac1991 (2/7),0,272.75,PG Damian Lillard G John Wall PF Blake Griffin UTIL Kendrick Nunn SG Dennis Schroder F Jae Crowder C Mason Plumlee SF Kyle Kuzma,,,
112,2517292403,B-Mac1991 (3/7),0,272.75,PG Damian Lillard G John Wall PF Blake Griffin UTIL Kendrick Nunn SG Dennis Schroder F Jae Crowder C Mason Plumlee SF Kyle Kuzma,,,
