QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions,,,,,,,,
,,,,,,,,,,RB,Tank Bigsby (30500687),Tank Bigsby,30500687,RB/FLEX,4200,JAX@PIT 10/29/2023 01:00PM ET,JAX,2.44
,,,,,,,,,,WR,Curtis Samuel (30500949),Curtis Samuel,30500949,WR/FLEX,4200,PHI@WAS 10/29/2023 01:00PM ET,WAS,11.71
,,,,,,,,,,RB,DeeJay Dallas (30500683),DeeJay Dallas,30500683,RB/FLEX,4200,CLE@SEA 10/29/2023 04:05PM ET,SEA,0.92
,,,,,,,,,,RB,Tony Jones Jr. (30500681),Tony Jones Jr.,30500681,RB/FLEX,4200,BAL@ARI 10/29/2023 04:25PM ET,ARI,6.28
,,,,,,,,,,DST,Ravens  (30501638),Ravens ,30501638,DST,4200,BAL@ARI 10/29/2023 04:25PM ET,BAL,9.86
,,,,,,,,,,RB,Samaje Perine (30500679),Samaje Perine,30500679,RB/FLEX,4200,KC@DEN 10/29/2023 04:25PM ET,DEN,7.04
,,,,,,,,,,RB,Clyde Edwards-Helaire (30500685),Clyde Edwards-Helaire,30500685,RB/FLEX,4200,KC@DEN 10/29/2023 04:25PM ET,KC,3.73
,,,,,,,,,,RB,Deuce Vaughn (30500689),Deuce Vaughn,30500689,RB/FLEX,4100,LAR@DAL 10/29/2023 01:00PM ET,DAL,2.18
,,,,,,,,,,WR,Elijah Moore (30500951),Elijah Moore,30500951,WR/FLEX,4100,CLE@SEA 10/29/2023 04:05PM ET,CLE,7.95
,,,,,,,,,,DST,49ers  (30501639),49ers ,30501639,DST,4100,CIN@SF 10/29/2023 04:25PM ET,SF,7.57
,,,,,,,,,,QB,Case Keenum (30500564),Case Keenum,30500564,QB,4000,HOU@CAR 10/29/2023 01:00PM ET,HOU,0
,,,,,,,,,,RB,Raheem Blackshear (30500843),Raheem Blackshear,30500843,RB/FLEX,4000,HOU@CAR 10/29/2023 01:00PM ET,CAR,1.6
,,,,,,,,,,RB,Tarik Cohen (30500845),Tarik Cohen,30500845,RB/FLEX,4000,HOU@CAR 10/29/2023 01:00PM ET,CAR,0
,,,,,,,,,,RB,Mike Boone (30500849),Mike Boone,30500849,RB/FLEX,4000,HOU@CAR 10/29/2023 01:00PM ET,HOU,1.26
,,,,,,,,,,RB,Dare Ogunbowale (30500851),Dare Ogunbowale,30500851,RB/FLEX,4000,HOU@CAR 10/29/2023 01:00PM ET,HOU,0.4
,,,,,,,,,,RB,Andrew Beck (30500853),Andrew Beck,30500853,RB/FLEX,4000,HOU@CAR 10/29/2023 01:00PM ET,HOU,1.03
,,,,,,,,,,RB,Troy Hairston (30500855),Troy Hairston,30500855,RB/FLEX,4000,HOU@CAR 10/29/2023 01:00PM ET,HOU,0
,,,,,,,,,,RB,Gerrid Doaks (30500857),Gerrid Doaks,30500857,RB/FLEX,4000,HOU@CAR 10/29/2023 01:00PM ET,HOU,0
,,,,,,,,,,WR,Robert Woods (30500955),Robert Woods,30500955,WR/FLEX,4000,HOU@CAR 10/29/2023 01:00PM ET,HOU,8.45
,,,,,,,,,,QB,Stetson Bennett (30500562),Stetson Bennett,30500562,QB,4000,LAR@DAL 10/29/2023 01:00PM ET,LAR,0
,,,,,,,,,,QB,Trey Lance (30500563),Trey Lance,30500563,QB,4000,LAR@DAL 10/29/2023 01:00PM ET,DAL,0
,,,,,,,,,,RB,Myles Gaskin (30500691),Myles Gaskin,30500691,RB/FLEX,4000,LAR@DAL 10/29/2023 01:00PM ET,LAR,0
,,,,,,,,,,RB,Kyren Williams (30500693),Kyren Williams,30500693,RB/FLEX,4000,LAR@DAL 10/29/2023 01:00PM ET,LAR,19.52
,,,,,,,,,,RB,Ronnie Rivers (30500697),Ronnie Rivers,30500697,RB/FLEX,4000,LAR@DAL 10/29/2023 01:00PM ET,LAR,1.92
,,,,,,,,,,RB,Zach Evans (30500837),Zach Evans,30500837,RB/FLEX,4000,LAR@DAL 10/29/2023 01:00PM ET,LAR,0.33
,,,,,,,,,,RB,Hunter Luepke (30500839),Hunter Luepke,30500839,RB/FLEX,4000,LAR@DAL 10/29/2023 01:00PM ET,DAL,1.58
,,,,,,,,,,RB,Malik Davis (30500841),Malik Davis,30500841,RB/FLEX,4000,LAR@DAL 10/29/2023 01:00PM ET,DAL,0
,,,,,,,,,,QB,Nick Mullens (30500559),Nick Mullens,30500559,QB,4000,MIN@GB 10/29/2023 01:00PM ET,MIN,0
,,,,,,,,,,QB,Sean Mannion (30500560),Sean Mannion,30500560,QB,4000,MIN@GB 10/29/2023 01:00PM ET,MIN,0
,,,,,,,,,,QB,Alex McGough (30500561),Alex McGough,30500561,QB,4000,MIN@GB 10/29/2023 01:00PM ET,GB,0
,,,,,,,,,,RB,Kene Nwangwu (30500825),Kene Nwangwu,30500825,RB/FLEX,4000,MIN@GB 10/29/2023 01:00PM ET,MIN,0
,,,,,,,,,,RB,C.J. Ham (30500827),C.J. Ham,30500827,RB/FLEX,4000,MIN@GB 10/29/2023 01:00PM ET,MIN,0.63
,,,,,,,,,,RB,DeWayne McBride (30500829),DeWayne McBride,30500829,RB/FLEX,4000,MIN@GB 10/29/2023 01:00PM ET,MIN,0
,,,,,,,,,,RB,Emanuel Wilson (30500831),Emanuel Wilson,30500831,RB/FLEX,4000,MIN@GB 10/29/2023 01:00PM ET,GB,1.85
,,,,,,,,,,RB,Henry Pearson (30500833),Henry Pearson,30500833,RB/FLEX,4000,MIN@GB 10/29/2023 01:00PM ET,GB,0
,,,,,,,,,,RB,James Robinson (30500835),James Robinson,30500835,RB/FLEX,4000,MIN@GB 10/29/2023 01:00PM ET,GB,0
,,,,,,,,,,QB,Jake Haener (30500556),Jake Haener,30500556,QB,4000,NO@IND 10/29/2023 01:00PM ET,NO,0
,,,,,,,,,,QB,Anthony Richardson (30500557),Anthony Richardson,30500557,QB,4000,NO@IND 10/29/2023 01:00PM ET,IND,18.67
,,,,,,,,,,QB,Kellen Mond (30500558),Kellen Mond,30500558,QB,4000,NO@IND 10/29/2023 01:00PM ET,IND,0
,,,,,,,,,,RB,Eno Benjamin (30500815),Eno Benjamin,30500815,RB/FLEX,4000,NO@IND 10/29/2023 01:00PM ET,NO,0
,,,,,,,,,,RB,Adam Prentice (30500817),Adam Prentice,30500817,RB/FLEX,4000,NO@IND 10/29/2023 01:00PM ET,NO,0.2
,,,,,,,,,,RB,Trey Sermon (30500819),Trey Sermon,30500819,RB/FLEX,4000,NO@IND 10/29/2023 01:00PM ET,IND,0.76
,,,,,,,,,,RB,Evan Hull (30500821),Evan Hull,30500821,RB/FLEX,4000,NO@IND 10/29/2023 01:00PM ET,IND,1.7
,,,,,,,,,,RB,Tyler Goodson (30500823),Tyler Goodson,30500823,RB/FLEX,4000,NO@IND 10/29/2023 01:00PM ET,IND,0
,,,,,,,,,,RB,Zavier Scott (30500859),Zavier Scott,30500859,RB/FLEX,4000,NO@IND 10/29/2023 01:00PM ET,IND,0
,,,,,,,,,,TE,Taysom Hill (30501365),Taysom Hill,30501365,TE/FLEX,4000,NO@IND 10/29/2023 01:00PM ET,NO,6.79
,,,,,,,,,,QB,Malik Cunningham (30500541),Malik Cunningham,30500541,QB,4000,NE@MIA 10/29/2023 01:00PM ET,NE,0
,,,,,,,,,,QB,Will Grier (30500554),Will Grier,30500554,QB,4000,NE@MIA 10/29/2023 01:00PM ET,NE,0
,,,,,,,,,,QB,Skylar Thompson (30500555),Skylar Thompson,30500555,QB,4000,NE@MIA 10/29/2023 01:00PM ET,MIA,0
,,,,,,,,,,RB,Kevin Harris (30500803),Kevin Harris,30500803,RB/FLEX,4000,NE@MIA 10/29/2023 01:00PM ET,NE,0
,,,,,,,,,,RB,Patrick Taylor (30500805),Patrick Taylor,30500805,RB/FLEX,4000,NE@MIA 10/29/2023 01:00PM ET,NE,2.72
,,,,,,,,,,RB,De'Von Achane (30500807),De'Von Achane,30500807,RB/FLEX,4000,NE@MIA 10/29/2023 01:00PM ET,MIA,27.92
,,,,,,,,,,RB,Chris Brooks (30500809),Chris Brooks,30500809,RB/FLEX,4000,NE@MIA 10/29/2023 01:00PM ET,MIA,1.57
,,,,,,,,,,RB,Jake Funk (30500811),Jake Funk,30500811,RB/FLEX,4000,NE@MIA 10/29/2023 01:00PM ET,MIA,0.8
,,,,,,,,,,RB,Alec Ingold (30500813),Alec Ingold,30500813,RB/FLEX,4000,NE@MIA 10/29/2023 01:00PM ET,MIA,1.24
,,,,,,,,,,QB,Trevor Siemian (30500540),Trevor Siemian,30500540,QB,4000,NYJ@NYG 10/29/2023 01:00PM ET,NYJ,0
,,,,,,,,,,QB,Tim Boyle (30500551),Tim Boyle,30500551,QB,4000,NYJ@NYG 10/29/2023 01:00PM ET,NYJ,0
,,,,,,,,,,QB,Aaron Rodgers (30500552),Aaron Rodgers,30500552,QB,4000,NYJ@NYG 10/29/2023 01:00PM ET,NYJ,0
,,,,,,,,,,QB,Tommy DeVito (30500553),Tommy DeVito,30500553,QB,4000,NYJ@NYG 10/29/2023 01:00PM ET,NYG,0
,,,,,,,,,,RB,Deon Jackson (30500741),Deon Jackson,30500741,RB/FLEX,4000,NYJ@NYG 10/29/2023 01:00PM ET,NYG,1.93
,,,,,,,,,,RB,Michael Carter (30500789),Michael Carter,30500789,RB/FLEX,4000,NYJ@NYG 10/29/2023 01:00PM ET,NYJ,2.83
,,,,,,,,,,RB,Israel Abanikanda (30500791),Israel Abanikanda,30500791,RB/FLEX,4000,NYJ@NYG 10/29/2023 01:00PM ET,NYJ,0
,,,,,,,,,,RB,Nick Bawden (30500793),Nick Bawden,30500793,RB/FLEX,4000,NYJ@NYG 10/29/2023 01:00PM ET,NYJ,1.02
,,,,,,,,,,RB,Xazavian Valladay (30500795),Xazavian Valladay,30500795,RB/FLEX,4000,NYJ@NYG 10/29/2023 01:00PM ET,NYJ,0
,,,,,,,,,,RB,Eric Gray (30500797),Eric Gray,30500797,RB/FLEX,4000,NYJ@NYG 10/29/2023 01:00PM ET,NYG,0.54
,,,,,,,,,,RB,Chris Myarick (30500799),Chris Myarick,30500799,RB/FLEX,4000,NYJ@NYG 10/29/2023 01:00PM ET,NYG,0
,,,,,,,,,,RB,Gary Brightwell (30500801),Gary Brightwell,30500801,RB/FLEX,4000,NYJ@NYG 10/29/2023 01:00PM ET,NYG,1.66
,,,,,,,,,,RB,Jashaun Corbin (30500847),Jashaun Corbin,30500847,RB/FLEX,4000,NYJ@NYG 10/29/2023 01:00PM ET,NYG,0
,,,,,,,,,,DST,Jets  (30501640),Jets ,30501640,DST,4000,NYJ@NYG 10/29/2023 01:00PM ET,NYJ,10
,,,,,,,,,,QB,Mason Rudolph (30500542),Mason Rudolph,30500542,QB,4000,JAX@PIT 10/29/2023 01:00PM ET,PIT,0
,,,,,,,,,,RB,D'Ernest Johnson (30500773),D'Ernest Johnson,30500773,RB/FLEX,4000,JAX@PIT 10/29/2023 01:00PM ET,JAX,1.03
,,,,,,,,,,RB,JaMycal Hasty (30500775),JaMycal Hasty,30500775,RB/FLEX,4000,JAX@PIT 10/29/2023 01:00PM ET,JAX,0
,,,,,,,,,,RB,Snoop Conner (30500777),Snoop Conner,30500777,RB/FLEX,4000,JAX@PIT 10/29/2023 01:00PM ET,JAX,0
,,,,,,,,,,RB,Godwin Igwebuike (30500779),Godwin Igwebuike,30500779,RB/FLEX,4000,JAX@PIT 10/29/2023 01:00PM ET,PIT,0
,,,,,,,,,,RB,Anthony McFarland Jr. (30500781),Anthony McFarland Jr.,30500781,RB/FLEX,4000,JAX@PIT 10/29/2023 01:00PM ET,PIT,3.1
,,,,,,,,,,RB,Alfonzo Graham (30500783),Alfonzo Graham,30500783,RB/FLEX,4000,JAX@PIT 10/29/2023 01:00PM ET,PIT,0
,,,,,,,,,,RB,Qadree Ollison (30500785),Qadree Ollison,30500785,RB/FLEX,4000,JAX@PIT 10/29/2023 01:00PM ET,PIT,0
,,,,,,,,,,RB,Jack Colletto (30500787),Jack Colletto,30500787,RB/FLEX,4000,JAX@PIT 10/29/2023 01:00PM ET,PIT,0
,,,,,,,,,,WR,Zay Jones (30500953),Zay Jones,30500953,WR/FLEX,4000,JAX@PIT 10/29/2023 01:00PM ET,JAX,9.27
,,,,,,,,,,QB,Logan Woodside (30500550),Logan Woodside,30500550,QB,4000,ATL@TEN 10/29/2023 01:00PM ET,ATL,0
,,,,,,,,,,RB,Hassan Haskins (30500757),Hassan Haskins,30500757,RB/FLEX,4000,ATL@TEN 10/29/2023 01:00PM ET,TEN,0
,,,,,,,,,,RB,Julius Chestnut (30500759),Julius Chestnut,30500759,RB/FLEX,4000,ATL@TEN 10/29/2023 01:00PM ET,TEN,0
,,,,,,,,,,RB,Jacques Patrick (30500761),Jacques Patrick,30500761,RB/FLEX,4000,ATL@TEN 10/29/2023 01:00PM ET,TEN,0
,,,,,,,,,,RB,Avery Williams (30500763),Avery Williams,30500763,RB/FLEX,4000,ATL@TEN 10/29/2023 01:00PM ET,ATL,0
,,,,,,,,,,RB,Keith Smith (30500765),Keith Smith,30500765,RB/FLEX,4000,ATL@TEN 10/29/2023 01:00PM ET,ATL,0.67
,,,,,,,,,,RB,B.J. Baylor (30500767),B.J. Baylor,30500767,RB/FLEX,4000,ATL@TEN 10/29/2023 01:00PM ET,ATL,0
,,,,,,,,,,RB,Carlos Washington Jr. (30500769),Carlos Washington Jr.,30500769,RB/FLEX,4000,ATL@TEN 10/29/2023 01:00PM ET,ATL,0
,,,,,,,,,,RB,Jacob Saylors (30500771),Jacob Saylors,30500771,RB/FLEX,4000,ATL@TEN 10/29/2023 01:00PM ET,ATL,0
,,,,,,,,,,QB,Jake Fromm (30500548),Jake Fromm,30500548,QB,4000,PHI@WAS 10/29/2023 01:00PM ET,WAS,0
,,,,,,,,,,QB,Tanner McKee (30500549),Tanner McKee,30500549,QB,4000,PHI@WAS 10/29/2023 01:00PM ET,PHI,0
,,,,,,,,,,RB,Chris Rodriguez Jr. (30500745),Chris Rodriguez Jr.,30500745,RB/FLEX,4000,PHI@WAS 10/29/2023 01:00PM ET,WAS,1.22
,,,,,,,,,,RB,Alex Armah (30500747),Alex Armah,30500747,RB/FLEX,4000,PHI@WAS 10/29/2023 01:00PM ET,WAS,0
,,,,,,,,,,RB,Derrick Gore (30500749),Derrick Gore,30500749,RB/FLEX,4000,PHI@WAS 10/29/2023 01:00PM ET,WAS,0
,,,,,,,,,,RB,Boston Scott (30500751),Boston Scott,30500751,RB/FLEX,4000,PHI@WAS 10/29/2023 01:00PM ET,PHI,1.43
,,,,,,,,,,RB,Rashaad Penny (30500753),Rashaad Penny,30500753,RB/FLEX,4000,PHI@WAS 10/29/2023 01:00PM ET,PHI,2.4
,,,,,,,,,,RB,Lew Nichols III (30500755),Lew Nichols III,30500755,RB/FLEX,4000,PHI@WAS 10/29/2023 01:00PM ET,PHI,0
,,,,,,,,,,RB,SaRodorick Thompson Jr. (30500737),SaRodorick Thompson Jr.,30500737,RB/FLEX,4000,CLE@SEA 10/29/2023 04:05PM ET,SEA,0
,,,,,,,,,,RB,Kenny McIntosh (30500739),Kenny McIntosh,30500739,RB/FLEX,4000,CLE@SEA 10/29/2023 04:05PM ET,SEA,0
,,,,,,,,,,RB,Nick Chubb (30500743),Nick Chubb,30500743,RB/FLEX,4000,CLE@SEA 10/29/2023 04:05PM ET,CLE,13.05
,,,,,,,,,,QB,Josh Johnson (30500547),Josh Johnson,30500547,QB,4000,BAL@ARI 10/29/2023 04:25PM ET,BAL,0
,,,,,,,,,,RB,Melvin Gordon III (30500695),Melvin Gordon III,30500695,RB/FLEX,4000,BAL@ARI 10/29/2023 04:25PM ET,BAL,6.45
,,,,,,,,,,RB,Keaton Mitchell (30500721),Keaton Mitchell,30500721,RB/FLEX,4000,BAL@ARI 10/29/2023 04:25PM ET,BAL,0.95
,,,,,,,,,,RB,J.K. Dobbins (30500723),J.K. Dobbins,30500723,RB/FLEX,4000,BAL@ARI 10/29/2023 04:25PM ET,BAL,11.7
,,,,,,,,,,RB,Owen Wright (30500725),Owen Wright,30500725,RB/FLEX,4000,BAL@ARI 10/29/2023 04:25PM ET,BAL,0
,,,,,,,,,,RB,Patrick Ricard (30500727),Patrick Ricard,30500727,RB/FLEX,4000,BAL@ARI 10/29/2023 04:25PM ET,BAL,1.26
,,,,,,,,,,RB,Damien Williams (30500729),Damien Williams,30500729,RB/FLEX,4000,BAL@ARI 10/29/2023 04:25PM ET,ARI,2.8
,,,,,,,,,,RB,James Conner (30500731),James Conner,30500731,RB/FLEX,4000,BAL@ARI 10/29/2023 04:25PM ET,ARI,12.48
,,,,,,,,,,RB,Marlon Mack (30500733),Marlon Mack,30500733,RB/FLEX,4000,BAL@ARI 10/29/2023 04:25PM ET,ARI,0
,,,,,,,,,,RB,Corey Clement (30500735),Corey Clement,30500735,RB/FLEX,4000,BAL@ARI 10/29/2023 04:25PM ET,ARI,0
,,,,,,,,,,QB,Chris Oladokun (30500545),Chris Oladokun,30500545,QB,4000,KC@DEN 10/29/2023 04:25PM ET,KC,0
,,,,,,,,,,QB,Ben DiNucci (30500546),Ben DiNucci,30500546,QB,4000,KC@DEN 10/29/2023 04:25PM ET,DEN,0
,,,,,,,,,,RB,La'Mical Perine (30500711),La'Mical Perine,30500711,RB/FLEX,4000,KC@DEN 10/29/2023 04:25PM ET,KC,0
,,,,,,,,,,RB,Deneric Prince (30500713),Deneric Prince,30500713,RB/FLEX,4000,KC@DEN 10/29/2023 04:25PM ET,KC,0
,,,,,,,,,,RB,Dwayne Washington (30500715),Dwayne Washington,30500715,RB/FLEX,4000,KC@DEN 10/29/2023 04:25PM ET,DEN,0
,,,,,,,,,,RB,Michael Burton (30500717),Michael Burton,30500717,RB/FLEX,4000,KC@DEN 10/29/2023 04:25PM ET,DEN,0.51
,,,,,,,,,,RB,Tyler Badie (30500719),Tyler Badie,30500719,RB/FLEX,4000,KC@DEN 10/29/2023 04:25PM ET,DEN,0
,,,,,,,,,,QB,Brandon Allen (30500543),Brandon Allen,30500543,QB,4000,CIN@SF 10/29/2023 04:25PM ET,SF,0
,,,,,,,,,,QB,AJ McCarron (30500544),AJ McCarron,30500544,QB,4000,CIN@SF 10/29/2023 04:25PM ET,CIN,0
,,,,,,,,,,RB,Tyrion Davis-Price (30500699),Tyrion Davis-Price,30500699,RB/FLEX,4000,CIN@SF 10/29/2023 04:25PM ET,SF,2.1
,,,,,,,,,,RB,Jeremy McNichols (30500701),Jeremy McNichols,30500701,RB/FLEX,4000,CIN@SF 10/29/2023 04:25PM ET,SF,0
,,,,,,,,,,RB,Kyle Juszczyk (30500703),Kyle Juszczyk,30500703,RB/FLEX,4000,CIN@SF 10/29/2023 04:25PM ET,SF,2.36
,,,,,,,,,,RB,Chase Brown (30500705),Chase Brown,30500705,RB/FLEX,4000,CIN@SF 10/29/2023 04:25PM ET,CIN,0.86
,,,,,,,,,,RB,Chris Evans (30500707),Chris Evans,30500707,RB/FLEX,4000,CIN@SF 10/29/2023 04:25PM ET,CIN,0.52
,,,,,,,,,,RB,Demetric Felton (30500709),Demetric Felton,30500709,RB/FLEX,4000,CIN@SF 10/29/2023 04:25PM ET,CIN,0
,,,,,,,,,,TE,Dalton Schultz (30501367),Dalton Schultz,30501367,TE/FLEX,3900,HOU@CAR 10/29/2023 01:00PM ET,HOU,10.08
,,,,,,,,,,WR,Rashid Shaheed (30500957),Rashid Shaheed,30500957,WR/FLEX,3900,NO@IND 10/29/2023 01:00PM ET,NO,10.41
,,,,,,,,,,WR,Treylon Burks (30500959),Treylon Burks,30500959,WR/FLEX,3900,ATL@TEN 10/29/2023 01:00PM ET,TEN,5.6
,,,,,,,,,,DST,Chiefs  (30501641),Chiefs ,30501641,DST,3900,KC@DEN 10/29/2023 04:25PM ET,KC,8.57
,,,,,,,,,,WR,DJ Chark Jr. (30500963),DJ Chark Jr.,30500963,WR/FLEX,3800,HOU@CAR 10/29/2023 01:00PM ET,CAR,8.94
,,,,,,,,,,DST,Dolphins  (30501642),Dolphins ,30501642,DST,3800,NE@MIA 10/29/2023 01:00PM ET,MIA,6.43
,,,,,,,,,,TE,Kyle Pitts (30501369),Kyle Pitts,30501369,TE/FLEX,3800,ATL@TEN 10/29/2023 01:00PM ET,ATL,8.63
,,,,,,,,,,WR,Odell Beckham Jr. (30500961),Odell Beckham Jr.,30500961,WR/FLEX,3800,BAL@ARI 10/29/2023 04:25PM ET,BAL,6.04
,,,,,,,,,,WR,Jauan Jennings (30500965),Jauan Jennings,30500965,WR/FLEX,3800,CIN@SF 10/29/2023 04:25PM ET,SF,5.02
,,,,,,,,,,WR,Jayden Reed (30500969),Jayden Reed,30500969,WR/FLEX,3700,MIN@GB 10/29/2023 01:00PM ET,GB,9.82
,,,,,,,,,,DST,Saints  (30501643),Saints ,30501643,DST,3700,NO@IND 10/29/2023 01:00PM ET,NO,9
,,,,,,,,,,TE,Hunter Henry (30501371),Hunter Henry,30501371,TE/FLEX,3700,NE@MIA 10/29/2023 01:00PM ET,NE,7.57
,,,,,,,,,,WR,Wan'Dale Robinson (30500967),Wan'Dale Robinson,30500967,WR/FLEX,3700,NYJ@NYG 10/29/2023 01:00PM ET,NYG,8.02
,,,,,,,,,,TE,Jake Ferguson (30501373),Jake Ferguson,30501373,TE/FLEX,3600,LAR@DAL 10/29/2023 01:00PM ET,DAL,7.67
,,,,,,,,,,DST,Cowboys  (30501644),Cowboys ,30501644,DST,3600,LAR@DAL 10/29/2023 01:00PM ET,DAL,13.83
,,,,,,,,,,TE,David Njoku (30501375),David Njoku,30501375,TE/FLEX,3600,CLE@SEA 10/29/2023 04:05PM ET,CLE,7.43
,,,,,,,,,,WR,Michael Wilson (30500971),Michael Wilson,30500971,WR/FLEX,3600,BAL@ARI 10/29/2023 04:25PM ET,ARI,9.61
,,,,,,,,,,TE,Luke Musgrave (30501379),Luke Musgrave,30501379,TE/FLEX,3500,MIN@GB 10/29/2023 01:00PM ET,GB,6.82
,,,,,,,,,,WR,Isaiah Hodgins (30500973),Isaiah Hodgins,30500973,WR/FLEX,3500,NYJ@NYG 10/29/2023 01:00PM ET,NYG,4.14
,,,,,,,,,,DST,Giants  (30501645),Giants ,30501645,DST,3500,NYJ@NYG 10/29/2023 01:00PM ET,NYG,4.71
,,,,,,,,,,TE,Jonnu Smith (30501377),Jonnu Smith,30501377,TE/FLEX,3500,ATL@TEN 10/29/2023 01:00PM ET,ATL,9.13
,,,,,,,,,,WR,Jake Bobo (30500975),Jake Bobo,30500975,WR/FLEX,3500,CLE@SEA 10/29/2023 04:05PM ET,SEA,5.2
,,,,,,,,,,WR,Jonathan Mingo (30500991),Jonathan Mingo,30500991,WR/FLEX,3400,HOU@CAR 10/29/2023 01:00PM ET,CAR,5.66
,,,,,,,,,,WR,Michael Gallup (30500983),Michael Gallup,30500983,WR/FLEX,3400,LAR@DAL 10/29/2023 01:00PM ET,DAL,6.4
,,,,,,,,,,WR,Alec Pierce (30500979),Alec Pierce,30500979,WR/FLEX,3400,NO@IND 10/29/2023 01:00PM ET,IND,4.89
,,,,,,,,,,WR,Allen Lazard (30500981),Allen Lazard,30500981,WR/FLEX,3400,NYJ@NYG 10/29/2023 01:00PM ET,NYJ,6.83
,,,,,,,,,,WR,Darius Slayton (30500989),Darius Slayton,30500989,WR/FLEX,3400,NYJ@NYG 10/29/2023 01:00PM ET,NYG,6.26
,,,,,,,,,,TE,Logan Thomas (30501381),Logan Thomas,30501381,TE/FLEX,3400,PHI@WAS 10/29/2023 01:00PM ET,WAS,9.63
,,,,,,,,,,DST,Seahawks  (30501646),Seahawks ,30501646,DST,3400,CLE@SEA 10/29/2023 04:05PM ET,SEA,10.17
,,,,,,,,,,WR,Nelson Agholor (30500977),Nelson Agholor,30500977,WR/FLEX,3400,BAL@ARI 10/29/2023 04:25PM ET,BAL,7.31
,,,,,,,,,,WR,Rondale Moore (30500987),Rondale Moore,30500987,WR/FLEX,3400,BAL@ARI 10/29/2023 04:25PM ET,ARI,6.84
,,,,,,,,,,WR,Kadarius Toney (30500985),Kadarius Toney,30500985,WR/FLEX,3400,KC@DEN 10/29/2023 04:25PM ET,KC,4.9
,,,,,,,,,,DST,Texans  (30501647),Texans ,30501647,DST,3300,HOU@CAR 10/29/2023 01:00PM ET,HOU,7.67
,,,,,,,,,,TE,Tyler Higbee (30501383),Tyler Higbee,30501383,TE/FLEX,3300,LAR@DAL 10/29/2023 01:00PM ET,LAR,6.44
,,,,,,,,,,WR,Demario Douglas (30501007),Demario Douglas,30501007,WR/FLEX,3300,NE@MIA 10/29/2023 01:00PM ET,NE,5.87
,,,,,,,,,,WR,Allen Robinson II (30500999),Allen Robinson II,30500999,WR/FLEX,3300,JAX@PIT 10/29/2023 01:00PM ET,PIT,5.4
,,,,,,,,,,WR,Nick Westbrook-Ikhine (30500995),Nick Westbrook-Ikhine,30500995,WR/FLEX,3300,ATL@TEN 10/29/2023 01:00PM ET,TEN,7.47
,,,,,,,,,,WR,Mack Hollins (30500997),Mack Hollins,30500997,WR/FLEX,3300,ATL@TEN 10/29/2023 01:00PM ET,ATL,4.34
,,,,,,,,,,WR,Rashod Bateman (30500993),Rashod Bateman,30500993,WR/FLEX,3300,BAL@ARI 10/29/2023 04:25PM ET,BAL,3.97
,,,,,,,,,,WR,Mecole Hardman Jr. (30501003),Mecole Hardman Jr.,30501003,WR/FLEX,3300,KC@DEN 10/29/2023 04:25PM ET,KC,0.53
,,,,,,,,,,WR,Marvin Mims Jr. (30501005),Marvin Mims Jr.,30501005,WR/FLEX,3300,KC@DEN 10/29/2023 04:25PM ET,DEN,6.97
,,,,,,,,,,WR,Ronnie Bell (30501001),Ronnie Bell,30501001,WR/FLEX,3300,CIN@SF 10/29/2023 04:25PM ET,SF,1.73
,,,,,,,,,,WR,Brandon Powell (30501019),Brandon Powell,30501019,WR/FLEX,3200,MIN@GB 10/29/2023 01:00PM ET,MIN,3.64
,,,,,,,,,,DST,Colts  (30501648),Colts ,30501648,DST,3200,NO@IND 10/29/2023 01:00PM ET,IND,6
,,,,,,,,,,WR,DeVante Parker (30501009),DeVante Parker,30501009,WR/FLEX,3200,NE@MIA 10/29/2023 01:00PM ET,NE,4.73
,,,,,,,,,,TE,Tyler Conklin (30501385),Tyler Conklin,30501385,TE/FLEX,3200,NYJ@NYG 10/29/2023 01:00PM ET,NYJ,7.12
,,,,,,,,,,WR,Calvin Austin III (30501021),Calvin Austin III,30501021,WR/FLEX,3200,JAX@PIT 10/29/2023 01:00PM ET,PIT,5.45
,,,,,,,,,,WR,Van Jefferson (30501017),Van Jefferson,30501017,WR/FLEX,3200,ATL@TEN 10/29/2023 01:00PM ET,ATL,2.96
,,,,,,,,,,WR,Julio Jones (30501015),Julio Jones,30501015,WR/FLEX,3200,PHI@WAS 10/29/2023 01:00PM ET,PHI,1.3
,,,,,,,,,,WR,Marquez Valdes-Scantling (30501011),Marquez Valdes-Scantling,30501011,WR/FLEX,3200,KC@DEN 10/29/2023 04:25PM ET,KC,5.14
,,,,,,,,,,WR,Skyy Moore (30501013),Skyy Moore,30501013,WR/FLEX,3200,KC@DEN 10/29/2023 04:25PM ET,KC,5.33
,,,,,,,,,,WR,JuJu Smith-Schuster (30501023),JuJu Smith-Schuster,30501023,WR/FLEX,3100,NE@MIA 10/29/2023 01:00PM ET,NE,4.52
,,,,,,,,,,WR,Jalin Hyatt (30501027),Jalin Hyatt,30501027,WR/FLEX,3100,NYJ@NYG 10/29/2023 01:00PM ET,NYG,4.07
,,,,,,,,,,DST,Titans  (30501649),Titans ,30501649,DST,3100,ATL@TEN 10/29/2023 01:00PM ET,TEN,5.83
