Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Patrick Mahomes,8400,KC,QB,DEN,25.4,
Jalen Hurts,8200,PHI,QB,WAS,24.5,
Tyreek Hill,9500,MIA,WR,NE,24.3,
Lamar Jackson,8100,BAL,QB,ARI,23.8,
Christian McCaffrey,9200,SF,RB,CIN,23.0,
Cooper Kupp,9000,LAR,WR,DAL,22.7,
Tua Tagovailoa,7700,MIA,QB,NE,22.2,
A.J. Brown,8000,PHI,WR,WAS,21.9,
Travis Kelce,8400,KC,TE,DEN,21.4,
Ja'Marr Chase,8100,CIN,WR,SF,20.8,
Alvin Kamara,7300,NO,RB,IND,19.5,
Trevor Lawrence,6200,JAX,QB,PIT,18.6,
C.J. Stroud,6300,HOU,QB,CAR,18.1,
Puka Nacua,7900,LAR,WR,DAL,17.8,
CeeDee Lamb,7600,DAL,WR,LAR,17.8,
Dak Prescott,6100,DAL,QB,LAR,17.8,
Brock Purdy,5600,SF,QB,CIN,17.5,
Kirk Cousins,6900,MIN,QB,GB,17.5,
Travis Etienne Jr.,7200,JAX,RB,PIT,17.5,
Adam Thielen,6600,CAR,WR,HOU,17.4,
Joe Burrow,6000,CIN,QB,SF,17.0,
Tony Pollard,7500,DAL,RB,LAR,16.9,
Breece Hall,5900,NYJ,RB,NYG,16.8,
Saquon Barkley,8000,NYG,RB,NYJ,16.5,
Sam Howell,5200,WAS,QB,PHI,16.4,
Raheem Mostert,7700,MIA,RB,NE,16.4,
Matthew Stafford,6600,LAR,QB,DAL,16.3,
Brandon Aiyuk,7000,SF,WR,CIN,16.2,
Derek Carr,5500,NO,QB,IND,16.0,
Kenneth Walker III,7000,SEA,RB,CLE,15.9,
Christian Kirk,5900,JAX,WR,PIT,15.5,
Bijan Robinson,6000,ATL,RB,TEN,15.5,
Jordan Love,5700,GB,QB,MIN,15.5,
Mark Andrews,6400,BAL,TE,ARI,15.5,
Isiah Pacheco,6100,KC,RB,DEN,15.3,
D'Andre Swift,6300,PHI,RB,WAS,15.2,
Russell Wilson,5300,DEN,QB,KC,15.0,
Jaylen Waddle,7500,MIA,WR,NE,15.0,
Joshua Dobbs,5200,ARI,QB,BAL,15.0,
Zay Flowers,5600,BAL,WR,ARI,14.9,
Tyrod Taylor,5300,NYG,QB,NYJ,14.5,
Nico Collins,5500,HOU,WR,CAR,14.5,
Garrett Wilson,6300,NYJ,WR,NYG,14.5,
Geno Smith,5900,SEA,QB,CLE,14.4,
Desmond Ridder,5100,ATL,QB,TEN,14.3,
Jordan Addison,5700,MIN,WR,GB,14.3,
Chris Olave,6400,NO,WR,IND,14.2,
Michael Pittman Jr.,6500,IND,WR,NO,14.2,
Bryce Young,5100,CAR,QB,HOU,13.9,
George Pickens,5600,PIT,WR,JAX,13.9,
Calvin Ridley,5800,JAX,WR,PIT,13.7,
Joe Mixon,5800,CIN,RB,SF,13.5,
Kenny Pickett,4900,PIT,QB,JAX,13.5,
Jonathan Taylor,6200,IND,RB,NO,13.5,
Mac Jones,5000,NE,QB,MIA,13.4,
Terry McLaurin,5300,WAS,WR,PHI,13.3,
Gardner Minshew II,5400,IND,QB,NO,13.3,
T.J. Hockenson,6200,MIN,TE,GB,13.2,
Derrick Henry,7600,TEN,RB,ATL,13.2,
Tee Higgins,5900,CIN,WR,SF,13.2,
Zach Wilson,4800,NYJ,QB,NYG,12.9,
DeVonta Smith,6700,PHI,WR,WAS,12.8,
P.J. Walker,4800,CLE,QB,SEA,12.7,
DK Metcalf,6800,SEA,WR,CLE,12.6,
Marquise Brown,5200,ARI,WR,BAL,12.5,
Josh Downs,4800,IND,WR,NO,12.5,
Aaron Jones,6400,GB,RB,MIN,12.4,
Amari Cooper,6200,CLE,WR,SEA,12.4,
Tyler Lockett,6000,SEA,WR,CLE,12.3,
Dameon Pierce,5300,HOU,RB,CAR,12.2,
Rhamondre Stevenson,5400,NE,RB,MIA,12.2,
Drake London,5100,ATL,WR,TEN,12.1,
Kendrick Bourne,4700,NE,WR,MIA,12.0,
Michael Thomas,4900,NO,WR,IND,11.9,
George Kittle,5400,SF,TE,CIN,11.9,
Courtland Sutton,5300,DEN,WR,KC,11.9,
Evan Engram,4500,JAX,TE,PIT,11.9,
Alexander Mattison,5600,MIN,RB,GB,11.5,
Tank Dell,4900,HOU,WR,CAR,11.5,
Christian Watson,5100,GB,WR,MIN,11.4,
Kareem Hunt,5200,CLE,RB,SEA,11.3,
DeAndre Hopkins,5500,TEN,WR,ATL,11.3,
Diontae Johnson,5000,PIT,WR,JAX,11.3,
Javonte Williams,5200,DEN,RB,KC,11.3,
Gus Edwards,5500,BAL,RB,ARI,11.2,
Will Levis,4400,TEN,QB,ATL,11.2,
Najee Harris,5100,PIT,RB,JAX,10.8,
Rashee Rice,5000,KC,WR,DEN,10.7,
Dallas Goedert,4600,PHI,TE,WAS,10.7,
Jerry Jeudy,5400,DEN,WR,KC,10.5,
Zack Moss,5700,IND,RB,NO,10.5,
Darren Waller,5200,NYG,TE,NYJ,10.4,
K.J. Osborn,4700,MIN,WR,GB,10.2,
Miles Sanders,4900,CAR,RB,HOU,10.2,
Tyler Boyd,4600,CIN,WR,SF,10.1,
Darrell Henderson Jr.,4800,LAR,RB,DAL,10.0,
Emari Demercado,4800,ARI,RB,BAL,9.9,
Romeo Doubs,4900,GB,WR,MIN,9.9,
Dalton Schultz,3900,HOU,TE,CAR,9.9,
Brandin Cooks,4600,DAL,WR,LAR,9.8,
Curtis Samuel,4200,WAS,WR,PHI,9.4,
Jaylen Warren,4900,PIT,RB,JAX,9.3,
Jake Ferguson,3600,DAL,TE,LAR,9.3,
Brian Robinson Jr.,5400,WAS,RB,PHI,9.3,
Chuba Hubbard,4800,CAR,RB,HOU,9.2,
Jahan Dotson,4500,WAS,WR,PHI,9.0,
Michael Gallup,3400,DAL,WR,LAR,8.8,
Kyle Pitts,3800,ATL,TE,TEN,8.7,
Wan'Dale Robinson,3700,NYG,WR,NYJ,8.6,
Justice Hill,4700,BAL,RB,ARI,8.5,
Trey McBride,2800,ARI,TE,BAL,8.5,
Jaxon Smith-Njigba,4300,SEA,WR,CLE,8.5,
Elijah Moore,4100,CLE,WR,SEA,8.5,
AJ Dillon,5100,GB,RB,MIN,8.3,
Rondale Moore,3400,ARI,WR,BAL,8.3,
Jets ,4000,NYJ,DST,NYG,8.3,
Chiefs ,3900,KC,DST,DEN,8.2,
Tyler Allgeier,5000,ATL,RB,TEN,8.1,
Seahawks ,3400,SEA,DST,CLE,8.1,
Rashid Shaheed,3900,NO,WR,IND,8.1,
Jaguars ,2800,JAX,DST,PIT,8.0,
Brandon Powell,3200,MIN,WR,GB,8.0,
Jayden Reed,3700,GB,WR,MIN,8.0,
David Njoku,3600,CLE,TE,SEA,8.0,
Logan Thomas,3400,WAS,TE,PHI,8.0,
Steelers ,2900,PIT,DST,JAX,7.9,
Eagles ,4300,PHI,DST,WAS,7.9,
Tyjae Spears,4700,TEN,RB,ATL,7.9,
DJ Chark Jr.,3800,CAR,WR,HOU,7.8,
Dolphins ,3800,MIA,DST,NE,7.8,
Jonnu Smith,3500,ATL,TE,TEN,7.8,
Ravens ,4200,BAL,DST,ARI,7.8,
Falcons ,2900,ATL,DST,TEN,7.7,
Odell Beckham Jr.,3800,BAL,WR,ARI,7.6,
49ers ,4100,SF,DST,CIN,7.5,
Jonathan Mingo,3400,CAR,WR,HOU,7.5,
Michael Wilson,3600,ARI,WR,BAL,7.5,
Cowboys ,3600,DAL,DST,LAR,7.5,
Hunter Henry,3700,NE,TE,MIA,7.4,
Allen Lazard,3400,NYJ,WR,NYG,7.4,
Texans ,3300,HOU,DST,CAR,7.3,
Tyler Conklin,3200,NYJ,TE,NYG,7.2,
Ezekiel Elliott,4600,NE,RB,MIA,7.1,
Jauan Jennings,3800,SF,WR,CIN,7.1,
Luke Musgrave,3500,GB,TE,MIN,7.0,
Cam Akers,4800,MIN,RB,GB,7.0,
Tyler Higbee,3300,LAR,TE,DAL,6.9,
Royce Freeman,4600,LAR,RB,DAL,6.9,
Noah Brown,3000,HOU,WR,CAR,6.6,
Darius Slayton,3400,NYG,WR,NYJ,6.5,
Tutu Atwell,4400,LAR,WR,DAL,6.5,
Chig Okonkwo,3000,TEN,TE,ATL,6.5,
Demario Douglas,3300,NE,WR,MIA,6.5,
Giants ,3500,NYG,DST,NYJ,6.5,
Skyy Moore,3200,KC,WR,DEN,6.4,
Braxton Berrios,3000,MIA,WR,NE,6.4,
Jaleel McLaughlin,4700,DEN,RB,KC,6.4,
Jerome Ford,5300,CLE,RB,SEA,6.3,
Kadarius Toney,3400,KC,WR,DEN,6.3,
DeVante Parker,3200,NE,WR,MIA,6.2,
Hayden Hurst,2900,CAR,TE,HOU,6.1,
Samaje Perine,4200,DEN,RB,KC,6.1,
JuJu Smith-Schuster,3100,NE,WR,MIA,6.0,
Packers ,2700,GB,DST,MIN,6.0,
Bengals ,2200,CIN,DST,SF,6.0,
Vikings ,2500,MIN,DST,GB,5.9,
Titans ,3100,TEN,DST,ATL,5.9,
Saints ,3700,NO,DST,IND,5.9,
Alec Pierce,3400,IND,WR,NO,5.8,
Jamal Agnew,3000,JAX,WR,PIT,5.8,
Jalin Hyatt,3100,NYG,WR,NYJ,5.7,
Antonio Gibson,4500,WAS,RB,PHI,5.7,
Rashod Bateman,3300,BAL,WR,ARI,5.7,
Colts ,3200,IND,DST,NO,5.7,
Nelson Agholor,3400,BAL,WR,ARI,5.7,
Browns ,3000,CLE,DST,SEA,5.7,
Kenneth Gainwell,4500,PHI,RB,WAS,5.7,
Treylon Burks,3900,TEN,WR,ATL,5.6,
Jeff Wilson Jr.,4500,MIA,RB,NE,5.6,
Panthers ,2600,CAR,DST,HOU,5.6,
Taysom Hill,4000,NO,TE,IND,5.5,
Marvin Mims Jr.,3300,DEN,WR,KC,5.3,
Commanders ,2300,WAS,DST,PHI,5.2,
Cardinals ,2100,ARI,DST,BAL,5.2,
Connor Heyward,2600,PIT,TE,JAX,5.2,
Irv Smith Jr.,2800,CIN,TE,SF,5.1,
Jerick McKinnon,4600,KC,RB,DEN,5.1,
Rams ,2400,LAR,DST,DAL,5.1,
Juwan Johnson,3000,NO,TE,IND,5.0,
Mike Gesicki,2700,NE,TE,MIA,5.0,
Marquez Valdes-Scantling,3200,KC,WR,DEN,4.9,
Devin Singletary,4400,HOU,RB,CAR,4.9,
