Player_Name,Salary,Team,Pos,Opp,Proj_FP,pown%
Nikola Vucevic,8200.00,ORL,C,TOR,50.1,38.00
Eric Paschall,3500.00,GSW,SF/PF,BOS,21.15,33.60
Nassir Little,3100.00,POR,SF/PF,WAS,18.36,16.60
Draymond Green,4900.00,GSW,PF/C,BOS,27.72,30.00
Domantas Sabonis,8700.00,IND,PF/C,MEM,49.16,27.60
Jaylen Brown,7800.00,BOS,SF,GSW,43.68,25.10
Cole Anthony,5500.00,ORL,PG,TOR,30.71,28.70
Kevon Looney,3400.00,GSW,C,BOS,18.94,14.10
Rudy Gobert,7200.00,UTA,C,DET,40.01,25.50
Enes Kanter,6900.00,POR,C,WAS,37.6,20.90
Russell Westbrook,9100.00,WAS,PG,POR,49.4,26.00
Jayson Tatum,8600.00,BOS,PF,GSW,46.25,17.20
Malcolm Brogdon,7900.00,IND,PG,MEM,42.16,15.90
Fred VanVleet,7400.00,TOR,PG/SG,ORL,38.62,17.60
Damian Lillard,10700.00,POR,PG,WAS,55.63,15.90
Mason Plumlee,5000.00,DET,C,UTA,25.97,17.00
Evan Fournier,6300.00,ORL,SG,TOR,32.66,21.30
Jeremy Lamb,5400.00,IND,SG/SF,MEM,27.79,14.70
Myles Turner,6800.00,IND,C,MEM,34.81,7.90
Mike Conley,6400.00,UTA,PG,DET,32.64,10.40
Donovan Mitchell,7600.00,UTA,PG/SG,DET,38.66,13.80
Jerami Grant,7000.00,DET,SF/PF,UTA,35.62,15.40
Kyle Lowry,7300.00,TOR,PG,ORL,37.13,8.40
Kawhi Leonard,9200.00,LAC,SF,BKN,46.68,8.40
Bradley Beal,9900.00,WAS,SG,POR,50.09,10.40
Stephen Curry,9600.00,GSW,PG,BOS,48.34,5.40
Anfernee Simons,4300.00,POR,PG/SG,WAS,21.63,12.10
Reggie Jackson,5100.00,LAC,PG,BKN,25.6,17.00
De'Anthony Melton,4500.00,MEM,PG/SG,IND,22.58,7.80
Ja Morant,7500.00,MEM,PG,IND,37.29,11.30
Kyrie Irving,8800.00,BKN,PG,LAC,43.67,10.40
Pascal Siakam,7700.00,TOR,PF/C,ORL,38.17,4.60
Gorgui Dieng,4700.00,MEM,C,IND,23.31,4.30
Paul George,8900.00,LAC,SG,BKN,44.01,7.90
Aron Baynes,4300.00,TOR,C,ORL,21.24,4.80
Derrick Rose,4500.00,DET,PG,UTA,22.18,13.40
Davis Bertans,4700.00,WAS,PF,POR,23.16,8.60
Harry Giles III,3200.00,POR,C,WAS,15.75,6.00
Isaiah Stewart,3300.00,DET,C,UTA,16.06,2.90
Kyle Anderson,5700.00,MEM,SF/PF,IND,27.77,12.10
Daniel Theis,5000.00,BOS,PF/C,GSW,24.29,2.30
Justin Holiday,4900.00,IND,SG/SF,MEM,23.72,10.40
Kelly Oubre,5700.00,GSW,SF/PF,BOS,27.33,3.50
Xavier Tillman Sr.,5100.00,MEM,PF/C,IND,24.35,5.60
Joe Ingles,4800.00,UTA,SG/SF,DET,22.91,9.10
Kemba Walker,6700.00,BOS,PG,GSW,31.86,7.90
Andrew Wiggins,6400.00,GSW,SG/SF,BOS,30.41,2.90
Robert Williams III,3500.00,BOS,C,GSW,16.52,3.50
Jordan Clarkson,5800.00,UTA,PG/SG,DET,27.12,6.90
Derrick Favors,3600.00,UTA,C,DET,16.63,1.30
Kevin Durant,10100.00,BKN,SF/PF,LAC,46.52,6.30
Brandon Clarke,6200.00,MEM,PF/C,IND,28.51,1.30
Gary Trent Jr.,6000.00,POR,SG/SF,WAS,27.51,7.90
Serge Ibaka,6000.00,LAC,C,BKN,27.39,2.50
Damion Lee,3400.00,GSW,SG,BOS,15.44,3.50
Garrison Mathews,3600.00,WAS,SG/SF,POR,16.27,2.60
Terrence Ross,5300.00,ORL,SG/SF,TOR,23.94,10.00
