C,C,W,W,W,D,D,G,UTIL,,Instructions,,,,,,,,
,,,,,,,,,,C,Casey Cizikas (16287777),Casey Cizikas,16287777,C/UTIL,2700,NYI@PHI 01/31/2021 07:00PM ET,NYI,3.08
,,,,,,,,,,C,Scott Laughton (16287956),Scott Laughton,16287956,C/UTIL,2700,NYI@PHI 01/31/2021 07:00PM ET,PHI,5.87
,,,,,,,,,,D,Nikita Zadorov (16288026),Nikita Zadorov,16288026,D/UTIL,2700,CLS@CHI 01/31/2021 07:00PM ET,CHI,4.6
,,,,,,,,,,RW,Ryan Carpenter (16288075),Ryan Carpenter,16288075,W/UTIL,2700,CLS@CHI 01/31/2021 07:00PM ET,CHI,5.19
,,,,,,,,,,RW,Kevin Stenlund (16288183),Kevin Stenlund,16288183,W/UTIL,2700,CLS@CHI 01/31/2021 07:00PM ET,CLS,9
,,,,,,,,,,C,David Kampf (16288330),David Kampf,16288330,C/UTIL,2700,CLS@CHI 01/31/2021 07:00PM ET,CHI,2.37
,,,,,,,,,,LW,Jordan Greenway (16288177),Jordan Greenway,16288177,W/UTIL,2700,COL@MIN 01/31/2021 08:00PM ET,MIN,7.53
,,,,,,,,,,LW,Nicolas Deslauriers (16287858),Nicolas Deslauriers,16287858,W/UTIL,2700,STL@ANH 01/31/2021 08:00PM ET,ANH,5.02
,,,,,,,,,,D,Vince Dunn (16288181),Vince Dunn,16288181,D/UTIL,2700,STL@ANH 01/31/2021 08:00PM ET,STL,6.59
,,,,,,,,,,D,Slater Koekkoek (16287952),Slater Koekkoek,16287952,D/UTIL,2700,OTT@EDM 01/31/2021 09:00PM ET,EDM,6
,,,,,,,,,,LW,Dominik Kahun (16288393),Dominik Kahun,16288393,W/UTIL,2700,OTT@EDM 01/31/2021 09:00PM ET,EDM,4.59
,,,,,,,,,,D,Scott Mayfield (16287878),Scott Mayfield,16287878,D/UTIL,2600,NYI@PHI 01/31/2021 07:00PM ET,NYI,5.29
,,,,,,,,,,C,Carl Soderberg (16287691),Carl Soderberg,16287691,C/UTIL,2600,CLS@CHI 01/31/2021 07:00PM ET,CHI,2.38
,,,,,,,,,,LW,Brandon Hagel (16288299),Brandon Hagel,16288299,W/UTIL,2600,CLS@CHI 01/31/2021 07:00PM ET,CHI,3.7
,,,,,,,,,,LW,Eric Robinson (16288402),Eric Robinson,16288402,W/UTIL,2600,CLS@CHI 01/31/2021 07:00PM ET,CLS,5.79
,,,,,,,,,,RW,Liam Foudy (16288423),Liam Foudy,16288423,W/UTIL,2600,CLS@CHI 01/31/2021 07:00PM ET,CLS,5.23
,,,,,,,,,,D,Ian Cole (16287723),Ian Cole,16287723,D/UTIL,2600,COL@MIN 01/31/2021 08:00PM ET,MIN,3.54
,,,,,,,,,,RW,Marcus Foligno (16287779),Marcus Foligno,16287779,W/UTIL,2600,COL@MIN 01/31/2021 08:00PM ET,MIN,3.99
,,,,,,,,,,D,Marco Scandella (16287751),Marco Scandella,16287751,D/UTIL,2600,STL@ANH 01/31/2021 08:00PM ET,STL,2.64
,,,,,,,,,,D,Kris Russell (16287695),Kris Russell,16287695,D/UTIL,2600,OTT@EDM 01/31/2021 09:00PM ET,EDM,4.22
,,,,,,,,,,C,Kyle Turris (16287715),Kyle Turris,16287715,C/UTIL,2600,OTT@EDM 01/31/2021 09:00PM ET,EDM,3.95
,,,,,,,,,,C,Artem Anisimov (16287729),Artem Anisimov,16287729,C/UTIL,2600,OTT@EDM 01/31/2021 09:00PM ET,OTT,5.18
,,,,,,,,,,RW,Zack Kassian (16287762),Zack Kassian,16287762,W/UTIL,2600,OTT@EDM 01/31/2021 09:00PM ET,EDM,4.03
,,,,,,,,,,C,Jujhar Khaira (16287967),Jujhar Khaira,16287967,C/UTIL,2600,OTT@EDM 01/31/2021 09:00PM ET,EDM,4.03
,,,,,,,,,,LW,Andrew Ladd (16287680),Andrew Ladd,16287680,W/UTIL,2500,NYI@PHI 01/31/2021 07:00PM ET,NYI,0
,,,,,,,,,,RW,Chris Stewart (16287701),Chris Stewart,16287701,W/UTIL,2500,NYI@PHI 01/31/2021 07:00PM ET,PHI,0
,,,,,,,,,,RW,Cal Clutterbuck (16287709),Cal Clutterbuck,16287709,W/UTIL,2500,NYI@PHI 01/31/2021 07:00PM ET,NYI,3.1
,,,,,,,,,,D,Thomas Hickey (16287717),Thomas Hickey,16287717,D/UTIL,2500,NYI@PHI 01/31/2021 07:00PM ET,NYI,0
,,,,,,,,,,LW,Matt Martin (16287771),Matt Martin,16287771,W/UTIL,2500,NYI@PHI 01/31/2021 07:00PM ET,NYI,2.34
,,,,,,,,,,RW,Tom Kuhnhackl (16287834),Tom Kuhnhackl,16287834,W/UTIL,2500,NYI@PHI 01/31/2021 07:00PM ET,NYI,0
,,,,,,,,,,D,Tyler Wotherspoon (16287893),Tyler Wotherspoon,16287893,D/UTIL,2500,NYI@PHI 01/31/2021 07:00PM ET,PHI,0
,,,,,,,,,,C,Andy Andreoff (16287901),Andy Andreoff,16287901,C/UTIL,2500,NYI@PHI 01/31/2021 07:00PM ET,PHI,0
,,,,,,,,,,RW,Leo Komarov (16287942),Leo Komarov,16287942,W/UTIL,2500,NYI@PHI 01/31/2021 07:00PM ET,NYI,1.43
,,,,,,,,,,D,Derrick Pouliot (16287950),Derrick Pouliot,16287950,D/UTIL,2500,NYI@PHI 01/31/2021 07:00PM ET,PHI,0
,,,,,,,,,,D,Seth Helgeson (16288008),Seth Helgeson,16288008,D/UTIL,2500,NYI@PHI 01/31/2021 07:00PM ET,NYI,0
,,,,,,,,,,RW,Samuel Morin (16288020),Samuel Morin,16288020,W/UTIL,2500,NYI@PHI 01/31/2021 07:00PM ET,PHI,2.8
,,,,,,,,,,D,Chris Bigras (16288034),Chris Bigras,16288034,D/UTIL,2500,NYI@PHI 01/31/2021 07:00PM ET,PHI,0
,,,,,,,,,,D,Robert Hagg (16288040),Robert Hagg,16288040,D/UTIL,2500,NYI@PHI 01/31/2021 07:00PM ET,PHI,2.56
,,,,,,,,,,LW,Ross Johnston (16288073),Ross Johnston,16288073,W/UTIL,2500,NYI@PHI 01/31/2021 07:00PM ET,NYI,1.15
,,,,,,,,,,LW,Michael Dal Colle (16288083),Michael Dal Colle,16288083,W/UTIL,2500,NYI@PHI 01/31/2021 07:00PM ET,NYI,0
,,,,,,,,,,RW,Joshua Ho-Sang (16288091),Joshua Ho-Sang,16288091,W/UTIL,2500,NYI@PHI 01/31/2021 07:00PM ET,NYI,0
,,,,,,,,,,RW,Nicolas Aube-Kubel (16288101),Nicolas Aube-Kubel,16288101,W/UTIL,2500,NYI@PHI 01/31/2021 07:00PM ET,PHI,3.47
,,,,,,,,,,D,Mark Friedman (16288109),Mark Friedman,16288109,D/UTIL,2500,NYI@PHI 01/31/2021 07:00PM ET,PHI,0.5
,,,,,,,,,,C,Cole Bardreau (16288137),Cole Bardreau,16288137,C/UTIL,2500,NYI@PHI 01/31/2021 07:00PM ET,NYI,0
,,,,,,,,,,C,Austin Czarnik (16288139),Austin Czarnik,16288139,C/UTIL,2500,NYI@PHI 01/31/2021 07:00PM ET,NYI,0
,,,,,,,,,,LW,A.J. Greer (16288173),A.J. Greer,16288173,W/UTIL,2500,NYI@PHI 01/31/2021 07:00PM ET,NYI,0
,,,,,,,,,,D,Mitch Vande Sompel (16288188),Mitch Vande Sompel,16288188,D/UTIL,2500,NYI@PHI 01/31/2021 07:00PM ET,NYI,0
,,,,,,,,,,C,Mikhail S. Vorobyov (16288194),Mikhail S. Vorobyov,16288194,C/UTIL,2500,NYI@PHI 01/31/2021 07:00PM ET,PHI,0
,,,,,,,,,,D,Parker Wotherspoon (16288198),Parker Wotherspoon,16288198,D/UTIL,2500,NYI@PHI 01/31/2021 07:00PM ET,NYI,0
,,,,,,,,,,LW,Dmytro Timashov (16288204),Dmytro Timashov,16288204,W/UTIL,2500,NYI@PHI 01/31/2021 07:00PM ET,NYI,0
,,,,,,,,,,LW,David Kase (16288208),David Kase,16288208,W/UTIL,2500,NYI@PHI 01/31/2021 07:00PM ET,PHI,0
,,,,,,,,,,D,Philippe Myers (16288222),Philippe Myers,16288222,D/UTIL,2500,NYI@PHI 01/31/2021 07:00PM ET,PHI,2.88
,,,,,,,,,,C,Tanner Fritz (16288238),Tanner Fritz,16288238,C/UTIL,2500,NYI@PHI 01/31/2021 07:00PM ET,NYI,0
,,,,,,,,,,RW,Kieffer Bellows (16288252),Kieffer Bellows,16288252,W/UTIL,2500,NYI@PHI 01/31/2021 07:00PM ET,NYI,2.7
,,,,,,,,,,C,German Rubtsov (16288254),German Rubtsov,16288254,C/UTIL,2500,NYI@PHI 01/31/2021 07:00PM ET,PHI,0
,,,,,,,,,,RW,Wade Allison (16288275),Wade Allison,16288275,W/UTIL,2500,NYI@PHI 01/31/2021 07:00PM ET,PHI,0
,,,,,,,,,,LW,Carsen Twarynski (16288282),Carsen Twarynski,16288282,W/UTIL,2500,NYI@PHI 01/31/2021 07:00PM ET,PHI,0
,,,,,,,,,,C,Connor Bunnaman (16288288),Connor Bunnaman,16288288,C/UTIL,2500,NYI@PHI 01/31/2021 07:00PM ET,PHI,2.46
,,,,,,,,,,RW,Otto Koivula (16288294),Otto Koivula,16288294,W/UTIL,2500,NYI@PHI 01/31/2021 07:00PM ET,NYI,0
,,,,,,,,,,RW,Travis St. Denis (16288326),Travis St. Denis,16288326,W/UTIL,2500,NYI@PHI 01/31/2021 07:00PM ET,NYI,0
,,,,,,,,,,C,Morgan Frost (16288345),Morgan Frost,16288345,C/UTIL,2500,NYI@PHI 01/31/2021 07:00PM ET,PHI,0
,,,,,,,,,,LW,Matthew Strome (16288369),Matthew Strome,16288369,W/UTIL,2500,NYI@PHI 01/31/2021 07:00PM ET,PHI,0
,,,,,,,,,,D,Sebastian Aho (16288379),Sebastian Aho,16288379,D/UTIL,2500,NYI@PHI 01/31/2021 07:00PM ET,NYI,0
,,,,,,,,,,RW,Maxim Sushko (16288387),Maxim Sushko,16288387,W/UTIL,2500,NYI@PHI 01/31/2021 07:00PM ET,PHI,0
,,,,,,,,,,D,Bode Wilde (16288431),Bode Wilde,16288431,D/UTIL,2500,NYI@PHI 01/31/2021 07:00PM ET,NYI,0
,,,,,,,,,,D,Wyatte Wylie (16288441),Wyatte Wylie,16288441,D/UTIL,2500,NYI@PHI 01/31/2021 07:00PM ET,PHI,0
,,,,,,,,,,D,Egor Zamula (16288452),Egor Zamula,16288452,D/UTIL,2500,NYI@PHI 01/31/2021 07:00PM ET,PHI,0
,,,,,,,,,,D,Grant Hutton (16288462),Grant Hutton,16288462,D/UTIL,2500,NYI@PHI 01/31/2021 07:00PM ET,NYI,0
,,,,,,,,,,LW,Bobo Carpenter (16288464),Bobo Carpenter,16288464,W/UTIL,2500,NYI@PHI 01/31/2021 07:00PM ET,NYI,0
,,,,,,,,,,C,Mason Jobst (16288468),Mason Jobst,16288468,C/UTIL,2500,NYI@PHI 01/31/2021 07:00PM ET,NYI,0
,,,,,,,,,,RW,Simon Holmstrom (16288486),Simon Holmstrom,16288486,W/UTIL,2500,NYI@PHI 01/31/2021 07:00PM ET,NYI,0
,,,,,,,,,,D,Samuel Bolduc (16288490),Samuel Bolduc,16288490,D/UTIL,2500,NYI@PHI 01/31/2021 07:00PM ET,NYI,0
,,,,,,,,,,RW,Linus Sandin (16288501),Linus Sandin,16288501,W/UTIL,2500,NYI@PHI 01/31/2021 07:00PM ET,PHI,0
,,,,,,,,,,RW,Tyson Foerster (16288507),Tyson Foerster,16288507,W/UTIL,2500,NYI@PHI 01/31/2021 07:00PM ET,PHI,0
,,,,,,,,,,D,Brent Seabrook (16287672),Brent Seabrook,16287672,D/UTIL,2500,CLS@CHI 01/31/2021 07:00PM ET,CHI,0
,,,,,,,,,,C,Brandon Dubinsky (16287689),Brandon Dubinsky,16287689,C/UTIL,2500,CLS@CHI 01/31/2021 07:00PM ET,CLS,0
,,,,,,,,,,RW,Riley Nash (16287725),Riley Nash,16287725,W/UTIL,2500,CLS@CHI 01/31/2021 07:00PM ET,CLS,2.34
,,,,,,,,,,RW,Nathan Gerbe (16287731),Nathan Gerbe,16287731,W/UTIL,2500,CLS@CHI 01/31/2021 07:00PM ET,CLS,7.8
,,,,,,,,,,C,Zack Smith (16287735),Zack Smith,16287735,C/UTIL,2500,CLS@CHI 01/31/2021 07:00PM ET,CHI,0
,,,,,,,,,,C,Zac Dalpe (16287789),Zac Dalpe,16287789,C/UTIL,2500,CLS@CHI 01/31/2021 07:00PM ET,CLS,0
,,,,,,,,,,LW,Brandon Pirri (16287840),Brandon Pirri,16287840,W/UTIL,2500,CLS@CHI 01/31/2021 07:00PM ET,CHI,3
,,,,,,,,,,LW,Gustav Nyquist (16287848),Gustav Nyquist,16287848,W/UTIL,2500,CLS@CHI 01/31/2021 07:00PM ET,CLS,0
,,,,,,,,,,D,Scott Harrington (16287876),Scott Harrington,16287876,D/UTIL,2500,CLS@CHI 01/31/2021 07:00PM ET,CLS,0
,,,,,,,,,,D,Adam Clendening (16287880),Adam Clendening,16287880,D/UTIL,2500,CLS@CHI 01/31/2021 07:00PM ET,CLS,0
,,,,,,,,,,D,Nick Seeler (16287916),Nick Seeler,16287916,D/UTIL,2500,CLS@CHI 01/31/2021 07:00PM ET,CHI,0
,,,,,,,,,,RW,Lukas Sedlak (16287920),Lukas Sedlak,16287920,W/UTIL,2500,CLS@CHI 01/31/2021 07:00PM ET,CLS,0
,,,,,,,,,,LW,Mikhail Grigorenko (16287954),Mikhail Grigorenko,16287954,W/UTIL,2500,CLS@CHI 01/31/2021 07:00PM ET,CLS,4.34
,,,,,,,,,,RW,Stefan Matteau (16287959),Stefan Matteau,16287959,W/UTIL,2500,CLS@CHI 01/31/2021 07:00PM ET,CLS,0
,,,,,,,,,,D,Madison Bowey (16288046),Madison Bowey,16288046,D/UTIL,2500,CLS@CHI 01/31/2021 07:00PM ET,CHI,0
,,,,,,,,,,RW,John Quenneville (16288093),John Quenneville,16288093,W/UTIL,2500,CLS@CHI 01/31/2021 07:00PM ET,CHI,0
,,,,,,,,,,RW,Ryan MacInnis (16288099),Ryan MacInnis,16288099,W/UTIL,2500,CLS@CHI 01/31/2021 07:00PM ET,CLS,0
,,,,,,,,,,LW,Lucas Wallmark (16288114),Lucas Wallmark,16288114,W/UTIL,2500,CLS@CHI 01/31/2021 07:00PM ET,CHI,4.3
,,,,,,,,,,D,Anton Lindholm (16288129),Anton Lindholm,16288129,D/UTIL,2500,CLS@CHI 01/31/2021 07:00PM ET,CHI,0
,,,,,,,,,,C,Jack Roslovic (16288165),Jack Roslovic,16288165,C/UTIL,2500,CLS@CHI 01/31/2021 07:00PM ET,CLS,1.5
,,,,,,,,,,D,Gabriel Carlsson (16288171),Gabriel Carlsson,16288171,D/UTIL,2500,CLS@CHI 01/31/2021 07:00PM ET,CLS,0
,,,,,,,,,,RW,Kole Sherwood (16288220),Kole Sherwood,16288220,W/UTIL,2500,CLS@CHI 01/31/2021 07:00PM ET,CLS,0
,,,,,,,,,,C,Justin Scott (16288232),Justin Scott,16288232,C/UTIL,2500,CLS@CHI 01/31/2021 07:00PM ET,CLS,0
,,,,,,,,,,LW,Alex Nylander (16288246),Alex Nylander,16288246,W/UTIL,2500,CLS@CHI 01/31/2021 07:00PM ET,CHI,0
,,,,,,,,,,D,Andrew Peeke (16288262),Andrew Peeke,16288262,D/UTIL,2500,CLS@CHI 01/31/2021 07:00PM ET,CLS,0
,,,,,,,,,,LW,Cam Morrison (16288268),Cam Morrison,16288268,W/UTIL,2500,CLS@CHI 01/31/2021 07:00PM ET,CHI,0
,,,,,,,,,,D,Chad Krys (16288270),Chad Krys,16288270,D/UTIL,2500,CLS@CHI 01/31/2021 07:00PM ET,CHI,0
,,,,,,,,,,RW,Cliff Pu (16288280),Cliff Pu,16288280,W/UTIL,2500,CLS@CHI 01/31/2021 07:00PM ET,CLS,0
,,,,,,,,,,D,Lucas Carlsson (16288290),Lucas Carlsson,16288290,D/UTIL,2500,CLS@CHI 01/31/2021 07:00PM ET,CHI,1.93
,,,,,,,,,,C,Calvin Thurkauf (16288301),Calvin Thurkauf,16288301,C/UTIL,2500,CLS@CHI 01/31/2021 07:00PM ET,CLS,0
,,,,,,,,,,LW,Alexandre Fortin (16288305),Alexandre Fortin,16288305,W/UTIL,2500,CLS@CHI 01/31/2021 07:00PM ET,CHI,0
,,,,,,,,,,RW,Andrei Altybarmakyan (16288311),Andrei Altybarmakyan,16288311,W/UTIL,2500,CLS@CHI 01/31/2021 07:00PM ET,CHI,0
,,,,,,,,,,LW,Matthew Highmore (16288313),Matthew Highmore,16288313,W/UTIL,2500,CLS@CHI 01/31/2021 07:00PM ET,CHI,1.12
,,,,,,,,,,D,Gavin Bayreuther (16288315),Gavin Bayreuther,16288315,D/UTIL,2500,CLS@CHI 01/31/2021 07:00PM ET,CLS,0
,,,,,,,,,,D,Ian Mitchell (16288357),Ian Mitchell,16288357,D/UTIL,2500,CLS@CHI 01/31/2021 07:00PM ET,CHI,3.19
,,,,,,,,,,RW,MacKenzie Entwistle (16288361),MacKenzie Entwistle,16288361,W/UTIL,2500,CLS@CHI 01/31/2021 07:00PM ET,CHI,0
,,,,,,,,,,C,Evan Barratt (16288365),Evan Barratt,16288365,C/UTIL,2500,CLS@CHI 01/31/2021 07:00PM ET,CHI,0
,,,,,,,,,,C,Tim Soderlund (16288371),Tim Soderlund,16288371,C/UTIL,2500,CLS@CHI 01/31/2021 07:00PM ET,CHI,0
,,,,,,,,,,C,Emil Bemstrom (16288375),Emil Bemstrom,16288375,C/UTIL,2500,CLS@CHI 01/31/2021 07:00PM ET,CLS,2.88
,,,,,,,,,,D,Wyatt Kalynuk (16288384),Wyatt Kalynuk,16288384,D/UTIL,2500,CLS@CHI 01/31/2021 07:00PM ET,CHI,0
,,,,,,,,,,C,Jacob Nilsson (16288407),Jacob Nilsson,16288407,C/UTIL,2500,CLS@CHI 01/31/2021 07:00PM ET,CHI,0
,,,,,,,,,,RW,Nicolas Beaudin (16288427),Nicolas Beaudin,16288427,W/UTIL,2500,CLS@CHI 01/31/2021 07:00PM ET,CHI,1.95
,,,,,,,,,,D,Alec Regula (16288435),Alec Regula,16288435,D/UTIL,2500,CLS@CHI 01/31/2021 07:00PM ET,CHI,0
,,,,,,,,,,RW,Trey Fix-Wolansky (16288448),Trey Fix-Wolansky,16288448,W/UTIL,2500,CLS@CHI 01/31/2021 07:00PM ET,CLS,0
,,,,,,,,,,D,Jake Christiansen (16288456),Jake Christiansen,16288456,D/UTIL,2500,CLS@CHI 01/31/2021 07:00PM ET,CLS,0
,,,,,,,,,,RW,Reese Johnson (16288458),Reese Johnson,16288458,W/UTIL,2500,CLS@CHI 01/31/2021 07:00PM ET,CHI,0
,,,,,,,,,,LW,Anton Wedin (16288470),Anton Wedin,16288470,W/UTIL,2500,CLS@CHI 01/31/2021 07:00PM ET,CHI,0
,,,,,,,,,,RW,Jakob Lilja (16288474),Jakob Lilja,16288474,W/UTIL,2500,CLS@CHI 01/31/2021 07:00PM ET,CLS,0
,,,,,,,,,,C,Kirby Dach (16288476),Kirby Dach,16288476,C/UTIL,2500,CLS@CHI 01/31/2021 07:00PM ET,CHI,0
,,,,,,,,,,LW,Michal Teply (16288492),Michal Teply,16288492,W/UTIL,2500,CLS@CHI 01/31/2021 07:00PM ET,CHI,0
,,,,,,,,,,RW,Matej Chalupa (16288503),Matej Chalupa,16288503,W/UTIL,2500,CLS@CHI 01/31/2021 07:00PM ET,CHI,0
,,,,,,,,,,D,Michael Krutil (16288511),Michael Krutil,16288511,D/UTIL,2500,CLS@CHI 01/31/2021 07:00PM ET,CHI,0
,,,,,,,,,,LW,Colin Wilson (16287737),Colin Wilson,16287737,W/UTIL,2500,COL@MIN 01/31/2021 08:00PM ET,COL,0
,,,,,,,,,,LW,Matt Calvert (16287783),Matt Calvert,16287783,W/UTIL,2500,COL@MIN 01/31/2021 08:00PM ET,COL,3.23
,,,,,,,,,,D,Matt Bartkowski (16287796),Matt Bartkowski,16287796,D/UTIL,2500,COL@MIN 01/31/2021 08:00PM ET,MIN,0
,,,,,,,,,,C,Gabriel Dumont (16287798),Gabriel Dumont,16287798,C/UTIL,2500,COL@MIN 01/31/2021 08:00PM ET,MIN,0
,,,,,,,,,,RW,Mats Zuccarello (16287804),Mats Zuccarello,16287804,W/UTIL,2500,COL@MIN 01/31/2021 08:00PM ET,MIN,0
,,,,,,,,,,D,Mark Barberio (16287806),Mark Barberio,16287806,D/UTIL,2500,COL@MIN 01/31/2021 08:00PM ET,COL,0
,,,,,,,,,,LW,Victor Rask (16287885),Victor Rask,16287885,W/UTIL,2500,COL@MIN 01/31/2021 08:00PM ET,MIN,2.07
,,,,,,,,,,LW,Miikka Salomaki (16287891),Miikka Salomaki,16287891,W/UTIL,2500,COL@MIN 01/31/2021 08:00PM ET,COL,0
,,,,,,,,,,RW,T.J. Tynan (16287895),T.J. Tynan,16287895,W/UTIL,2500,COL@MIN 01/31/2021 08:00PM ET,COL,0
,,,,,,,,,,RW,Kyle Rau (16287908),Kyle Rau,16287908,W/UTIL,2500,COL@MIN 01/31/2021 08:00PM ET,MIN,0
,,,,,,,,,,D,Greg Pateryn (16287932),Greg Pateryn,16287932,D/UTIL,2500,COL@MIN 01/31/2021 08:00PM ET,COL,4.9
,,,,,,,,,,RW,J.T. Brown (16287936),J.T. Brown,16287936,W/UTIL,2500,COL@MIN 01/31/2021 08:00PM ET,MIN,0
,,,,,,,,,,D,Brad Hunt (16287940),Brad Hunt,16287940,D/UTIL,2500,COL@MIN 01/31/2021 08:00PM ET,MIN,1.43
,,,,,,,,,,RW,Jayson Megna (16287998),Jayson Megna,16287998,W/UTIL,2500,COL@MIN 01/31/2021 08:00PM ET,COL,0
,,,,,,,,,,LW,Valeri Nichushkin (16288018),Valeri Nichushkin,16288018,W/UTIL,2500,COL@MIN 01/31/2021 08:00PM ET,COL,3.61
,,,,,,,,,,RW,Ryan Hartman (16288030),Ryan Hartman,16288030,W/UTIL,2500,COL@MIN 01/31/2021 08:00PM ET,MIN,4.88
,,,,,,,,,,D,Ian McCoshen (16288032),Ian McCoshen,16288032,D/UTIL,2500,COL@MIN 01/31/2021 08:00PM ET,MIN,0
,,,,,,,,,,LW,Luke Johnson (16288061),Luke Johnson,16288061,W/UTIL,2500,COL@MIN 01/31/2021 08:00PM ET,MIN,0
,,,,,,,,,,D,Carson Soucy (16288063),Carson Soucy,16288063,D/UTIL,2500,COL@MIN 01/31/2021 08:00PM ET,MIN,3.12
,,,,,,,,,,D,Kyle Burroughs (16288069),Kyle Burroughs,16288069,D/UTIL,2500,COL@MIN 01/31/2021 08:00PM ET,COL,0
,,,,,,,,,,LW,Colton Beck (16288077),Colton Beck,16288077,W/UTIL,2500,COL@MIN 01/31/2021 08:00PM ET,MIN,0
,,,,,,,,,,C,Pierre-Edouard Bellemare (16288079),Pierre-Edouard Bellemare,16288079,C/UTIL,2500,COL@MIN 01/31/2021 08:00PM ET,COL,1.1
,,,,,,,,,,RW,Vladislav Kamenev (16288097),Vladislav Kamenev,16288097,W/UTIL,2500,COL@MIN 01/31/2021 08:00PM ET,COL,0
,,,,,,,,,,D,Louie Belpedio (16288105),Louie Belpedio,16288105,D/UTIL,2500,COL@MIN 01/31/2021 08:00PM ET,MIN,0
,,,,,,,,,,D,Jacob MacDonald (16288143),Jacob MacDonald,16288143,D/UTIL,2500,COL@MIN 01/31/2021 08:00PM ET,COL,0
,,,,,,,,,,D,Dennis Gilbert (16288192),Dennis Gilbert,16288192,D/UTIL,2500,COL@MIN 01/31/2021 08:00PM ET,COL,0
,,,,,,,,,,D,Dakota Mermis (16288218),Dakota Mermis,16288218,D/UTIL,2500,COL@MIN 01/31/2021 08:00PM ET,MIN,0
,,,,,,,,,,D,Dan Renouf (16288240),Dan Renouf,16288240,D/UTIL,2500,COL@MIN 01/31/2021 08:00PM ET,COL,0
,,,,,,,,,,LW,Tyson Jost (16288248),Tyson Jost,16288248,W/UTIL,2500,COL@MIN 01/31/2021 08:00PM ET,COL,1.87
,,,,,,,,,,D,Keaton Middleton (16288286),Keaton Middleton,16288286,D/UTIL,2500,COL@MIN 01/31/2021 08:00PM ET,COL,0
,,,,,,,,,,RW,Dmitry Sokolov (16288303),Dmitry Sokolov,16288303,W/UTIL,2500,COL@MIN 01/31/2021 08:00PM ET,MIN,0
,,,,,,,,,,D,Brennan Menell (16288309),Brennan Menell,16288309,D/UTIL,2500,COL@MIN 01/31/2021 08:00PM ET,MIN,0
,,,,,,,,,,C,Mike Vecchione (16288323),Mike Vecchione,16288323,C/UTIL,2500,COL@MIN 01/31/2021 08:00PM ET,COL,0
,,,,,,,,,,C,Gerald Mayhew (16288328),Gerald Mayhew,16288328,C/UTIL,2500,COL@MIN 01/31/2021 08:00PM ET,MIN,0
,,,,,,,,,,C,Shane Bowers (16288347),Shane Bowers,16288347,C/UTIL,2500,COL@MIN 01/31/2021 08:00PM ET,COL,0
,,,,,,,,,,D,Conor Timmins (16288349),Conor Timmins,16288349,D/UTIL,2500,COL@MIN 01/31/2021 08:00PM ET,COL,3.08
,,,,,,,,,,RW,Nick Henry (16288367),Nick Henry,16288367,W/UTIL,2500,COL@MIN 01/31/2021 08:00PM ET,COL,0
,,,,,,,,,,C,Sheldon Dries (16288389),Sheldon Dries,16288389,C/UTIL,2500,COL@MIN 01/31/2021 08:00PM ET,COL,0
,,,,,,,,,,RW,Kiefer Sherwood (16288397),Kiefer Sherwood,16288397,W/UTIL,2500,COL@MIN 01/31/2021 08:00PM ET,COL,3.1
,,,,,,,,,,RW,Martin Kaut (16288421),Martin Kaut,16288421,W/UTIL,2500,COL@MIN 01/31/2021 08:00PM ET,COL,0
,,,,,,,,,,C,Logan O'Connor (16288450),Logan O'Connor,16288450,C/UTIL,2500,COL@MIN 01/31/2021 08:00PM ET,COL,11.5
,,,,,,,,,,C,Nico Sturm (16288466),Nico Sturm,16288466,C/UTIL,2500,COL@MIN 01/31/2021 08:00PM ET,MIN,3.93
,,,,,,,,,,D,Peter Tischke (16288495),Peter Tischke,16288495,D/UTIL,2500,COL@MIN 01/31/2021 08:00PM ET,COL,0
,,,,,,,,,,C,Marco Rossi (16288505),Marco Rossi,16288505,C/UTIL,2500,COL@MIN 01/31/2021 08:00PM ET,MIN,0
,,,,,,,,,,D,Jay Bouwmeester (16287656),Jay Bouwmeester,16287656,D/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,STL,0
,,,,,,,,,,LW,Alexander Steen (16287658),Alexander Steen,16287658,W/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,STL,0
,,,,,,,,,,C,Ryan Kesler (16287666),Ryan Kesler,16287666,C/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,ANH,0
,,,,,,,,,,RW,Patrick Eaves (16287678),Patrick Eaves,16287678,W/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,ANH,0
,,,,,,,,,,RW,David Backes (16287685),David Backes,16287685,W/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,ANH,8.4
,,,,,,,,,,RW,Troy Brouwer (16287693),Troy Brouwer,16287693,W/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,STL,0
,,,,,,,,,,RW,Tyler Bozak (16287749),Tyler Bozak,16287749,W/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,STL,2.79
,,,,,,,,,,D,Carl Gunnarsson (16287754),Carl Gunnarsson,16287754,D/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,STL,4.65
,,,,,,,,,,D,Robert Bortuzzo (16287773),Robert Bortuzzo,16287773,D/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,STL,2.05
