C,C,W,W,W,D,D,G,UTIL,,Instructions,,,,,,,,
,,,,,,,,,,D,Sean Walker (16327087),Sean Walker,16327087,D/UTIL,2800,LA@VGK 02/05/2021 10:00PM ET,LA,6.2
,,,,,,,,,,RW,Matt Nieto (16326783),Matt Nieto,16326783,W/UTIL,2800,SJ@ANH 02/05/2021 10:00PM ET,SJ,5.49
,,,,,,,,,,RW,Ondrej Kase (16326789),Ondrej Kase,16326789,W/UTIL,2700,BOS@PHI 02/05/2021 07:00PM ET,BOS,1.5
,,,,,,,,,,D,Jan Rutta (16327089),Jan Rutta,16327089,D/UTIL,2700,DET@TB 02/05/2021 07:00PM ET,TB,4.2
,,,,,,,,,,RW,Noel Acciari (16326787),Noel Acciari,16326787,W/UTIL,2700,NSH@FLA 02/05/2021 07:00PM ET,FLA,4.19
,,,,,,,,,,C,Gabriel Vilardi (16326537),Gabriel Vilardi,16326537,C/UTIL,2700,LA@VGK 02/05/2021 10:00PM ET,LA,4.77
,,,,,,,,,,D,Kurtis MacDermid (16327091),Kurtis MacDermid,16327091,D/UTIL,2700,LA@VGK 02/05/2021 10:00PM ET,LA,6.14
,,,,,,,,,,C,Derek Grant (16326539),Derek Grant,16326539,C/UTIL,2700,SJ@ANH 02/05/2021 10:00PM ET,ANH,5.26
,,,,,,,,,,LW,Max Comtois (16326785),Max Comtois,16326785,W/UTIL,2700,SJ@ANH 02/05/2021 10:00PM ET,ANH,5.7
,,,,,,,,,,C,Scott Laughton (16326541),Scott Laughton,16326541,C/UTIL,2600,BOS@PHI 02/05/2021 07:00PM ET,PHI,5.76
,,,,,,,,,,LW,Michael Raffl (16326797),Michael Raffl,16326797,W/UTIL,2600,BOS@PHI 02/05/2021 07:00PM ET,PHI,4.56
,,,,,,,,,,D,Philippe Myers (16327095),Philippe Myers,16327095,D/UTIL,2600,BOS@PHI 02/05/2021 07:00PM ET,PHI,4.47
,,,,,,,,,,D,Nate Prosser (16327101),Nate Prosser,16327101,D/UTIL,2600,BOS@PHI 02/05/2021 07:00PM ET,PHI,16.9
,,,,,,,,,,C,Mathieu Joseph (16326543),Mathieu Joseph,16326543,C/UTIL,2600,DET@TB 02/05/2021 07:00PM ET,TB,4.62
,,,,,,,,,,D,Christian Djoos (16327099),Christian Djoos,16327099,D/UTIL,2600,DET@TB 02/05/2021 07:00PM ET,DET,5.51
,,,,,,,,,,D,Jarred Tinordi (16327097),Jarred Tinordi,16327097,D/UTIL,2600,NSH@FLA 02/05/2021 07:00PM ET,NSH,5.17
,,,,,,,,,,D,Mikey Anderson (16327093),Mikey Anderson,16327093,D/UTIL,2600,LA@VGK 02/05/2021 10:00PM ET,LA,3.29
,,,,,,,,,,RW,Noah Gregor (16326791),Noah Gregor,16326791,W/UTIL,2600,SJ@ANH 02/05/2021 10:00PM ET,SJ,6.73
,,,,,,,,,,LW,Nicolas Deslauriers (16326793),Nicolas Deslauriers,16326793,W/UTIL,2600,SJ@ANH 02/05/2021 10:00PM ET,ANH,5.98
,,,,,,,,,,RW,Carter Rowney (16326795),Carter Rowney,16326795,W/UTIL,2600,SJ@ANH 02/05/2021 10:00PM ET,ANH,5.41
,,,,,,,,,,C,Sean Kuraly (16326555),Sean Kuraly,16326555,C/UTIL,2500,BOS@PHI 02/05/2021 07:00PM ET,BOS,4.42
,,,,,,,,,,C,Connor Bunnaman (16326557),Connor Bunnaman,16326557,C/UTIL,2500,BOS@PHI 02/05/2021 07:00PM ET,PHI,2.4
,,,,,,,,,,C,Par Lindholm (16326571),Par Lindholm,16326571,C/UTIL,2500,BOS@PHI 02/05/2021 07:00PM ET,BOS,0
,,,,,,,,,,C,Andy Andreoff (16326573),Andy Andreoff,16326573,C/UTIL,2500,BOS@PHI 02/05/2021 07:00PM ET,PHI,0
,,,,,,,,,,C,Greg McKegg (16326585),Greg McKegg,16326585,C/UTIL,2500,BOS@PHI 02/05/2021 07:00PM ET,BOS,0
,,,,,,,,,,C,Morgan Frost (16326589),Morgan Frost,16326589,C/UTIL,2500,BOS@PHI 02/05/2021 07:00PM ET,PHI,0
,,,,,,,,,,C,Cameron Hughes (16326591),Cameron Hughes,16326591,C/UTIL,2500,BOS@PHI 02/05/2021 07:00PM ET,BOS,0
,,,,,,,,,,C,Oskar Steen (16326593),Oskar Steen,16326593,C/UTIL,2500,BOS@PHI 02/05/2021 07:00PM ET,BOS,0
,,,,,,,,,,C,Jakub Lauko (16326595),Jakub Lauko,16326595,C/UTIL,2500,BOS@PHI 02/05/2021 07:00PM ET,BOS,0
,,,,,,,,,,C,German Rubtsov (16326609),German Rubtsov,16326609,C/UTIL,2500,BOS@PHI 02/05/2021 07:00PM ET,PHI,0
,,,,,,,,,,C,Mikhail S. Vorobyov (16326611),Mikhail S. Vorobyov,16326611,C/UTIL,2500,BOS@PHI 02/05/2021 07:00PM ET,PHI,0
,,,,,,,,,,RW,Chris Wagner (16326809),Chris Wagner,16326809,W/UTIL,2500,BOS@PHI 02/05/2021 07:00PM ET,BOS,5
,,,,,,,,,,LW,Trent Frederic (16326811),Trent Frederic,16326811,W/UTIL,2500,BOS@PHI 02/05/2021 07:00PM ET,BOS,2.54
,,,,,,,,,,RW,Anders Bjork (16326827),Anders Bjork,16326827,W/UTIL,2500,BOS@PHI 02/05/2021 07:00PM ET,BOS,1.23
,,,,,,,,,,LW,Anton Blidh (16326829),Anton Blidh,16326829,W/UTIL,2500,BOS@PHI 02/05/2021 07:00PM ET,BOS,2.8
,,,,,,,,,,RW,Nicolas Aube-Kubel (16326831),Nicolas Aube-Kubel,16326831,W/UTIL,2500,BOS@PHI 02/05/2021 07:00PM ET,PHI,3.11
,,,,,,,,,,RW,Karson Kuhlman (16326857),Karson Kuhlman,16326857,W/UTIL,2500,BOS@PHI 02/05/2021 07:00PM ET,BOS,2.25
,,,,,,,,,,LW,Carsen Twarynski (16326861),Carsen Twarynski,16326861,W/UTIL,2500,BOS@PHI 02/05/2021 07:00PM ET,PHI,0
,,,,,,,,,,RW,Jack Studnicka (16326887),Jack Studnicka,16326887,W/UTIL,2500,BOS@PHI 02/05/2021 07:00PM ET,BOS,3.13
,,,,,,,,,,RW,Wade Allison (16326891),Wade Allison,16326891,W/UTIL,2500,BOS@PHI 02/05/2021 07:00PM ET,PHI,0
,,,,,,,,,,RW,Zach Senyshyn (16326905),Zach Senyshyn,16326905,W/UTIL,2500,BOS@PHI 02/05/2021 07:00PM ET,BOS,0
,,,,,,,,,,RW,Paul Carey (16326907),Paul Carey,16326907,W/UTIL,2500,BOS@PHI 02/05/2021 07:00PM ET,BOS,0
,,,,,,,,,,LW,Brendan Gaunce (16326909),Brendan Gaunce,16326909,W/UTIL,2500,BOS@PHI 02/05/2021 07:00PM ET,BOS,0
,,,,,,,,,,RW,Robert Lantosi (16326911),Robert Lantosi,16326911,W/UTIL,2500,BOS@PHI 02/05/2021 07:00PM ET,BOS,0
,,,,,,,,,,LW,Peter Cehlarik (16326913),Peter Cehlarik,16326913,W/UTIL,2500,BOS@PHI 02/05/2021 07:00PM ET,BOS,0
,,,,,,,,,,LW,Matt Filipe (16326915),Matt Filipe,16326915,W/UTIL,2500,BOS@PHI 02/05/2021 07:00PM ET,BOS,0
,,,,,,,,,,RW,Chris Stewart (16326929),Chris Stewart,16326929,W/UTIL,2500,BOS@PHI 02/05/2021 07:00PM ET,PHI,0
,,,,,,,,,,LW,Samuel Morin (16326931),Samuel Morin,16326931,W/UTIL,2500,BOS@PHI 02/05/2021 07:00PM ET,PHI,2.8
,,,,,,,,,,RW,Tyson Foerster (16326933),Tyson Foerster,16326933,W/UTIL,2500,BOS@PHI 02/05/2021 07:00PM ET,PHI,0
,,,,,,,,,,RW,Linus Sandin (16326935),Linus Sandin,16326935,W/UTIL,2500,BOS@PHI 02/05/2021 07:00PM ET,PHI,0
,,,,,,,,,,LW,David Kase (16326937),David Kase,16326937,W/UTIL,2500,BOS@PHI 02/05/2021 07:00PM ET,PHI,0
,,,,,,,,,,RW,Maxim Sushko (16326939),Maxim Sushko,16326939,W/UTIL,2500,BOS@PHI 02/05/2021 07:00PM ET,PHI,0
,,,,,,,,,,LW,Matthew Strome (16326941),Matthew Strome,16326941,W/UTIL,2500,BOS@PHI 02/05/2021 07:00PM ET,PHI,0
,,,,,,,,,,D,Connor Clifton (16327103),Connor Clifton,16327103,D/UTIL,2500,BOS@PHI 02/05/2021 07:00PM ET,BOS,3.66
,,,,,,,,,,D,Jakub Zboril (16327115),Jakub Zboril,16327115,D/UTIL,2500,BOS@PHI 02/05/2021 07:00PM ET,BOS,2.98
,,,,,,,,,,D,Kevan Miller (16327117),Kevan Miller,16327117,D/UTIL,2500,BOS@PHI 02/05/2021 07:00PM ET,BOS,3.19
,,,,,,,,,,D,Justin Braun (16327123),Justin Braun,16327123,D/UTIL,2500,BOS@PHI 02/05/2021 07:00PM ET,PHI,3.82
,,,,,,,,,,D,John Moore (16327143),John Moore,16327143,D/UTIL,2500,BOS@PHI 02/05/2021 07:00PM ET,BOS,0
,,,,,,,,,,D,Steven Kampfer (16327145),Steven Kampfer,16327145,D/UTIL,2500,BOS@PHI 02/05/2021 07:00PM ET,BOS,0
,,,,,,,,,,D,Robert Hagg (16327149),Robert Hagg,16327149,D/UTIL,2500,BOS@PHI 02/05/2021 07:00PM ET,PHI,2.61
,,,,,,,,,,D,Urho Vaakanainen (16327169),Urho Vaakanainen,16327169,D/UTIL,2500,BOS@PHI 02/05/2021 07:00PM ET,BOS,0
,,,,,,,,,,D,Mark Friedman (16327173),Mark Friedman,16327173,D/UTIL,2500,BOS@PHI 02/05/2021 07:00PM ET,PHI,0.5
,,,,,,,,,,D,Nick Wolff (16327183),Nick Wolff,16327183,D/UTIL,2500,BOS@PHI 02/05/2021 07:00PM ET,BOS,0
,,,,,,,,,,D,Jack Ahcan (16327185),Jack Ahcan,16327185,D/UTIL,2500,BOS@PHI 02/05/2021 07:00PM ET,BOS,0
,,,,,,,,,,D,Egor Zamula (16327199),Egor Zamula,16327199,D/UTIL,2500,BOS@PHI 02/05/2021 07:00PM ET,PHI,0
,,,,,,,,,,D,Tyler Wotherspoon (16327201),Tyler Wotherspoon,16327201,D/UTIL,2500,BOS@PHI 02/05/2021 07:00PM ET,PHI,0
,,,,,,,,,,D,Chris Bigras (16327203),Chris Bigras,16327203,D/UTIL,2500,BOS@PHI 02/05/2021 07:00PM ET,PHI,0
,,,,,,,,,,D,Derrick Pouliot (16327205),Derrick Pouliot,16327205,D/UTIL,2500,BOS@PHI 02/05/2021 07:00PM ET,PHI,0
,,,,,,,,,,D,Wyatte Wylie (16327207),Wyatte Wylie,16327207,D/UTIL,2500,BOS@PHI 02/05/2021 07:00PM ET,PHI,0
,,,,,,,,,,C,Luke Glendening (16326551),Luke Glendening,16326551,C/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,DET,2.88
,,,,,,,,,,C,Valtteri Filppula (16326567),Valtteri Filppula,16326567,C/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,DET,1.94
,,,,,,,,,,C,Mitchell Stephens (16326579),Mitchell Stephens,16326579,C/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,TB,2.32
,,,,,,,,,,C,Boo Nieves (16326625),Boo Nieves,16326625,C/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,TB,0
,,,,,,,,,,C,Ryan Lohin (16326627),Ryan Lohin,16326627,C/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,TB,0
,,,,,,,,,,C,Jack Finley (16326629),Jack Finley,16326629,C/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,TB,0
,,,,,,,,,,C,Gage Goncalves (16326631),Gage Goncalves,16326631,C/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,TB,0
,,,,,,,,,,C,Jimmy Huntington (16326633),Jimmy Huntington,16326633,C/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,TB,0
,,,,,,,,,,C,Ross Colton (16326635),Ross Colton,16326635,C/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,TB,0
,,,,,,,,,,C,Alex Barre-Boulet (16326637),Alex Barre-Boulet,16326637,C/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,TB,0
,,,,,,,,,,C,Kyle Criscuolo (16326661),Kyle Criscuolo,16326661,C/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,DET,0
,,,,,,,,,,C,Joseph Veleno (16326663),Joseph Veleno,16326663,C/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,DET,0
,,,,,,,,,,C,Christoffer Ehn (16326665),Christoffer Ehn,16326665,C/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,DET,0
,,,,,,,,,,C,Dominic Turgeon (16326667),Dominic Turgeon,16326667,C/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,DET,0
,,,,,,,,,,C,Kyle Brodziak (16326669),Kyle Brodziak,16326669,C/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,DET,0
,,,,,,,,,,C,Chase Pearson (16326671),Chase Pearson,16326671,C/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,DET,0
,,,,,,,,,,RW,Taro Hirose (16326805),Taro Hirose,16326805,W/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,DET,4.6
,,,,,,,,,,RW,Adam Erne (16326823),Adam Erne,16326823,W/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,DET,1.5
,,,,,,,,,,LW,Darren Helm (16326825),Darren Helm,16326825,W/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,DET,1.42
,,,,,,,,,,LW,Pat Maroon (16326841),Pat Maroon,16326841,W/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,TB,1.61
,,,,,,,,,,RW,Luke Schenn (16326843),Luke Schenn,16326843,W/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,TB,4.07
,,,,,,,,,,RW,Sam Gagner (16326851),Sam Gagner,16326851,W/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,DET,2.06
,,,,,,,,,,LW,Frans Nielsen (16326853),Frans Nielsen,16326853,W/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,DET,3.19
,,,,,,,,,,RW,Alexander Volkov (16326871),Alexander Volkov,16326871,W/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,TB,1.95
,,,,,,,,,,LW,Mathias Brome (16326881),Mathias Brome,16326881,W/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,DET,1.33
,,,,,,,,,,RW,Givani Smith (16326883),Givani Smith,16326883,W/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,DET,3.9
,,,,,,,,,,RW,Gemel Smith (16326893),Gemel Smith,16326893,W/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,TB,0
,,,,,,,,,,RW,Filip Zadina (16326897),Filip Zadina,16326897,W/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,DET,4.22
,,,,,,,,,,RW,Nikita Kucherov (16326901),Nikita Kucherov,16326901,W/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,TB,0
,,,,,,,,,,RW,Marian Gaborik (16326903),Marian Gaborik,16326903,W/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,TB,0
,,,,,,,,,,RW,Cory Conacher (16326955),Cory Conacher,16326955,W/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,TB,0
,,,,,,,,,,LW,Boris Katchouk (16326957),Boris Katchouk,16326957,W/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,TB,0
,,,,,,,,,,LW,Dennis Yan (16326959),Dennis Yan,16326959,W/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,TB,0
,,,,,,,,,,RW,Taylor Raddysh (16326961),Taylor Raddysh,16326961,W/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,TB,0
,,,,,,,,,,RW,Luke Witkowski (16326963),Luke Witkowski,16326963,W/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,TB,0
,,,,,,,,,,RW,Evgeny Svechnikov (16326977),Evgeny Svechnikov,16326977,W/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,DET,0
,,,,,,,,,,RW,Riley Barber (16326979),Riley Barber,16326979,W/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,DET,0
,,,,,,,,,,LW,Matt Puempel (16326981),Matt Puempel,16326981,W/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,DET,0
,,,,,,,,,,RW,Michael Rasmussen (16326983),Michael Rasmussen,16326983,W/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,DET,3.24
,,,,,,,,,,LW,Turner Elson (16326985),Turner Elson,16326985,W/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,DET,0
,,,,,,,,,,RW,Justin Abdelkader (16326987),Justin Abdelkader,16326987,W/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,DET,0
,,,,,,,,,,RW,Brendan Perlini (16326989),Brendan Perlini,16326989,W/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,DET,0
,,,,,,,,,,D,Troy Stecher (16327111),Troy Stecher,16327111,D/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,DET,4.26
,,,,,,,,,,D,Marc Staal (16327113),Marc Staal,16327113,D/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,DET,3.26
,,,,,,,,,,D,Callan Foote (16327133),Callan Foote,16327133,D/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,TB,3.07
,,,,,,,,,,D,Jon Merrill (16327137),Jon Merrill,16327137,D/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,DET,4.24
,,,,,,,,,,D,Andreas Borgman (16327153),Andreas Borgman,16327153,D/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,TB,0
,,,,,,,,,,D,Alex Biega (16327163),Alex Biega,16327163,D/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,DET,2.8
,,,,,,,,,,D,Danny DeKeyser (16327165),Danny DeKeyser,16327165,D/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,DET,3.61
,,,,,,,,,,D,Dylan McIlrath (16327179),Dylan McIlrath,16327179,D/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,DET,0
,,,,,,,,,,D,Sean Day (16327217),Sean Day,16327217,D/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,TB,0
,,,,,,,,,,D,Daniel Walcott (16327219),Daniel Walcott,16327219,D/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,TB,0
,,,,,,,,,,D,Devante Stephens (16327221),Devante Stephens,16327221,D/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,TB,0
,,,,,,,,,,D,Ben Thomas (16327223),Ben Thomas,16327223,D/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,TB,0
,,,,,,,,,,D,Dmitry Semykin (16327225),Dmitry Semykin,16327225,D/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,TB,0
,,,,,,,,,,D,Cameron Gaunce (16327227),Cameron Gaunce,16327227,D/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,TB,0
,,,,,,,,,,D,Alex Green (16327229),Alex Green,16327229,D/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,TB,0
,,,,,,,,,,D,Joe Hicketts (16327255),Joe Hicketts,16327255,D/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,DET,0
,,,,,,,,,,D,Brian Lashoff (16327257),Brian Lashoff,16327257,D/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,DET,0
,,,,,,,,,,D,Trevor Daley (16327259),Trevor Daley,16327259,D/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,DET,0
,,,,,,,,,,D,Cody Goloubef (16327261),Cody Goloubef,16327261,D/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,DET,0
,,,,,,,,,,D,Dennis Cholowski (16327263),Dennis Cholowski,16327263,D/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,DET,0
,,,,,,,,,,D,Jonathan Ericsson (16327265),Jonathan Ericsson,16327265,D/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,DET,0
,,,,,,,,,,D,Gustav Lindstrom (16327267),Gustav Lindstrom,16327267,D/UTIL,2500,DET@TB 02/05/2021 07:00PM ET,DET,0
,,,,,,,,,,C,Juho Lammikko (16326563),Juho Lammikko,16326563,C/UTIL,2500,NSH@FLA 02/05/2021 07:00PM ET,FLA,4.23
,,,,,,,,,,C,Colton Sissons (16326565),Colton Sissons,16326565,C/UTIL,2500,NSH@FLA 02/05/2021 07:00PM ET,NSH,3.09
,,,,,,,,,,C,Ryan Lomberg (16326581),Ryan Lomberg,16326581,C/UTIL,2500,NSH@FLA 02/05/2021 07:00PM ET,FLA,1.5
,,,,,,,,,,C,Brad Richardson (16326583),Brad Richardson,16326583,C/UTIL,2500,NSH@FLA 02/05/2021 07:00PM ET,NSH,3.65
,,,,,,,,,,C,Rodrigo Abols (16326639),Rodrigo Abols,16326639,C/UTIL,2500,NSH@FLA 02/05/2021 07:00PM ET,FLA,0
,,,,,,,,,,C,Brian Boyle (16326641),Brian Boyle,16326641,C/UTIL,2500,NSH@FLA 02/05/2021 07:00PM ET,FLA,0
,,,,,,,,,,C,Henrik Borgstrom (16326643),Henrik Borgstrom,16326643,C/UTIL,2500,NSH@FLA 02/05/2021 07:00PM ET,FLA,0
,,,,,,,,,,C,Aleksi Saarela (16326645),Aleksi Saarela,16326645,C/UTIL,2500,NSH@FLA 02/05/2021 07:00PM ET,FLA,0
,,,,,,,,,,C,Philip Tomasino (16326647),Philip Tomasino,16326647,C/UTIL,2500,NSH@FLA 02/05/2021 07:00PM ET,NSH,0
,,,,,,,,,,C,Josh Wilkins (16326649),Josh Wilkins,16326649,C/UTIL,2500,NSH@FLA 02/05/2021 07:00PM ET,NSH,0
,,,,,,,,,,C,Anthony Richard (16326651),Anthony Richard,16326651,C/UTIL,2500,NSH@FLA 02/05/2021 07:00PM ET,NSH,0
,,,,,,,,,,C,Tommy Novak (16326653),Tommy Novak,16326653,C/UTIL,2500,NSH@FLA 02/05/2021 07:00PM ET,NSH,0
,,,,,,,,,,C,Patrick Harper (16326655),Patrick Harper,16326655,C/UTIL,2500,NSH@FLA 02/05/2021 07:00PM ET,NSH,0
,,,,,,,,,,C,Sean Malone (16326657),Sean Malone,16326657,C/UTIL,2500,NSH@FLA 02/05/2021 07:00PM ET,NSH,0
,,,,,,,,,,C,Rem Pitlick (16326659),Rem Pitlick,16326659,C/UTIL,2500,NSH@FLA 02/05/2021 07:00PM ET,NSH,0
,,,,,,,,,,LW,Yakov Trenin (16326803),Yakov Trenin,16326803,W/UTIL,2500,NSH@FLA 02/05/2021 07:00PM ET,NSH,2.9
,,,,,,,,,,RW,Brett Connolly (16326817),Brett Connolly,16326817,W/UTIL,2500,NSH@FLA 02/05/2021 07:00PM ET,FLA,1.12
,,,,,,,,,,LW,Calle Jarnkrok (16326819),Calle Jarnkrok,16326819,W/UTIL,2500,NSH@FLA 02/05/2021 07:00PM ET,NSH,6.45
,,,,,,,,,,RW,Nick Cousins (16326821),Nick Cousins,16326821,W/UTIL,2500,NSH@FLA 02/05/2021 07:00PM ET,NSH,4.93
,,,,,,,,,,LW,Aleksi Heponiemi (16326845),Aleksi Heponiemi,16326845,W/UTIL,2500,NSH@FLA 02/05/2021 07:00PM ET,FLA,4.33
,,,,,,,,,,RW,Mathieu Olivier (16326847),Mathieu Olivier,16326847,W/UTIL,2500,NSH@FLA 02/05/2021 07:00PM ET,NSH,4.57
,,,,,,,,,,LW,Rocco Grimaldi (16326849),Rocco Grimaldi,16326849,W/UTIL,2500,NSH@FLA 02/05/2021 07:00PM ET,NSH,3.72
,,,,,,,,,,LW,Mason Marchment (16326873),Mason Marchment,16326873,W/UTIL,2500,NSH@FLA 02/05/2021 07:00PM ET,FLA,0
,,,,,,,,,,RW,Vinnie Hinostroza (16326875),Vinnie Hinostroza,16326875,W/UTIL,2500,NSH@FLA 02/05/2021 07:00PM ET,FLA,0.93
,,,,,,,,,,LW,Michael McCarron (16326877),Michael McCarron,16326877,W/UTIL,2500,NSH@FLA 02/05/2021 07:00PM ET,NSH,0
,,,,,,,,,,RW,Eeli Tolvanen (16326879),Eeli Tolvanen,16326879,W/UTIL,2500,NSH@FLA 02/05/2021 07:00PM ET,NSH,5
,,,,,,,,,,RW,Owen Tippett (16326895),Owen Tippett,16326895,W/UTIL,2500,NSH@FLA 02/05/2021 07:00PM ET,FLA,1.5
,,,,,,,,,,RW,Jack Rodewald (16326965),Jack Rodewald,16326965,W/UTIL,2500,NSH@FLA 02/05/2021 07:00PM ET,FLA,0
,,,,,,,,,,RW,Paul Thompson (16326967),Paul Thompson,16326967,W/UTIL,2500,NSH@FLA 02/05/2021 07:00PM ET,FLA,0
,,,,,,,,,,LW,Scott Wilson (16326969),Scott Wilson,16326969,W/UTIL,2500,NSH@FLA 02/05/2021 07:00PM ET,FLA,0
,,,,,,,,,,LW,Danick Martel (16326971),Danick Martel,16326971,W/UTIL,2500,NSH@FLA 02/05/2021 07:00PM ET,FLA,0
,,,,,,,,,,LW,Tanner Jeannot (16326973),Tanner Jeannot,16326973,W/UTIL,2500,NSH@FLA 02/05/2021 07:00PM ET,NSH,0
,,,,,,,,,,LW,Cole Smith (16326975),Cole Smith,16326975,W/UTIL,2500,NSH@FLA 02/05/2021 07:00PM ET,NSH,1.5
,,,,,,,,,,D,Markus Nutivaara (16327109),Markus Nutivaara,16327109,D/UTIL,2500,NSH@FLA 02/05/2021 07:00PM ET,FLA,4.78
,,,,,,,,,,D,Matt Benning (16327135),Matt Benning,16327135,D/UTIL,2500,NSH@FLA 02/05/2021 07:00PM ET,NSH,1.99
,,,,,,,,,,D,Noah Juulsen (16327155),Noah Juulsen,16327155,D/UTIL,2500,NSH@FLA 02/05/2021 07:00PM ET,FLA,0
,,,,,,,,,,D,Gustav Forsling (16327157),Gustav Forsling,16327157,D/UTIL,2500,NSH@FLA 02/05/2021 07:00PM ET,FLA,3.8
,,,,,,,,,,D,Mark Borowiecki (16327159),Mark Borowiecki,16327159,D/UTIL,2500,NSH@FLA 02/05/2021 07:00PM ET,NSH,3.89
,,,,,,,,,,D,Ben Harpur (16327161),Ben Harpur,16327161,D/UTIL,2500,NSH@FLA 02/05/2021 07:00PM ET,NSH,0
,,,,,,,,,,D,Luca Sbisa (16327177),Luca Sbisa,16327177,D/UTIL,2500,NSH@FLA 02/05/2021 07:00PM ET,NSH,2.6
,,,,,,,,,,D,Tommy Cross (16327231),Tommy Cross,16327231,D/UTIL,2500,NSH@FLA 02/05/2021 07:00PM ET,FLA,0
,,,,,,,,,,D,Kevin Connauton (16327233),Kevin Connauton,16327233,D/UTIL,2500,NSH@FLA 02/05/2021 07:00PM ET,FLA,0
,,,,,,,,,,D,Brady Keeper (16327235),Brady Keeper,16327235,D/UTIL,2500,NSH@FLA 02/05/2021 07:00PM ET,FLA,0
,,,,,,,,,,D,Riley Stillman (16327237),Riley Stillman,16327237,D/UTIL,2500,NSH@FLA 02/05/2021 07:00PM ET,FLA,2.6
,,,,,,,,,,D,Chase Priskie (16327239),Chase Priskie,16327239,D/UTIL,2500,NSH@FLA 02/05/2021 07:00PM ET,FLA,0
,,,,,,,,,,D,Tyler Lewington (16327241),Tyler Lewington,16327241,D/UTIL,2500,NSH@FLA 02/05/2021 07:00PM ET,NSH,0
,,,,,,,,,,D,Dan Hamhuis (16327243),Dan Hamhuis,16327243,D/UTIL,2500,NSH@FLA 02/05/2021 07:00PM ET,NSH,0
,,,,,,,,,,D,Korbinian Holzer (16327245),Korbinian Holzer,16327245,D/UTIL,2500,NSH@FLA 02/05/2021 07:00PM ET,NSH,0
,,,,,,,,,,D,Jeremy Davies (16327247),Jeremy Davies,16327247,D/UTIL,2500,NSH@FLA 02/05/2021 07:00PM ET,NSH,0
