QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions,,,,,,,,
16093455,16093470,16093480,16093534,16093548,16093540,16093632,16093642,16093684,,RB,Latavius Murray (16093484),Latavius Murray,16093484,RB/FLEX,4500,CHI@NO 01/10/2021 04:40PM ET,NO,9.28
16093454,16093474,16093470,16093542,16093544,16093560,16093632,16093642,16093685,,QB,Tyler Huntley (16093463),Tyler Huntley,16093463,QB,4400,BAL@TEN 01/10/2021 01:05PM ET,BAL,1.45
16093457,16093474,16093470,16093534,16093536,16093532,16093636,16093564,16093689,,QB,Robert Griffin III (16093464),Robert Griffin III,16093464,QB,4400,BAL@TEN 01/10/2021 01:05PM ET,BAL,1.4
16093456,16093474,16093470,16093548,16093542,16093544,16093638,16093538,16093687,,QB,Trace McSorley (16093465),Trace McSorley,16093465,QB,4400,BAL@TEN 01/10/2021 01:05PM ET,BAL,4.65
16093454,16093472,16093486,16093534,16093548,16093538,16093632,16093558,16093684,,RB,Gus Edwards (16093486),Gus Edwards,16093486,RB/FLEX,4400,BAL@TEN 01/10/2021 01:05PM ET,BAL,8.26
16093459,16093470,16093480,16093534,16093544,16093532,16093644,16093530,16093689,,QB,Mason Rudolph (16093461),Mason Rudolph,16093461,QB,4400,CLE@PIT 01/10/2021 08:15PM ET,PIT,5.59
16093456,16093472,16093474,16093534,16093542,16093540,16093648,16093544,16093686,,QB,Case Keenum (16093462),Case Keenum,16093462,QB,4400,CLE@PIT 01/10/2021 08:15PM ET,CLE,1.84
,,,,,,,,,,QB,Jameis Winston (16093466),Jameis Winston,16093466,QB,4300,CHI@NO 01/10/2021 04:40PM ET,NO,0.8
,,,,,,,,,,RB,Benny Snell Jr. (16093488),Benny Snell Jr.,16093488,RB/FLEX,4200,CLE@PIT 01/10/2021 08:15PM ET,PIT,5.26
,,,,,,,,,,QB,Logan Woodside (16093469),Logan Woodside,16093469,QB,4100,BAL@TEN 01/10/2021 01:05PM ET,TEN,0.26
,,,,,,,,,,QB,Nick Foles (16093468),Nick Foles,16093468,QB,4100,CHI@NO 01/10/2021 04:40PM ET,CHI,12.8
,,,,,,,,,,RB,Ty Montgomery (16093490),Ty Montgomery,16093490,RB/FLEX,4100,CHI@NO 01/10/2021 04:40PM ET,NO,4.7
,,,,,,,,,,QB,Josh Dobbs (16093467),Josh Dobbs,16093467,QB,4100,CLE@PIT 01/10/2021 08:15PM ET,PIT,2.08
,,,,,,,,,,WR,Rashard Higgins (16093550),Rashard Higgins,16093550,WR/FLEX,4100,CLE@PIT 01/10/2021 08:15PM ET,CLE,10.32
,,,,,,,,,,RB,Justice Hill (16093514),Justice Hill,16093514,RB/FLEX,4000,BAL@TEN 01/10/2021 01:05PM ET,BAL,1.18
,,,,,,,,,,RB,Mark Ingram II (16093516),Mark Ingram II,16093516,RB/FLEX,4000,BAL@TEN 01/10/2021 01:05PM ET,BAL,5.29
,,,,,,,,,,RB,Patrick Ricard (16093518),Patrick Ricard,16093518,RB/FLEX,4000,BAL@TEN 01/10/2021 01:05PM ET,BAL,2.04
,,,,,,,,,,RB,Darrynton Evans (16093520),Darrynton Evans,16093520,RB/FLEX,4000,BAL@TEN 01/10/2021 01:05PM ET,TEN,3.22
,,,,,,,,,,RB,Jeremy McNichols (16093522),Jeremy McNichols,16093522,RB/FLEX,4000,BAL@TEN 01/10/2021 01:05PM ET,TEN,2.93
,,,,,,,,,,RB,D'Onta Foreman (16093524),D'Onta Foreman,16093524,RB/FLEX,4000,BAL@TEN 01/10/2021 01:05PM ET,TEN,3.4
,,,,,,,,,,RB,Senorise Perry (16093526),Senorise Perry,16093526,RB/FLEX,4000,BAL@TEN 01/10/2021 01:05PM ET,TEN,0.22
,,,,,,,,,,RB,Khari Blasingame (16093528),Khari Blasingame,16093528,RB/FLEX,4000,BAL@TEN 01/10/2021 01:05PM ET,TEN,1.13
,,,,,,,,,,RB,Tony Jones Jr. (16093504),Tony Jones Jr.,16093504,RB/FLEX,4000,CHI@NO 01/10/2021 04:40PM ET,NO,1.3
,,,,,,,,,,RB,Dwayne Washington (16093506),Dwayne Washington,16093506,RB/FLEX,4000,CHI@NO 01/10/2021 04:40PM ET,NO,0.25
,,,,,,,,,,RB,Ryan Nall (16093508),Ryan Nall,16093508,RB/FLEX,4000,CHI@NO 01/10/2021 04:40PM ET,CHI,2.3
,,,,,,,,,,RB,Artavis Pierce (16093510),Artavis Pierce,16093510,RB/FLEX,4000,CHI@NO 01/10/2021 04:40PM ET,CHI,2.35
,,,,,,,,,,RB,Tarik Cohen (16093512),Tarik Cohen,16093512,RB/FLEX,4000,CHI@NO 01/10/2021 04:40PM ET,CHI,5.83
,,,,,,,,,,RB,Jaylen Samuels (16093492),Jaylen Samuels,16093492,RB/FLEX,4000,CLE@PIT 01/10/2021 08:15PM ET,PIT,1.82
,,,,,,,,,,RB,Anthony McFarland Jr. (16093494),Anthony McFarland Jr.,16093494,RB/FLEX,4000,CLE@PIT 01/10/2021 08:15PM ET,PIT,2.06
,,,,,,,,,,RB,Trey Edmunds (16093496),Trey Edmunds,16093496,RB/FLEX,4000,CLE@PIT 01/10/2021 08:15PM ET,PIT,0
,,,,,,,,,,RB,Derek Watt (16093498),Derek Watt,16093498,RB/FLEX,4000,CLE@PIT 01/10/2021 08:15PM ET,PIT,0
,,,,,,,,,,RB,D'Ernest Johnson (16093500),D'Ernest Johnson,16093500,RB/FLEX,4000,CLE@PIT 01/10/2021 08:15PM ET,CLE,1.5
,,,,,,,,,,RB,Andy Janovich (16093502),Andy Janovich,16093502,RB/FLEX,4000,CLE@PIT 01/10/2021 08:15PM ET,CLE,0.46
,,,,,,,,,,WR,Darnell Mooney (16093552),Darnell Mooney,16093552,WR/FLEX,3900,CHI@NO 01/10/2021 04:40PM ET,CHI,9.51
,,,,,,,,,,TE,Austin Hooper (16093636),Austin Hooper,16093636,TE/FLEX,3900,CLE@PIT 01/10/2021 08:15PM ET,CLE,8.73
,,,,,,,,,,DST,Saints  (16093684),Saints ,16093684,DST,3800,CHI@NO 01/10/2021 04:40PM ET,NO,7.88
,,,,,,,,,,WR,Tre'Quan Smith (16093554),Tre'Quan Smith,16093554,WR/FLEX,3700,CHI@NO 01/10/2021 04:40PM ET,NO,7.93
,,,,,,,,,,TE,Eric Ebron (16093638),Eric Ebron,16093638,TE/FLEX,3700,CLE@PIT 01/10/2021 08:15PM ET,PIT,9.52
,,,,,,,,,,DST,Steelers  (16093685),Steelers ,16093685,DST,3600,CLE@PIT 01/10/2021 08:15PM ET,PIT,9.25
,,,,,,,,,,WR,Willie Snead IV (16093556),Willie Snead IV,16093556,WR/FLEX,3500,BAL@TEN 01/10/2021 01:05PM ET,BAL,7.48
,,,,,,,,,,WR,Miles Boykin (16093558),Miles Boykin,16093558,WR/FLEX,3400,BAL@TEN 01/10/2021 01:05PM ET,BAL,4.97
,,,,,,,,,,DST,Ravens  (16093686),Ravens ,16093686,DST,3300,BAL@TEN 01/10/2021 01:05PM ET,BAL,8.81
,,,,,,,,,,WR,Anthony Miller (16093560),Anthony Miller,16093560,WR/FLEX,3300,CHI@NO 01/10/2021 04:40PM ET,CHI,6.86
,,,,,,,,,,TE,Jimmy Graham (16093640),Jimmy Graham,16093640,TE/FLEX,3300,CHI@NO 01/10/2021 04:40PM ET,CHI,8.98
,,,,,,,,,,TE,Jonnu Smith (16093642),Jonnu Smith,16093642,TE/FLEX,3200,BAL@TEN 01/10/2021 01:05PM ET,TEN,10.01
,,,,,,,,,,WR,Donovan Peoples-Jones (16093562),Donovan Peoples-Jones,16093562,WR/FLEX,3200,CLE@PIT 01/10/2021 08:15PM ET,CLE,4.87
,,,,,,,,,,WR,Marquez Callaway (16093564),Marquez Callaway,16093564,WR/FLEX,3100,CHI@NO 01/10/2021 04:40PM ET,NO,4.7
,,,,,,,,,,WR,Dez Bryant (16093568),Dez Bryant,16093568,WR/FLEX,3000,BAL@TEN 01/10/2021 01:05PM ET,BAL,5.68
,,,,,,,,,,WR,Devin Duvernay (16093614),Devin Duvernay,16093614,WR/FLEX,3000,BAL@TEN 01/10/2021 01:05PM ET,BAL,3.54
,,,,,,,,,,WR,Chris Moore (16093616),Chris Moore,16093616,WR/FLEX,3000,BAL@TEN 01/10/2021 01:05PM ET,BAL,0
,,,,,,,,,,WR,James Proche (16093618),James Proche,16093618,WR/FLEX,3000,BAL@TEN 01/10/2021 01:05PM ET,BAL,0.18
,,,,,,,,,,WR,Antoine Wesley (16093620),Antoine Wesley,16093620,WR/FLEX,3000,BAL@TEN 01/10/2021 01:05PM ET,BAL,0
,,,,,,,,,,WR,DeAndrew White (16093622),DeAndrew White,16093622,WR/FLEX,3000,BAL@TEN 01/10/2021 01:05PM ET,BAL,0
,,,,,,,,,,WR,Cameron Batson (16093624),Cameron Batson,16093624,WR/FLEX,3000,BAL@TEN 01/10/2021 01:05PM ET,TEN,3
,,,,,,,,,,WR,Kalif Raymond (16093626),Kalif Raymond,16093626,WR/FLEX,3000,BAL@TEN 01/10/2021 01:05PM ET,TEN,2.03
,,,,,,,,,,WR,Nick Westbrook-Ikhine (16093628),Nick Westbrook-Ikhine,16093628,WR/FLEX,3000,BAL@TEN 01/10/2021 01:05PM ET,TEN,0.92
,,,,,,,,,,WR,Adam Humphries (16093630),Adam Humphries,16093630,WR/FLEX,3000,BAL@TEN 01/10/2021 01:05PM ET,TEN,8.26
,,,,,,,,,,WR,Austin Carr (16093570),Austin Carr,16093570,WR/FLEX,3000,CHI@NO 01/10/2021 04:40PM ET,NO,2.34
,,,,,,,,,,WR,Juwan Johnson (16093572),Juwan Johnson,16093572,WR/FLEX,3000,CHI@NO 01/10/2021 04:40PM ET,NO,1.58
,,,,,,,,,,WR,Jake Kumerow (16093594),Jake Kumerow,16093594,WR/FLEX,3000,CHI@NO 01/10/2021 04:40PM ET,NO,9.2
,,,,,,,,,,WR,Tommylee Lewis (16093596),Tommylee Lewis,16093596,WR/FLEX,3000,CHI@NO 01/10/2021 04:40PM ET,NO,0.58
,,,,,,,,,,WR,Lil'Jordan Humphrey (16093598),Lil'Jordan Humphrey,16093598,WR/FLEX,3000,CHI@NO 01/10/2021 04:40PM ET,NO,6.8
,,,,,,,,,,WR,Deonte Harris (16093600),Deonte Harris,16093600,WR/FLEX,3000,CHI@NO 01/10/2021 04:40PM ET,NO,5.41
,,,,,,,,,,WR,Bennie Fowler III (16093602),Bennie Fowler III,16093602,WR/FLEX,3000,CHI@NO 01/10/2021 04:40PM ET,NO,1.55
,,,,,,,,,,WR,Cordarrelle Patterson (16093604),Cordarrelle Patterson,16093604,WR/FLEX,3000,CHI@NO 01/10/2021 04:40PM ET,CHI,4.34
,,,,,,,,,,WR,Javon Wims (16093606),Javon Wims,16093606,WR/FLEX,3000,CHI@NO 01/10/2021 04:40PM ET,CHI,1.54
,,,,,,,,,,WR,Riley Ridley (16093608),Riley Ridley,16093608,WR/FLEX,3000,CHI@NO 01/10/2021 04:40PM ET,CHI,3.95
,,,,,,,,,,WR,DeAndre Carter (16093610),DeAndre Carter,16093610,WR/FLEX,3000,CHI@NO 01/10/2021 04:40PM ET,CHI,0.06
,,,,,,,,,,WR,Dwayne Harris (16093612),Dwayne Harris,16093612,WR/FLEX,3000,CHI@NO 01/10/2021 04:40PM ET,CHI,-0.33
,,,,,,,,,,TE,Cole Kmet (16093644),Cole Kmet,16093644,TE/FLEX,3000,CHI@NO 01/10/2021 04:40PM ET,CHI,4.2
,,,,,,,,,,WR,Marvin Hall (16093566),Marvin Hall,16093566,WR/FLEX,3000,CLE@PIT 01/10/2021 08:15PM ET,CLE,5.28
,,,,,,,,,,WR,James Washington (16093574),James Washington,16093574,WR/FLEX,3000,CLE@PIT 01/10/2021 08:15PM ET,PIT,6.2
,,,,,,,,,,WR,Ray-Ray McCloud III (16093576),Ray-Ray McCloud III,16093576,WR/FLEX,3000,CLE@PIT 01/10/2021 08:15PM ET,PIT,2.08
,,,,,,,,,,WR,Deon Cain (16093578),Deon Cain,16093578,WR/FLEX,3000,CLE@PIT 01/10/2021 08:15PM ET,PIT,0
,,,,,,,,,,WR,KhaDarel Hodge (16093580),KhaDarel Hodge,16093580,WR/FLEX,3000,CLE@PIT 01/10/2021 08:15PM ET,CLE,4.14
,,,,,,,,,,WR,Ja'Marcus Bradley (16093582),Ja'Marcus Bradley,16093582,WR/FLEX,3000,CLE@PIT 01/10/2021 08:15PM ET,CLE,11
,,,,,,,,,,WR,Derrick Willies (16093584),Derrick Willies,16093584,WR/FLEX,3000,CLE@PIT 01/10/2021 08:15PM ET,CLE,0
,,,,,,,,,,WR,Alexander Hollins (16093586),Alexander Hollins,16093586,WR/FLEX,3000,CLE@PIT 01/10/2021 08:15PM ET,CLE,0
,,,,,,,,,,WR,Taywan Taylor (16093588),Taywan Taylor,16093588,WR/FLEX,3000,CLE@PIT 01/10/2021 08:15PM ET,CLE,0
,,,,,,,,,,WR,Odell Beckham Jr. (16093590),Odell Beckham Jr.,16093590,WR/FLEX,3000,CLE@PIT 01/10/2021 08:15PM ET,CLE,12.4
,,,,,,,,,,WR,JoJo Natson (16093592),JoJo Natson,16093592,WR/FLEX,3000,CLE@PIT 01/10/2021 08:15PM ET,CLE,0.1
,,,,,,,,,,TE,Vance McDonald (16093646),Vance McDonald,16093646,TE/FLEX,2900,CLE@PIT 01/10/2021 08:15PM ET,PIT,2.49
,,,,,,,,,,DST,Bears  (16093687),Bears ,16093687,DST,2800,CHI@NO 01/10/2021 04:40PM ET,CHI,5.75
,,,,,,,,,,TE,David Njoku (16093648),David Njoku,16093648,TE/FLEX,2800,CLE@PIT 01/10/2021 08:15PM ET,CLE,4.76
,,,,,,,,,,TE,Anthony Firkser (16093650),Anthony Firkser,16093650,TE/FLEX,2700,BAL@TEN 01/10/2021 01:05PM ET,TEN,5.78
,,,,,,,,,,TE,Harrison Bryant (16093652),Harrison Bryant,16093652,TE/FLEX,2600,CLE@PIT 01/10/2021 08:15PM ET,CLE,4.91
,,,,,,,,,,TE,Eric Tomlinson (16093676),Eric Tomlinson,16093676,TE/FLEX,2500,BAL@TEN 01/10/2021 01:05PM ET,BAL,0
,,,,,,,,,,TE,Nick Boyle (16093678),Nick Boyle,16093678,TE/FLEX,2500,BAL@TEN 01/10/2021 01:05PM ET,BAL,4.14
,,,,,,,,,,TE,Geoff Swaim (16093680),Geoff Swaim,16093680,TE/FLEX,2500,BAL@TEN 01/10/2021 01:05PM ET,TEN,3.33
,,,,,,,,,,TE,MyCole Pruitt (16093682),MyCole Pruitt,16093682,TE/FLEX,2500,BAL@TEN 01/10/2021 01:05PM ET,TEN,5.58
,,,,,,,,,,TE,Adam Trautman (16093660),Adam Trautman,16093660,TE/FLEX,2500,CHI@NO 01/10/2021 04:40PM ET,NO,3.81
,,,,,,,,,,TE,Garrett Griffin (16093662),Garrett Griffin,16093662,TE/FLEX,2500,CHI@NO 01/10/2021 04:40PM ET,NO,0
,,,,,,,,,,TE,Josh Hill (16093664),Josh Hill,16093664,TE/FLEX,2500,CHI@NO 01/10/2021 04:40PM ET,NO,2.07
,,,,,,,,,,TE,Zach Wood (16093666),Zach Wood,16093666,TE/FLEX,2500,CHI@NO 01/10/2021 04:40PM ET,NO,0
,,,,,,,,,,TE,Demetrius Harris (16093668),Demetrius Harris,16093668,TE/FLEX,2500,CHI@NO 01/10/2021 04:40PM ET,CHI,1.04
,,,,,,,,,,TE,J.P. Holtz (16093670),J.P. Holtz,16093670,TE/FLEX,2500,CHI@NO 01/10/2021 04:40PM ET,CHI,0
,,,,,,,,,,TE,Darion Clark (16093672),Darion Clark,16093672,TE/FLEX,2500,CHI@NO 01/10/2021 04:40PM ET,CHI,0
,,,,,,,,,,TE,Patrick Scales (16093674),Patrick Scales,16093674,TE/FLEX,2500,CHI@NO 01/10/2021 04:40PM ET,CHI,0
,,,,,,,,,,TE,Kevin Rader (16093654),Kevin Rader,16093654,TE/FLEX,2500,CLE@PIT 01/10/2021 08:15PM ET,PIT,0
,,,,,,,,,,TE,Zach Gentry (16093656),Zach Gentry,16093656,TE/FLEX,2500,CLE@PIT 01/10/2021 08:15PM ET,PIT,0
,,,,,,,,,,TE,Stephen Carlson (16093658),Stephen Carlson,16093658,TE/FLEX,2500,CLE@PIT 01/10/2021 08:15PM ET,CLE,0.59
,,,,,,,,,,DST,Browns  (16093688),Browns ,16093688,DST,2500,CLE@PIT 01/10/2021 08:15PM ET,CLE,5.94
,,,,,,,,,,DST,Titans  (16093689),Titans ,16093689,DST,2200,BAL@TEN 01/10/2021 01:05PM ET,TEN,4.12
