Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
218,1639974222,klink (15/20),0,116.3,C Nathan MacKinnon C Derek Stepan W Mikko Rantanen W Phil Kessel W Clayton Keller UTIL Victor Olofsson D Cale Makar D Oliver Ekman-Larsson G Darcy Kuemper,,Sean Kuraly,C,0.42%,1.5
219,1640039711,bgeistusn (11/20),0,116.2,C Nathan MacKinnon C Mika Zibanejad W Patric Hornqvist W Alex Galchenyuk W Elias Lindholm UTIL Pat Maroon D Esa Lindell D Travis Hamonic G Pekka Rinne,,Mikko Koivu,C,0.42%,5
220,1640052371,MollyFirehawk02 (1/3),0,116.1,C Derek Stepan C Ryan Strome W Nikita Kucherov W Blake Wheeler W Elias Lindholm UTIL Victor Hedman D Ryan McDonagh D Alex Goligoski G Darcy Kuemper,,Jake McCabe,UTIL,0.42%,11.2
221,1639990655,brownbsr (2/2),0,116,C Nazem Kadri C Eric Staal W Artemi Panarin UTIL Chris Kreider W Craig Smith W Nino Niederreiter D Mark Giordano D Jacob Trouba G Henrik Lundqvist,,Mathieu Joseph,W,0.42%,7.8
222,1640031173,jbird76 (3/3),0,115.9,C Jack Eichel C Sean Monahan UTIL Eric Staal W Johnny Gaudreau W Jeff Skinner W Victor Olofsson D Matt Dumba D Colin Miller G Carter Hutton,,Jordan Greenway,W,0.42%,2.8
223,1639941334,Larrioto (10/20),0,115.7,C Evgeni Malkin C Matt Duchene UTIL Filip Forsberg W Alex Galchenyuk W Mikael Granlund W Brandon Tanev D Roman Josi D Brady Skjei G Darcy Kuemper,,David Backes,UTIL,0.32%,4.5
224,1640065939,stacher79 (2/2),0,115.5,C Matt Duchene C Phillip Danault W Filip Forsberg W Brendan Gallagher UTIL Artemi Panarin W Tomas Tatar D Shea Weber D Victor Mete G Carey Price,,Henrik Borgstrom,C,0.32%,1.5
224,1640052078,ISUCyclonesfan,0,115.5,C Sidney Crosby UTIL Mika Zibanejad C Yanni Gourde W Artemi Panarin W Mikael Granlund W Troy Terry D Cale Makar D Josh Morrissey G Matt Murray,,Conor Sheary,W,0.32%,22.8
226,1640041320,Emac (8/20),0,115.3,UTIL Nathan MacKinnon C Tyler Seguin C Erik Haula W Jamie Benn W Ryan Dzingel W Jordan Martinook D Jacob Trouba D John Klingberg G Petr Mrazek,,Ben Chiarot,D,0.32%,1.3
227,1639974223,klink (16/20),0,115.2,C Nathan MacKinnon C Anthony Cirelli UTIL Gabriel Landeskog W Mikko Rantanen W Ondrej Palat W Alex Killorn D Cale Makar D Adam Fox G Philipp Grubauer,,Lias Andersson,UTIL,0.32%,3
227,1640046322,koppafiel (2/3),0,115.2,C Nathan MacKinnon C Andrew Copp UTIL Nikita Kucherov W Jake Guentzel W Teuvo Teravainen W Mathieu Joseph D Mark Giordano D Nikita Zadorov G Carter Hutton,,Luke Kunin,UTIL,0.32%,7.3
229,1640041916,Chunkyblue (1/3),0,115.1,C Nathan MacKinnon C Vincent Trocheck W Patric Hornqvist W Artemi Panarin W Victor Olofsson UTIL Roman Josi D Josh Morrissey D Brendan Guhle G John Gibson,,MacKenzie Weegar,D,0.32%,4.5
230,1640045151,mythicalrhymer01 (6/20),0,115,C Nazem Kadri C Phillip Danault W Brendan Gallagher W Tomas Tatar UTIL Andre Burakovsky W Tyson Jost D Dougie Hamilton D Jacob Trouba G Pekka Rinne,,Jesperi Kotkaniemi,C,0.32%,13
231,1640041317,Emac (5/20),0,114.7,C Sean Monahan C Marcus Johansson W Nikita Kucherov W Johnny Gaudreau W Elias Lindholm UTIL Rasmus Ristolainen D Justin Schultz D Colin Miller G Pekka Rinne,,Jack Johnson,D,0.32%,8.4
232,1639964278,sabres91,0,114.6,C Jack Eichel C Vincent Trocheck W Nikita Kucherov W Tomas Tatar W Jonathan Drouin UTIL Victor Olofsson D Rasmus Dahlin D Miro Heiskanen G Philipp Grubauer,,Anton Stralman,D,0.32%,1.3
232,1639985467,JSousa46 (20/20),0,114.6,C Mark Scheifele C Sam Steel W Blake Wheeler UTIL Rickard Rakell W Nikolaj Ehlers W Jakob Silfverberg D Kris Letang D Dante Fabbro G Ben Bishop,,Brett Howden,C,0.32%,15.6
234,1640039710,bgeistusn (10/20),0,114.5,C Nathan MacKinnon C Mika Zibanejad W Steven Stamkos W Patric Hornqvist W Tyson Jost UTIL Esa Lindell D Travis Hamonic D Niklas Hjalmarsson G Pekka Rinne,,Ryan Poehling,C,0.32%,0
235,1639964369,JoelHD82,0,114.4,C Sidney Crosby C Nathan MacKinnon W Patric Hornqvist UTIL Ondrej Palat W Victor Olofsson W Pat Maroon D Kris Letang D Charlie McAvoy G Pekka Rinne,,Colton Sissons,W,0.32%,1.3
235,1640043907,dbutler99,0,114.4,C Sidney Crosby C Eric Staal W Filip Forsberg W Sam Reinhart W Brandon Tanev UTIL Jacob Trouba D Ryan McDonagh D T.J. Brodie G Matt Murray,,Haydn Fleury,D,0.32%,5.6
237,1639972851,stag12,0,114.2,C Nazem Kadri C Roope Hintz W Nikita Kucherov UTIL Steven Stamkos W Kaapo Kakko W Conor Sheary D Mikhail Sergachev D Ben Chiarot G Andrei Vasilevskiy,,Par Lindholm,C,0.21%,1.3
238,1639994904,GROVES987654321 (2/3),0,114,C Sidney Crosby UTIL Nathan MacKinnon C Patrice Bergeron W Teuvo Teravainen W Tomas Tatar W Mats Zuccarello D Brian Dumoulin D Joel Edmundson G Andrei Vasilevskiy,,Anthony Bitetto,D,0.21%,5.6
238,1640027638,millertime7781 (3/3),0,114,C Mika Zibanejad C Aleksander Barkov UTIL Derek Stepan W Artemi Panarin W Jonathan Huberdeau W Clayton Keller D Keith Yandle D Ryan McDonagh G Darcy Kuemper,,Adam Lowry,C,0.21%,0
238,1640045218,dpolz914,0,114,C Nathan MacKinnon UTIL Ryan Johansen C Casey Mittelstadt W Nikita Kucherov W Artemi Panarin W Jordan Weal D Cale Makar D Josh Morrissey G Pekka Rinne,,Brett Kulak,D,0.21%,2.8
241,1639992577,Brigri (1/6),0,113.9,C Sidney Crosby C Mika Zibanejad UTIL Gemel Smith W Patric Hornqvist W Artemi Panarin W Jonathan Huberdeau D Aaron Ekblad D Adam Fox G John Gibson,,Jack Roslovic,UTIL,0.21%,4.3
241,1639992608,Brigri (2/6),0,113.9,C Sidney Crosby C Mika Zibanejad UTIL Gemel Smith W Patric Hornqvist W Artemi Panarin W Jonathan Huberdeau D Aaron Ekblad D Adam Fox G John Gibson,,Christian Fischer,W,0.21%,3
241,1639992657,Brigri (3/6),0,113.9,C Sidney Crosby C Mika Zibanejad UTIL Gemel Smith W Patric Hornqvist W Artemi Panarin W Jonathan Huberdeau D Aaron Ekblad D Adam Fox G John Gibson,,Milan Lucic,UTIL,0.21%,1.3
241,1639998915,Brigri (4/6),0,113.9,C Sidney Crosby C Mika Zibanejad UTIL Gemel Smith W Patric Hornqvist W Artemi Panarin W Jonathan Huberdeau D Aaron Ekblad D Adam Fox G John Gibson,,Marco Scandella,D,0.21%,9.9
241,1639998931,Brigri (5/6),0,113.9,C Sidney Crosby C Mika Zibanejad UTIL Gemel Smith W Patric Hornqvist W Artemi Panarin W Jonathan Huberdeau D Aaron Ekblad D Adam Fox G John Gibson,,Dmitry Kulikov,D,0.21%,7.6
241,1639998996,Brigri (6/6),0,113.9,C Sidney Crosby C Mika Zibanejad UTIL Gemel Smith W Patric Hornqvist W Artemi Panarin W Jonathan Huberdeau D Aaron Ekblad D Adam Fox G John Gibson,,James Reimer,G,0.21%,0
241,1640049274,jreckner8 (2/3),0,113.9,C Jack Eichel C Matt Duchene W Filip Forsberg W Sam Reinhart UTIL Mikael Granlund W Victor Olofsson D Matt Dumba D Erik Johnson G Pekka Rinne,,Max Jones,W,0.21%,6.3
248,1639951815,StealthFactor (15/20),0,113.4,C Sean Monahan C Nazem Kadri W Johnny Gaudreau W Elias Lindholm W Andre Burakovsky UTIL Tyson Jost D Victor Hedman D Mark Giordano G Matt Murray,,Kevin Connauton,D,0.21%,0
248,1640023992,Martyj16,0,113.4,C Nathan MacKinnon C Ryan Johansen UTIL Kyle Turris W Brad Marchand W Artemi Panarin W Teuvo Teravainen D Cale Makar D Kevin Shattenkirk G Petr Mrazek,,Michael Del Zotto,D,0.21%,0
250,1639974869,TheJay80,0,113.3,C Derek Stepan C Max Domi W Nikita Kucherov W Jake DeBrusk W Jason Zucker UTIL Teuvo Teravainen D John Klingberg D Cale Makar G Andrei Vasilevskiy,,Lucas Wallmark,C,0.21%,13
251,1640045149,mythicalrhymer01 (4/20),0,113.2,C Jack Eichel C Sean Monahan UTIL Johnny Gaudreau W Sam Reinhart W Elias Lindholm W Victor Olofsson D Dougie Hamilton D Colin Miller G David Rittich,,Jordan Oesterle,D,0.21%,8.4
251,1640047911,tpeterfeso69,0,113.2,C Nathan MacKinnon C Tyler Seguin W Joe Pavelski W Jamie Benn UTIL Teuvo Teravainen W Jordan Weal D Jared Spurgeon D Samuel Girard G Andrei Vasilevskiy,,Marc Staal,D,0.21%,14.3
253,1639978925,coldman,0,113,C Sidney Crosby C Sean Monahan W Elias Lindholm W Jason Zucker W Teuvo Teravainen UTIL Torey Krug D Jared Spurgeon D Miro Heiskanen G John Gibson,,Matt Calvert,UTIL,0.21%,5
253,1640057542,lopette69,0,113,C Nathan MacKinnon C Matt Duchene W Nikolaj Ehlers W Kaapo Kakko UTIL Nino Niederreiter W Brandon Tanev D Cale Makar D Erik Johnson G Pekka Rinne,,Gustav Olofsson,D,0.21%,0
255,1640045165,mythicalrhymer01 (20/20),0,112.9,C Nathan MacKinnon C Nazem Kadri UTIL Gabriel Landeskog W Mikko Rantanen W Andre Burakovsky W Tyson Jost D Mark Giordano D Colin Miller G Devan Dubnyk,,Colton Sceviour,UTIL,0.21%,5.6
256,1639984537,dlarke,0,112.8,C Patrice Bergeron C Mikael Backlund W Patrik Laine W Mikko Rantanen W Johnny Gaudreau UTIL Milan Lucic D Mikhail Sergachev D Ville Heinola G Carter Hutton,,Nick Seeler,D,0.11%,2.6
256,1640041331,Emac (19/20),0,112.8,C Tyler Seguin C Jack Eichel W Blake Wheeler UTIL Joe Pavelski W Jamie Benn W Zach Aston-Reese D Mark Giordano D Ville Heinola G Carter Hutton,,Mason Appleton,W,0.11%,0
258,1640044417,EJWeiss3793 (3/4),0,112.7,C Nathan MacKinnon C Aleksander Barkov W Mikko Rantanen W Jonathan Huberdeau W Alex Killorn UTIL Matt Calvert D Rasmus Dahlin D Cale Makar G Carey Price,,Denis Malgin,W,0.11%,5.6
258,1640044418,EJWeiss3793 (4/4),0,112.7,C Nathan MacKinnon C Aleksander Barkov W Mikko Rantanen W Jonathan Huberdeau W Alex Killorn UTIL Matt Calvert D Rasmus Dahlin D Cale Makar G Carey Price,,Joel Eriksson Ek,C,0.11%,8.2
260,1640027370,meechigan416 (8/10),0,112.5,C Nathan MacKinnon C Nick Bonino W Nikita Kucherov W Jonathan Huberdeau W Jared McCann UTIL Roman Josi D Ryan Ellis D Mattias Ekholm G Philipp Grubauer,,Conor Timmins,D,0.11%,1.5
261,1639991604,kapu97 (2/2),0,112.4,C Sebastian Aho C Nazem Kadri W Gabriel Landeskog W Teuvo Teravainen W Nino Niederreiter UTIL Joonas Donskoi D Roman Josi D Ryan Ellis G Petr Mrazek,,Teddy Blueger,C,0.11%,2.6
261,1640000421,vdeezle87,0,112.4,C Evgeni Malkin C Vincent Trocheck UTIL Max Domi W Chris Kreider W Jake DeBrusk W Teuvo Teravainen D Rasmus Dahlin D John Klingberg G John Gibson,,Derek Ryan,C,0.11%,9.3
261,1640041315,Emac (3/20),0,112.4,C Tyler Seguin C Anthony Cirelli UTIL Joe Pavelski W Jamie Benn W Ondrej Palat W Alex Killorn D Kris Letang D Justin Schultz G Andrei Vasilevskiy,,Yannick Weber,D,0.11%,2.8
264,1640018626,wavylee973 (1/2),0,112.2,C Nathan MacKinnon C Aleksander Barkov W Mike Hoffman W Jonathan Huberdeau UTIL Evgenii Dadonov W Victor Olofsson D Jacob Trouba D Tony DeAngelo G Pekka Rinne,,Juuse Saros,G,0.11%,0
264,1640038040,redspecial (9/20),0,112.2,C Nathan MacKinnon C Aleksander Barkov W Jonathan Huberdeau W Pavel Buchnevich W Jared McCann UTIL Dougie Hamilton D Jacob Trouba D Brady Skjei G Philipp Grubauer,,Mark Letestu,C,0.11%,0
266,1639980560,m4ch1n3m4n (10/20),0,112.1,C Nathan MacKinnon C Matt Duchene W Nikita Kucherov W Alex Killorn W Colin Wilson UTIL Roman Josi D Mark Giordano D Mattias Ekholm G Connor Hellebuyck,,Nick Cousins,C,0.11%,0
266,1640001250,louiswat,0,112.1,UTIL Evgeni Malkin C Ryan Johansen C Anthony Cirelli W Alexander Radulov W Jamie Benn W Brandon Tanev D Ryan Ellis D Kevin Shattenkirk G Pekka Rinne,,Kevin Boyle,G,0.11%,0
268,1640004204,wheelz1818 (1/2),0,112,UTIL Sidney Crosby C Patrice Bergeron C Max Domi W Blake Wheeler W Evgenii Dadonov W Sam Bennett D Oliver Ekman-Larsson D Neal Pionk G Carey Price,,Andrew Mangiapane,W,0.11%,1.3
268,1640059636,Skaught18,0,112,C Jack Eichel C Mark Scheifele W Artemi Panarin W Nikolaj Ehlers UTIL Pavel Buchnevich W Victor Olofsson D Rasmus Dahlin D Josh Morrissey G Darcy Kuemper,,Jesper Fast,W,0.11%,6.3
270,1639941339,Larrioto (15/20),0,111.9,C Aleksander Barkov C Derek Stepan UTIL Phil Kessel W Jonathan Huberdeau W Evgenii Dadonov W Clayton Keller D Jacob Trouba D Oliver Ekman-Larsson G Carey Price,,Warren Foegele,W,0.11%,1.3
271,1640012401,millertime7781 (2/3),0,111.8,C Jack Eichel C Ryan Getzlaf UTIL Johnny Gaudreau W Rickard Rakell W Victor Olofsson W Troy Terry D Mark Giordano D Ryan Ellis G John Gibson,,Austin Watson,W,0.11%,19.7
271,1640014396,nickps (15/20),0,111.8,C Mark Scheifele C Aleksander Barkov UTIL Kyle Connor W Blake Wheeler W Jonathan Huberdeau W Evgenii Dadonov D Mike Matheson D Kevin Connauton G Petr Mrazek,,Ryan Hartman,W,0.11%,1.5
273,1639998820,ap4491 (18/20),0,111.4,C Jack Eichel C Sean Monahan W Johnny Gaudreau W Jeff Skinner W Victor Olofsson UTIL Mark Giordano D T.J. Brodie D Ville Heinola G Pekka Rinne,,Brett Ritchie,W,0.11%,11.5
273,1640039716,bgeistusn (16/20),0,111.4,C Nathan MacKinnon C Nazem Kadri W Nikita Kucherov W Craig Smith UTIL Tyson Jost W Pat Maroon D Mark Giordano D Esa Lindell G Pekka Rinne,,Isac Lundestrom,C,0.11%,0
275,1639973208,Lamoosh2332 (4/20),0,111.2,C Nick Bjugstad C J.T. Compher W Nikita Kucherov W Steven Stamkos UTIL Joonas Donskoi W Pat Maroon D Kris Letang D Victor Hedman G Matt Murray,,Chris Wideman,UTIL,0.11%,0
276,1639971549,vpasini,0,111.1,C Nathan MacKinnon C Max Domi W Jonathan Huberdeau W Teuvo Teravainen W Victor Olofsson UTIL Mark Giordano D Torey Krug D Ryan McDonagh G Tuukka Rask,,Radek Faksa,UTIL,0.11%,6
276,1639977004,Foziey (19/20),0,111.1,C Aleksander Barkov C Vincent Trocheck UTIL Mike Hoffman W Jonathan Huberdeau W Evgenii Dadonov W Brett Connolly D Dougie Hamilton D Shea Weber G Tuukka Rask,,Mattias Janmark,W,0.11%,7.8
276,1640026188,mviola116,0,111.1,C Vincent Trocheck C Max Domi W Filip Forsberg W Jeff Skinner UTIL Elias Lindholm W Pavel Buchnevich D Charlie McAvoy D Cam Fowler G Philipp Grubauer,,Ryan Graves,D,0.11%,16.2
279,1640061234,toneloc160 (7/10),0,111,C Mika Zibanejad UTIL Matt Duchene C Ryan Strome W Alexander Radulov W Mikael Granlund W Pavel Buchnevich D Roman Josi D Cale Makar G Pekka Rinne,,Mark Pysyk,D,0.11%,0
279,1639988695,Lamoosh2332 (12/20),0,111,UTIL Nathan MacKinnon C Evgeni Malkin C Max Domi W Mikko Rantanen W Artturi Lehkonen W Nick Suzuki D Kris Letang D Ben Chiarot G Darcy Kuemper,,Jamie Oleksiak,UTIL,0.11%,7.3
279,1640043139,Wanna_Square_Up1567 (15/20),0,111,C Tyler Johnson C Nazem Kadri W Nikita Kucherov UTIL Andre Burakovsky W Tyson Jost W Pat Maroon D Victor Hedman D Dougie Hamilton G Andrei Vasilevskiy,,Victor Mete,D,0.11%,6.9
282,1640021339,tatomka (1/20),0,110.9,C Nathan MacKinnon C Derek Stepan UTIL Phil Kessel W Jonathan Huberdeau W Clayton Keller W Jared McCann D Dougie Hamilton D Oliver Ekman-Larsson G Darcy Kuemper,,Kyle Capobianco,D,0.11%,0
282,1640041330,Emac (18/20),0,110.9,C Tyler Johnson C Sean Monahan UTIL Nikita Kucherov W Steven Stamkos W Blake Wheeler W Pat Maroon D Tony DeAngelo D Henri Jokiharju G Devan Dubnyk,,Michael Stone,D,0.11%,0
282,1640045156,mythicalrhymer01 (11/20),0,110.9,C Sean Monahan C Ryan Johansen W Viktor Arvidsson UTIL Johnny Gaudreau W Elias Lindholm W Craig Smith D Colin Miller D Joel Edmundson G Pekka Rinne,,,
285,1639980308,wsmr317 (1/13),0,110.5,C Mark Scheifele C Brad Richardson W Nikita Kucherov W Jake Guentzel W Blake Wheeler UTIL Owen Tippett D Cale Makar D Jeff Petry G Carey Price,,,
285,1639980874,wsmr317 (2/13),0,110.5,C Mark Scheifele C Brad Richardson W Nikita Kucherov W Jake Guentzel W Blake Wheeler UTIL Owen Tippett D Cale Makar D Jeff Petry G Carey Price,,,
285,1639980875,wsmr317 (3/13),0,110.5,C Mark Scheifele C Brad Richardson W Nikita Kucherov W Jake Guentzel W Blake Wheeler UTIL Owen Tippett D Cale Makar D Jeff Petry G Carey Price,,,
285,1639980876,wsmr317 (4/13),0,110.5,C Mark Scheifele C Brad Richardson W Nikita Kucherov W Jake Guentzel W Blake Wheeler UTIL Owen Tippett D Cale Makar D Jeff Petry G Carey Price,,,
285,1639980877,wsmr317 (5/13),0,110.5,C Mark Scheifele C Brad Richardson W Nikita Kucherov W Jake Guentzel W Blake Wheeler UTIL Owen Tippett D Cale Makar D Jeff Petry G Carey Price,,,
285,1639980878,wsmr317 (6/13),0,110.5,C Mark Scheifele C Brad Richardson W Nikita Kucherov W Jake Guentzel W Blake Wheeler UTIL Owen Tippett D Cale Makar D Jeff Petry G Carey Price,,,
285,1639980879,wsmr317 (7/13),0,110.5,C Mark Scheifele C Brad Richardson W Nikita Kucherov W Jake Guentzel W Blake Wheeler UTIL Owen Tippett D Cale Makar D Jeff Petry G Carey Price,,,
285,1639980880,wsmr317 (8/13),0,110.5,C Mark Scheifele C Brad Richardson W Nikita Kucherov W Jake Guentzel W Blake Wheeler UTIL Owen Tippett D Cale Makar D Jeff Petry G Carey Price,,,
285,1639980881,wsmr317 (9/13),0,110.5,C Mark Scheifele C Brad Richardson W Nikita Kucherov W Jake Guentzel W Blake Wheeler UTIL Owen Tippett D Cale Makar D Jeff Petry G Carey Price,,,
285,1639980882,wsmr317 (10/13),0,110.5,C Mark Scheifele C Brad Richardson W Nikita Kucherov W Jake Guentzel W Blake Wheeler UTIL Owen Tippett D Cale Makar D Jeff Petry G Carey Price,,,
295,1639974225,klink (18/20),0,110.3,C Nathan MacKinnon C Evgeni Malkin W Mikko Rantanen W Alex Galchenyuk W Victor Olofsson UTIL Troy Terry D Kris Letang D Henri Jokiharju G Philipp Grubauer,,,
296,1639980570,m4ch1n3m4n (20/20),0,110.1,C Nathan MacKinnon C Brad Richardson UTIL Johnny Gaudreau W Phil Kessel W Matthew Tkachuk W Teuvo Teravainen D Mark Giordano D Noah Hanifin G Ben Bishop,,,
296,1640030534,DyelonR,0,110.1,UTIL Nathan MacKinnon C Max Domi C Carl Soderberg W Jake Guentzel W Teuvo Teravainen W Alex Killorn D Mark Giordano D Ryan McDonagh G Matt Murray,,,
296,1640007582,itechsxpress (15/20),0,110.1,C Marcus Johansson C Casey Mittelstadt W Nikita Kucherov W Jeff Skinner UTIL Brendan Gallagher W Artemi Panarin D Rasmus Dahlin D Jeff Petry G Carter Hutton,,,
299,1639988663,Lamoosh2332 (10/20),0,110,C Nathan MacKinnon C Evgeni Malkin W Mikko Rantanen W Conor Garland W Christian Fischer D Kris Letang UTIL Alex Goligoski D Jakob Chychrun G Ben Bishop,,,
299,1640027487,meechigan416 (9/10),0,110,C Nathan MacKinnon C Nick Bonino W Nikita Kucherov W Jonathan Huberdeau W Jared McCann UTIL Roman Josi D Ryan Ellis D Mattias Ekholm G Darcy Kuemper,,,
301,1639943900,cchaplin1013 (1/8),0,109.9,C Sean Monahan C Roope Hintz W Johnny Gaudreau UTIL Alexander Radulov W Joe Pavelski W Victor Olofsson D Mark Giordano D John Klingberg G Darcy Kuemper,,,
301,1639957735,kapu97 (1/2),0,109.9,C Anthony Cirelli C Adam Lowry W Nikita Kucherov W Steven Stamkos UTIL Mathieu Perreault W Mason Appleton D Mark Giordano D Dougie Hamilton G Andrei Vasilevskiy,,,
301,1639979965,stack-n-chips (3/3),0,109.9,C Nathan MacKinnon C Jack Eichel W Jeff Skinner W Sam Reinhart UTIL Ryan Donato W Victor Olofsson D Matt Dumba D Rasmus Dahlin G Carter Hutton,,,
301,1639998863,ap4491 (19/20),0,109.9,C Nathan MacKinnon C Aleksander Barkov W Mikko Rantanen W Jonathan Huberdeau W Evgenii Dadonov UTIL Cale Makar D Samuel Girard D Ville Heinola G Petr Mrazek,,,
301,1640011377,millertime7781 (1/3),0,109.9,C Nathan MacKinnon C Tyler Johnson UTIL Roope Hintz W Nikita Kucherov W Nick Suzuki W Victor Olofsson D Cale Makar D Kevin Shattenkirk G Pekka Rinne,,,
301,1640058846,coltsfan18,0,109.9,C Jack Eichel C Mark Scheifele W Kyle Connor W Sam Reinhart UTIL Frank Vatrano W Victor Olofsson D Ryan Ellis D Travis Hamonic G Pekka Rinne,,,
307,1639993576,dlanasa97 (10/13),0,109.8,C Nathan MacKinnon C Max Domi W Gabriel Landeskog W Mikko Rantanen UTIL Sam Reinhart W Teuvo Teravainen D Joel Edmundson D Anton Stralman G Philipp Grubauer,,,
307,1639976684,slanderscribe,0,109.8,UTIL Nathan MacKinnon C Jack Eichel C Aleksander Barkov W Jonathan Huberdeau W Teuvo Teravainen W Paul Byron D Jacob Trouba D Rasmus Ristolainen G Darcy Kuemper,,,
309,1639944612,rsr3883,0,109.5,C Evgeni Malkin C Ryan Getzlaf UTIL Yanni Gourde W Jake Guentzel W Teuvo Teravainen W Tomas Tatar D Kris Letang D Hampus Lindholm G Matt Murray,,,
310,1640035773,Hawkeye24 (3/4),0,109.4,C Nathan MacKinnon C Vincent Trocheck W Gabriel Landeskog W Mikko Rantanen W Victor Olofsson UTIL Max Comtois D Cale Makar D Brendan Guhle G Philipp Grubauer,,,
311,1639982464,tht100,0,109.2,C Matt Duchene C Mark Jankowski W Nikita Kucherov W Brad Marchand W Johnny Gaudreau UTIL Pat Maroon D Mark Giordano D Alex Goligoski G David Rittich,,,
311,1639951811,StealthFactor (11/20),0,109.2,C Sebastian Aho C Sean Monahan W Johnny Gaudreau UTIL Elias Lindholm W Nino Niederreiter W Brock McGinn D Mark Giordano D Jacob Trouba G David Rittich,,,
311,1640017875,Q8317,0,109.2,C Tyler Johnson C Anthony Cirelli W Artemi Panarin W Elias Lindholm W Jason Zucker D Mark Giordano UTIL Jacob Trouba D Jaccob Slavin G Devan Dubnyk,,,
311,1640041284,BellaCaps08 (3/4),0,109.2,C Nathan MacKinnon C Evgeni Malkin UTIL Ryan Strome W Gabriel Landeskog W Mikko Rantanen W Nick Suzuki D Mattias Ekholm D Haydn Fleury G Matt Murray,,,
315,1639974224,klink (17/20),0,109,C Nathan MacKinnon C Jack Eichel UTIL Luke Kunin W Gabriel Landeskog W Mikko Rantanen W Victor Olofsson D Rasmus Dahlin D Henri Jokiharju G Philipp Grubauer,,,
316,1640058704,mvemjs,0,108.7,C Evgeni Malkin C Ryan Getzlaf W Nikolaj Ehlers W Zach Parise W Jonathan Huberdeau UTIL Mikael Granlund D Jared Spurgeon D Cam Fowler G Carey Price,,,
317,1640038035,redspecial (4/20),0,108.5,C Nathan MacKinnon C Ryan Johansen W Nikita Kucherov W Jonathan Huberdeau W Tyson Jost D Roman Josi D Ryan Ellis UTIL Nikita Zadorov G Darcy Kuemper,,,
318,1640005177,Jcon1969,0,108.4,C Mika Zibanejad C Max Domi UTIL Ryan Strome W Nikita Kucherov W Sam Reinhart W Clayton Keller D Matt Dumba D John Klingberg G Ben Bishop,,,
319,1640027233,meechigan416 (5/10),0,108.2,C Nathan MacKinnon C Ryan Strome W Nikita Kucherov W Jonathan Huberdeau W Pavel Buchnevich UTIL Jacob Trouba D Ryan McDonagh D Tony DeAngelo G Philipp Grubauer,,,
319,1639990389,RyPatrick09,0,108.2,C Nathan MacKinnon C Eric Staal UTIL Yanni Gourde W Phil Kessel W Clayton Keller W Tomas Tatar D Dougie Hamilton D Matt Dumba G Connor Hellebuyck,,,
319,1640029894,ffball (5/6),0,108.2,C Anthony Cirelli C Ryan Strome W Nikita Kucherov W Elias Lindholm W Clayton Keller D Victor Hedman UTIL Jacob Trouba D Travis Hamonic G Andrei Vasilevskiy,,,
319,1640041815,THEHOFF6903,0,108.2,C Anthony Cirelli C Ryan Strome W Nikita Kucherov W Elias Lindholm W Clayton Keller D Victor Hedman UTIL Jacob Trouba D Travis Hamonic G Andrei Vasilevskiy,,,
323,1639951809,StealthFactor (9/20),0,108,C Mark Scheifele C Ryan Strome W Patrik Laine W Kyle Connor W Blake Wheeler UTIL Kaapo Kakko D Josh Morrissey D Marcus Pettersson G Darcy Kuemper,,,
323,1640018187,meechigan416 (3/10),0,108,C Nathan MacKinnon C Ryan Strome W Nikita Kucherov W Jonathan Huberdeau W Pavel Buchnevich UTIL Jacob Trouba D Ryan McDonagh D Brady Skjei G Philipp Grubauer,,,
323,1640029124,batesthemasta,0,108,C Nathan MacKinnon C Patrice Bergeron W Jonathan Huberdeau W Teuvo Teravainen W Paul Byron UTIL Roman Josi D Mark Giordano D Joel Edmundson G Pekka Rinne,,,
326,1640057487,kawyson,0,107.9,C Sidney Crosby UTIL Nathan MacKinnon C Brad Richardson W Nikita Kucherov W Jake Guentzel W Brett Connolly D Mattias Ekholm D Ryan Graves G John Gibson,,,
327,1640028128,Puckerz (4/4),0,107.8,C Nathan MacKinnon C Jack Eichel W Patrik Laine W Mikko Rantanen UTIL Jordan Greenway W Nick Ritchie D Rasmus Dahlin D T.J. Brodie G Tuukka Rask,,,
328,1639990360,jtutin (1/2),0,107.6,C Nathan MacKinnon C Tyler Seguin UTIL Jack Eichel W Brendan Gallagher W Joonas Donskoi W Jordan Weal D Roman Josi D Jason Demers G John Gibson,,,
328,1640025450,Jdogg9855,0,107.6,C Jack Eichel C Matt Duchene W Jonathan Huberdeau UTIL Clayton Keller W Mikael Granlund W Teuvo Teravainen D Matt Dumba D John Klingberg G Carey Price,,,
330,1639980566,m4ch1n3m4n (16/20),0,107.5,C Nathan MacKinnon C Sebastian Aho W Nikita Kucherov W Teuvo Teravainen W Ondrej Palat UTIL Roman Josi D Mattias Ekholm D Brian Dumoulin G Connor Hellebuyck,,,
331,1640045104,mboytos,0,107.4,C Evgeni Malkin C Jordan Staal W Filip Forsberg UTIL Joe Pavelski W Jake DeBrusk W Elias Lindholm D Mark Giordano D Joel Edmundson G Petr Mrazek,,,
332,1640038039,redspecial (8/20),0,107.3,C Nathan MacKinnon C Roope Hintz W Nikita Kucherov W Jake Guentzel W Brock McGinn UTIL Dougie Hamilton D Jaccob Slavin D Brian Dumoulin G Darcy Kuemper,,,
