QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions,,,,,,,,
30955415,30955501,30955515,30955739,30955787,30955773,30956157,30955869,30956377,,WR,Mike Evans (30955757),Mike Evans,30955757,WR/FLEX,7400,TB@SF 11/19/2023 04:05PM ET,TB,17.63
30955409,30955501,30955515,30955739,30955787,30955781,30956149,30956185,30956397,,QB,Dak Prescott (30955406),Dak Prescott,30955406,QB,7300,DAL@CAR 11/19/2023 01:00PM ET,DAL,21.46
,,,,,,,,,,RB,Travis Etienne Jr. (30955479),Travis Etienne Jr.,30955479,RB/FLEX,7200,TEN@JAX 11/19/2023 01:00PM ET,JAX,19.26
,,,,,,,,,,WR,Brandon Aiyuk (30955759),Brandon Aiyuk,30955759,WR/FLEX,7200,TB@SF 11/19/2023 04:05PM ET,SF,16.56
,,,,,,,,,,WR,Puka Nacua (30955761),Puka Nacua,30955761,WR/FLEX,7100,SEA@LAR 11/19/2023 04:25PM ET,LAR,19.01
,,,,,,,,,,RB,Saquon Barkley (30955481),Saquon Barkley,30955481,RB/FLEX,7100,NYG@WAS 11/19/2023 01:00PM ET,NYG,15.76
,,,,,,,,,,RB,Jahmyr Gibbs (30955483),Jahmyr Gibbs,30955483,RB/FLEX,7000,CHI@DET 11/19/2023 01:00PM ET,DET,17.94
,,,,,,,,,,QB,C.J. Stroud (30955407),C.J. Stroud,30955407,QB,7000,ARI@HOU 11/19/2023 01:00PM ET,HOU,21.63
,,,,,,,,,,QB,Justin Fields (30955408),Justin Fields,30955408,QB,6900,CHI@DET 11/19/2023 01:00PM ET,CHI,19.46
,,,,,,,,,,RB,Raheem Mostert (30955485),Raheem Mostert,30955485,RB/FLEX,6900,LV@MIA 11/19/2023 01:00PM ET,MIA,19.73
,,,,,,,,,,WR,DK Metcalf (30955763),DK Metcalf,30955763,WR/FLEX,6900,SEA@LAR 11/19/2023 04:25PM ET,SEA,13.15
,,,,,,,,,,RB,Josh Jacobs (30955487),Josh Jacobs,30955487,RB/FLEX,6800,LV@MIA 11/19/2023 01:00PM ET,LV,14.95
,,,,,,,,,,WR,Nico Collins (30955765),Nico Collins,30955765,WR/FLEX,6700,ARI@HOU 11/19/2023 01:00PM ET,HOU,16.14
,,,,,,,,,,RB,Kenneth Walker III (30955489),Kenneth Walker III,30955489,RB/FLEX,6700,SEA@LAR 11/19/2023 04:25PM ET,SEA,15.33
,,,,,,,,,,RB,Tony Pollard (30955493),Tony Pollard,30955493,RB/FLEX,6600,DAL@CAR 11/19/2023 01:00PM ET,DAL,12.99
,,,,,,,,,,QB,Jared Goff (30955409),Jared Goff,30955409,QB,6600,CHI@DET 11/19/2023 01:00PM ET,DET,19.26
,,,,,,,,,,RB,De'Von Achane (30955491),De'Von Achane,30955491,RB/FLEX,6600,LV@MIA 11/19/2023 01:00PM ET,MIA,27.92
,,,,,,,,,,WR,Chris Godwin (30955767),Chris Godwin,30955767,WR/FLEX,6600,TB@SF 11/19/2023 04:05PM ET,TB,12.07
,,,,,,,,,,RB,David Montgomery (30955495),David Montgomery,30955495,RB/FLEX,6500,CHI@DET 11/19/2023 01:00PM ET,DET,18.78
,,,,,,,,,,WR,Tyler Lockett (30955769),Tyler Lockett,30955769,WR/FLEX,6500,SEA@LAR 11/19/2023 04:25PM ET,SEA,13.49
,,,,,,,,,,TE,George Kittle (30956147),George Kittle,30956147,TE/FLEX,6400,TB@SF 11/19/2023 04:05PM ET,SF,13.46
,,,,,,,,,,RB,Breece Hall (30955497),Breece Hall,30955497,RB/FLEX,6400,NYJ@BUF 11/19/2023 04:25PM ET,NYJ,14.08
,,,,,,,,,,WR,Garrett Wilson (30955771),Garrett Wilson,30955771,WR/FLEX,6400,NYJ@BUF 11/19/2023 04:25PM ET,NYJ,14.87
,,,,,,,,,,QB,Matthew Stafford (30955410),Matthew Stafford,30955410,QB,6400,SEA@LAR 11/19/2023 04:25PM ET,LAR,15.95
,,,,,,,,,,RB,Derrick Henry (30955499),Derrick Henry,30955499,RB/FLEX,6300,TEN@JAX 11/19/2023 01:00PM ET,TEN,14.63
,,,,,,,,,,WR,Deebo Samuel (30955773),Deebo Samuel,30955773,WR/FLEX,6300,TB@SF 11/19/2023 04:05PM ET,SF,12.94
,,,,,,,,,,QB,Sam Howell (30955411),Sam Howell,30955411,QB,6300,NYG@WAS 11/19/2023 01:00PM ET,WAS,20.57
,,,,,,,,,,WR,Amari Cooper (30955775),Amari Cooper,30955775,WR/FLEX,6200,PIT@CLE 11/19/2023 01:00PM ET,CLE,14.83
,,,,,,,,,,RB,Aaron Jones (30955501),Aaron Jones,30955501,RB/FLEX,6200,LAC@GB 11/19/2023 01:00PM ET,GB,12.45
,,,,,,,,,,QB,Kyler Murray (30955412),Kyler Murray,30955412,QB,6100,ARI@HOU 11/19/2023 01:00PM ET,ARI,18.26
,,,,,,,,,,WR,DeAndre Hopkins (30955779),DeAndre Hopkins,30955779,WR/FLEX,6100,TEN@JAX 11/19/2023 01:00PM ET,TEN,13.51
,,,,,,,,,,WR,Jakobi Meyers (30955777),Jakobi Meyers,30955777,WR/FLEX,6100,LV@MIA 11/19/2023 01:00PM ET,LV,14
,,,,,,,,,,RB,James Cook (30955503),James Cook,30955503,RB/FLEX,6100,NYJ@BUF 11/19/2023 04:25PM ET,BUF,12.47
,,,,,,,,,,QB,Trevor Lawrence (30955413),Trevor Lawrence,30955413,QB,6000,TEN@JAX 11/19/2023 01:00PM ET,JAX,15.12
,,,,,,,,,,WR,Christian Kirk (30955781),Christian Kirk,30955781,WR/FLEX,6000,TEN@JAX 11/19/2023 01:00PM ET,JAX,14.88
,,,,,,,,,,RB,Rachaad White (30955505),Rachaad White,30955505,RB/FLEX,6000,TB@SF 11/19/2023 04:05PM ET,TB,14.83
,,,,,,,,,,WR,Tank Dell (30955783),Tank Dell,30955783,WR/FLEX,5900,ARI@HOU 11/19/2023 01:00PM ET,HOU,15.61
,,,,,,,,,,QB,Geno Smith (30955414),Geno Smith,30955414,QB,5900,SEA@LAR 11/19/2023 04:25PM ET,SEA,15.57
,,,,,,,,,,TE,Sam LaPorta (30956149),Sam LaPorta,30956149,TE/FLEX,5800,CHI@DET 11/19/2023 01:00PM ET,DET,13.16
,,,,,,,,,,QB,Brock Purdy (30955415),Brock Purdy,30955415,QB,5800,TB@SF 11/19/2023 04:05PM ET,SF,19.43
,,,,,,,,,,RB,Brian Robinson Jr. (30955507),Brian Robinson Jr.,30955507,RB/FLEX,5800,NYG@WAS 11/19/2023 01:00PM ET,WAS,14.61
,,,,,,,,,,WR,Terry McLaurin (30955785),Terry McLaurin,30955785,WR/FLEX,5800,NYG@WAS 11/19/2023 01:00PM ET,WAS,12.91
,,,,,,,,,,RB,James Conner (30955509),James Conner,30955509,RB/FLEX,5700,ARI@HOU 11/19/2023 01:00PM ET,ARI,11.62
,,,,,,,,,,RB,D'Onta Foreman (30955511),D'Onta Foreman,30955511,RB/FLEX,5600,CHI@DET 11/19/2023 01:00PM ET,CHI,12.53
,,,,,,,,,,WR,DJ Moore (30955787),DJ Moore,30955787,WR/FLEX,5600,CHI@DET 11/19/2023 01:00PM ET,CHI,16.94
,,,,,,,,,,QB,Jordan Love (30955416),Jordan Love,30955416,QB,5600,LAC@GB 11/19/2023 01:00PM ET,GB,17.84
,,,,,,,,,,WR,Gabe Davis (30955789),Gabe Davis,30955789,WR/FLEX,5500,NYJ@BUF 11/19/2023 04:25PM ET,BUF,11.58
,,,,,,,,,,QB,Deshaun Watson (30955417),Deshaun Watson,30955417,QB,5400,PIT@CLE 11/19/2023 01:00PM ET,CLE,15.47
,,,,,,,,,,RB,Dameon Pierce (30955513),Dameon Pierce,30955513,RB/FLEX,5400,ARI@HOU 11/19/2023 01:00PM ET,HOU,8.01
,,,,,,,,,,WR,Calvin Ridley (30955791),Calvin Ridley,30955791,WR/FLEX,5400,TEN@JAX 11/19/2023 01:00PM ET,JAX,11.23
,,,,,,,,,,RB,Devin Singletary (30955515),Devin Singletary,30955515,RB/FLEX,5300,ARI@HOU 11/19/2023 01:00PM ET,HOU,7.16
,,,,,,,,,,WR,Marquise Brown (30955793),Marquise Brown,30955793,WR/FLEX,5300,ARI@HOU 11/19/2023 01:00PM ET,ARI,11.67
,,,,,,,,,,QB,Baker Mayfield (30955418),Baker Mayfield,30955418,QB,5300,TB@SF 11/19/2023 04:05PM ET,TB,17.46
,,,,,,,,,,RB,Jerome Ford (30955517),Jerome Ford,30955517,RB/FLEX,5200,PIT@CLE 11/19/2023 01:00PM ET,CLE,13.26
,,,,,,,,,,WR,Romeo Doubs (30955795),Romeo Doubs,30955795,WR/FLEX,5200,LAC@GB 11/19/2023 01:00PM ET,GB,11.48
,,,,,,,,,,QB,Will Levis (30955419),Will Levis,30955419,QB,5200,TEN@JAX 11/19/2023 01:00PM ET,TEN,14.42
,,,,,,,,,,QB,Bryce Young (30955421),Bryce Young,30955421,QB,5100,DAL@CAR 11/19/2023 01:00PM ET,CAR,12.61
,,,,,,,,,,RB,Jaylen Warren (30955519),Jaylen Warren,30955519,RB/FLEX,5100,PIT@CLE 11/19/2023 01:00PM ET,PIT,11.58
,,,,,,,,,,RB,Najee Harris (30955521),Najee Harris,30955521,RB/FLEX,5100,PIT@CLE 11/19/2023 01:00PM ET,PIT,10.43
,,,,,,,,,,QB,Carson Wentz (30955420),Carson Wentz,30955420,QB,5100,SEA@LAR 11/19/2023 04:25PM ET,LAR,0
,,,,,,,,,,WR,Jahan Dotson (30955797),Jahan Dotson,30955797,WR/FLEX,5100,NYG@WAS 11/19/2023 01:00PM ET,WAS,9.1
,,,,,,,,,,WR,Diontae Johnson (30955799),Diontae Johnson,30955799,WR/FLEX,5000,PIT@CLE 11/19/2023 01:00PM ET,PIT,12.38
,,,,,,,,,,QB,Tyson Bagent (30955422),Tyson Bagent,30955422,QB,5000,CHI@DET 11/19/2023 01:00PM ET,CHI,12.25
,,,,,,,,,,TE,Dalton Schultz (30956151),Dalton Schultz,30956151,TE/FLEX,5000,ARI@HOU 11/19/2023 01:00PM ET,HOU,11.68
,,,,,,,,,,RB,Darrell Henderson Jr. (30955523),Darrell Henderson Jr.,30955523,RB/FLEX,5000,SEA@LAR 11/19/2023 04:25PM ET,LAR,10.2
,,,,,,,,,,QB,Tommy DeVito (30955423),Tommy DeVito,30955423,QB,5000,NYG@WAS 11/19/2023 01:00PM ET,NYG,10.8
,,,,,,,,,,RB,Chuba Hubbard (30955527),Chuba Hubbard,30955527,RB/FLEX,4900,DAL@CAR 11/19/2023 01:00PM ET,CAR,8.12
,,,,,,,,,,QB,P.J. Walker (30955425),P.J. Walker,30955425,QB,4900,PIT@CLE 11/19/2023 01:00PM ET,CLE,5.16
,,,,,,,,,,RB,Kareem Hunt (30955525),Kareem Hunt,30955525,RB/FLEX,4900,PIT@CLE 11/19/2023 01:00PM ET,CLE,10.09
,,,,,,,,,,WR,George Pickens (30955801),George Pickens,30955801,WR/FLEX,4900,PIT@CLE 11/19/2023 01:00PM ET,PIT,13.13
,,,,,,,,,,QB,Aidan O'Connell (30955424),Aidan O'Connell,30955424,QB,4900,LV@MIA 11/19/2023 01:00PM ET,LV,9.15
,,,,,,,,,,QB,Kyle Allen (30955426),Kyle Allen,30955426,QB,4900,NYJ@BUF 11/19/2023 04:25PM ET,BUF,-0.18
,,,,,,,,,,TE,Dalton Kincaid (30956153),Dalton Kincaid,30956153,TE/FLEX,4900,NYJ@BUF 11/19/2023 04:25PM ET,BUF,10.56
,,,,,,,,,,QB,Kenny Pickett (30955429),Kenny Pickett,30955429,QB,4800,PIT@CLE 11/19/2023 01:00PM ET,PIT,10.48
,,,,,,,,,,WR,Noah Brown (30955803),Noah Brown,30955803,WR/FLEX,4800,ARI@HOU 11/19/2023 01:00PM ET,HOU,15.36
,,,,,,,,,,QB,Jimmy Garoppolo (30955427),Jimmy Garoppolo,30955427,QB,4800,LV@MIA 11/19/2023 01:00PM ET,LV,12.68
,,,,,,,,,,QB,Zach Wilson (30955428),Zach Wilson,30955428,QB,4800,NYJ@BUF 11/19/2023 04:25PM ET,NYJ,11.77
,,,,,,,,,,RB,Latavius Murray (30955529),Latavius Murray,30955529,RB/FLEX,4800,NYJ@BUF 11/19/2023 04:25PM ET,BUF,6.05
,,,,,,,,,,WR,Brandin Cooks (30955805),Brandin Cooks,30955805,WR/FLEX,4700,DAL@CAR 11/19/2023 01:00PM ET,DAL,10.39
,,,,,,,,,,QB,Teddy Bridgewater (30955434),Teddy Bridgewater,30955434,QB,4700,CHI@DET 11/19/2023 01:00PM ET,DET,-0.2
,,,,,,,,,,RB,Khalil Herbert (30955533),Khalil Herbert,30955533,RB/FLEX,4700,CHI@DET 11/19/2023 01:00PM ET,CHI,11.1
,,,,,,,,,,QB,Easton Stick (30955433),Easton Stick,30955433,QB,4700,LAC@GB 11/19/2023 01:00PM ET,LAC,0
,,,,,,,,,,QB,Clayton Tune (30955432),Clayton Tune,30955432,QB,4700,ARI@HOU 11/19/2023 01:00PM ET,ARI,2.79
,,,,,,,,,,QB,Ryan Tannehill (30955430),Ryan Tannehill,30955430,QB,4700,TEN@JAX 11/19/2023 01:00PM ET,TEN,9.52
,,,,,,,,,,QB,Matt Barkley (30955431),Matt Barkley,30955431,QB,4700,NYG@WAS 11/19/2023 01:00PM ET,NYG,0
,,,,,,,,,,RB,Antonio Gibson (30955531),Antonio Gibson,30955531,RB/FLEX,4700,NYG@WAS 11/19/2023 01:00PM ET,WAS,8.06
,,,,,,,,,,RB,Rico Dowdle (30955547),Rico Dowdle,30955547,RB/FLEX,4600,DAL@CAR 11/19/2023 01:00PM ET,DAL,5.1
,,,,,,,,,,RB,Miles Sanders (30955549),Miles Sanders,30955549,RB/FLEX,4600,DAL@CAR 11/19/2023 01:00PM ET,CAR,7.28
,,,,,,,,,,TE,Jake Ferguson (30956155),Jake Ferguson,30956155,TE/FLEX,4600,DAL@CAR 11/19/2023 01:00PM ET,DAL,10.6
,,,,,,,,,,QB,Mitch Trubisky (30955440),Mitch Trubisky,30955440,QB,4600,PIT@CLE 11/19/2023 01:00PM ET,PIT,5.02
,,,,,,,,,,RB,Craig Reynolds (30955541),Craig Reynolds,30955541,RB/FLEX,4600,CHI@DET 11/19/2023 01:00PM ET,DET,3.62
,,,,,,,,,,QB,Sean Clifford (30955439),Sean Clifford,30955439,QB,4600,LAC@GB 11/19/2023 01:00PM ET,GB,0
,,,,,,,,,,RB,AJ Dillon (30955535),AJ Dillon,30955535,RB/FLEX,4600,LAC@GB 11/19/2023 01:00PM ET,GB,7.44
,,,,,,,,,,RB,Joshua Kelley (30955545),Joshua Kelley,30955545,RB/FLEX,4600,LAC@GB 11/19/2023 01:00PM ET,LAC,5.56
,,,,,,,,,,WR,Christian Watson (30955807),Christian Watson,30955807,WR/FLEX,4600,LAC@GB 11/19/2023 01:00PM ET,GB,7.18
,,,,,,,,,,QB,Malik Willis (30955438),Malik Willis,30955438,QB,4600,TEN@JAX 11/19/2023 01:00PM ET,TEN,1.35
,,,,,,,,,,QB,C.J. Beathard (30955442),C.J. Beathard,30955442,QB,4600,TEN@JAX 11/19/2023 01:00PM ET,JAX,0.12
,,,,,,,,,,RB,Tyjae Spears (30955539),Tyjae Spears,30955539,RB/FLEX,4600,TEN@JAX 11/19/2023 01:00PM ET,TEN,8
,,,,,,,,,,QB,Mike White (30955437),Mike White,30955437,QB,4600,LV@MIA 11/19/2023 01:00PM ET,MIA,2.59
,,,,,,,,,,QB,Kyle Trask (30955443),Kyle Trask,30955443,QB,4600,TB@SF 11/19/2023 04:05PM ET,TB,-0.1
,,,,,,,,,,RB,Jordan Mason (30955537),Jordan Mason,30955537,RB/FLEX,4600,TB@SF 11/19/2023 04:05PM ET,SF,2.89
,,,,,,,,,,QB,Drew Lock (30955435),Drew Lock,30955435,QB,4600,SEA@LAR 11/19/2023 04:25PM ET,SEA,3.62
,,,,,,,,,,QB,Brett Rypien (30955436),Brett Rypien,30955436,QB,4600,SEA@LAR 11/19/2023 04:25PM ET,SEA,3.39
,,,,,,,,,,RB,Zach Charbonnet (30955543),Zach Charbonnet,30955543,RB/FLEX,4600,SEA@LAR 11/19/2023 04:25PM ET,SEA,5.18
,,,,,,,,,,QB,Jacoby Brissett (30955441),Jacoby Brissett,30955441,QB,4600,NYG@WAS 11/19/2023 01:00PM ET,WAS,0
,,,,,,,,,,QB,Andy Dalton (30955447),Andy Dalton,30955447,QB,4500,DAL@CAR 11/19/2023 01:00PM ET,CAR,8.88
,,,,,,,,,,QB,Cooper Rush (30955449),Cooper Rush,30955449,QB,4500,DAL@CAR 11/19/2023 01:00PM ET,DAL,0.55
,,,,,,,,,,QB,Dorian Thompson-Robinson (30955448),Dorian Thompson-Robinson,30955448,QB,4500,PIT@CLE 11/19/2023 01:00PM ET,CLE,1.53
,,,,,,,,,,QB,Nathan Peterman (30955446),Nathan Peterman,30955446,QB,4500,CHI@DET 11/19/2023 01:00PM ET,CHI,-0.4
,,,,,,,,,,QB,Davis Mills (30955445),Davis Mills,30955445,QB,4500,ARI@HOU 11/19/2023 01:00PM ET,HOU,0
,,,,,,,,,,QB,Tim Boyle (30955444),Tim Boyle,30955444,QB,4500,NYJ@BUF 11/19/2023 04:25PM ET,NYJ,0
,,,,,,,,,,RB,Dalvin Cook (30955553),Dalvin Cook,30955553,RB/FLEX,4500,NYJ@BUF 11/19/2023 04:25PM ET,NYJ,3.16
,,,,,,,,,,RB,Royce Freeman (30955551),Royce Freeman,30955551,RB/FLEX,4500,SEA@LAR 11/19/2023 04:25PM ET,LAR,3.37
,,,,,,,,,,RB,Roschon Johnson (30955561),Roschon Johnson,30955561,RB/FLEX,4400,CHI@DET 11/19/2023 01:00PM ET,CHI,6.35
,,,,,,,,,,RB,Emari Demercado (30955555),Emari Demercado,30955555,RB/FLEX,4400,ARI@HOU 11/19/2023 01:00PM ET,ARI,5.49
,,,,,,,,,,TE,Trey McBride (30956157),Trey McBride,30956157,TE/FLEX,4400,ARI@HOU 11/19/2023 01:00PM ET,ARI,8.68
,,,,,,,,,,QB,Brian Hoyer (30955450),Brian Hoyer,30955450,QB,4400,LV@MIA 11/19/2023 01:00PM ET,LV,2.31
,,,,,,,,,,RB,Jeff Wilson Jr. (30955557),Jeff Wilson Jr.,30955557,RB/FLEX,4400,LV@MIA 11/19/2023 01:00PM ET,MIA,4.63
,,,,,,,,,,RB,Ameer Abdullah (30955559),Ameer Abdullah,30955559,RB/FLEX,4400,LV@MIA 11/19/2023 01:00PM ET,LV,1.98
,,,,,,,,,,QB,Sam Darnold (30955451),Sam Darnold,30955451,QB,4400,TB@SF 11/19/2023 04:05PM ET,SF,-0.1
,,,,,,,,,,RB,Damien Harris (30955563),Damien Harris,30955563,RB/FLEX,4400,NYJ@BUF 11/19/2023 04:25PM ET,BUF,3.17
,,,,,,,,,,TE,Evan Engram (30956159),Evan Engram,30956159,TE/FLEX,4300,TEN@JAX 11/19/2023 01:00PM ET,JAX,10.96
,,,,,,,,,,RB,Salvon Ahmed (30955565),Salvon Ahmed,30955565,RB/FLEX,4300,LV@MIA 11/19/2023 01:00PM ET,MIA,4.4
,,,,,,,,,,RB,Chase Edmonds (30955569),Chase Edmonds,30955569,RB/FLEX,4300,TB@SF 11/19/2023 04:05PM ET,TB,1.64
,,,,,,,,,,RB,Elijah Mitchell (30955571),Elijah Mitchell,30955571,RB/FLEX,4300,TB@SF 11/19/2023 04:05PM ET,SF,1.75
,,,,,,,,,,RB,Ty Johnson (30955567),Ty Johnson,30955567,RB/FLEX,4300,NYJ@BUF 11/19/2023 04:25PM ET,BUF,0.05
,,,,,,,,,,WR,Jaxon Smith-Njigba (30955809),Jaxon Smith-Njigba,30955809,WR/FLEX,4300,SEA@LAR 11/19/2023 04:25PM ET,SEA,8.61
,,,,,,,,,,RB,Matt Breida (30955573),Matt Breida,30955573,RB/FLEX,4300,NYG@WAS 11/19/2023 01:00PM ET,NYG,3.74
,,,,,,,,,,WR,Quentin Johnston (30955811),Quentin Johnston,30955811,WR/FLEX,4200,LAC@GB 11/19/2023 01:00PM ET,LAC,4.49
,,,,,,,,,,RB,Keaontay Ingram (30955577),Keaontay Ingram,30955577,RB/FLEX,4200,ARI@HOU 11/19/2023 01:00PM ET,ARI,1.75
,,,,,,,,,,RB,Tank Bigsby (30955579),Tank Bigsby,30955579,RB/FLEX,4200,TEN@JAX 11/19/2023 01:00PM ET,JAX,1.94
,,,,,,,,,,RB,Zamir White (30955575),Zamir White,30955575,RB/FLEX,4200,LV@MIA 11/19/2023 01:00PM ET,LV,1.34
,,,,,,,,,,DST,Cowboys  (30956377),Cowboys ,30956377,DST,4100,DAL@CAR 11/19/2023 01:00PM ET,DAL,12
,,,,,,,,,,TE,Cole Kmet (30956161),Cole Kmet,30956161,TE/FLEX,4100,CHI@DET 11/19/2023 01:00PM ET,CHI,11.81
,,,,,,,,,,WR,Zay Jones (30955813),Zay Jones,30955813,WR/FLEX,4100,TEN@JAX 11/19/2023 01:00PM ET,JAX,9.27
,,,,,,,,,,RB,Michael Carter (30955613),Michael Carter,30955613,RB/FLEX,4000,ARI@HOU 11/19/2023 01:00PM ET,ARI,2.84
,,,,,,,,,,QB,Jake Luton (30955473),Jake Luton,30955473,QB,4000,DAL@CAR 11/19/2023 01:00PM ET,CAR,0
,,,,,,,,,,QB,Trey Lance (30955474),Trey Lance,30955474,QB,4000,DAL@CAR 11/19/2023 01:00PM ET,DAL,0
,,,,,,,,,,RB,Raheem Blackshear (30955729),Raheem Blackshear,30955729,RB/FLEX,4000,DAL@CAR 11/19/2023 01:00PM ET,CAR,2.42
,,,,,,,,,,RB,Spencer Brown (30955731),Spencer Brown,30955731,RB/FLEX,4000,DAL@CAR 11/19/2023 01:00PM ET,CAR,0
,,,,,,,,,,RB,Deuce Vaughn (30955733),Deuce Vaughn,30955733,RB/FLEX,4000,DAL@CAR 11/19/2023 01:00PM ET,DAL,2.13
,,,,,,,,,,RB,Malik Davis (30955735),Malik Davis,30955735,RB/FLEX,4000,DAL@CAR 11/19/2023 01:00PM ET,DAL,0
,,,,,,,,,,RB,Hunter Luepke (30955737),Hunter Luepke,30955737,RB/FLEX,4000,DAL@CAR 11/19/2023 01:00PM ET,DAL,1.14
,,,,,,,,,,QB,Mason Rudolph (30955472),Mason Rudolph,30955472,QB,4000,PIT@CLE 11/19/2023 01:00PM ET,PIT,0
,,,,,,,,,,RB,Anthony McFarland Jr. (30955711),Anthony McFarland Jr.,30955711,RB/FLEX,4000,PIT@CLE 11/19/2023 01:00PM ET,PIT,1.55
,,,,,,,,,,RB,Godwin Igwebuike (30955713),Godwin Igwebuike,30955713,RB/FLEX,4000,PIT@CLE 11/19/2023 01:00PM ET,PIT,0
,,,,,,,,,,RB,Alfonzo Graham (30955715),Alfonzo Graham,30955715,RB/FLEX,4000,PIT@CLE 11/19/2023 01:00PM ET,PIT,0
,,,,,,,,,,RB,Qadree Ollison (30955717),Qadree Ollison,30955717,RB/FLEX,4000,PIT@CLE 11/19/2023 01:00PM ET,PIT,0
,,,,,,,,,,RB,Jack Colletto (30955719),Jack Colletto,30955719,RB/FLEX,4000,PIT@CLE 11/19/2023 01:00PM ET,PIT,0
,,,,,,,,,,RB,Pierre Strong Jr. (30955721),Pierre Strong Jr.,30955721,RB/FLEX,4000,PIT@CLE 11/19/2023 01:00PM ET,CLE,2.96
,,,,,,,,,,RB,Nick Chubb (30955723),Nick Chubb,30955723,RB/FLEX,4000,PIT@CLE 11/19/2023 01:00PM ET,CLE,13.05
,,,,,,,,,,RB,Kenyan Drake (30955725),Kenyan Drake,30955725,RB/FLEX,4000,PIT@CLE 11/19/2023 01:00PM ET,CLE,2.05
