QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions,,,,,,,,
,,,,,,,,,,QB,Trevor Lawrence (30754550),Trevor Lawrence,30754550,QB,6000,SF@JAX 11/12/2023 01:00PM ET,JAX,16.38
,,,,,,,,,,WR,Christian Kirk (30754878),Christian Kirk,30754878,WR/FLEX,6000,SF@JAX 11/12/2023 01:00PM ET,JAX,14.44
,,,,,,,,,,WR,DeAndre Hopkins (30754876),DeAndre Hopkins,30754876,WR/FLEX,6000,TEN@TB 11/12/2023 01:00PM ET,TEN,14.49
,,,,,,,,,,RB,Bijan Robinson (30754634),Bijan Robinson,30754634,RB/FLEX,6000,ATL@ARI 11/12/2023 04:05PM ET,ATL,13.49
,,,,,,,,,,WR,Jordan Addison (30754880),Jordan Addison,30754880,WR/FLEX,5900,NO@MIN 11/12/2023 01:00PM ET,MIN,15.51
,,,,,,,,,,QB,Kyler Murray (30754551),Kyler Murray,30754551,QB,5900,ATL@ARI 11/12/2023 04:05PM ET,ARI,0
,,,,,,,,,,RB,James Conner (30754636),James Conner,30754636,RB/FLEX,5900,ATL@ARI 11/12/2023 04:05PM ET,ARI,12.48
,,,,,,,,,,QB,Sam Howell (30754552),Sam Howell,30754552,QB,5900,WAS@SEA 11/12/2023 04:25PM ET,WAS,19.73
,,,,,,,,,,QB,Derek Carr (30754554),Derek Carr,30754554,QB,5800,NO@MIN 11/12/2023 01:00PM ET,NO,15.02
,,,,,,,,,,RB,Rachaad White (30754638),Rachaad White,30754638,RB/FLEX,5800,TEN@TB 11/12/2023 01:00PM ET,TB,14.46
,,,,,,,,,,QB,Geno Smith (30754553),Geno Smith,30754553,QB,5800,WAS@SEA 11/12/2023 04:25PM ET,SEA,14.13
,,,,,,,,,,WR,Terry McLaurin (30754882),Terry McLaurin,30754882,WR/FLEX,5800,WAS@SEA 11/12/2023 04:25PM ET,WAS,13.53
,,,,,,,,,,WR,Zay Flowers (30754884),Zay Flowers,30754884,WR/FLEX,5700,CLE@BAL 11/12/2023 01:00PM ET,BAL,11.04
,,,,,,,,,,QB,Brock Purdy (30754555),Brock Purdy,30754555,QB,5700,SF@JAX 11/12/2023 01:00PM ET,SF,18.88
,,,,,,,,,,TE,Sam LaPorta (30755222),Sam LaPorta,30755222,TE/FLEX,5700,DET@LAC 11/12/2023 04:05PM ET,DET,13.8
,,,,,,,,,,WR,Calvin Ridley (30754886),Calvin Ridley,30754886,WR/FLEX,5600,SF@JAX 11/12/2023 01:00PM ET,JAX,12.14
,,,,,,,,,,QB,Jordan Love (30754556),Jordan Love,30754556,QB,5600,GB@PIT 11/12/2023 01:00PM ET,GB,17.74
,,,,,,,,,,WR,Tank Dell (30754890),Tank Dell,30754890,WR/FLEX,5500,HOU@CIN 11/12/2023 01:00PM ET,HOU,15.14
,,,,,,,,,,QB,Joshua Dobbs (30754557),Joshua Dobbs,30754557,QB,5500,NO@MIN 11/12/2023 01:00PM ET,MIN,17.83
,,,,,,,,,,RB,Alexander Mattison (30754640),Alexander Mattison,30754640,RB/FLEX,5500,NO@MIN 11/12/2023 01:00PM ET,MIN,11.02
,,,,,,,,,,WR,Drake London (30754888),Drake London,30754888,WR/FLEX,5500,ATL@ARI 11/12/2023 04:05PM ET,ATL,12.08
,,,,,,,,,,QB,Deshaun Watson (30754558),Deshaun Watson,30754558,QB,5400,CLE@BAL 11/12/2023 01:00PM ET,CLE,15.12
,,,,,,,,,,WR,Diontae Johnson (30754892),Diontae Johnson,30754892,WR/FLEX,5400,GB@PIT 11/12/2023 01:00PM ET,PIT,14.8
,,,,,,,,,,RB,Brian Robinson Jr. (30754642),Brian Robinson Jr.,30754642,RB/FLEX,5400,WAS@SEA 11/12/2023 04:25PM ET,WAS,12.82
,,,,,,,,,,RB,Jerome Ford (30754644),Jerome Ford,30754644,RB/FLEX,5300,CLE@BAL 11/12/2023 01:00PM ET,CLE,13.05
,,,,,,,,,,WR,Romeo Doubs (30754894),Romeo Doubs,30754894,WR/FLEX,5300,GB@PIT 11/12/2023 01:00PM ET,GB,11.4
,,,,,,,,,,QB,Will Levis (30754559),Will Levis,30754559,QB,5300,TEN@TB 11/12/2023 01:00PM ET,TEN,18.15
,,,,,,,,,,RB,Dameon Pierce (30754646),Dameon Pierce,30754646,RB/FLEX,5200,HOU@CIN 11/12/2023 01:00PM ET,HOU,8.01
,,,,,,,,,,WR,Marquise Brown (30754896),Marquise Brown,30754896,WR/FLEX,5200,ATL@ARI 11/12/2023 04:05PM ET,ARI,12.54
,,,,,,,,,,QB,Daniel Jones (30754560),Daniel Jones,30754560,QB,5200,NYG@DAL 11/12/2023 04:25PM ET,NYG,11.16
,,,,,,,,,,RB,Kareem Hunt (30754648),Kareem Hunt,30754648,RB/FLEX,5100,CLE@BAL 11/12/2023 01:00PM ET,CLE,10.23
,,,,,,,,,,TE,Taysom Hill (30755224),Taysom Hill,30755224,TE/FLEX,5100,NO@MIN 11/12/2023 01:00PM ET,NO,10.06
,,,,,,,,,,WR,George Pickens (30754898),George Pickens,30754898,WR/FLEX,5100,GB@PIT 11/12/2023 01:00PM ET,PIT,13.84
,,,,,,,,,,QB,Baker Mayfield (30754562),Baker Mayfield,30754562,QB,5100,TEN@TB 11/12/2023 01:00PM ET,TB,17.22
,,,,,,,,,,QB,Taylor Heinicke (30754561),Taylor Heinicke,30754561,QB,5100,ATL@ARI 11/12/2023 04:05PM ET,ATL,14.06
,,,,,,,,,,TE,T.J. Hockenson (30755226),T.J. Hockenson,30755226,TE/FLEX,5000,NO@MIN 11/12/2023 01:00PM ET,MIN,14.63
,,,,,,,,,,RB,Jaylen Warren (30754650),Jaylen Warren,30754650,RB/FLEX,5000,GB@PIT 11/12/2023 01:00PM ET,PIT,10.28
,,,,,,,,,,QB,Ryan Tannehill (30754564),Ryan Tannehill,30754564,QB,5000,TEN@TB 11/12/2023 01:00PM ET,TEN,9.52
,,,,,,,,,,QB,Easton Stick (30754563),Easton Stick,30754563,QB,5000,DET@LAC 11/12/2023 04:05PM ET,LAC,0
,,,,,,,,,,WR,Jahan Dotson (30754900),Jahan Dotson,30754900,WR/FLEX,5000,WAS@SEA 11/12/2023 04:25PM ET,WAS,10.11
,,,,,,,,,,TE,Dalton Schultz (30755228),Dalton Schultz,30755228,TE/FLEX,4900,HOU@CIN 11/12/2023 01:00PM ET,HOU,11.75
,,,,,,,,,,QB,Kenny Pickett (30754565),Kenny Pickett,30754565,QB,4900,GB@PIT 11/12/2023 01:00PM ET,PIT,10.96
,,,,,,,,,,RB,Najee Harris (30754652),Najee Harris,30754652,RB/FLEX,4900,GB@PIT 11/12/2023 01:00PM ET,PIT,9.41
,,,,,,,,,,WR,Christian Watson (30754902),Christian Watson,30754902,WR/FLEX,4900,GB@PIT 11/12/2023 01:00PM ET,GB,7.76
,,,,,,,,,,QB,Jake Browning (30754566),Jake Browning,30754566,QB,4800,HOU@CIN 11/12/2023 01:00PM ET,CIN,-0.1
,,,,,,,,,,RB,Jordan Mason (30754654),Jordan Mason,30754654,RB/FLEX,4800,SF@JAX 11/12/2023 01:00PM ET,SF,3.25
,,,,,,,,,,QB,Jaren Hall (30754567),Jaren Hall,30754567,QB,4800,NO@MIN 11/12/2023 01:00PM ET,MIN,2.02
,,,,,,,,,,QB,Clayton Tune (30754568),Clayton Tune,30754568,QB,4800,ATL@ARI 11/12/2023 04:05PM ET,ARI,1.14
,,,,,,,,,,RB,Joshua Kelley (30754656),Joshua Kelley,30754656,RB/FLEX,4800,DET@LAC 11/12/2023 04:05PM ET,LAC,6.05
,,,,,,,,,,RB,Keaton Mitchell (30754658),Keaton Mitchell,30754658,RB/FLEX,4700,CLE@BAL 11/12/2023 01:00PM ET,BAL,8.43
,,,,,,,,,,RB,Trayveon Williams (30754662),Trayveon Williams,30754662,RB/FLEX,4700,HOU@CIN 11/12/2023 01:00PM ET,CIN,1.08
,,,,,,,,,,RB,Devin Singletary (30754664),Devin Singletary,30754664,RB/FLEX,4700,HOU@CIN 11/12/2023 01:00PM ET,HOU,4.79
,,,,,,,,,,QB,C.J. Beathard (30754573),C.J. Beathard,30754573,QB,4700,SF@JAX 11/12/2023 01:00PM ET,JAX,0.08
,,,,,,,,,,QB,Mitch Trubisky (30754569),Mitch Trubisky,30754569,QB,4700,GB@PIT 11/12/2023 01:00PM ET,PIT,5.02
,,,,,,,,,,QB,Kyle Trask (30754571),Kyle Trask,30754571,QB,4700,TEN@TB 11/12/2023 01:00PM ET,TB,0
,,,,,,,,,,QB,Malik Willis (30754572),Malik Willis,30754572,QB,4700,TEN@TB 11/12/2023 01:00PM ET,TEN,1.35
,,,,,,,,,,QB,Desmond Ridder (30754570),Desmond Ridder,30754570,QB,4700,ATL@ARI 11/12/2023 04:05PM ET,ATL,15.04
,,,,,,,,,,RB,Tyler Allgeier (30754660),Tyler Allgeier,30754660,RB/FLEX,4700,ATL@ARI 11/12/2023 04:05PM ET,ATL,8.41
,,,,,,,,,,QB,Tommy DeVito (30754574),Tommy DeVito,30754574,QB,4700,NYG@DAL 11/12/2023 04:25PM ET,NYG,8.93
,,,,,,,,,,QB,Tyler Huntley (30754576),Tyler Huntley,30754576,QB,4600,CLE@BAL 11/12/2023 01:00PM ET,BAL,2.37
,,,,,,,,,,RB,Chris Evans (30754668),Chris Evans,30754668,RB/FLEX,4600,HOU@CIN 11/12/2023 01:00PM ET,CIN,0.35
,,,,,,,,,,WR,Tyler Boyd (30754904),Tyler Boyd,30754904,WR/FLEX,4600,HOU@CIN 11/12/2023 01:00PM ET,CIN,9.82
,,,,,,,,,,QB,Jameis Winston (30754577),Jameis Winston,30754577,QB,4600,NO@MIN 11/12/2023 01:00PM ET,NO,0.88
,,,,,,,,,,RB,Cam Akers (30754670),Cam Akers,30754670,RB/FLEX,4600,NO@MIN 11/12/2023 01:00PM ET,MIN,6.67
,,,,,,,,,,RB,AJ Dillon (30754672),AJ Dillon,30754672,RB/FLEX,4600,GB@PIT 11/12/2023 01:00PM ET,GB,7.24
,,,,,,,,,,QB,Teddy Bridgewater (30754578),Teddy Bridgewater,30754578,QB,4600,DET@LAC 11/12/2023 04:05PM ET,DET,-0.2
,,,,,,,,,,RB,Craig Reynolds (30754666),Craig Reynolds,30754666,RB/FLEX,4600,DET@LAC 11/12/2023 04:05PM ET,DET,4.08
,,,,,,,,,,TE,Jake Ferguson (30755230),Jake Ferguson,30755230,TE/FLEX,4600,NYG@DAL 11/12/2023 04:25PM ET,DAL,10.35
,,,,,,,,,,QB,Drew Lock (30754575),Drew Lock,30754575,QB,4600,WAS@SEA 11/12/2023 04:25PM ET,SEA,3.62
,,,,,,,,,,RB,Antonio Gibson (30754674),Antonio Gibson,30754674,RB/FLEX,4600,WAS@SEA 11/12/2023 04:25PM ET,WAS,7.12
,,,,,,,,,,QB,P.J. Walker (30754580),P.J. Walker,30754580,QB,4500,CLE@BAL 11/12/2023 01:00PM ET,CLE,6.46
,,,,,,,,,,RB,Justice Hill (30754676),Justice Hill,30754676,RB/FLEX,4500,CLE@BAL 11/12/2023 01:00PM ET,BAL,7.98
,,,,,,,,,,QB,Davis Mills (30754581),Davis Mills,30754581,QB,4500,HOU@CIN 11/12/2023 01:00PM ET,HOU,0
,,,,,,,,,,TE,Evan Engram (30755232),Evan Engram,30755232,TE/FLEX,4500,SF@JAX 11/12/2023 01:00PM ET,JAX,11.68
,,,,,,,,,,WR,Michael Thomas (30754906),Michael Thomas,30754906,WR/FLEX,4500,NO@MIN 11/12/2023 01:00PM ET,NO,9.77
,,,,,,,,,,RB,Tyjae Spears (30754678),Tyjae Spears,30754678,RB/FLEX,4500,TEN@TB 11/12/2023 01:00PM ET,TEN,7.75
,,,,,,,,,,RB,Keaontay Ingram (30754680),Keaontay Ingram,30754680,RB/FLEX,4500,ATL@ARI 11/12/2023 04:05PM ET,ARI,1.97
,,,,,,,,,,QB,Cooper Rush (30754579),Cooper Rush,30754579,QB,4500,NYG@DAL 11/12/2023 04:25PM ET,DAL,0.14
,,,,,,,,,,QB,Matt Barkley (30754582),Matt Barkley,30754582,QB,4500,NYG@DAL 11/12/2023 04:25PM ET,NYG,0
,,,,,,,,,,QB,Sam Darnold (30754583),Sam Darnold,30754583,QB,4400,SF@JAX 11/12/2023 01:00PM ET,SF,-0.12
,,,,,,,,,,QB,Sean Clifford (30754584),Sean Clifford,30754584,QB,4400,GB@PIT 11/12/2023 01:00PM ET,GB,0
,,,,,,,,,,RB,Emari Demercado (30754682),Emari Demercado,30754682,RB/FLEX,4400,ATL@ARI 11/12/2023 04:05PM ET,ARI,5.49
,,,,,,,,,,DST,Cowboys  (30755438),Cowboys ,30755438,DST,4400,NYG@DAL 11/12/2023 04:25PM ET,DAL,12.5
,,,,,,,,,,QB,Jacoby Brissett (30754585),Jacoby Brissett,30754585,QB,4400,WAS@SEA 11/12/2023 04:25PM ET,WAS,0
,,,,,,,,,,RB,Elijah Mitchell (30754688),Elijah Mitchell,30754688,RB/FLEX,4300,SF@JAX 11/12/2023 01:00PM ET,SF,1.64
,,,,,,,,,,RB,Jamaal Williams (30754686),Jamaal Williams,30754686,RB/FLEX,4300,NO@MIN 11/12/2023 01:00PM ET,NO,3.9
,,,,,,,,,,WR,Rashid Shaheed (30754908),Rashid Shaheed,30754908,WR/FLEX,4300,NO@MIN 11/12/2023 01:00PM ET,NO,11.71
,,,,,,,,,,RB,Chase Edmonds (30754690),Chase Edmonds,30754690,RB/FLEX,4300,TEN@TB 11/12/2023 01:00PM ET,TB,1.62
,,,,,,,,,,RB,Rico Dowdle (30754684),Rico Dowdle,30754684,RB/FLEX,4300,NYG@DAL 11/12/2023 04:25PM ET,DAL,4
,,,,,,,,,,RB,Tank Bigsby (30754698),Tank Bigsby,30754698,RB/FLEX,4200,SF@JAX 11/12/2023 01:00PM ET,JAX,2.12
,,,,,,,,,,RB,Kendre Miller (30754694),Kendre Miller,30754694,RB/FLEX,4200,NO@MIN 11/12/2023 01:00PM ET,NO,4.06
,,,,,,,,,,WR,K.J. Osborn (30754912),K.J. Osborn,30754912,WR/FLEX,4200,NO@MIN 11/12/2023 01:00PM ET,MIN,9.08
,,,,,,,,,,RB,Cordarrelle Patterson (30754696),Cordarrelle Patterson,30754696,RB/FLEX,4200,ATL@ARI 11/12/2023 04:05PM ET,ATL,1.82
,,,,,,,,,,RB,Matt Breida (30754700),Matt Breida,30754700,RB/FLEX,4200,NYG@DAL 11/12/2023 04:25PM ET,NYG,4.12
,,,,,,,,,,WR,Brandin Cooks (30754910),Brandin Cooks,30754910,WR/FLEX,4200,NYG@DAL 11/12/2023 04:25PM ET,DAL,6.83
,,,,,,,,,,RB,Zach Charbonnet (30754692),Zach Charbonnet,30754692,RB/FLEX,4200,WAS@SEA 11/12/2023 04:25PM ET,SEA,4.46
,,,,,,,,,,TE,Kyle Pitts (30755234),Kyle Pitts,30755234,TE/FLEX,4100,ATL@ARI 11/12/2023 04:05PM ET,ATL,8.5
,,,,,,,,,,WR,Quentin Johnston (30754914),Quentin Johnston,30754914,WR/FLEX,4100,DET@LAC 11/12/2023 04:05PM ET,LAC,3.38
,,,,,,,,,,WR,Jaxon Smith-Njigba (30754916),Jaxon Smith-Njigba,30754916,WR/FLEX,4100,WAS@SEA 11/12/2023 04:25PM ET,SEA,8.52
,,,,,,,,,,DST,Seahawks  (30755439),Seahawks ,30755439,DST,4100,WAS@SEA 11/12/2023 04:25PM ET,SEA,9
,,,,,,,,,,QB,Josh Johnson (30754587),Josh Johnson,30754587,QB,4000,CLE@BAL 11/12/2023 01:00PM ET,BAL,0
,,,,,,,,,,QB,Dorian Thompson-Robinson (30754601),Dorian Thompson-Robinson,30754601,QB,4000,CLE@BAL 11/12/2023 01:00PM ET,CLE,1.53
,,,,,,,,,,RB,J.K. Dobbins (30754714),J.K. Dobbins,30754714,RB/FLEX,4000,CLE@BAL 11/12/2023 01:00PM ET,BAL,11.7
,,,,,,,,,,RB,Melvin Gordon III (30754716),Melvin Gordon III,30754716,RB/FLEX,4000,CLE@BAL 11/12/2023 01:00PM ET,BAL,6.45
,,,,,,,,,,RB,Owen Wright (30754718),Owen Wright,30754718,RB/FLEX,4000,CLE@BAL 11/12/2023 01:00PM ET,BAL,0
,,,,,,,,,,RB,Patrick Ricard (30754720),Patrick Ricard,30754720,RB/FLEX,4000,CLE@BAL 11/12/2023 01:00PM ET,BAL,0.98
,,,,,,,,,,RB,Nick Chubb (30754790),Nick Chubb,30754790,RB/FLEX,4000,CLE@BAL 11/12/2023 01:00PM ET,CLE,13.05
,,,,,,,,,,RB,John Kelly Jr. (30754792),John Kelly Jr.,30754792,RB/FLEX,4000,CLE@BAL 11/12/2023 01:00PM ET,CLE,0
,,,,,,,,,,RB,Kenyan Drake (30754794),Kenyan Drake,30754794,RB/FLEX,4000,CLE@BAL 11/12/2023 01:00PM ET,CLE,2.05
,,,,,,,,,,RB,Pierre Strong Jr. (30754796),Pierre Strong Jr.,30754796,RB/FLEX,4000,CLE@BAL 11/12/2023 01:00PM ET,CLE,3.32
,,,,,,,,,,TE,David Njoku (30755236),David Njoku,30755236,TE/FLEX,4000,CLE@BAL 11/12/2023 01:00PM ET,CLE,9.36
,,,,,,,,,,DST,Ravens  (30755440),Ravens ,30755440,DST,4000,CLE@BAL 11/12/2023 01:00PM ET,BAL,10
,,,,,,,,,,QB,AJ McCarron (30754596),AJ McCarron,30754596,QB,4000,HOU@CIN 11/12/2023 01:00PM ET,CIN,0
,,,,,,,,,,QB,Case Keenum (30754603),Case Keenum,30754603,QB,4000,HOU@CIN 11/12/2023 01:00PM ET,HOU,0
,,,,,,,,,,RB,Chase Brown (30754766),Chase Brown,30754766,RB/FLEX,4000,HOU@CIN 11/12/2023 01:00PM ET,CIN,0.86
,,,,,,,,,,RB,Demetric Felton (30754768),Demetric Felton,30754768,RB/FLEX,4000,HOU@CIN 11/12/2023 01:00PM ET,CIN,0
,,,,,,,,,,RB,Mike Boone (30754804),Mike Boone,30754804,RB/FLEX,4000,HOU@CIN 11/12/2023 01:00PM ET,HOU,1.31
,,,,,,,,,,RB,Dare Ogunbowale (30754806),Dare Ogunbowale,30754806,RB/FLEX,4000,HOU@CIN 11/12/2023 01:00PM ET,HOU,0.13
,,,,,,,,,,RB,Andrew Beck (30754808),Andrew Beck,30754808,RB/FLEX,4000,HOU@CIN 11/12/2023 01:00PM ET,HOU,1.95
,,,,,,,,,,RB,Troy Hairston (30754810),Troy Hairston,30754810,RB/FLEX,4000,HOU@CIN 11/12/2023 01:00PM ET,HOU,0
,,,,,,,,,,RB,Gerrid Doaks (30754812),Gerrid Doaks,30754812,RB/FLEX,4000,HOU@CIN 11/12/2023 01:00PM ET,HOU,0
,,,,,,,,,,RB,J.J. Taylor (30754814),J.J. Taylor,30754814,RB/FLEX,4000,HOU@CIN 11/12/2023 01:00PM ET,HOU,0
,,,,,,,,,,WR,Robert Woods (30754918),Robert Woods,30754918,WR/FLEX,4000,HOU@CIN 11/12/2023 01:00PM ET,HOU,8.45
,,,,,,,,,,QB,Brandon Allen (30754591),Brandon Allen,30754591,QB,4000,SF@JAX 11/12/2023 01:00PM ET,SF,0
,,,,,,,,,,QB,Nathan Rourke (30754606),Nathan Rourke,30754606,QB,4000,SF@JAX 11/12/2023 01:00PM ET,JAX,0
,,,,,,,,,,RB,Tyrion Davis-Price (30754748),Tyrion Davis-Price,30754748,RB/FLEX,4000,SF@JAX 11/12/2023 01:00PM ET,SF,2.1
,,,,,,,,,,RB,Kyle Juszczyk (30754750),Kyle Juszczyk,30754750,RB/FLEX,4000,SF@JAX 11/12/2023 01:00PM ET,SF,2.06
,,,,,,,,,,RB,Jeremy McNichols (30754752),Jeremy McNichols,30754752,RB/FLEX,4000,SF@JAX 11/12/2023 01:00PM ET,SF,0
,,,,,,,,,,RB,D'Ernest Johnson (30754828),D'Ernest Johnson,30754828,RB/FLEX,4000,SF@JAX 11/12/2023 01:00PM ET,JAX,1
,,,,,,,,,,RB,JaMycal Hasty (30754830),JaMycal Hasty,30754830,RB/FLEX,4000,SF@JAX 11/12/2023 01:00PM ET,JAX,0
,,,,,,,,,,RB,Snoop Conner (30754832),Snoop Conner,30754832,RB/FLEX,4000,SF@JAX 11/12/2023 01:00PM ET,JAX,0
