C,C,W,W,W,D,D,G,UTIL,,Instructions,,,,,,,,
,,,,,,,,,,RW,Nikolay Goldobin (13457190),Nikolay Goldobin,13457190,W/UTIL,2800,VAN@EDM 10/02/2019 10:00PM ET,VAN,5.5
,,,,,,,,,,D,Alex Biega (13457400),Alex Biega,13457400,D/UTIL,2800,VAN@EDM 10/02/2019 10:00PM ET,VAN,6.82
,,,,,,,,,,D,Evan Bouchard (13457412),Evan Bouchard,13457412,D/UTIL,2800,VAN@EDM 10/02/2019 10:00PM ET,EDM,4.84
,,,,,,,,,,C,Cody Glass (13456982),Cody Glass,13456982,C/UTIL,2800,SJ@VGK 10/02/2019 10:30PM ET,VGK,0
,,,,,,,,,,LW,William Carrier (13457186),William Carrier,13457186,W/UTIL,2800,SJ@VGK 10/02/2019 10:30PM ET,VGK,3.76
,,,,,,,,,,RW,Melker Karlsson (13457192),Melker Karlsson,13457192,W/UTIL,2800,SJ@VGK 10/02/2019 10:30PM ET,SJ,3.5
,,,,,,,,,,D,Jacob Middleton (13457410),Jacob Middleton,13457410,D/UTIL,2800,SJ@VGK 10/02/2019 10:30PM ET,SJ,2.53
,,,,,,,,,,C,Kalle Kossila (13456994),Kalle Kossila,13456994,C/UTIL,2700,OTT@TOR 10/02/2019 07:00PM ET,TOR,3.61
,,,,,,,,,,C,Filip Chlapik (13456996),Filip Chlapik,13456996,C/UTIL,2700,OTT@TOR 10/02/2019 07:00PM ET,OTT,5.44
,,,,,,,,,,LW,Nic Petan (13457194),Nic Petan,13457194,W/UTIL,2700,OTT@TOR 10/02/2019 07:00PM ET,TOR,2.57
,,,,,,,,,,LW,Marian Gaborik (13457202),Marian Gaborik,13457202,W/UTIL,2700,OTT@TOR 10/02/2019 07:00PM ET,OTT,0
,,,,,,,,,,RW,Jordan Szwarz (13457290),Jordan Szwarz,13457290,W/UTIL,2700,OTT@TOR 10/02/2019 07:00PM ET,OTT,0
,,,,,,,,,,D,Rasmus Sandin (13457418),Rasmus Sandin,13457418,D/UTIL,2700,OTT@TOR 10/02/2019 07:00PM ET,TOR,0
,,,,,,,,,,D,Justin Holl (13457424),Justin Holl,13457424,D/UTIL,2700,OTT@TOR 10/02/2019 07:00PM ET,TOR,1.86
,,,,,,,,,,C,Ivan Barbashev (13456988),Ivan Barbashev,13456988,C/UTIL,2700,WAS@STL 10/02/2019 08:00PM ET,STL,3.84
,,,,,,,,,,C,Jay Beagle (13456990),Jay Beagle,13456990,C/UTIL,2700,VAN@EDM 10/02/2019 10:00PM ET,VAN,3.3
,,,,,,,,,,C,Riley Sheahan (13456992),Riley Sheahan,13456992,C/UTIL,2700,VAN@EDM 10/02/2019 10:00PM ET,EDM,4.3
,,,,,,,,,,LW,Jujhar Khaira (13457196),Jujhar Khaira,13457196,W/UTIL,2700,VAN@EDM 10/02/2019 10:00PM ET,EDM,4.06
,,,,,,,,,,RW,Tyler Motte (13457198),Tyler Motte,13457198,W/UTIL,2700,VAN@EDM 10/02/2019 10:00PM ET,VAN,4.78
,,,,,,,,,,D,Matt Benning (13457414),Matt Benning,13457414,D/UTIL,2700,VAN@EDM 10/02/2019 10:00PM ET,EDM,4.6
,,,,,,,,,,LW,Tomas Nosek (13456986),Tomas Nosek,13456986,W/UTIL,2700,SJ@VGK 10/02/2019 10:30PM ET,VGK,4.5
,,,,,,,,,,RW,Jonny Brodzinski (13457200),Jonny Brodzinski,13457200,W/UTIL,2700,SJ@VGK 10/02/2019 10:30PM ET,SJ,4.35
,,,,,,,,,,D,Mario Ferraro (13457416),Mario Ferraro,13457416,D/UTIL,2700,SJ@VGK 10/02/2019 10:30PM ET,SJ,0
,,,,,,,,,,D,Nick Holden (13457420),Nick Holden,13457420,D/UTIL,2700,SJ@VGK 10/02/2019 10:30PM ET,VGK,4.9
,,,,,,,,,,C,Tyler Gaudet (13457002),Tyler Gaudet,13457002,C/UTIL,2600,OTT@TOR 10/02/2019 07:00PM ET,TOR,0
,,,,,,,,,,LW,Rudolfs Balcers (13457208),Rudolfs Balcers,13457208,W/UTIL,2600,OTT@TOR 10/02/2019 07:00PM ET,OTT,5.3
,,,,,,,,,,RW,Pontus Aberg (13457210),Pontus Aberg,13457210,W/UTIL,2600,OTT@TOR 10/02/2019 07:00PM ET,TOR,5.67
,,,,,,,,,,LW,Kenny Agostino (13457214),Kenny Agostino,13457214,W/UTIL,2600,OTT@TOR 10/02/2019 07:00PM ET,TOR,4.41
,,,,,,,,,,RW,Nicholas Shore (13457282),Nicholas Shore,13457282,W/UTIL,2600,OTT@TOR 10/02/2019 07:00PM ET,TOR,0
,,,,,,,,,,D,Christian Wolanin (13457422),Christian Wolanin,13457422,D/UTIL,2600,OTT@TOR 10/02/2019 07:00PM ET,OTT,5.61
,,,,,,,,,,C,Travis Boyd (13457000),Travis Boyd,13457000,C/UTIL,2600,WAS@STL 10/02/2019 08:00PM ET,WAS,3.71
,,,,,,,,,,LW,Robby Fabbri (13457204),Robby Fabbri,13457204,W/UTIL,2600,WAS@STL 10/02/2019 08:00PM ET,STL,3.29
,,,,,,,,,,RW,Garnet Hathaway (13457212),Garnet Hathaway,13457212,W/UTIL,2600,WAS@STL 10/02/2019 08:00PM ET,WAS,3.85
,,,,,,,,,,D,Christian Djoos (13457430),Christian Djoos,13457430,D/UTIL,2600,WAS@STL 10/02/2019 08:00PM ET,WAS,2.96
,,,,,,,,,,C,Colby Cave (13456998),Colby Cave,13456998,C/UTIL,2600,VAN@EDM 10/02/2019 10:00PM ET,EDM,3.04
,,,,,,,,,,LW,Tim Schaller (13457228),Tim Schaller,13457228,W/UTIL,2600,VAN@EDM 10/02/2019 10:00PM ET,VAN,3.19
,,,,,,,,,,D,Caleb Jones (13457434),Caleb Jones,13457434,D/UTIL,2600,VAN@EDM 10/02/2019 10:00PM ET,EDM,5.2
,,,,,,,,,,D,Brandon Manning (13457436),Brandon Manning,13457436,D/UTIL,2600,VAN@EDM 10/02/2019 10:00PM ET,EDM,3.3
,,,,,,,,,,D,Ethan Bear (13457464),Ethan Bear,13457464,D/UTIL,2600,VAN@EDM 10/02/2019 10:00PM ET,EDM,0
,,,,,,,,,,LW,Valentin Zykov (13457206),Valentin Zykov,13457206,W/UTIL,2600,SJ@VGK 10/02/2019 10:30PM ET,VGK,2.98
,,,,,,,,,,D,Dalton Prout (13457428),Dalton Prout,13457428,D/UTIL,2600,SJ@VGK 10/02/2019 10:30PM ET,SJ,3.02
,,,,,,,,,,D,Dylan Coghlan (13457432),Dylan Coghlan,13457432,D/UTIL,2600,SJ@VGK 10/02/2019 10:30PM ET,VGK,0
,,,,,,,,,,D,Tim Heed (13457460),Tim Heed,13457460,D/UTIL,2600,SJ@VGK 10/02/2019 10:30PM ET,SJ,4.53
,,,,,,,,,,D,Trevor Carrick (13457504),Trevor Carrick,13457504,D/UTIL,2600,SJ@VGK 10/02/2019 10:30PM ET,SJ,1.3
,,,,,,,,,,C,Hudson Elynuik (13457006),Hudson Elynuik,13457006,C/UTIL,2500,OTT@TOR 10/02/2019 07:00PM ET,TOR,0
,,,,,,,,,,C,Colt Conrad (13457016),Colt Conrad,13457016,C/UTIL,2500,OTT@TOR 10/02/2019 07:00PM ET,TOR,0
,,,,,,,,,,C,Logan Brown (13457030),Logan Brown,13457030,C/UTIL,2500,OTT@TOR 10/02/2019 07:00PM ET,OTT,2.15
,,,,,,,,,,C,Josh Norris (13457040),Josh Norris,13457040,C/UTIL,2500,OTT@TOR 10/02/2019 07:00PM ET,OTT,0
,,,,,,,,,,C,Adam Brooks (13457058),Adam Brooks,13457058,C/UTIL,2500,OTT@TOR 10/02/2019 07:00PM ET,TOR,0
,,,,,,,,,,C,Parker Kelly (13457060),Parker Kelly,13457060,C/UTIL,2500,OTT@TOR 10/02/2019 07:00PM ET,OTT,0
,,,,,,,,,,LW,Maxim Trepanier (13457220),Maxim Trepanier,13457220,W/UTIL,2500,OTT@TOR 10/02/2019 07:00PM ET,OTT,0
,,,,,,,,,,LW,Mason Marchment (13457222),Mason Marchment,13457222,W/UTIL,2500,OTT@TOR 10/02/2019 07:00PM ET,TOR,0
,,,,,,,,,,LW,Garrett Wilson (13457226),Garrett Wilson,13457226,W/UTIL,2500,OTT@TOR 10/02/2019 07:00PM ET,TOR,3.08
,,,,,,,,,,LW,Rich Clune (13457232),Rich Clune,13457232,W/UTIL,2500,OTT@TOR 10/02/2019 07:00PM ET,TOR,0
,,,,,,,,,,LW,Dmytro Timashov (13457234),Dmytro Timashov,13457234,W/UTIL,2500,OTT@TOR 10/02/2019 07:00PM ET,TOR,0
,,,,,,,,,,LW,Pierre Engvall (13457250),Pierre Engvall,13457250,W/UTIL,2500,OTT@TOR 10/02/2019 07:00PM ET,TOR,0
,,,,,,,,,,LW,Nick Paul (13457258),Nick Paul,13457258,W/UTIL,2500,OTT@TOR 10/02/2019 07:00PM ET,OTT,3.18
,,,,,,,,,,LW,Alex Formenton (13457262),Alex Formenton,13457262,W/UTIL,2500,OTT@TOR 10/02/2019 07:00PM ET,OTT,4.62
,,,,,,,,,,RW,Egor Korshkov (13457270),Egor Korshkov,13457270,W/UTIL,2500,OTT@TOR 10/02/2019 07:00PM ET,TOR,0
,,,,,,,,,,RW,Ryan Callahan (13457274),Ryan Callahan,13457274,W/UTIL,2500,OTT@TOR 10/02/2019 07:00PM ET,OTT,4.96
,,,,,,,,,,RW,Matt Read (13457278),Matt Read,13457278,W/UTIL,2500,OTT@TOR 10/02/2019 07:00PM ET,TOR,3.2
,,,,,,,,,,RW,Darren Archibald (13457280),Darren Archibald,13457280,W/UTIL,2500,OTT@TOR 10/02/2019 07:00PM ET,TOR,2.81
,,,,,,,,,,RW,Jeremy Bracco (13457286),Jeremy Bracco,13457286,W/UTIL,2500,OTT@TOR 10/02/2019 07:00PM ET,TOR,0
,,,,,,,,,,RW,Vitaly Abramov (13457288),Vitaly Abramov,13457288,W/UTIL,2500,OTT@TOR 10/02/2019 07:00PM ET,OTT,1.3
,,,,,,,,,,RW,Jonathan Davidsson (13457292),Jonathan Davidsson,13457292,W/UTIL,2500,OTT@TOR 10/02/2019 07:00PM ET,OTT,0
,,,,,,,,,,RW,Nicholas Baptiste (13457296),Nicholas Baptiste,13457296,W/UTIL,2500,OTT@TOR 10/02/2019 07:00PM ET,TOR,0
,,,,,,,,,,RW,Max Veronneau (13457306),Max Veronneau,13457306,W/UTIL,2500,OTT@TOR 10/02/2019 07:00PM ET,OTT,4.67
,,,,,,,,,,RW,Jack Rodewald (13457310),Jack Rodewald,13457310,W/UTIL,2500,OTT@TOR 10/02/2019 07:00PM ET,OTT,1.15
,,,,,,,,,,D,Lassi Thomson (13457438),Lassi Thomson,13457438,D/UTIL,2500,OTT@TOR 10/02/2019 07:00PM ET,OTT,0
,,,,,,,,,,D,Nick Ebert (13457446),Nick Ebert,13457446,D/UTIL,2500,OTT@TOR 10/02/2019 07:00PM ET,OTT,0
,,,,,,,,,,D,Teemu Kivihalme (13457448),Teemu Kivihalme,13457448,D/UTIL,2500,OTT@TOR 10/02/2019 07:00PM ET,TOR,0
,,,,,,,,,,D,Jesper Lindgren (13457450),Jesper Lindgren,13457450,D/UTIL,2500,OTT@TOR 10/02/2019 07:00PM ET,TOR,0
,,,,,,,,,,D,Joseph Duszak (13457452),Joseph Duszak,13457452,D/UTIL,2500,OTT@TOR 10/02/2019 07:00PM ET,TOR,0
,,,,,,,,,,D,Mac Hollowell (13457454),Mac Hollowell,13457454,D/UTIL,2500,OTT@TOR 10/02/2019 07:00PM ET,TOR,0
,,,,,,,,,,D,Kristians Rubins (13457456),Kristians Rubins,13457456,D/UTIL,2500,OTT@TOR 10/02/2019 07:00PM ET,TOR,0
,,,,,,,,,,D,Kevin Gravel (13457462),Kevin Gravel,13457462,D/UTIL,2500,OTT@TOR 10/02/2019 07:00PM ET,TOR,4.16
,,,,,,,,,,D,Christian Jaros (13457466),Christian Jaros,13457466,D/UTIL,2500,OTT@TOR 10/02/2019 07:00PM ET,OTT,4.22
,,,,,,,,,,D,Timothy Liljegren (13457474),Timothy Liljegren,13457474,D/UTIL,2500,OTT@TOR 10/02/2019 07:00PM ET,TOR,0
,,,,,,,,,,D,Martin Marincin (13457502),Martin Marincin,13457502,D/UTIL,2500,OTT@TOR 10/02/2019 07:00PM ET,TOR,4.45
,,,,,,,,,,D,Cody Goloubef (13457510),Cody Goloubef,13457510,D/UTIL,2500,OTT@TOR 10/02/2019 07:00PM ET,OTT,2.2
,,,,,,,,,,D,Maxime Lajoie (13457512),Maxime Lajoie,13457512,D/UTIL,2500,OTT@TOR 10/02/2019 07:00PM ET,OTT,5.8
,,,,,,,,,,D,Andreas Englund (13457522),Andreas Englund,13457522,D/UTIL,2500,OTT@TOR 10/02/2019 07:00PM ET,OTT,1.87
,,,,,,,,,,C,Connor McMichael (13457014),Connor McMichael,13457014,C/UTIL,2500,WAS@STL 10/02/2019 08:00PM ET,WAS,0
,,,,,,,,,,C,Ryan Olsen (13457020),Ryan Olsen,13457020,C/UTIL,2500,WAS@STL 10/02/2019 08:00PM ET,STL,0
,,,,,,,,,,C,Erik Foley (13457022),Erik Foley,13457022,C/UTIL,2500,WAS@STL 10/02/2019 08:00PM ET,STL,0
,,,,,,,,,,C,Klim Kostin (13457024),Klim Kostin,13457024,C/UTIL,2500,WAS@STL 10/02/2019 08:00PM ET,STL,0
,,,,,,,,,,C,Brian Pinho (13457026),Brian Pinho,13457026,C/UTIL,2500,WAS@STL 10/02/2019 08:00PM ET,WAS,0
,,,,,,,,,,C,Mike Vecchione (13457050),Mike Vecchione,13457050,C/UTIL,2500,WAS@STL 10/02/2019 08:00PM ET,STL,0
,,,,,,,,,,C,Michael Sgarbossa (13457052),Michael Sgarbossa,13457052,C/UTIL,2500,WAS@STL 10/02/2019 08:00PM ET,WAS,0
,,,,,,,,,,C,Liam O'Brien (13457054),Liam O'Brien,13457054,C/UTIL,2500,WAS@STL 10/02/2019 08:00PM ET,WAS,0
,,,,,,,,,,C,Shane Gersich (13457056),Shane Gersich,13457056,C/UTIL,2500,WAS@STL 10/02/2019 08:00PM ET,WAS,0
,,,,,,,,,,C,Tanner Kaspick (13457064),Tanner Kaspick,13457064,C/UTIL,2500,WAS@STL 10/02/2019 08:00PM ET,STL,0
,,,,,,,,,,LW,Jordan Kyrou (13457224),Jordan Kyrou,13457224,W/UTIL,2500,WAS@STL 10/02/2019 08:00PM ET,STL,2.9
,,,,,,,,,,LW,MacKenzie MacEachern (13457230),MacKenzie MacEachern,13457230,W/UTIL,2500,WAS@STL 10/02/2019 08:00PM ET,STL,3.11
,,,,,,,,,,LW,Chandler Stephenson (13457236),Chandler Stephenson,13457236,W/UTIL,2500,WAS@STL 10/02/2019 08:00PM ET,WAS,2.51
,,,,,,,,,,LW,Nathan Walker (13457238),Nathan Walker,13457238,W/UTIL,2500,WAS@STL 10/02/2019 08:00PM ET,STL,2.67
,,,,,,,,,,LW,Jordan Nolan (13457256),Jordan Nolan,13457256,W/UTIL,2500,WAS@STL 10/02/2019 08:00PM ET,STL,2.91
,,,,,,,,,,RW,Beck Malenstyn (13457276),Beck Malenstyn,13457276,W/UTIL,2500,WAS@STL 10/02/2019 08:00PM ET,WAS,0
,,,,,,,,,,RW,Austin Poganski (13457284),Austin Poganski,13457284,W/UTIL,2500,WAS@STL 10/02/2019 08:00PM ET,STL,0
,,,,,,,,,,RW,Kody Clark (13457298),Kody Clark,13457298,W/UTIL,2500,WAS@STL 10/02/2019 08:00PM ET,WAS,0
,,,,,,,,,,RW,Nick Lappin (13457308),Nick Lappin,13457308,W/UTIL,2500,WAS@STL 10/02/2019 08:00PM ET,STL,1.86
,,,,,,,,,,D,Colin White (13457458),Colin White,13457458,D/UTIL,2500,WAS@STL 10/02/2019 08:00PM ET,STL,0
,,,,,,,,,,D,Mitch Reinke (13457476),Mitch Reinke,13457476,D/UTIL,2500,WAS@STL 10/02/2019 08:00PM ET,STL,0
,,,,,,,,,,D,Martin Fehervary (13457478),Martin Fehervary,13457478,D/UTIL,2500,WAS@STL 10/02/2019 08:00PM ET,WAS,0
,,,,,,,,,,D,Petteri Lindbohm (13457490),Petteri Lindbohm,13457490,D/UTIL,2500,WAS@STL 10/02/2019 08:00PM ET,STL,0
,,,,,,,,,,D,Connor Hobbs (13457492),Connor Hobbs,13457492,D/UTIL,2500,WAS@STL 10/02/2019 08:00PM ET,WAS,0
,,,,,,,,,,D,Alexander Alexeyev (13457498),Alexander Alexeyev,13457498,D/UTIL,2500,WAS@STL 10/02/2019 08:00PM ET,WAS,0
,,,,,,,,,,D,Colby Williams (13457500),Colby Williams,13457500,D/UTIL,2500,WAS@STL 10/02/2019 08:00PM ET,WAS,0
,,,,,,,,,,D,Tyler Lewington (13457514),Tyler Lewington,13457514,D/UTIL,2500,WAS@STL 10/02/2019 08:00PM ET,WAS,9.65
,,,,,,,,,,D,Derrick Pouliot (13457520),Derrick Pouliot,13457520,D/UTIL,2500,WAS@STL 10/02/2019 08:00PM ET,STL,4.03
,,,,,,,,,,D,Niko Mikkola (13457524),Niko Mikkola,13457524,D/UTIL,2500,WAS@STL 10/02/2019 08:00PM ET,STL,0
,,,,,,,,,,D,Andreas Borgman (13457526),Andreas Borgman,13457526,D/UTIL,2500,WAS@STL 10/02/2019 08:00PM ET,STL,0
,,,,,,,,,,D,Jake Walman (13457528),Jake Walman,13457528,D/UTIL,2500,WAS@STL 10/02/2019 08:00PM ET,STL,0
,,,,,,,,,,D,Jake Dotchin (13457530),Jake Dotchin,13457530,D/UTIL,2500,WAS@STL 10/02/2019 08:00PM ET,STL,1.92
,,,,,,,,,,D,Lucas Johansen (13457532),Lucas Johansen,13457532,D/UTIL,2500,WAS@STL 10/02/2019 08:00PM ET,WAS,0
,,,,,,,,,,C,Gaetan Haas (13457004),Gaetan Haas,13457004,C/UTIL,2500,VAN@EDM 10/02/2019 10:00PM ET,EDM,0
,,,,,,,,,,C,Bogdan Yakimov (13457010),Bogdan Yakimov,13457010,C/UTIL,2500,VAN@EDM 10/02/2019 10:00PM ET,EDM,0
,,,,,,,,,,C,Reid Boucher (13457032),Reid Boucher,13457032,C/UTIL,2500,VAN@EDM 10/02/2019 10:00PM ET,VAN,0
,,,,,,,,,,C,Cooper Marody (13457034),Cooper Marody,13457034,C/UTIL,2500,VAN@EDM 10/02/2019 10:00PM ET,EDM,1.5
,,,,,,,,,,C,Zack MacEwen (13457042),Zack MacEwen,13457042,C/UTIL,2500,VAN@EDM 10/02/2019 10:00PM ET,VAN,2.32
,,,,,,,,,,C,Tyler Graovac (13457044),Tyler Graovac,13457044,C/UTIL,2500,VAN@EDM 10/02/2019 10:00PM ET,VAN,0
,,,,,,,,,,C,Kyle Brodziak (13457066),Kyle Brodziak,13457066,C/UTIL,2500,VAN@EDM 10/02/2019 10:00PM ET,EDM,3.41
,,,,,,,,,,LW,Nolan Vesey (13457246),Nolan Vesey,13457246,W/UTIL,2500,VAN@EDM 10/02/2019 10:00PM ET,EDM,0
,,,,,,,,,,LW,Tomas Jurco (13457252),Tomas Jurco,13457252,W/UTIL,2500,VAN@EDM 10/02/2019 10:00PM ET,EDM,0
,,,,,,,,,,LW,Tyler Benson (13457254),Tyler Benson,13457254,W/UTIL,2500,VAN@EDM 10/02/2019 10:00PM ET,EDM,0
,,,,,,,,,,LW,Joseph Gambardella (13457260),Joseph Gambardella,13457260,W/UTIL,2500,VAN@EDM 10/02/2019 10:00PM ET,EDM,2.13
,,,,,,,,,,LW,Brad Malone (13457264),Brad Malone,13457264,W/UTIL,2500,VAN@EDM 10/02/2019 10:00PM ET,EDM,1.62
,,,,,,,,,,RW,Anton Burdasov (13457268),Anton Burdasov,13457268,W/UTIL,2500,VAN@EDM 10/02/2019 10:00PM ET,EDM,0
,,,,,,,,,,RW,Josh Archibald (13457272),Josh Archibald,13457272,W/UTIL,2500,VAN@EDM 10/02/2019 10:00PM ET,EDM,5.04
,,,,,,,,,,RW,Kailer Yamamoto (13457300),Kailer Yamamoto,13457300,W/UTIL,2500,VAN@EDM 10/02/2019 10:00PM ET,EDM,2.78
,,,,,,,,,,RW,Justin Bailey (13457302),Justin Bailey,13457302,W/UTIL,2500,VAN@EDM 10/02/2019 10:00PM ET,VAN,1.73
,,,,,,,,,,RW,Josh Currie (13457304),Josh Currie,13457304,W/UTIL,2500,VAN@EDM 10/02/2019 10:00PM ET,EDM,3.93
,,,,,,,,,,RW,Patrick Russell (13457312),Patrick Russell,13457312,W/UTIL,2500,VAN@EDM 10/02/2019 10:00PM ET,EDM,1.93
,,,,,,,,,,D,Nikita Tryamkin (13457440),Nikita Tryamkin,13457440,D/UTIL,2500,VAN@EDM 10/02/2019 10:00PM ET,VAN,0
,,,,,,,,,,D,Philip Broberg (13457442),Philip Broberg,13457442,D/UTIL,2500,VAN@EDM 10/02/2019 10:00PM ET,EDM,0
,,,,,,,,,,D,Oscar Fantenberg (13457468),Oscar Fantenberg,13457468,D/UTIL,2500,VAN@EDM 10/02/2019 10:00PM ET,VAN,3.72
,,,,,,,,,,D,Logan Day (13457470),Logan Day,13457470,D/UTIL,2500,VAN@EDM 10/02/2019 10:00PM ET,EDM,0
,,,,,,,,,,D,Guillaume Brisebois (13457472),Guillaume Brisebois,13457472,D/UTIL,2500,VAN@EDM 10/02/2019 10:00PM ET,VAN,2.08
,,,,,,,,,,D,William Lagesson (13457484),William Lagesson,13457484,D/UTIL,2500,VAN@EDM 10/02/2019 10:00PM ET,EDM,0
,,,,,,,,,,D,Jalen Chatfield (13457494),Jalen Chatfield,13457494,D/UTIL,2500,VAN@EDM 10/02/2019 10:00PM ET,VAN,0
,,,,,,,,,,D,Keegan Lowe (13457496),Keegan Lowe,13457496,D/UTIL,2500,VAN@EDM 10/02/2019 10:00PM ET,EDM,0
,,,,,,,,,,D,Ashton Sautner (13457506),Ashton Sautner,13457506,D/UTIL,2500,VAN@EDM 10/02/2019 10:00PM ET,VAN,3.45
,,,,,,,,,,D,Brogan Rafferty (13457516),Brogan Rafferty,13457516,D/UTIL,2500,VAN@EDM 10/02/2019 10:00PM ET,VAN,3.55
,,,,,,,,,,D,Josh Teves (13457518),Josh Teves,13457518,D/UTIL,2500,VAN@EDM 10/02/2019 10:00PM ET,VAN,1.3
,,,,,,,,,,C,Peyton Krebs (13457008),Peyton Krebs,13457008,C/UTIL,2500,SJ@VGK 10/02/2019 10:30PM ET,VGK,0
,,,,,,,,,,C,Joel Kellman (13457012),Joel Kellman,13457012,C/UTIL,2500,SJ@VGK 10/02/2019 10:30PM ET,SJ,0
,,,,,,,,,,C,Lean Bergmann (13457018),Lean Bergmann,13457018,C/UTIL,2500,SJ@VGK 10/02/2019 10:30PM ET,SJ,0
,,,,,,,,,,C,Alexander True (13457028),Alexander True,13457028,C/UTIL,2500,SJ@VGK 10/02/2019 10:30PM ET,SJ,0
,,,,,,,,,,C,Nicolas Roy (13457036),Nicolas Roy,13457036,C/UTIL,2500,SJ@VGK 10/02/2019 10:30PM ET,VGK,0.47
,,,,,,,,,,C,Patrick Brown (13457038),Patrick Brown,13457038,C/UTIL,2500,SJ@VGK 10/02/2019 10:30PM ET,VGK,1.08
,,,,,,,,,,C,Jonathan Dahlen (13457046),Jonathan Dahlen,13457046,C/UTIL,2500,SJ@VGK 10/02/2019 10:30PM ET,SJ,0
,,,,,,,,,,C,Manuel Wiederer (13457048),Manuel Wiederer,13457048,C/UTIL,2500,SJ@VGK 10/02/2019 10:30PM ET,SJ,0
,,,,,,,,,,C,Reid Duke (13457062),Reid Duke,13457062,C/UTIL,2500,SJ@VGK 10/02/2019 10:30PM ET,VGK,0
,,,,,,,,,,LW,Danil Yurtaykin (13457216),Danil Yurtaykin,13457216,W/UTIL,2500,SJ@VGK 10/02/2019 10:30PM ET,SJ,0
,,,,,,,,,,LW,Marcus Kallionkieli (13457218),Marcus Kallionkieli,13457218,W/UTIL,2500,SJ@VGK 10/02/2019 10:30PM ET,VGK,0
,,,,,,,,,,LW,Joachim Blichfeld (13457240),Joachim Blichfeld,13457240,W/UTIL,2500,SJ@VGK 10/02/2019 10:30PM ET,SJ,0
,,,,,,,,,,LW,Ivan Chekhovich (13457242),Ivan Chekhovich,13457242,W/UTIL,2500,SJ@VGK 10/02/2019 10:30PM ET,SJ,0
,,,,,,,,,,LW,Jayden Halbgewachs (13457244),Jayden Halbgewachs,13457244,W/UTIL,2500,SJ@VGK 10/02/2019 10:30PM ET,SJ,0
,,,,,,,,,,LW,Curtis McKenzie (13457248),Curtis McKenzie,13457248,W/UTIL,2500,SJ@VGK 10/02/2019 10:30PM ET,VGK,0
,,,,,,,,,,LW,Tyrell Goulbourne (13457266),Tyrell Goulbourne,13457266,W/UTIL,2500,SJ@VGK 10/02/2019 10:30PM ET,VGK,2.25
,,,,,,,,,,RW,Keegan Kolesar (13457294),Keegan Kolesar,13457294,W/UTIL,2500,SJ@VGK 10/02/2019 10:30PM ET,VGK,0
,,,,,,,,,,D,Artemi Kniazev (13457444),Artemi Kniazev,13457444,D/UTIL,2500,SJ@VGK 10/02/2019 10:30PM ET,SJ,0
,,,,,,,,,,D,Ryan Merkley (13457480),Ryan Merkley,13457480,D/UTIL,2500,SJ@VGK 10/02/2019 10:30PM ET,SJ,0
,,,,,,,,,,D,Jake Bischoff (13457482),Jake Bischoff,13457482,D/UTIL,2500,SJ@VGK 10/02/2019 10:30PM ET,VGK,0
,,,,,,,,,,D,Nicolas Hague (13457486),Nicolas Hague,13457486,D/UTIL,2500,SJ@VGK 10/02/2019 10:30PM ET,VGK,0
,,,,,,,,,,D,Zach Whitecloud (13457488),Zach Whitecloud,13457488,D/UTIL,2500,SJ@VGK 10/02/2019 10:30PM ET,VGK,0
,,,,,,,,,,D,Jaycob Megna (13457508),Jaycob Megna,13457508,D/UTIL,2500,SJ@VGK 10/02/2019 10:30PM ET,VGK,3.85
