QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions,,,,,,,,
29816329,29816419,29816429,29816689,29816687,29816807,29817149,29817147,29817377,,QB,Justin Herbert (29816329),Justin Herbert,29816329,QB,7800,LV@LAC 10/01/2023 04:05PM ET,LAC,26.14
29816341,29816421,29816423,29816687,29816685,29816739,29817149,29816757,29817388,,RB,Tony Pollard (29816405),Tony Pollard,29816405,RB/FLEX,7800,NE@DAL 10/01/2023 04:25PM ET,DAL,20.07
29816329,29816423,29816431,29816689,29816687,29816737,29817163,29816807,29817395,,QB,Lamar Jackson (29816330),Lamar Jackson,29816330,QB,7700,BAL@CLE 10/01/2023 01:00PM ET,BAL,21.21
29816340,29816401,29816429,29816689,29816709,29816757,29817147,29816807,29817386,,WR,A.J. Brown (29816693),A.J. Brown,29816693,WR/FLEX,7700,WAS@PHI 10/01/2023 01:00PM ET,PHI,15.63
29816331,29816421,29816429,29816689,29816685,29816759,29817173,29816781,29817384,,WR,Jaylen Waddle (29816695),Jaylen Waddle,29816695,WR/FLEX,7600,MIA@BUF 10/01/2023 01:00PM ET,MIA,12.1
29816348,29816401,29816429,29816687,29816685,29816757,29817149,29816807,29817397,,WR,DeVonta Smith (29816697),DeVonta Smith,29816697,WR/FLEX,7500,WAS@PHI 10/01/2023 01:00PM ET,PHI,16.87
29816327,29816421,29816431,29816683,29816689,29816781,29817149,29817163,29817395,,WR,CeeDee Lamb (29816699),CeeDee Lamb,29816699,WR/FLEX,7500,NE@DAL 10/01/2023 04:25PM ET,DAL,16.73
,,,,,,,,,,QB,Tua Tagovailoa (29816331),Tua Tagovailoa,29816331,QB,7400,MIA@BUF 10/01/2023 01:00PM ET,MIA,25.59
,,,,,,,,,,QB,Kirk Cousins (29816332),Kirk Cousins,29816332,QB,7100,MIN@CAR 10/01/2023 01:00PM ET,MIN,28.23
,,,,,,,,,,WR,Chris Olave (29816701),Chris Olave,29816701,WR/FLEX,7100,TB@NO 10/01/2023 01:00PM ET,NO,19.4
,,,,,,,,,,RB,Josh Jacobs (29816407),Josh Jacobs,29816407,RB/FLEX,7100,LV@LAC 10/01/2023 04:05PM ET,LV,10
,,,,,,,,,,WR,Mike Evans (29816703),Mike Evans,29816703,WR/FLEX,7000,TB@NO 10/01/2023 01:00PM ET,TB,22.57
,,,,,,,,,,RB,Derrick Henry (29816409),Derrick Henry,29816409,RB/FLEX,7000,CIN@TEN 10/01/2023 01:00PM ET,TEN,11.47
,,,,,,,,,,WR,Deebo Samuel (29816705),Deebo Samuel,29816705,WR/FLEX,6900,ARI@SF 10/01/2023 04:25PM ET,SF,20.5
,,,,,,,,,,WR,Tee Higgins (29816707),Tee Higgins,29816707,WR/FLEX,6800,CIN@TEN 10/01/2023 01:00PM ET,CIN,11
,,,,,,,,,,QB,Anthony Richardson (29816333),Anthony Richardson,29816333,QB,6700,LAR@IND 10/01/2023 01:00PM ET,IND,19.83
,,,,,,,,,,WR,Puka Nacua (29816709),Puka Nacua,29816709,WR/FLEX,6700,LAR@IND 10/01/2023 01:00PM ET,LAR,23.4
,,,,,,,,,,QB,Justin Fields (29816334),Justin Fields,29816334,QB,6600,DEN@CHI 10/01/2023 01:00PM ET,CHI,14.98
,,,,,,,,,,WR,Jerry Jeudy (29816711),Jerry Jeudy,29816711,WR/FLEX,6600,DEN@CHI 10/01/2023 01:00PM ET,DEN,9.3
,,,,,,,,,,RB,Raheem Mostert (29816411),Raheem Mostert,29816411,RB/FLEX,6500,MIA@BUF 10/01/2023 01:00PM ET,MIA,28.97
,,,,,,,,,,TE,T.J. Hockenson (29817127),T.J. Hockenson,29817127,TE/FLEX,6500,MIN@CAR 10/01/2023 01:00PM ET,MIN,17.3
,,,,,,,,,,WR,Michael Pittman Jr. (29816713),Michael Pittman Jr.,29816713,WR/FLEX,6500,LAR@IND 10/01/2023 01:00PM ET,IND,18
,,,,,,,,,,QB,Joe Burrow (29816335),Joe Burrow,29816335,QB,6500,CIN@TEN 10/01/2023 01:00PM ET,CIN,9.57
,,,,,,,,,,WR,Chris Godwin (29816715),Chris Godwin,29816715,WR/FLEX,6400,TB@NO 10/01/2023 01:00PM ET,TB,9.7
,,,,,,,,,,RB,Joe Mixon (29816413),Joe Mixon,29816413,RB/FLEX,6400,CIN@TEN 10/01/2023 01:00PM ET,CIN,12.6
,,,,,,,,,,RB,James Cook (29816415),James Cook,29816415,RB/FLEX,6300,MIA@BUF 10/01/2023 01:00PM ET,BUF,15.47
,,,,,,,,,,WR,Mike Williams (29816717),Mike Williams,29816717,WR/FLEX,6300,LV@LAC 10/01/2023 04:05PM ET,LAC,17.73
,,,,,,,,,,QB,Dak Prescott (29816336),Dak Prescott,29816336,QB,6200,NE@DAL 10/01/2023 04:25PM ET,DAL,13.76
,,,,,,,,,,RB,Rhamondre Stevenson (29816417),Rhamondre Stevenson,29816417,RB/FLEX,6200,NE@DAL 10/01/2023 04:25PM ET,NE,12.37
,,,,,,,,,,WR,Brandon Aiyuk (29816719),Brandon Aiyuk,29816719,WR/FLEX,6200,ARI@SF 10/01/2023 04:25PM ET,SF,21.6
,,,,,,,,,,WR,Amari Cooper (29816721),Amari Cooper,29816721,WR/FLEX,6100,BAL@CLE 10/01/2023 01:00PM ET,CLE,16.77
,,,,,,,,,,RB,Alvin Kamara (29816419),Alvin Kamara,29816419,RB/FLEX,6100,TB@NO 10/01/2023 01:00PM ET,NO,0
,,,,,,,,,,QB,Deshaun Watson (29816337),Deshaun Watson,29816337,QB,6000,BAL@CLE 10/01/2023 01:00PM ET,CLE,19.14
,,,,,,,,,,RB,Kyren Williams (29816421),Kyren Williams,29816421,RB/FLEX,6000,LAR@IND 10/01/2023 01:00PM ET,LAR,17.97
,,,,,,,,,,RB,Zack Moss (29816423),Zack Moss,29816423,RB/FLEX,6000,LAR@IND 10/01/2023 01:00PM ET,IND,23.1
,,,,,,,,,,WR,Gabe Davis (29816723),Gabe Davis,29816723,WR/FLEX,5900,MIA@BUF 10/01/2023 01:00PM ET,BUF,12.23
,,,,,,,,,,QB,Brock Purdy (29816338),Brock Purdy,29816338,QB,5900,ARI@SF 10/01/2023 04:25PM ET,SF,18.61
,,,,,,,,,,RB,James Conner (29816425),James Conner,29816425,RB/FLEX,5900,ARI@SF 10/01/2023 04:25PM ET,ARI,17.07
,,,,,,,,,,RB,Alexander Mattison (29816427),Alexander Mattison,29816427,RB/FLEX,5800,MIN@CAR 10/01/2023 01:00PM ET,MIN,12.27
,,,,,,,,,,RB,Miles Sanders (29816429),Miles Sanders,29816429,RB/FLEX,5800,MIN@CAR 10/01/2023 01:00PM ET,CAR,12.57
,,,,,,,,,,QB,Russell Wilson (29816339),Russell Wilson,29816339,QB,5800,DEN@CHI 10/01/2023 01:00PM ET,DEN,21.45
,,,,,,,,,,WR,DeAndre Hopkins (29816725),DeAndre Hopkins,29816725,WR/FLEX,5800,CIN@TEN 10/01/2023 01:00PM ET,TEN,9.77
,,,,,,,,,,RB,De'Von Achane (29816433),De'Von Achane,29816433,RB/FLEX,5700,MIA@BUF 10/01/2023 01:00PM ET,MIA,28.1
,,,,,,,,,,WR,Jordan Addison (29816727),Jordan Addison,29816727,WR/FLEX,5700,MIN@CAR 10/01/2023 01:00PM ET,MIN,14.5
,,,,,,,,,,QB,Matthew Stafford (29816340),Matthew Stafford,29816340,QB,5700,LAR@IND 10/01/2023 01:00PM ET,LAR,16.63
,,,,,,,,,,RB,D'Andre Swift (29816431),D'Andre Swift,29816431,RB/FLEX,5700,WAS@PHI 10/01/2023 01:00PM ET,PHI,16.4
,,,,,,,,,,WR,DJ Moore (29816731),DJ Moore,29816731,WR/FLEX,5600,DEN@CHI 10/01/2023 01:00PM ET,CHI,12.33
,,,,,,,,,,WR,Zay Flowers (29816729),Zay Flowers,29816729,WR/FLEX,5600,BAL@CLE 10/01/2023 01:00PM ET,BAL,13.83
,,,,,,,,,,QB,C.J. Stroud (29816341),C.J. Stroud,29816341,QB,5600,PIT@HOU 10/01/2023 01:00PM ET,HOU,19.25
,,,,,,,,,,RB,Rachaad White (29816435),Rachaad White,29816435,RB/FLEX,5600,TB@NO 10/01/2023 01:00PM ET,TB,12.13
,,,,,,,,,,RB,Brian Robinson Jr. (29816437),Brian Robinson Jr.,29816437,RB/FLEX,5600,WAS@PHI 10/01/2023 01:00PM ET,WAS,16.5
,,,,,,,,,,RB,Javonte Williams (29816441),Javonte Williams,29816441,RB/FLEX,5500,DEN@CHI 10/01/2023 01:00PM ET,DEN,8.67
,,,,,,,,,,RB,Najee Harris (29816439),Najee Harris,29816439,RB/FLEX,5500,PIT@HOU 10/01/2023 01:00PM ET,PIT,5.7
,,,,,,,,,,WR,Tutu Atwell (29816733),Tutu Atwell,29816733,WR/FLEX,5500,LAR@IND 10/01/2023 01:00PM ET,LAR,17.77
,,,,,,,,,,QB,Derek Carr (29816342),Derek Carr,29816342,QB,5500,TB@NO 10/01/2023 01:00PM ET,NO,11.48
,,,,,,,,,,WR,Jakobi Meyers (29816735),Jakobi Meyers,29816735,WR/FLEX,5500,LV@LAC 10/01/2023 04:05PM ET,LV,22.3
,,,,,,,,,,RB,Jerome Ford (29816443),Jerome Ford,29816443,RB/FLEX,5400,BAL@CLE 10/01/2023 01:00PM ET,CLE,16.27
,,,,,,,,,,TE,Mark Andrews (29817129),Mark Andrews,29817129,TE/FLEX,5400,BAL@CLE 10/01/2023 01:00PM ET,BAL,11.5
,,,,,,,,,,WR,George Pickens (29816737),George Pickens,29816737,WR/FLEX,5400,PIT@HOU 10/01/2023 01:00PM ET,PIT,15.27
,,,,,,,,,,QB,Baker Mayfield (29816343),Baker Mayfield,29816343,QB,5400,TB@NO 10/01/2023 01:00PM ET,TB,16.15
,,,,,,,,,,WR,Courtland Sutton (29816739),Courtland Sutton,29816739,WR/FLEX,5300,DEN@CHI 10/01/2023 01:00PM ET,DEN,15.3
,,,,,,,,,,QB,Jameis Winston (29816344),Jameis Winston,29816344,QB,5300,TB@NO 10/01/2023 01:00PM ET,NO,4.04
,,,,,,,,,,WR,Terry McLaurin (29816741),Terry McLaurin,29816741,WR/FLEX,5300,WAS@PHI 10/01/2023 01:00PM ET,WAS,10.53
,,,,,,,,,,QB,Jimmy Garoppolo (29816345),Jimmy Garoppolo,29816345,QB,5300,LV@LAC 10/01/2023 04:05PM ET,LV,16.42
,,,,,,,,,,RB,Joshua Kelley (29816445),Joshua Kelley,29816445,RB/FLEX,5300,LV@LAC 10/01/2023 04:05PM ET,LAC,7.23
,,,,,,,,,,QB,Bryce Young (29816346),Bryce Young,29816346,QB,5200,MIN@CAR 10/01/2023 01:00PM ET,CAR,12.03
,,,,,,,,,,RB,Gus Edwards (29816449),Gus Edwards,29816449,RB/FLEX,5200,BAL@CLE 10/01/2023 01:00PM ET,BAL,7.5
,,,,,,,,,,WR,Michael Thomas (29816743),Michael Thomas,29816743,WR/FLEX,5200,TB@NO 10/01/2023 01:00PM ET,NO,11.53
,,,,,,,,,,RB,Kenneth Gainwell (29816447),Kenneth Gainwell,29816447,RB/FLEX,5200,WAS@PHI 10/01/2023 01:00PM ET,PHI,8.6
,,,,,,,,,,QB,Mac Jones (29816347),Mac Jones,29816347,QB,5200,NE@DAL 10/01/2023 04:25PM ET,NE,18.74
,,,,,,,,,,QB,Andy Dalton (29816350),Andy Dalton,29816350,QB,5100,MIN@CAR 10/01/2023 01:00PM ET,CAR,13.27
,,,,,,,,,,QB,Kenny Pickett (29816348),Kenny Pickett,29816348,QB,5100,PIT@HOU 10/01/2023 01:00PM ET,PIT,13.82
,,,,,,,,,,RB,Dameon Pierce (29816451),Dameon Pierce,29816451,RB/FLEX,5100,PIT@HOU 10/01/2023 01:00PM ET,HOU,9.03
,,,,,,,,,,WR,Nico Collins (29816745),Nico Collins,29816745,WR/FLEX,5100,PIT@HOU 10/01/2023 01:00PM ET,HOU,16.67
,,,,,,,,,,QB,Gardner Minshew II (29816349),Gardner Minshew II,29816349,QB,5100,LAR@IND 10/01/2023 01:00PM ET,IND,8.07
,,,,,,,,,,RB,Ezekiel Elliott (29816453),Ezekiel Elliott,29816453,RB/FLEX,5100,NE@DAL 10/01/2023 04:25PM ET,NE,6.43
,,,,,,,,,,TE,George Kittle (29817131),George Kittle,29817131,TE/FLEX,5100,ARI@SF 10/01/2023 04:25PM ET,SF,8.97
,,,,,,,,,,RB,Jaylen Warren (29816455),Jaylen Warren,29816455,RB/FLEX,5000,PIT@HOU 10/01/2023 01:00PM ET,PIT,9.2
,,,,,,,,,,QB,Sam Howell (29816353),Sam Howell,29816353,QB,5000,WAS@PHI 10/01/2023 01:00PM ET,WAS,14.35
,,,,,,,,,,QB,Jake Browning (29816351),Jake Browning,29816351,QB,5000,CIN@TEN 10/01/2023 01:00PM ET,CIN,-0.1
,,,,,,,,,,QB,Ryan Tannehill (29816352),Ryan Tannehill,29816352,QB,5000,CIN@TEN 10/01/2023 01:00PM ET,TEN,10.21
,,,,,,,,,,WR,Kendrick Bourne (29816747),Kendrick Bourne,29816747,WR/FLEX,5000,NE@DAL 10/01/2023 04:25PM ET,NE,13.3
,,,,,,,,,,QB,Joshua Dobbs (29816354),Joshua Dobbs,29816354,QB,5000,ARI@SF 10/01/2023 04:25PM ET,ARI,15.09
,,,,,,,,,,WR,Marquise Brown (29816749),Marquise Brown,29816749,WR/FLEX,5000,ARI@SF 10/01/2023 04:25PM ET,ARI,14.4
,,,,,,,,,,QB,Kyle Allen (29816356),Kyle Allen,29816356,QB,4900,MIA@BUF 10/01/2023 01:00PM ET,BUF,-0.2
,,,,,,,,,,QB,Mike White (29816357),Mike White,29816357,QB,4900,MIA@BUF 10/01/2023 01:00PM ET,MIA,6.58
,,,,,,,,,,RB,Cam Akers (29816457),Cam Akers,29816457,RB/FLEX,4900,MIN@CAR 10/01/2023 01:00PM ET,MIN,8.9
,,,,,,,,,,RB,Roschon Johnson (29816463),Roschon Johnson,29816463,RB/FLEX,4900,DEN@CHI 10/01/2023 01:00PM ET,CHI,10.2
,,,,,,,,,,RB,Melvin Gordon III (29816461),Melvin Gordon III,29816461,RB/FLEX,4900,BAL@CLE 10/01/2023 01:00PM ET,BAL,7.5
,,,,,,,,,,QB,Marcus Mariota (29816355),Marcus Mariota,29816355,QB,4900,WAS@PHI 10/01/2023 01:00PM ET,PHI,0
,,,,,,,,,,QB,Brian Hoyer (29816359),Brian Hoyer,29816359,QB,4900,LV@LAC 10/01/2023 04:05PM ET,LV,0
,,,,,,,,,,RB,Zamir White (29816459),Zamir White,29816459,RB/FLEX,4900,LV@LAC 10/01/2023 04:05PM ET,LV,0.97
,,,,,,,,,,QB,Bailey Zappe (29816358),Bailey Zappe,29816358,QB,4900,NE@DAL 10/01/2023 04:25PM ET,NE,0
,,,,,,,,,,WR,Brandin Cooks (29816751),Brandin Cooks,29816751,WR/FLEX,4900,NE@DAL 10/01/2023 04:25PM ET,DAL,3.95
,,,,,,,,,,RB,Chuba Hubbard (29816471),Chuba Hubbard,29816471,RB/FLEX,4800,MIN@CAR 10/01/2023 01:00PM ET,CAR,7.1
,,,,,,,,,,RB,D'Onta Foreman (29816469),D'Onta Foreman,29816469,RB/FLEX,4800,DEN@CHI 10/01/2023 01:00PM ET,CHI,4.4
,,,,,,,,,,RB,Justice Hill (29816467),Justice Hill,29816467,RB/FLEX,4800,BAL@CLE 10/01/2023 01:00PM ET,BAL,10.6
,,,,,,,,,,QB,Mitch Trubisky (29816360),Mitch Trubisky,29816360,QB,4800,PIT@HOU 10/01/2023 01:00PM ET,PIT,0
,,,,,,,,,,QB,Brett Rypien (29816363),Brett Rypien,29816363,QB,4800,LAR@IND 10/01/2023 01:00PM ET,LAR,0
,,,,,,,,,,QB,Kyle Trask (29816364),Kyle Trask,29816364,QB,4800,TB@NO 10/01/2023 01:00PM ET,TB,0
,,,,,,,,,,QB,Jacoby Brissett (29816365),Jacoby Brissett,29816365,QB,4800,WAS@PHI 10/01/2023 01:00PM ET,WAS,0
,,,,,,,,,,RB,Boston Scott (29816465),Boston Scott,29816465,RB/FLEX,4800,WAS@PHI 10/01/2023 01:00PM ET,PHI,3
,,,,,,,,,,WR,Jahan Dotson (29816753),Jahan Dotson,29816753,WR/FLEX,4800,WAS@PHI 10/01/2023 01:00PM ET,WAS,6.1
,,,,,,,,,,QB,Reid Sinnett (29816361),Reid Sinnett,29816361,QB,4800,CIN@TEN 10/01/2023 01:00PM ET,CIN,0
,,,,,,,,,,QB,AJ McCarron (29816362),AJ McCarron,29816362,QB,4800,CIN@TEN 10/01/2023 01:00PM ET,CIN,0
,,,,,,,,,,RB,Latavius Murray (29816479),Latavius Murray,29816479,RB/FLEX,4700,MIA@BUF 10/01/2023 01:00PM ET,BUF,7.63
,,,,,,,,,,QB,Jarrett Stidham (29816368),Jarrett Stidham,29816368,QB,4700,DEN@CHI 10/01/2023 01:00PM ET,DEN,0
,,,,,,,,,,QB,Nathan Peterman (29816370),Nathan Peterman,29816370,QB,4700,DEN@CHI 10/01/2023 01:00PM ET,CHI,0
,,,,,,,,,,RB,Khalil Herbert (29816473),Khalil Herbert,29816473,RB/FLEX,4700,DEN@CHI 10/01/2023 01:00PM ET,CHI,7.57
,,,,,,,,,,RB,Samaje Perine (29816483),Samaje Perine,29816483,RB/FLEX,4700,DEN@CHI 10/01/2023 01:00PM ET,DEN,7.2
,,,,,,,,,,QB,Tyler Huntley (29816369),Tyler Huntley,29816369,QB,4700,BAL@CLE 10/01/2023 01:00PM ET,BAL,0
,,,,,,,,,,RB,Kareem Hunt (29816485),Kareem Hunt,29816485,RB/FLEX,4700,BAL@CLE 10/01/2023 01:00PM ET,CLE,5.5
,,,,,,,,,,WR,Elijah Moore (29816755),Elijah Moore,29816755,WR/FLEX,4700,BAL@CLE 10/01/2023 01:00PM ET,CLE,9.7
,,,,,,,,,,QB,John Wolford (29816371),John Wolford,29816371,QB,4700,TB@NO 10/01/2023 01:00PM ET,TB,0
,,,,,,,,,,RB,Tony Jones Jr. (29816481),Tony Jones Jr.,29816481,RB/FLEX,4700,TB@NO 10/01/2023 01:00PM ET,NO,8.37
,,,,,,,,,,RB,Sean Tucker (29816487),Sean Tucker,29816487,RB/FLEX,4700,TB@NO 10/01/2023 01:00PM ET,TB,1.73
,,,,,,,,,,RB,Trayveon Williams (29816477),Trayveon Williams,29816477,RB/FLEX,4700,CIN@TEN 10/01/2023 01:00PM ET,CIN,1.17
,,,,,,,,,,RB,Tyjae Spears (29816489),Tyjae Spears,29816489,RB/FLEX,4700,CIN@TEN 10/01/2023 01:00PM ET,TEN,5.4
,,,,,,,,,,QB,Easton Stick (29816366),Easton Stick,29816366,QB,4700,LV@LAC 10/01/2023 04:05PM ET,LAC,0
,,,,,,,,,,QB,Cooper Rush (29816367),Cooper Rush,29816367,QB,4700,NE@DAL 10/01/2023 04:25PM ET,DAL,0
,,,,,,,,,,RB,Rico Dowdle (29816475),Rico Dowdle,29816475,RB/FLEX,4700,NE@DAL 10/01/2023 04:25PM ET,DAL,7.1
,,,,,,,,,,DST,49ers  (29817375),49ers ,29817375,DST,4700,ARI@SF 10/01/2023 04:25PM ET,SF,8.67
,,,,,,,,,,RB,Salvon Ahmed (29816493),Salvon Ahmed,29816493,RB/FLEX,4600,MIA@BUF 10/01/2023 01:00PM ET,MIA,4.1
,,,,,,,,,,QB,Nick Mullens (29816373),Nick Mullens,29816373,QB,4600,MIN@CAR 10/01/2023 01:00PM ET,MIN,0
,,,,,,,,,,QB,Dorian Thompson-Robinson (29816375),Dorian Thompson-Robinson,29816375,QB,4600,BAL@CLE 10/01/2023 01:00PM ET,CLE,0
,,,,,,,,,,WR,Tank Dell (29816757),Tank Dell,29816757,WR/FLEX,4600,PIT@HOU 10/01/2023 01:00PM ET,HOU,18.37
,,,,,,,,,,RB,Antonio Gibson (29816495),Antonio Gibson,29816495,RB/FLEX,4600,WAS@PHI 10/01/2023 01:00PM ET,WAS,4.87
,,,,,,,,,,QB,Malik Willis (29816374),Malik Willis,29816374,QB,4600,CIN@TEN 10/01/2023 01:00PM ET,TEN,0
,,,,,,,,,,QB,Sam Darnold (29816372),Sam Darnold,29816372,QB,4600,ARI@SF 10/01/2023 04:25PM ET,SF,-0.15
,,,,,,,,,,RB,Elijah Mitchell (29816491),Elijah Mitchell,29816491,RB/FLEX,4600,ARI@SF 10/01/2023 04:25PM ET,SF,4.2
,,,,,,,,,,RB,Keaontay Ingram (29816497),Keaontay Ingram,29816497,RB/FLEX,4600,ARI@SF 10/01/2023 04:25PM ET,ARI,1.1
,,,,,,,,,,RB,Damien Harris (29816499),Damien Harris,29816499,RB/FLEX,4500,MIA@BUF 10/01/2023 01:00PM ET,BUF,4.9
,,,,,,,,,,WR,Adam Thielen (29816759),Adam Thielen,29816759,WR/FLEX,4500,MIN@CAR 10/01/2023 01:00PM ET,CAR,19.37
,,,,,,,,,,RB,Pierre Strong Jr. (29816503),Pierre Strong Jr.,29816503,RB/FLEX,4500,BAL@CLE 10/01/2023 01:00PM ET,CLE,2.93
,,,,,,,,,,QB,Davis Mills (29816377),Davis Mills,29816377,QB,4500,PIT@HOU 10/01/2023 01:00PM ET,HOU,0
,,,,,,,,,,RB,Ronnie Rivers (29816501),Ronnie Rivers,29816501,RB/FLEX,4500,LAR@IND 10/01/2023 01:00PM ET,LAR,0.47
,,,,,,,,,,RB,Ke'Shawn Vaughn (29816505),Ke'Shawn Vaughn,29816505,RB/FLEX,4500,TB@NO 10/01/2023 01:00PM ET,TB,0
,,,,,,,,,,TE,Taysom Hill (29817133),Taysom Hill,29817133,TE/FLEX,4500,TB@NO 10/01/2023 01:00PM ET,NO,4.07
,,,,,,,,,,QB,Will Levis (29816376),Will Levis,29816376,QB,4500,CIN@TEN 10/01/2023 01:00PM ET,TEN,0
,,,,,,,,,,RB,Ty Chandler (29816513),Ty Chandler,29816513,RB/FLEX,4400,MIN@CAR 10/01/2023 01:00PM ET,MIN,3.27
,,,,,,,,,,RB,Kenyan Drake (29816519),Kenyan Drake,29816519,RB/FLEX,4400,BAL@CLE 10/01/2023 01:00PM ET,BAL,4.1
,,,,,,,,,,WR,Rashod Bateman (29816761),Rashod Bateman,29816761,WR/FLEX,4400,BAL@CLE 10/01/2023 01:00PM ET,BAL,4.3
,,,,,,,,,,RB,Devin Singletary (29816515),Devin Singletary,29816515,RB/FLEX,4400,PIT@HOU 10/01/2023 01:00PM ET,HOU,3.8
,,,,,,,,,,RB,Kendre Miller (29816511),Kendre Miller,29816511,RB/FLEX,4400,TB@NO 10/01/2023 01:00PM ET,NO,4.4
,,,,,,,,,,TE,Dallas Goedert (29817135),Dallas Goedert,29817135,TE/FLEX,4400,WAS@PHI 10/01/2023 01:00PM ET,PHI,5.77
,,,,,,,,,,RB,Chris Evans (29816509),Chris Evans,29816509,RB/FLEX,4400,CIN@TEN 10/01/2023 01:00PM ET,CIN,2.1
,,,,,,,,,,RB,Elijah Dotson (29816507),Elijah Dotson,29816507,RB/FLEX,4400,LV@LAC 10/01/2023 04:05PM ET,LAC,1.3
,,,,,,,,,,RB,Ameer Abdullah (29816517),Ameer Abdullah,29816517,RB/FLEX,4400,LV@LAC 10/01/2023 04:05PM ET,LV,1.7
,,,,,,,,,,QB,Clayton Tune (29816378),Clayton Tune,29816378,QB,4400,ARI@SF 10/01/2023 04:25PM ET,ARI,0
,,,,,,,,,,RB,Myles Gaskin (29816523),Myles Gaskin,29816523,RB/FLEX,4300,MIN@CAR 10/01/2023 01:00PM ET,MIN,0
,,,,,,,,,,RB,Anthony McFarland Jr. (29816521),Anthony McFarland Jr.,29816521,RB/FLEX,4300,PIT@HOU 10/01/2023 01:00PM ET,PIT,3.1
,,,,,,,,,,WR,Robert Woods (29816763),Robert Woods,29816763,WR/FLEX,4300,PIT@HOU 10/01/2023 01:00PM ET,HOU,10.5
,,,,,,,,,,TE,Hunter Henry (29817137),Hunter Henry,29817137,TE/FLEX,4300,NE@DAL 10/01/2023 04:25PM ET,NE,12.5
,,,,,,,,,,WR,K.J. Osborn (29816765),K.J. Osborn,29816765,WR/FLEX,4200,MIN@CAR 10/01/2023 01:00PM ET,MIN,9.7
,,,,,,,,,,WR,Odell Beckham Jr. (29816767),Odell Beckham Jr.,29816767,WR/FLEX,4200,BAL@CLE 10/01/2023 01:00PM ET,BAL,5.8
,,,,,,,,,,RB,Evan Hull (29816527),Evan Hull,29816527,RB/FLEX,4200,LAR@IND 10/01/2023 01:00PM ET,IND,1.7
,,,,,,,,,,TE,Tyler Higbee (29817139),Tyler Higbee,29817139,TE/FLEX,4200,LAR@IND 10/01/2023 01:00PM ET,LAR,8.07
