QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions,,,,,,,,
,,,,,,,,,,RB,Ronald Jones II (16093741),Ronald Jones II,16093741,RB/FLEX,5500,TB@WAS 01/09/2021 08:15PM ET,TB,14.31
,,,,,,,,,,WR,JuJu Smith-Schuster (16093879),JuJu Smith-Schuster,16093879,WR/FLEX,5500,CLE@PIT 01/10/2021 08:15PM ET,PIT,14.69
,,,,,,,,,,WR,Marquise Brown (16093881),Marquise Brown,16093881,WR/FLEX,5400,BAL@TEN 01/10/2021 01:05PM ET,BAL,11.62
,,,,,,,,,,QB,Baker Mayfield (16093699),Baker Mayfield,16093699,QB,5400,CLE@PIT 01/10/2021 08:15PM ET,CLE,16.66
,,,,,,,,,,WR,Cole Beasley (16093883),Cole Beasley,16093883,WR/FLEX,5300,IND@BUF 01/09/2021 01:05PM ET,BUF,14.83
,,,,,,,,,,QB,Mitchell Trubisky (16093700),Mitchell Trubisky,16093700,QB,5300,CHI@NO 01/10/2021 04:40PM ET,CHI,16.38
,,,,,,,,,,TE,Mark Andrews (16094041),Mark Andrews,16094041,TE/FLEX,5200,BAL@TEN 01/10/2021 01:05PM ET,BAL,12.15
,,,,,,,,,,WR,Chase Claypool (16093885),Chase Claypool,16093885,WR/FLEX,5200,CLE@PIT 01/10/2021 08:15PM ET,PIT,13.87
,,,,,,,,,,WR,T.Y. Hilton (16093887),T.Y. Hilton,16093887,WR/FLEX,5100,IND@BUF 01/09/2021 01:05PM ET,IND,11.15
,,,,,,,,,,RB,Cam Akers (16093743),Cam Akers,16093743,RB/FLEX,5100,LAR@SEA 01/09/2021 04:40PM ET,LAR,8.82
,,,,,,,,,,QB,Alex Smith (16093701),Alex Smith,16093701,QB,5100,TB@WAS 01/09/2021 08:15PM ET,WAS,10.7
,,,,,,,,,,QB,Taysom Hill (16093702),Taysom Hill,16093702,QB,5000,CHI@NO 01/10/2021 04:40PM ET,NO,10.23
,,,,,,,,,,WR,Emmanuel Sanders (16093889),Emmanuel Sanders,16093889,WR/FLEX,5000,CHI@NO 01/10/2021 04:40PM ET,NO,11.99
,,,,,,,,,,RB,James Conner (16093745),James Conner,16093745,RB/FLEX,5000,CLE@PIT 01/10/2021 08:15PM ET,PIT,13.35
,,,,,,,,,,QB,John Wolford (16093703),John Wolford,16093703,QB,4900,LAR@SEA 01/09/2021 04:40PM ET,LAR,13.84
,,,,,,,,,,RB,J.D. McKissic (16093747),J.D. McKissic,16093747,RB/FLEX,4900,TB@WAS 01/09/2021 08:15PM ET,WAS,12.02
,,,,,,,,,,TE,Logan Thomas (16094043),Logan Thomas,16094043,TE/FLEX,4900,TB@WAS 01/09/2021 08:15PM ET,WAS,11.23
,,,,,,,,,,WR,Corey Davis (16093891),Corey Davis,16093891,WR/FLEX,4800,BAL@TEN 01/10/2021 01:05PM ET,TEN,14.81
,,,,,,,,,,RB,Kareem Hunt (16093749),Kareem Hunt,16093749,RB/FLEX,4800,CLE@PIT 01/10/2021 08:15PM ET,CLE,13.84
,,,,,,,,,,RB,Nyheim Hines (16093751),Nyheim Hines,16093751,RB/FLEX,4700,IND@BUF 01/09/2021 01:05PM ET,IND,12.08
,,,,,,,,,,WR,John Brown (16093893),John Brown,16093893,WR/FLEX,4700,IND@BUF 01/09/2021 01:05PM ET,BUF,10.76
,,,,,,,,,,RB,Zack Moss (16093753),Zack Moss,16093753,RB/FLEX,4600,IND@BUF 01/09/2021 01:05PM ET,BUF,7.82
,,,,,,,,,,TE,Jared Cook (16094045),Jared Cook,16094045,TE/FLEX,4600,CHI@NO 01/10/2021 04:40PM ET,NO,8.56
,,,,,,,,,,QB,Geno Smith (16093704),Geno Smith,16093704,QB,4500,LAR@SEA 01/09/2021 04:40PM ET,SEA,1.12
,,,,,,,,,,RB,Leonard Fournette (16093757),Leonard Fournette,16093757,RB/FLEX,4500,TB@WAS 01/09/2021 08:15PM ET,TB,11.25
,,,,,,,,,,RB,Latavius Murray (16093755),Latavius Murray,16093755,RB/FLEX,4500,CHI@NO 01/10/2021 04:40PM ET,NO,9.28
,,,,,,,,,,QB,Matt Barkley (16093706),Matt Barkley,16093706,QB,4400,IND@BUF 01/09/2021 01:05PM ET,BUF,2.57
,,,,,,,,,,RB,Carlos Hyde (16093759),Carlos Hyde,16093759,RB/FLEX,4400,LAR@SEA 01/09/2021 04:40PM ET,SEA,8.49
,,,,,,,,,,QB,Tyler Huntley (16093708),Tyler Huntley,16093708,QB,4400,BAL@TEN 01/10/2021 01:05PM ET,BAL,1.45
,,,,,,,,,,QB,Robert Griffin III (16093709),Robert Griffin III,16093709,QB,4400,BAL@TEN 01/10/2021 01:05PM ET,BAL,1.4
,,,,,,,,,,QB,Trace McSorley (16093710),Trace McSorley,16093710,QB,4400,BAL@TEN 01/10/2021 01:05PM ET,BAL,4.65
,,,,,,,,,,RB,Gus Edwards (16093761),Gus Edwards,16093761,RB/FLEX,4400,BAL@TEN 01/10/2021 01:05PM ET,BAL,8.26
,,,,,,,,,,QB,Mason Rudolph (16093705),Mason Rudolph,16093705,QB,4400,CLE@PIT 01/10/2021 08:15PM ET,PIT,5.59
,,,,,,,,,,QB,Case Keenum (16093707),Case Keenum,16093707,QB,4400,CLE@PIT 01/10/2021 08:15PM ET,CLE,1.84
,,,,,,,,,,RB,Devin Singletary (16093763),Devin Singletary,16093763,RB/FLEX,4300,IND@BUF 01/09/2021 01:05PM ET,BUF,9.04
,,,,,,,,,,QB,Blaine Gabbert (16093711),Blaine Gabbert,16093711,QB,4300,TB@WAS 01/09/2021 08:15PM ET,TB,3.83
,,,,,,,,,,QB,Jameis Winston (16093712),Jameis Winston,16093712,QB,4300,CHI@NO 01/10/2021 04:40PM ET,NO,0.8
,,,,,,,,,,QB,Jacoby Brissett (16093713),Jacoby Brissett,16093713,QB,4200,IND@BUF 01/09/2021 01:05PM ET,IND,1.87
,,,,,,,,,,RB,Darrell Henderson Jr. (16093765),Darrell Henderson Jr.,16093765,RB/FLEX,4200,LAR@SEA 01/09/2021 04:40PM ET,LAR,8.89
,,,,,,,,,,RB,Benny Snell Jr. (16093767),Benny Snell Jr.,16093767,RB/FLEX,4200,CLE@PIT 01/10/2021 08:15PM ET,PIT,5.26
,,,,,,,,,,RB,Malcolm Brown (16093771),Malcolm Brown,16093771,RB/FLEX,4100,LAR@SEA 01/09/2021 04:40PM ET,LAR,6.88
,,,,,,,,,,QB,Taylor Heinicke (16093717),Taylor Heinicke,16093717,QB,4100,TB@WAS 01/09/2021 08:15PM ET,WAS,11.68
,,,,,,,,,,QB,Logan Woodside (16093715),Logan Woodside,16093715,QB,4100,BAL@TEN 01/10/2021 01:05PM ET,TEN,0.26
,,,,,,,,,,QB,Nick Foles (16093714),Nick Foles,16093714,QB,4100,CHI@NO 01/10/2021 04:40PM ET,CHI,12.8
,,,,,,,,,,RB,Ty Montgomery (16093769),Ty Montgomery,16093769,RB/FLEX,4100,CHI@NO 01/10/2021 04:40PM ET,NO,4.7
,,,,,,,,,,QB,Josh Dobbs (16093716),Josh Dobbs,16093716,QB,4100,CLE@PIT 01/10/2021 08:15PM ET,PIT,2.08
,,,,,,,,,,WR,Rashard Higgins (16093895),Rashard Higgins,16093895,WR/FLEX,4100,CLE@PIT 01/10/2021 08:15PM ET,CLE,10.32
,,,,,,,,,,QB,Jake Fromm (16093719),Jake Fromm,16093719,QB,4000,IND@BUF 01/09/2021 01:05PM ET,BUF,0
,,,,,,,,,,QB,Jacob Eason (16093720),Jacob Eason,16093720,QB,4000,IND@BUF 01/09/2021 01:05PM ET,IND,0
,,,,,,,,,,RB,T.J. Yeldon (16093777),T.J. Yeldon,16093777,RB/FLEX,4000,IND@BUF 01/09/2021 01:05PM ET,BUF,5.4
,,,,,,,,,,RB,Antonio Williams (16093779),Antonio Williams,16093779,RB/FLEX,4000,IND@BUF 01/09/2021 01:05PM ET,BUF,21.3
,,,,,,,,,,RB,Taiwan Jones (16093781),Taiwan Jones,16093781,RB/FLEX,4000,IND@BUF 01/09/2021 01:05PM ET,BUF,0
,,,,,,,,,,RB,Darius Anderson (16093803),Darius Anderson,16093803,RB/FLEX,4000,IND@BUF 01/09/2021 01:05PM ET,IND,0
,,,,,,,,,,RB,Jordan Wilkins (16093805),Jordan Wilkins,16093805,RB/FLEX,4000,IND@BUF 01/09/2021 01:05PM ET,IND,4.72
,,,,,,,,,,RB,Marlon Mack (16093807),Marlon Mack,16093807,RB/FLEX,4000,IND@BUF 01/09/2021 01:05PM ET,IND,8.6
,,,,,,,,,,WR,Gabriel Davis (16093897),Gabriel Davis,16093897,WR/FLEX,4000,IND@BUF 01/09/2021 01:05PM ET,BUF,8.74
,,,,,,,,,,QB,Blake Bortles (16093718),Blake Bortles,16093718,QB,4000,LAR@SEA 01/09/2021 04:40PM ET,LAR,0
,,,,,,,,,,QB,Bryce Perkins (16093721),Bryce Perkins,16093721,QB,4000,LAR@SEA 01/09/2021 04:40PM ET,LAR,0
,,,,,,,,,,RB,Raymond Calais (16093809),Raymond Calais,16093809,RB/FLEX,4000,LAR@SEA 01/09/2021 04:40PM ET,LAR,0
,,,,,,,,,,RB,Xavier Jones (16093811),Xavier Jones,16093811,RB/FLEX,4000,LAR@SEA 01/09/2021 04:40PM ET,LAR,0
,,,,,,,,,,RB,Rashaad Penny (16093823),Rashaad Penny,16093823,RB/FLEX,4000,LAR@SEA 01/09/2021 04:40PM ET,SEA,1.13
,,,,,,,,,,RB,Alex Collins (16093825),Alex Collins,16093825,RB/FLEX,4000,LAR@SEA 01/09/2021 04:40PM ET,SEA,7.03
,,,,,,,,,,RB,DeeJay Dallas (16093827),DeeJay Dallas,16093827,RB/FLEX,4000,LAR@SEA 01/09/2021 04:40PM ET,SEA,6.32
,,,,,,,,,,RB,Travis Homer (16093829),Travis Homer,16093829,RB/FLEX,4000,LAR@SEA 01/09/2021 04:40PM ET,SEA,3.64
,,,,,,,,,,RB,Nick Bellore (16093831),Nick Bellore,16093831,RB/FLEX,4000,LAR@SEA 01/09/2021 04:40PM ET,SEA,0.3
,,,,,,,,,,QB,Ryan Griffin (16093722),Ryan Griffin,16093722,QB,4000,TB@WAS 01/09/2021 08:15PM ET,TB,0
,,,,,,,,,,QB,Steven Montez (16093723),Steven Montez,16093723,QB,4000,TB@WAS 01/09/2021 08:15PM ET,WAS,0
,,,,,,,,,,QB,Kyle Allen (16093724),Kyle Allen,16093724,QB,4000,TB@WAS 01/09/2021 08:15PM ET,WAS,11.75
,,,,,,,,,,RB,Ke'Shawn Vaughn (16093775),Ke'Shawn Vaughn,16093775,RB/FLEX,4000,TB@WAS 01/09/2021 08:15PM ET,TB,4.05
,,,,,,,,,,RB,LeSean McCoy (16093833),LeSean McCoy,16093833,RB/FLEX,4000,TB@WAS 01/09/2021 08:15PM ET,TB,3.52
,,,,,,,,,,RB,Kenjon Barner (16093835),Kenjon Barner,16093835,RB/FLEX,4000,TB@WAS 01/09/2021 08:15PM ET,TB,0
,,,,,,,,,,RB,T.J. Logan (16093837),T.J. Logan,16093837,RB/FLEX,4000,TB@WAS 01/09/2021 08:15PM ET,TB,0
,,,,,,,,,,RB,Peyton Barber (16093839),Peyton Barber,16093839,RB/FLEX,4000,TB@WAS 01/09/2021 08:15PM ET,WAS,3.93
,,,,,,,,,,RB,Lamar Miller (16093841),Lamar Miller,16093841,RB/FLEX,4000,TB@WAS 01/09/2021 08:15PM ET,WAS,2.6
,,,,,,,,,,RB,Bryce Love (16093843),Bryce Love,16093843,RB/FLEX,4000,TB@WAS 01/09/2021 08:15PM ET,WAS,0
,,,,,,,,,,TE,Rob Gronkowski (16094047),Rob Gronkowski,16094047,TE/FLEX,4000,TB@WAS 01/09/2021 08:15PM ET,TB,9.52
,,,,,,,,,,RB,Darrynton Evans (16093793),Darrynton Evans,16093793,RB/FLEX,4000,BAL@TEN 01/10/2021 01:05PM ET,TEN,3.22
,,,,,,,,,,RB,Jeremy McNichols (16093795),Jeremy McNichols,16093795,RB/FLEX,4000,BAL@TEN 01/10/2021 01:05PM ET,TEN,2.93
,,,,,,,,,,RB,D'Onta Foreman (16093797),D'Onta Foreman,16093797,RB/FLEX,4000,BAL@TEN 01/10/2021 01:05PM ET,TEN,3.4
,,,,,,,,,,RB,Senorise Perry (16093799),Senorise Perry,16093799,RB/FLEX,4000,BAL@TEN 01/10/2021 01:05PM ET,TEN,0.22
,,,,,,,,,,RB,Khari Blasingame (16093801),Khari Blasingame,16093801,RB/FLEX,4000,BAL@TEN 01/10/2021 01:05PM ET,TEN,1.13
,,,,,,,,,,RB,Justice Hill (16093845),Justice Hill,16093845,RB/FLEX,4000,BAL@TEN 01/10/2021 01:05PM ET,BAL,1.18
,,,,,,,,,,RB,Mark Ingram II (16093847),Mark Ingram II,16093847,RB/FLEX,4000,BAL@TEN 01/10/2021 01:05PM ET,BAL,5.29
,,,,,,,,,,RB,Patrick Ricard (16093849),Patrick Ricard,16093849,RB/FLEX,4000,BAL@TEN 01/10/2021 01:05PM ET,BAL,2.04
,,,,,,,,,,RB,Tony Jones Jr. (16093773),Tony Jones Jr.,16093773,RB/FLEX,4000,CHI@NO 01/10/2021 04:40PM ET,NO,1.3
,,,,,,,,,,RB,Ryan Nall (16093783),Ryan Nall,16093783,RB/FLEX,4000,CHI@NO 01/10/2021 04:40PM ET,CHI,2.3
,,,,,,,,,,RB,Artavis Pierce (16093785),Artavis Pierce,16093785,RB/FLEX,4000,CHI@NO 01/10/2021 04:40PM ET,CHI,2.35
,,,,,,,,,,RB,Tarik Cohen (16093787),Tarik Cohen,16093787,RB/FLEX,4000,CHI@NO 01/10/2021 04:40PM ET,CHI,5.83
,,,,,,,,,,RB,Dwayne Washington (16093813),Dwayne Washington,16093813,RB/FLEX,4000,CHI@NO 01/10/2021 04:40PM ET,NO,0.25
,,,,,,,,,,RB,D'Ernest Johnson (16093789),D'Ernest Johnson,16093789,RB/FLEX,4000,CLE@PIT 01/10/2021 08:15PM ET,CLE,1.5
,,,,,,,,,,RB,Andy Janovich (16093791),Andy Janovich,16093791,RB/FLEX,4000,CLE@PIT 01/10/2021 08:15PM ET,CLE,0.46
,,,,,,,,,,RB,Jaylen Samuels (16093815),Jaylen Samuels,16093815,RB/FLEX,4000,CLE@PIT 01/10/2021 08:15PM ET,PIT,1.82
,,,,,,,,,,RB,Anthony McFarland Jr. (16093817),Anthony McFarland Jr.,16093817,RB/FLEX,4000,CLE@PIT 01/10/2021 08:15PM ET,PIT,2.06
,,,,,,,,,,RB,Trey Edmunds (16093819),Trey Edmunds,16093819,RB/FLEX,4000,CLE@PIT 01/10/2021 08:15PM ET,PIT,0
,,,,,,,,,,RB,Derek Watt (16093821),Derek Watt,16093821,RB/FLEX,4000,CLE@PIT 01/10/2021 08:15PM ET,PIT,0
,,,,,,,,,,WR,Cam Sims (16093901),Cam Sims,16093901,WR/FLEX,3900,TB@WAS 01/09/2021 08:15PM ET,WAS,6.37
,,,,,,,,,,WR,Darnell Mooney (16093899),Darnell Mooney,16093899,WR/FLEX,3900,CHI@NO 01/10/2021 04:40PM ET,CHI,9.51
,,,,,,,,,,TE,Austin Hooper (16094049),Austin Hooper,16094049,TE/FLEX,3900,CLE@PIT 01/10/2021 08:15PM ET,CLE,8.73
,,,,,,,,,,DST,Saints  (16094151),Saints ,16094151,DST,3800,CHI@NO 01/10/2021 04:40PM ET,NO,7.88
,,,,,,,,,,WR,Zach Pascal (16093903),Zach Pascal,16093903,WR/FLEX,3700,IND@BUF 01/09/2021 01:05PM ET,IND,8.56
,,,,,,,,,,WR,Tre'Quan Smith (16093905),Tre'Quan Smith,16093905,WR/FLEX,3700,CHI@NO 01/10/2021 04:40PM ET,NO,7.93
,,,,,,,,,,TE,Eric Ebron (16094051),Eric Ebron,16094051,TE/FLEX,3700,CLE@PIT 01/10/2021 08:15PM ET,PIT,9.52
,,,,,,,,,,WR,Josh Reynolds (16093907),Josh Reynolds,16093907,WR/FLEX,3600,LAR@SEA 01/09/2021 04:40PM ET,LAR,7.83
,,,,,,,,,,DST,Steelers  (16094152),Steelers ,16094152,DST,3600,CLE@PIT 01/10/2021 08:15PM ET,PIT,9.25
,,,,,,,,,,WR,Michael Pittman Jr. (16093911),Michael Pittman Jr.,16093911,WR/FLEX,3500,IND@BUF 01/09/2021 01:05PM ET,IND,7.84
,,,,,,,,,,DST,Bills  (16094153),Bills ,16094153,DST,3500,IND@BUF 01/09/2021 01:05PM ET,BUF,7.38
,,,,,,,,,,WR,Willie Snead IV (16093909),Willie Snead IV,16093909,WR/FLEX,3500,BAL@TEN 01/10/2021 01:05PM ET,BAL,7.48
,,,,,,,,,,TE,Tyler Higbee (16094053),Tyler Higbee,16094053,TE/FLEX,3400,LAR@SEA 01/09/2021 04:40PM ET,LAR,8.55
,,,,,,,,,,WR,Scotty Miller (16093913),Scotty Miller,16093913,WR/FLEX,3400,TB@WAS 01/09/2021 08:15PM ET,TB,7.03
,,,,,,,,,,DST,Buccaneers  (16094155),Buccaneers ,16094155,DST,3400,TB@WAS 01/09/2021 08:15PM ET,TB,7.44
,,,,,,,,,,WR,Miles Boykin (16093915),Miles Boykin,16093915,WR/FLEX,3400,BAL@TEN 01/10/2021 01:05PM ET,BAL,4.97
,,,,,,,,,,WR,Isaiah McKenzie (16093917),Isaiah McKenzie,16093917,WR/FLEX,3300,IND@BUF 01/09/2021 01:05PM ET,BUF,6.64
,,,,,,,,,,DST,Ravens  (16094154),Ravens ,16094154,DST,3300,BAL@TEN 01/10/2021 01:05PM ET,BAL,8.81
,,,,,,,,,,WR,Anthony Miller (16093919),Anthony Miller,16093919,WR/FLEX,3300,CHI@NO 01/10/2021 04:40PM ET,CHI,6.86
,,,,,,,,,,TE,Jimmy Graham (16094055),Jimmy Graham,16094055,TE/FLEX,3300,CHI@NO 01/10/2021 04:40PM ET,CHI,8.98
,,,,,,,,,,TE,Jonnu Smith (16094057),Jonnu Smith,16094057,TE/FLEX,3200,BAL@TEN 01/10/2021 01:05PM ET,TEN,10.01
,,,,,,,,,,WR,Donovan Peoples-Jones (16093921),Donovan Peoples-Jones,16093921,WR/FLEX,3200,CLE@PIT 01/10/2021 08:15PM ET,CLE,4.87
,,,,,,,,,,TE,Dawson Knox (16094059),Dawson Knox,16094059,TE/FLEX,3100,IND@BUF 01/09/2021 01:05PM ET,BUF,6.26
,,,,,,,,,,WR,Van Jefferson Jr. (16093925),Van Jefferson Jr.,16093925,WR/FLEX,3100,LAR@SEA 01/09/2021 04:40PM ET,LAR,3.35
,,,,,,,,,,WR,Marquez Callaway (16093923),Marquez Callaway,16093923,WR/FLEX,3100,CHI@NO 01/10/2021 04:40PM ET,NO,4.7
,,,,,,,,,,WR,Andre Roberts (16093937),Andre Roberts,16093937,WR/FLEX,3000,IND@BUF 01/09/2021 01:05PM ET,BUF,0.34
,,,,,,,,,,WR,Isaiah Hodgins (16093939),Isaiah Hodgins,16093939,WR/FLEX,3000,IND@BUF 01/09/2021 01:05PM ET,BUF,0
,,,,,,,,,,WR,DeMichael Harris (16093971),DeMichael Harris,16093971,WR/FLEX,3000,IND@BUF 01/09/2021 01:05PM ET,IND,3.75
,,,,,,,,,,WR,Ashton Dulin (16093973),Ashton Dulin,16093973,WR/FLEX,3000,IND@BUF 01/09/2021 01:05PM ET,IND,0.94
,,,,,,,,,,WR,Dezmon Patmon (16093975),Dezmon Patmon,16093975,WR/FLEX,3000,IND@BUF 01/09/2021 01:05PM ET,IND,0
,,,,,,,,,,WR,Parris Campbell (16093977),Parris Campbell,16093977,WR/FLEX,3000,IND@BUF 01/09/2021 01:05PM ET,IND,7.35
,,,,,,,,,,WR,Nsimba Webster (16093979),Nsimba Webster,16093979,WR/FLEX,3000,LAR@SEA 01/09/2021 04:40PM ET,LAR,-0.06
,,,,,,,,,,WR,Trishton Jackson (16093981),Trishton Jackson,16093981,WR/FLEX,3000,LAR@SEA 01/09/2021 04:40PM ET,LAR,0
,,,,,,,,,,WR,David Moore (16094001),David Moore,16094001,WR/FLEX,3000,LAR@SEA 01/09/2021 04:40PM ET,SEA,7.42
,,,,,,,,,,WR,Freddie Swain (16094003),Freddie Swain,16094003,WR/FLEX,3000,LAR@SEA 01/09/2021 04:40PM ET,SEA,3.15
,,,,,,,,,,WR,Penny Hart (16094005),Penny Hart,16094005,WR/FLEX,3000,LAR@SEA 01/09/2021 04:40PM ET,SEA,0.53
,,,,,,,,,,WR,Phillip Dorsett II (16094007),Phillip Dorsett II,16094007,WR/FLEX,3000,LAR@SEA 01/09/2021 04:40PM ET,SEA,0
,,,,,,,,,,WR,Josh Gordon (16094009),Josh Gordon,16094009,WR/FLEX,3000,LAR@SEA 01/09/2021 04:40PM ET,SEA,0
,,,,,,,,,,TE,Gerald Everett (16094061),Gerald Everett,16094061,TE/FLEX,3000,LAR@SEA 01/09/2021 04:40PM ET,LAR,6.26
,,,,,,,,,,WR,Tyler Johnson (16093935),Tyler Johnson,16093935,WR/FLEX,3000,TB@WAS 01/09/2021 08:15PM ET,TB,3.72
,,,,,,,,,,WR,Justin Watson (16094011),Justin Watson,16094011,WR/FLEX,3000,TB@WAS 01/09/2021 08:15PM ET,TB,2.34
